metric_scope,treatment_name,cell_name,scenario,case,metric,generated_value,human_value,abs_error,generated_n,human_n
paper_index_scenario,ODU,ODU__support,support,,kindness_index_mean,0.8033333333333332,0.7166666666666666,0.08666666666666667,50,40
paper_index_scenario,ODU,ODU__support,support,,intentions_index_mean,0.4356666666666667,0.6,0.16433333333333328,50,33
paper_index_scenario,ODU,ODU__support,support,,predictability_index_mean,1.0,0.7727272727272727,0.2272727272727273,35,22
paper_index_scenario,ODU,ODU__support,support,,equality_index_mean,0.8933333333333334,0.9741935483870967,0.08086021505376328,45,31
paper_index_scenario,ODU,ODU__unknown,unknown,,payoff_index_mean,0.7204761904761905,0.6865714285714286,0.03390476190476188,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,prosociality_index_mean,0.6832222222222222,0.5923333333333334,0.0908888888888888,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,kindness_index_mean,0.7666666666666666,0.6666666666666665,0.10000000000000009,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,intentions_index_mean,0.42766666666666675,0.6030000000000001,0.17533333333333334,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,predictability_index_mean,1.0,0.66,0.33999999999999997,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,equality_index_mean,0.8880000000000001,0.94,0.051999999999999824,50,50
paper_index_scenario,TDP,TDP__AI,AI,,payoff_index_mean,0.6887619047619047,0.6255238095238095,0.0632380952380952,50,50
paper_index_scenario,TDP,TDP__AI,AI,,prosociality_index_mean,0.7062222222222222,0.5411111111111111,0.1651111111111111,50,50
paper_index_scenario,TDP,TDP__AI,AI,,kindness_index_mean,0.7733333333333333,0.5533333333333332,0.22000000000000008,50,50
paper_index_scenario,TDP,TDP__AI,AI,,intentions_index_mean,0.34266666666666656,0.6013333333333333,0.2586666666666667,50,50
paper_index_scenario,TDP,TDP__AI,AI,,predictability_index_mean,1.0,0.58,0.42000000000000004,50,50
paper_index_scenario,TDP,TDP__AI,AI,,equality_index_mean,0.816,0.9359999999999999,0.12,50,50
paper_index_scenario,TDP,TDP__human,human,,payoff_index_mean,0.7469523809523808,0.7039047619047618,0.043047619047619,50,50
paper_index_scenario,TDP,TDP__human,human,,prosociality_index_mean,0.7581111111111112,0.6185555555555556,0.13955555555555554,50,50
paper_index_scenario,TDP,TDP__human,human,,kindness_index_mean,0.8533333333333333,0.68,0.17333333333333323,50,50
paper_index_scenario,TDP,TDP__human,human,,intentions_index_mean,0.3883333333333333,0.6256666666666667,0.2373333333333334,50,50
paper_index_scenario,TDP,TDP__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,50,50
paper_index_scenario,TDP,TDP__human,human,,equality_index_mean,0.8919999999999999,0.956,0.06400000000000006,50,50
paper_index_scenario,TDP,TDP__support,support,,payoff_index_mean,0.7319095238095237,0.7448072562358277,0.012897732426303987,50,49
paper_index_scenario,TDP,TDP__support,support,,prosociality_index_mean,0.7685444444444444,0.6651927437641724,0.103351700680272,50,49
paper_index_scenario,TDP,TDP__support,support,,kindness_index_mean,0.88,0.7159090909090909,0.16409090909090907,50,44
paper_index_scenario,TDP,TDP__support,support,,intentions_index_mean,0.3829861111111111,0.6358333333333334,0.2528472222222223,48,40
paper_index_scenario,TDP,TDP__support,support,,predictability_index_mean,1.0,0.75,0.25,37,24
paper_index_scenario,TDP,TDP__support,support,,equality_index_mean,0.9076923076923078,1.011111111111111,0.10341880341880327,39,36
paper_index_scenario,TDU,TDU__AI,AI,,payoff_index_mean,0.6699999999999998,0.5846666666666667,0.08533333333333315,50,50
paper_index_scenario,TDU,TDU__AI,AI,,prosociality_index_mean,0.6629999999999999,0.5107777777777777,0.15222222222222226,50,50
paper_index_scenario,TDU,TDU__AI,AI,,kindness_index_mean,0.7133333333333333,0.58,0.1333333333333333,50,50
paper_index_scenario,TDU,TDU__AI,AI,,intentions_index_mean,0.373,0.5203333333333334,0.14733333333333343,50,50
paper_index_scenario,TDU,TDU__AI,AI,,predictability_index_mean,1.0,0.58,0.42000000000000004,50,50
paper_index_scenario,TDU,TDU__AI,AI,,equality_index_mean,0.804,0.732,0.07200000000000006,50,50
paper_index_scenario,TDU,TDU__human,human,,payoff_index_mean,0.732095238095238,0.6704761904761906,0.06161904761904746,50,50
paper_index_scenario,TDU,TDU__human,human,,prosociality_index_mean,0.7207777777777777,0.5842222222222222,0.13655555555555554,50,50
paper_index_scenario,TDU,TDU__human,human,,kindness_index_mean,0.8066666666666665,0.6866666666666665,0.12,50,50
paper_index_scenario,TDU,TDU__human,human,,intentions_index_mean,0.4083333333333334,0.5786666666666667,0.17033333333333328,50,50
paper_index_scenario,TDU,TDU__human,human,,predictability_index_mean,1.0,0.62,0.38,50,50
paper_index_scenario,TDU,TDU__human,human,,equality_index_mean,0.888,0.8559999999999998,0.03200000000000025,50,50
paper_index_scenario,TDU,TDU__support,support,,payoff_index_mean,0.6861301587301587,0.7148326432022085,0.028702484472049816,50,46
paper_index_scenario,TDU,TDU__support,support,,prosociality_index_mean,0.6950999999999999,0.6479347826086955,0.047165217391304415,50,46
paper_index_scenario,TDU,TDU__support,support,,kindness_index_mean,0.82,0.6962962962962962,0.12370370370370376,50,45
paper_index_scenario,TDU,TDU__support,support,,intentions_index_mean,0.39761904761904765,0.5791666666666667,0.18154761904761907,49,36
paper_index_scenario,TDU,TDU__support,support,,predictability_index_mean,1.0,0.7307692307692307,0.2692307692307693,33,26
paper_index_scenario,TDU,TDU__support,support,,equality_index_mean,0.9052631578947368,0.9444444444444442,0.03918128654970743,38,36
paper_index_scenario,TRP,TRP__AI,AI,,payoff_index_mean,0.6684903748733535,0.6461904761904762,0.022299898682877295,47,50
paper_index_scenario,TRP,TRP__AI,AI,,prosociality_index_mean,0.6657210401891255,0.5538888888888889,0.1118321513002366,47,50
paper_index_scenario,TRP,TRP__AI,AI,,kindness_index_mean,0.7304964539007092,0.6,0.1304964539007092,47,50
paper_index_scenario,TRP,TRP__AI,AI,,intentions_index_mean,0.38226950354609923,0.6016666666666667,0.21939716312056745,47,50
paper_index_scenario,TRP,TRP__AI,AI,,predictability_index_mean,0.9787234042553191,0.56,0.41872340425531906,47,50
paper_index_scenario,TRP,TRP__AI,AI,,equality_index_mean,0.7446808510638296,0.96,0.21531914893617032,47,50
paper_index_scenario,TRP,TRP__human,human,,payoff_index_mean,0.747821681864235,0.730857142857143,0.01696453900709205,47,50
paper_index_scenario,TRP,TRP__human,human,,prosociality_index_mean,0.7306146572104021,0.616,0.1146146572104021,47,50
paper_index_scenario,TRP,TRP__human,human,,kindness_index_mean,0.8439716312056738,0.7133333333333334,0.13063829787234038,47,50
paper_index_scenario,TRP,TRP__human,human,,intentions_index_mean,0.4343971631205673,0.6099999999999999,0.17560283687943257,47,50
paper_index_scenario,TRP,TRP__human,human,,predictability_index_mean,1.0,0.78,0.21999999999999997,47,50
paper_index_scenario,TRP,TRP__human,human,,equality_index_mean,0.8340425531914892,0.9760000000000001,0.14195744680851086,47,50
paper_index_scenario,TRP,TRP__support,support,,payoff_index_mean,0.7857142857142858,0.7439047619047621,0.04180952380952374,47,50
paper_index_scenario,TRP,TRP__support,support,,prosociality_index_mean,0.7705673758865249,0.6258888888888889,0.14467848699763597,47,50
paper_index_scenario,TRP,TRP__support,support,,kindness_index_mean,0.8936170212765956,0.72,0.17361702127659562,47,50
paper_index_scenario,TRP,TRP__support,support,,intentions_index_mean,0.44787234042553187,0.6196666666666666,0.17179432624113472,47,50
paper_index_scenario,TRP,TRP__support,support,,predictability_index_mean,1.0,0.82,0.18000000000000005,47,50
paper_index_scenario,TRP,TRP__support,support,,equality_index_mean,0.9234042553191489,0.9880000000000001,0.06459574468085116,47,50
paper_index_scenario,TRU,TRU__AI,AI,,payoff_index_mean,0.618095238095238,0.6442857142857144,0.02619047619047632,45,50
paper_index_scenario,TRU,TRU__AI,AI,,prosociality_index_mean,0.6166666666666667,0.5436666666666666,0.07300000000000006,45,50
paper_index_scenario,TRU,TRU__AI,AI,,kindness_index_mean,0.6148148148148148,0.6066666666666667,0.008148148148148127,45,50
paper_index_scenario,TRU,TRU__AI,AI,,intentions_index_mean,0.34555555555555556,0.597,0.2514444444444444,45,50
paper_index_scenario,TRU,TRU__AI,AI,,predictability_index_mean,0.9777777777777777,0.6,0.37777777777777777,45,50
paper_index_scenario,TRU,TRU__AI,AI,,equality_index_mean,0.8133333333333334,0.8959999999999999,0.08266666666666656,45,50
paper_index_scenario,TRU,TRU__human,human,,payoff_index_mean,0.7463492063492064,0.7092380952380951,0.03711111111111132,45,50
paper_index_scenario,TRU,TRU__human,human,,prosociality_index_mean,0.7448148148148149,0.5994444444444444,0.14537037037037048,45,50
paper_index_scenario,TRU,TRU__human,human,,kindness_index_mean,0.8444444444444444,0.6866666666666665,0.1577777777777779,45,50
paper_index_scenario,TRU,TRU__human,human,,intentions_index_mean,0.39444444444444443,0.6203333333333334,0.22588888888888897,45,50
paper_index_scenario,TRU,TRU__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,45,50
paper_index_scenario,TRU,TRU__human,human,,equality_index_mean,0.9022222222222223,0.9839999999999999,0.08177777777777762,45,50
paper_index_scenario,TRU,TRU__support,support,,payoff_index_mean,0.764021164021164,0.7049523809523809,0.05906878306878316,45,50
paper_index_scenario,TRU,TRU__support,support,,prosociality_index_mean,0.7595061728395063,0.6064444444444443,0.15306172839506194,45,50
paper_index_scenario,TRU,TRU__support,support,,kindness_index_mean,0.8666666666666667,0.6999999999999998,0.16666666666666685,45,50
paper_index_scenario,TRU,TRU__support,support,,intentions_index_mean,0.40518518518518526,0.5973333333333334,0.19214814814814812,45,50
paper_index_scenario,TRU,TRU__support,support,,predictability_index_mean,1.0,0.72,0.28,45,50
paper_index_scenario,TRU,TRU__support,support,,equality_index_mean,0.9377777777777778,0.92,0.01777777777777778,45,50
