custom_id,estimated_input_chars,estimated_input_tokens_char4
personahub_elite_chip_match__pid_personahub_elite_0367c69f4b97__record_chip4__cohort_06_m89b9z__game_1__p008__g038,5945,1486
personahub_elite_chip_match__pid_personahub_elite_0367c69f4b97__record_chip4__cohort_06_m8acrp__game_1__p008__g039,6294,1574
personahub_elite_chip_match__pid_personahub_elite_0367c69f4b97__record_chip4__cohort_07_m8ad4g__game_1__p008__g040,6507,1627
personahub_elite_chip_match__pid_personahub_elite_0367c69f4b97__record_chip4__cohort_01_m898xg__game_2_alt_profile__p008__g041,5752,1438
personahub_elite_chip_match__pid_personahub_elite_0367c69f4b97__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p008__g042,6206,1552
personahub_elite_chip_match__pid_personahub_elite_0367c69f4b97__record_chip4__cohort_02_m89542__game_2_alt_profile__p008__g043,5901,1475
personahub_elite_chip_match__pid_personahub_elite_0367c69f4b97__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p008__g044,5979,1495
personahub_elite_chip_match__pid_personahub_elite_0367c69f4b97__record_chip4__cohort_03_m898xg__game_2_alt_profile__p008__g045,6143,1536
personahub_elite_chip_match__pid_personahub_elite_0367c69f4b97__record_chip4__cohort_04_m89542__game_2_alt_profile__p008__g046,6241,1560
personahub_elite_chip_match__pid_personahub_elite_0367c69f4b97__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p008__g047,6102,1526
personahub_elite_chip_match__pid_personahub_elite_0367c69f4b97__record_chip4__cohort_05_m898xg__game_2_alt_profile__p008__g048,6485,1621
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_01_m7xia7__game_1__p009__g001,5473,1368
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_02_m7xiz2__game_1__p009__g002,5834,1458
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_03_m8aexq__game_1__p009__g003,5888,1472
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_05_m7xjzy__game_1__p009__g004,5832,1458
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_07_m8ag8i__game_1__p009__g005,5996,1499
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_12_m8agmu__game_1__p009__g006,5957,1489
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_14_m8agmu__game_1__p009__g007,5951,1488
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_15_m8agmu__game_1__p009__g008,6014,1504
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p009__g009,5738,1434
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p009__g010,5840,1460
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p009__g011,5971,1493
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p009__g012,6180,1545
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p009__g013,5934,1484
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p009__g014,5763,1441
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p009__g015,5695,1424
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p009__g016,5739,1435
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__cohort_01_m8aiq8__game_1__p009__g017,5899,1475
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__cohort_05_m8aiq8__game_1__p009__g018,5856,1464
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__g11_m5wp7b__game_1__p009__g019,6286,1572
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__g17_m5wp8w__game_1__p009__g020,5958,1490
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__g20_m5wq93__game_1__p009__g021,6029,1507
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__g6_m5wp77__game_1__p009__g022,6021,1505
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__g7_m5wp78__game_1__p009__g023,6335,1584
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__g9_m5wp79__game_1__p009__g024,5922,1480
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p009__g025,5688,1422
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p009__g026,5874,1468
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p009__g027,5752,1438
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p009__g028,5982,1496
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__g12_m5wp8p__game_2_alt_profile__p009__g029,5774,1444
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__g13_m5wp8q__game_2_alt_profile__p009__g030,6386,1596
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__g3_m5wp6q__game_2_alt_profile__p009__g031,6224,1556
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip3__g7_m5wp78__game_2_alt_profile__p009__g032,6436,1609
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_02_m89542__game_1__p009__g033,5942,1486
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_04_m8aboy__game_1__p009__g034,6085,1521
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_05_m7xlsd__game_1__p009__g035,6004,1501
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_05_m89542__game_1__p009__g036,6178,1544
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_05_m898xg__game_1__p009__g037,6173,1543
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_06_m89b9z__game_1__p009__g038,5998,1500
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_06_m8acrp__game_1__p009__g039,6347,1587
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_07_m8ad4g__game_1__p009__g040,6560,1640
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_01_m898xg__game_2_alt_profile__p009__g041,5805,1451
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p009__g042,6259,1565
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_02_m89542__game_2_alt_profile__p009__g043,5954,1488
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p009__g044,6032,1508
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_03_m898xg__game_2_alt_profile__p009__g045,6196,1549
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_04_m89542__game_2_alt_profile__p009__g046,6294,1574
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p009__g047,6155,1539
personahub_elite_chip_match__pid_personahub_elite_422889efcf6e__record_chip4__cohort_05_m898xg__game_2_alt_profile__p009__g048,6538,1634
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_01_m7xia7__game_1__p010__g001,5586,1396
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_02_m7xiz2__game_1__p010__g002,5947,1487
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_03_m8aexq__game_1__p010__g003,6001,1500
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_05_m7xjzy__game_1__p010__g004,5945,1486
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_07_m8ag8i__game_1__p010__g005,6109,1527
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_12_m8agmu__game_1__p010__g006,6070,1518
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_14_m8agmu__game_1__p010__g007,6064,1516
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_15_m8agmu__game_1__p010__g008,6127,1532
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p010__g009,5851,1463
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p010__g010,5953,1488
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p010__g011,6084,1521
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p010__g012,6293,1573
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p010__g013,6047,1512
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p010__g014,5876,1469
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p010__g015,5808,1452
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p010__g016,5852,1463
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__cohort_01_m8aiq8__game_1__p010__g017,6012,1503
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__cohort_05_m8aiq8__game_1__p010__g018,5969,1492
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__g11_m5wp7b__game_1__p010__g019,6399,1600
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__g17_m5wp8w__game_1__p010__g020,6071,1518
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__g20_m5wq93__game_1__p010__g021,6142,1536
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__g6_m5wp77__game_1__p010__g022,6134,1534
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__g7_m5wp78__game_1__p010__g023,6448,1612
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__g9_m5wp79__game_1__p010__g024,6035,1509
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p010__g025,5801,1450
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p010__g026,5987,1497
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p010__g027,5865,1466
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p010__g028,6095,1524
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__g12_m5wp8p__game_2_alt_profile__p010__g029,5887,1472
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__g13_m5wp8q__game_2_alt_profile__p010__g030,6499,1625
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__g3_m5wp6q__game_2_alt_profile__p010__g031,6337,1584
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip3__g7_m5wp78__game_2_alt_profile__p010__g032,6549,1637
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_02_m89542__game_1__p010__g033,6055,1514
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_04_m8aboy__game_1__p010__g034,6198,1550
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_05_m7xlsd__game_1__p010__g035,6117,1529
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_05_m89542__game_1__p010__g036,6291,1573
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_05_m898xg__game_1__p010__g037,6286,1572
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_06_m89b9z__game_1__p010__g038,6111,1528
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_06_m8acrp__game_1__p010__g039,6460,1615
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_07_m8ad4g__game_1__p010__g040,6673,1668
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_01_m898xg__game_2_alt_profile__p010__g041,5918,1480
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p010__g042,6372,1593
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_02_m89542__game_2_alt_profile__p010__g043,6067,1517
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p010__g044,6145,1536
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_03_m898xg__game_2_alt_profile__p010__g045,6309,1577
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_04_m89542__game_2_alt_profile__p010__g046,6407,1602
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p010__g047,6268,1567
personahub_elite_chip_match__pid_personahub_elite_1089b5c5e59d__record_chip4__cohort_05_m898xg__game_2_alt_profile__p010__g048,6651,1663
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_01_m7xia7__game_1__p011__g001,5620,1405
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_02_m7xiz2__game_1__p011__g002,5981,1495
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_03_m8aexq__game_1__p011__g003,6035,1509
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_05_m7xjzy__game_1__p011__g004,5979,1495
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_07_m8ag8i__game_1__p011__g005,6143,1536
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_12_m8agmu__game_1__p011__g006,6104,1526
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_14_m8agmu__game_1__p011__g007,6098,1524
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_15_m8agmu__game_1__p011__g008,6161,1540
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p011__g009,5885,1471
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p011__g010,5987,1497
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p011__g011,6118,1530
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p011__g012,6327,1582
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p011__g013,6081,1520
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p011__g014,5910,1478
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p011__g015,5842,1460
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p011__g016,5886,1472
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__cohort_01_m8aiq8__game_1__p011__g017,6046,1512
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__cohort_05_m8aiq8__game_1__p011__g018,6003,1501
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__g11_m5wp7b__game_1__p011__g019,6433,1608
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__g17_m5wp8w__game_1__p011__g020,6105,1526
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__g20_m5wq93__game_1__p011__g021,6176,1544
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__g6_m5wp77__game_1__p011__g022,6168,1542
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__g7_m5wp78__game_1__p011__g023,6482,1620
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__g9_m5wp79__game_1__p011__g024,6069,1517
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p011__g025,5835,1459
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p011__g026,6021,1505
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p011__g027,5899,1475
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p011__g028,6129,1532
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__g12_m5wp8p__game_2_alt_profile__p011__g029,5921,1480
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__g13_m5wp8q__game_2_alt_profile__p011__g030,6533,1633
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__g3_m5wp6q__game_2_alt_profile__p011__g031,6371,1593
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip3__g7_m5wp78__game_2_alt_profile__p011__g032,6583,1646
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_02_m89542__game_1__p011__g033,6089,1522
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_04_m8aboy__game_1__p011__g034,6232,1558
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_05_m7xlsd__game_1__p011__g035,6151,1538
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_05_m89542__game_1__p011__g036,6325,1581
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_05_m898xg__game_1__p011__g037,6320,1580
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_06_m89b9z__game_1__p011__g038,6145,1536
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_06_m8acrp__game_1__p011__g039,6494,1624
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_07_m8ad4g__game_1__p011__g040,6707,1677
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_01_m898xg__game_2_alt_profile__p011__g041,5952,1488
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p011__g042,6406,1602
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_02_m89542__game_2_alt_profile__p011__g043,6101,1525
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p011__g044,6179,1545
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_03_m898xg__game_2_alt_profile__p011__g045,6343,1586
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_04_m89542__game_2_alt_profile__p011__g046,6441,1610
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p011__g047,6302,1576
personahub_elite_chip_match__pid_personahub_elite_89dd0a8b8b42__record_chip4__cohort_05_m898xg__game_2_alt_profile__p011__g048,6685,1671
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_01_m7xia7__game_1__p012__g001,5965,1491
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_02_m7xiz2__game_1__p012__g002,6326,1582
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_03_m8aexq__game_1__p012__g003,6380,1595
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_05_m7xjzy__game_1__p012__g004,6324,1581
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_07_m8ag8i__game_1__p012__g005,6488,1622
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_12_m8agmu__game_1__p012__g006,6449,1612
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_14_m8agmu__game_1__p012__g007,6443,1611
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_15_m8agmu__game_1__p012__g008,6506,1626
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p012__g009,6230,1558
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p012__g010,6332,1583
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p012__g011,6463,1616
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p012__g012,6672,1668
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p012__g013,6426,1606
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p012__g014,6255,1564
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p012__g015,6187,1547
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p012__g016,6231,1558
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__cohort_01_m8aiq8__game_1__p012__g017,6391,1598
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__cohort_05_m8aiq8__game_1__p012__g018,6348,1587
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__g11_m5wp7b__game_1__p012__g019,6778,1694
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__g17_m5wp8w__game_1__p012__g020,6450,1612
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__g20_m5wq93__game_1__p012__g021,6521,1630
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__g6_m5wp77__game_1__p012__g022,6513,1628
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__g7_m5wp78__game_1__p012__g023,6827,1707
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__g9_m5wp79__game_1__p012__g024,6414,1604
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p012__g025,6180,1545
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p012__g026,6366,1592
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p012__g027,6244,1561
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p012__g028,6474,1618
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__g12_m5wp8p__game_2_alt_profile__p012__g029,6266,1566
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__g13_m5wp8q__game_2_alt_profile__p012__g030,6878,1720
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__g3_m5wp6q__game_2_alt_profile__p012__g031,6716,1679
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip3__g7_m5wp78__game_2_alt_profile__p012__g032,6928,1732
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_02_m89542__game_1__p012__g033,6434,1608
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_04_m8aboy__game_1__p012__g034,6577,1644
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_05_m7xlsd__game_1__p012__g035,6496,1624
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_05_m89542__game_1__p012__g036,6670,1668
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_05_m898xg__game_1__p012__g037,6665,1666
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_06_m89b9z__game_1__p012__g038,6490,1622
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_06_m8acrp__game_1__p012__g039,6839,1710
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_07_m8ad4g__game_1__p012__g040,7052,1763
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_01_m898xg__game_2_alt_profile__p012__g041,6297,1574
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p012__g042,6751,1688
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_02_m89542__game_2_alt_profile__p012__g043,6446,1612
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p012__g044,6524,1631
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_03_m898xg__game_2_alt_profile__p012__g045,6688,1672
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_04_m89542__game_2_alt_profile__p012__g046,6786,1696
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p012__g047,6647,1662
personahub_elite_chip_match__pid_personahub_elite_d81b48c2f80a__record_chip4__cohort_05_m898xg__game_2_alt_profile__p012__g048,7030,1758
personahub_elite_chip_match__pid_personahub_elite_62844c07d64d__record_chip2__cohort_01_m7xia7__game_1__p013__g001,5715,1429
