record_id,unit_id,treatment_name,deception_condition,participant_label,gold_target_json
ep0wquuh,ep0wquuh,DECEPTION_0,0,62c423e2a70011a58059d198,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B""], ""bret_boxes"": 51}"
epl528dq,epl528dq,DECEPTION_0,0,5980a6561d20fd0001e6f53f,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 100}"
eq9olv22,eq9olv22,DECEPTION_0,0,62d6defa1986d536fcf8c525,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B""], ""bret_boxes"": 35}"
evau7zun,evau7zun,DECEPTION_0,0,62d6c68cb6bc4fbb6fcab2ca,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 54}"
evl18xp0,evl18xp0,DECEPTION_0,0,5df7f2a06aab7c59c3dc3b9e,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 20}"
ew0250kj,ew0250kj,DECEPTION_0,0,614a4492903df4380cb1a0c2,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 70}"
exs4cah2,exs4cah2,DECEPTION_0,0,5422ae1afdf99b328c91b203,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 57}"
eyy1t4ir,eyy1t4ir,DECEPTION_0,0,5ef0c9b95817dc145532fcee,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 21}"
eza66ps5,eza66ps5,DECEPTION_0,0,5f29956706537e0d6efca7c2,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 45}"
f4gn5thl,f4gn5thl,DECEPTION_0,0,5b97f2375612b30001acc4c9,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 64}"
f87692f0,f87692f0,DECEPTION_0,0,5a764e848fe2dc000105739c,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 22}"
f8i7rko5,f8i7rko5,DECEPTION_0,0,62b43755f6be0c82be3cb760,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 50}"
f9mqqzon,f9mqqzon,DECEPTION_0,0,62b05691722d0db3c9d69acb,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B""], ""bret_boxes"": 50}"
fanm3iy0,fanm3iy0,DECEPTION_0,0,5927ee603497ad00010171c2,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B""], ""bret_boxes"": 100}"
fbvl18ca,fbvl18ca,DECEPTION_0,0,6078661a148492f9436d8bb0,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B""], ""bret_boxes"": 100}"
fdq0aoow,fdq0aoow,DECEPTION_0,0,6137e8f606da0457071cbcfc,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B""], ""bret_boxes"": 100}"
fe0mwsaj,fe0mwsaj,DECEPTION_0,0,5ea00a8a39c0f00008064b2b,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 84}"
fgv0pu9y,fgv0pu9y,DECEPTION_0,0,5e4e7d733af5db000a6a41a8,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A""], ""bret_boxes"": 45}"
fhftoxwi,fhftoxwi,DECEPTION_0,0,627d7b551ba843ec2a027d22,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 21}"
fjc1c8pm,fjc1c8pm,DECEPTION_0,0,5feb07596bfb63af9d9c9aca,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 45}"
flny2rp0,flny2rp0,DECEPTION_0,0,5cc9bc7031164b00011997fa,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A""], ""bret_boxes"": 51}"
fnitauyo,fnitauyo,DECEPTION_0,0,61424b1673fc4394db65bc53,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 100}"
fnygkzlf,fnygkzlf,DECEPTION_0,0,567f59e0d18c640011e7ac0b,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 42}"
fpqoqhad,fpqoqhad,DECEPTION_0,0,5d53bdc9b18d590018dac171,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B""], ""bret_boxes"": 31}"
fqgv888q,fqgv888q,DECEPTION_0,0,56b78f11e77ebe000cbefe79,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 21}"
fquksp1w,fquksp1w,DECEPTION_0,0,611834ca6bd1fed90eccc7e6,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 100}"
fr6fykrm,fr6fykrm,DECEPTION_0,0,5a6600bd35f26b000149402e,"{""bonus_game_choices"": [""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 50}"
fsa5d6zv,fsa5d6zv,DECEPTION_0,0,5ee8e74951a9512209f20ce5,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 11}"
fsapwc3q,fsapwc3q,DECEPTION_0,0,5a7335bfefd3a700012128c9,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 75}"
fsijbfh5,fsijbfh5,DECEPTION_0,0,63037fccda474ca66a345eb0,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 26}"
fsputm5v,fsputm5v,DECEPTION_0,0,5b70d5cf48302c0001ba0771,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A""], ""bret_boxes"": 43}"
fv37npd0,fv37npd0,DECEPTION_0,0,5c61598fb40f380001109ca5,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A""], ""bret_boxes"": 57}"
fwu4qdek,fwu4qdek,DECEPTION_0,0,5f3ebe53b9a7b3150f539bde,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 30}"
fxbybzre,fxbybzre,DECEPTION_0,0,5a04ccfef2e3460001edadef,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A""], ""bret_boxes"": 41}"
g2utwsn8,g2utwsn8,DECEPTION_0,0,5c3e32cd9ef99e00016a6f59,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 39}"
g58d0pn8,g58d0pn8,DECEPTION_0,0,5c2cf8a7be4e9200014fc062,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 61}"
g92qz94o,g92qz94o,DECEPTION_0,0,62a33c5d8f47c63e4911c390,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 99}"
g9doqoap,g9doqoap,DECEPTION_0,0,5edec2b3e095321650bddc22,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 49}"
g9vqnd4z,g9vqnd4z,DECEPTION_0,0,5c58a9908f34eb0001574867,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 80}"
gbgqu30n,gbgqu30n,DECEPTION_0,0,5eac8da06e45b62f3939a76c,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 38}"
gbvcktkj,gbvcktkj,DECEPTION_0,0,5e19961e1b8014222555c3b2,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A""], ""bret_boxes"": 100}"
gf6ermcf,gf6ermcf,DECEPTION_0,0,5bf1de1556a321000106fae0,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 46}"
gfmjmda0,gfmjmda0,DECEPTION_0,0,5847e40d6cca010001fe2d64,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 71}"
gh10aj0z,gh10aj0z,DECEPTION_0,0,62c8b62bd30dafe47b24b647,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 100}"
ghgw6c6o,ghgw6c6o,DECEPTION_0,0,62a53da3f0fbc2c2e31bd3e5,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 55}"
gj22bdov,gj22bdov,DECEPTION_0,0,5c651332bcb1b40001864762,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 50}"
gnpfh4ai,gnpfh4ai,DECEPTION_0,0,5a6ccf4c9d65ec00017e940a,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 100}"
go32hdxj,go32hdxj,DECEPTION_0,0,5e3906b9a6df461259c0632f,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 60}"
gor4pvia,gor4pvia,DECEPTION_0,0,5c6c08c5d9c1580001ce9aab,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A""], ""bret_boxes"": 46}"
gp29t01o,gp29t01o,DECEPTION_0,0,5e0629a51d46070022c94ac9,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 68}"
gqinmp9a,gqinmp9a,DECEPTION_0,0,5b704c7f4ee52200010f68b0,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B""], ""bret_boxes"": 65}"
guj9npmq,guj9npmq,DECEPTION_0,0,5e076044dc265f0d23386aae,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B""], ""bret_boxes"": 25}"
gxwbif4q,gxwbif4q,DECEPTION_0,0,62cc1de33a35444a7188e53b,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 40}"
gzhn5wk7,gzhn5wk7,DECEPTION_0,0,5efec43017f2363e1bf47368,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 23}"
h6qzg0zg,h6qzg0zg,DECEPTION_0,0,5d459cd66f084f00151bd226,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 60}"
h97lgdew,h97lgdew,DECEPTION_0,0,6137e32367aae15b0156bd7e,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B""], ""bret_boxes"": 55}"
hb1u9f4g,hb1u9f4g,DECEPTION_0,0,614ae916cbcaa6672b64cb04,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 58}"
hbipfce2,hbipfce2,DECEPTION_0,0,5b87c3f9e88caf0001b79375,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 36}"
hcbq6ueq,hcbq6ueq,DECEPTION_0,0,5eb415e40b324a222db46f01,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 53}"
hdhzhh04,hdhzhh04,DECEPTION_0,0,5aeb1667c2e5f500012aedba,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 50}"
hhahtjh4,hhahtjh4,DECEPTION_0,0,629ee9680199e14b1bfafaf3,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 100}"
hjnisdd4,hjnisdd4,DECEPTION_0,0,60eb17baa759f7208a1bd686,"{""bonus_game_choices"": [""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 62}"
hk0ejj1f,hk0ejj1f,DECEPTION_0,0,5f42dab55333624fd10b21b5,"{""bonus_game_choices"": [""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A""], ""bret_boxes"": 75}"
hl42p07s,hl42p07s,DECEPTION_0,0,55a8dc81fdf99b51ef3ab182,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 37}"
hmeapf3z,hmeapf3z,DECEPTION_0,0,55d5b77ddb6a810006fa05d5,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 51}"
ho3yyp6k,ho3yyp6k,DECEPTION_0,0,5eb18525b95d6127da6815ee,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 56}"
hovh9q8r,hovh9q8r,DECEPTION_0,0,5eb05ee34ca8a81042c289ab,"{""bonus_game_choices"": [""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 41}"
hphqtrvc,hphqtrvc,DECEPTION_0,0,5e661efb1b2aa7390f83923f,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B""], ""bret_boxes"": 20}"
hprucfbm,hprucfbm,DECEPTION_0,0,5cddc2123fd85e0017cf6e93,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 13}"
hr7sa148,hr7sa148,DECEPTION_0,0,62fb79a060f92702f85d1e35,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B""], ""bret_boxes"": 63}"
hrsd7uqq,hrsd7uqq,DECEPTION_0,0,5c81582c4c1a61000155584f,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 47}"
ht4ocsoz,ht4ocsoz,DECEPTION_0,0,59bb9e3a178f1b0001828b12,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 58}"
hun73s7p,hun73s7p,DECEPTION_0,0,62d5a86ee8b841c9b000a774,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A""], ""bret_boxes"": 49}"
huvz8wv5,huvz8wv5,DECEPTION_0,0,5e28912b5fc38506bbd1666c,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 60}"
huycfzsh,huycfzsh,DECEPTION_0,0,5f7a4d05a8da636ab1802596,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 26}"
hv62l8tc,hv62l8tc,DECEPTION_0,0,5f2dbc7d63c6870d983155bb,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 26}"
i0mb2ifm,i0mb2ifm,DECEPTION_0,0,5ea0516dee594a000932857a,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A""], ""bret_boxes"": 57}"
i0r8op45,i0r8op45,DECEPTION_0,0,62e05236a3068b6d19c2e201,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A""], ""bret_boxes"": 30}"
i1t39c71,i1t39c71,DECEPTION_0,0,613f0ce7ced87b6731521401,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 26}"
i3d4ckwt,i3d4ckwt,DECEPTION_0,0,5fcffd7ac915ab025b194d5c,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 9}"
i4eedt1x,i4eedt1x,DECEPTION_0,0,609978fde585cd14ae6a03a2,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 44}"
i51rse76,i51rse76,DECEPTION_0,0,62dad76aa77f5041d2808228,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 73}"
i5notem3,i5notem3,DECEPTION_0,0,5f35050d72e95343c64aef66,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 81}"
i5vffl4u,i5vffl4u,DECEPTION_0,0,5fe7286bc92b3656632ac24d,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 50}"
i6m6pekr,i6m6pekr,DECEPTION_0,0,617470f0ed966e30b2f8a11b,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B""], ""bret_boxes"": 59}"
i7ph39zy,i7ph39zy,DECEPTION_0,0,6034cb7ee10e21aaad71814a,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 24}"
i98jn4em,i98jn4em,DECEPTION_0,0,62fc0feba3707f6b63d1252c,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 34}"
iajhxlzc,iajhxlzc,DECEPTION_0,0,59957d9abf8bcf0001ab6a3c,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B""], ""bret_boxes"": 51}"
ididnd33,ididnd33,DECEPTION_0,0,601878814d91481231c83ecf,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A""], ""bret_boxes"": 40}"
idpk9yme,idpk9yme,DECEPTION_0,0,610d5425d8e7826fe6a42d68,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 76}"
iean8y60,iean8y60,DECEPTION_0,0,62fb7e29586929061efccda2,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 42}"
iemb63fe,iemb63fe,DECEPTION_0,0,5d4310bbd8e961001b825ca4,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 71}"
ietk3drf,ietk3drf,DECEPTION_0,0,59dc924bbe399f0001e495f2,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 40}"
igflzfpl,igflzfpl,DECEPTION_0,0,5f58c43de85564044e06775f,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 100}"
igveqcp0,igveqcp0,DECEPTION_0,0,58caad6b3783090001b4a556,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B""], ""bret_boxes"": 11}"
ihzbfynd,ihzbfynd,DECEPTION_0,0,6294c2dbf7758205264a0ae9,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 6}"
ikeg9xk3,ikeg9xk3,DECEPTION_0,0,6169ea2f9163a46bf5f356e2,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B""], ""bret_boxes"": 51}"
imflyvxy,imflyvxy,DECEPTION_0,0,5fb249cbf1bb8b7db9bb8d13,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B""], ""bret_boxes"": 20}"
in5e1gzg,in5e1gzg,DECEPTION_0,0,628781515f29a0394e23b15b,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 35}"
io8y4ftr,io8y4ftr,DECEPTION_0,0,5e122c6d6887bc8b881c4426,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 42}"
iphblwc2,iphblwc2,DECEPTION_0,0,6111333cd92681b6d646b3b4,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 30}"
iqcznji9,iqcznji9,DECEPTION_0,0,6248c5d9989521678f4b9535,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 7}"
iqe9raaz,iqe9raaz,DECEPTION_0,0,5a8d7f63eea3d300016eb5a4,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 79}"
iqvuyg1e,iqvuyg1e,DECEPTION_0,0,5d7f598628843a00181eb444,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B""], ""bret_boxes"": 73}"
irwor30e,irwor30e,DECEPTION_0,0,5d5a75c570a7c1000152623e,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 41}"
istr3yiy,istr3yiy,DECEPTION_0,0,59df5d5a0fb3a90001bd932b,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B""], ""bret_boxes"": 51}"
it0j0sej,it0j0sej,DECEPTION_0,0,5c2e0d872c45d400014a8d49,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 31}"
iuhhcr05,iuhhcr05,DECEPTION_0,0,5d667a1a3741ea0001c719b9,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 70}"
iutxpp68,iutxpp68,DECEPTION_0,0,62a1dae643201bc12c299fa1,"{""bonus_game_choices"": [""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B""], ""bret_boxes"": 43}"
iveyf0dl,iveyf0dl,DECEPTION_0,0,603e0323293b95bb25fc2934,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B""], ""bret_boxes"": 49}"
