game_id,treatment_name,round_number,endowment,mpcr,num_active_players,total_contribution,total_round_payoff,within_round_contribution_rate_var,total_contribution_rate,round_normalized_efficiency,message_count,has_chat
RStPzcSWsgnZpozDg,VALIDATION_14_T,1,20,0.3,6,84.0,176.0,0.05416666666666667,0.7,0.5833333333333335,1,1
RStPzcSWsgnZpozDg,VALIDATION_14_T,2,20,0.3,6,84.0,181.0,0.03333333333333333,0.7,0.6354166666666669,1,1
RStPzcSWsgnZpozDg,VALIDATION_14_T,3,20,0.3,6,89.0,183.0,0.06701388888888889,0.7416666666666667,0.6562500000000002,5,1
RStPzcSWsgnZpozDg,VALIDATION_14_T,4,20,0.3,6,104.0,197.0,0.04305555555555556,0.8666666666666667,0.8020833333333336,2,1
RStPzcSWsgnZpozDg,VALIDATION_14_T,5,20,0.3,6,109.0,204.0,0.042013888888888885,0.9083333333333333,0.8750000000000002,4,1
RStPzcSWsgnZpozDg,VALIDATION_14_T,6,20,0.3,6,109.0,209.0,0.042013888888888885,0.9083333333333333,0.9270833333333336,12,1
RStPzcSWsgnZpozDg,VALIDATION_14_T,7,20,0.3,6,109.0,184.0,0.042013888888888885,0.9083333333333333,0.6666666666666669,3,1
RStPzcSWsgnZpozDg,VALIDATION_14_T,8,20,0.3,6,109.0,194.0,0.042013888888888885,0.9083333333333333,0.7708333333333336,2,1
RStPzcSWsgnZpozDg,VALIDATION_14_T,9,20,0.3,6,109.0,199.0,0.042013888888888885,0.9083333333333333,0.822916666666667,0,0
RStPzcSWsgnZpozDg,VALIDATION_14_T,10,20,0.3,6,109.0,199.0,0.042013888888888885,0.9083333333333333,0.822916666666667,0,0
RStPzcSWsgnZpozDg,VALIDATION_14_T,11,20,0.3,6,110.0,203.0,0.03472222222222222,0.9166666666666666,0.8645833333333336,0,0
RStPzcSWsgnZpozDg,VALIDATION_14_T,12,20,0.3,6,111.0,202.0,0.028125,0.925,0.854166666666667,0,0
RStPzcSWsgnZpozDg,VALIDATION_14_T,13,20,0.3,6,110.0,203.0,0.03472222222222222,0.9166666666666666,0.8645833333333336,0,0
RStPzcSWsgnZpozDg,VALIDATION_14_T,14,20,0.3,6,109.0,204.0,0.042013888888888885,0.9083333333333333,0.8750000000000002,0,0
RStPzcSWsgnZpozDg,VALIDATION_14_T,15,20,0.3,6,109.0,204.0,0.042013888888888885,0.9083333333333333,0.8750000000000002,0,0
RStPzcSWsgnZpozDg,VALIDATION_14_T,16,20,0.3,6,100.0,195.0,0.13888888888888892,0.8333333333333334,0.7812500000000002,0,0
RStPzcSWsgnZpozDg,VALIDATION_14_T,17,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
RStPzcSWsgnZpozDg,VALIDATION_14_T,18,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
RStPzcSWsgnZpozDg,VALIDATION_14_T,19,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
RWQ2vFkinzDJatdiK,VALIDATION_14_T,1,20,0.3,6,60.0,168.0,0.16666666666666666,0.5,0.5000000000000001,8,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,2,20,0.3,6,80.0,159.0,0.22222222222222224,0.6666666666666666,0.4062500000000001,10,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,3,20,0.3,6,80.0,154.0,0.22222222222222224,0.6666666666666666,0.3541666666666668,18,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,4,20,0.3,6,100.0,180.0,0.13888888888888892,0.8333333333333334,0.6250000000000002,9,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,5,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,3,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,6,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,1,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,7,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
RWQ2vFkinzDJatdiK,VALIDATION_14_T,8,20,0.3,6,119.0,217.0,0.0003472222222222229,0.9916666666666667,1.010416666666667,0,0
RWQ2vFkinzDJatdiK,VALIDATION_14_T,9,20,0.3,6,119.0,217.0,0.0003472222222222229,0.9916666666666667,1.010416666666667,5,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,10,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
RWQ2vFkinzDJatdiK,VALIDATION_14_T,11,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
RWQ2vFkinzDJatdiK,VALIDATION_14_T,12,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
RWQ2vFkinzDJatdiK,VALIDATION_14_T,13,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,5,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,14,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
RWQ2vFkinzDJatdiK,VALIDATION_14_T,15,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,2,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,16,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,1,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,17,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,2,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,18,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,2,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,19,20,0.3,6,120.0,196.0,0.0,1.0,0.7916666666666669,1,1
tCFnJifRgNRyrz7WY,VALIDATION_14_T,1,20,0.3,6,70.0,176.0,0.05555555555555555,0.5833333333333334,0.5833333333333335,2,1
tCFnJifRgNRyrz7WY,VALIDATION_14_T,2,20,0.3,6,65.0,170.0,0.03284722222222222,0.5416666666666666,0.5208333333333335,1,1
tCFnJifRgNRyrz7WY,VALIDATION_14_T,3,20,0.3,6,67.0,173.0,0.008680555555555556,0.5583333333333333,0.5520833333333335,5,1
tCFnJifRgNRyrz7WY,VALIDATION_14_T,4,20,0.3,6,60.0,168.0,0.015833333333333335,0.5,0.5000000000000001,5,1
tCFnJifRgNRyrz7WY,VALIDATION_14_T,5,20,0.3,6,88.0,188.0,0.04555555555555555,0.7333333333333333,0.7083333333333336,1,1
tCFnJifRgNRyrz7WY,VALIDATION_14_T,6,20,0.3,6,107.0,205.0,0.025347222222222226,0.8916666666666667,0.885416666666667,1,1
tCFnJifRgNRyrz7WY,VALIDATION_14_T,7,20,0.3,6,108.0,204.0,0.020833333333333332,0.9,0.8750000000000002,1,1
tCFnJifRgNRyrz7WY,VALIDATION_14_T,8,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
tCFnJifRgNRyrz7WY,VALIDATION_14_T,9,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
tCFnJifRgNRyrz7WY,VALIDATION_14_T,10,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
tCFnJifRgNRyrz7WY,VALIDATION_14_T,11,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
tCFnJifRgNRyrz7WY,VALIDATION_14_T,12,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
tCFnJifRgNRyrz7WY,VALIDATION_14_T,13,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
tCFnJifRgNRyrz7WY,VALIDATION_14_T,14,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
tCFnJifRgNRyrz7WY,VALIDATION_14_T,15,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
tCFnJifRgNRyrz7WY,VALIDATION_14_T,16,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
tCFnJifRgNRyrz7WY,VALIDATION_14_T,17,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
tCFnJifRgNRyrz7WY,VALIDATION_14_T,18,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
tCFnJifRgNRyrz7WY,VALIDATION_14_T,19,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,1,20,0.3,6,85.0,191.0,0.17534722222222224,0.7083333333333334,0.7395833333333336,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,2,20,0.3,6,110.0,208.0,0.034722222222222224,0.9166666666666666,0.916666666666667,3,1
uwTnwBFdLcqtTZALa,VALIDATION_14_T,3,20,0.3,6,115.0,215.0,0.008680555555555552,0.9583333333333334,0.9895833333333336,1,1
uwTnwBFdLcqtTZALa,VALIDATION_14_T,4,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,1,1
uwTnwBFdLcqtTZALa,VALIDATION_14_T,5,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,6,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,7,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,8,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,3,1
uwTnwBFdLcqtTZALa,VALIDATION_14_T,9,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,10,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,11,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,12,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,13,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,1,1
uwTnwBFdLcqtTZALa,VALIDATION_14_T,14,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,15,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,16,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,1,1
uwTnwBFdLcqtTZALa,VALIDATION_14_T,17,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,0,0
uwTnwBFdLcqtTZALa,VALIDATION_14_T,18,20,0.3,6,120.0,216.0,0.0,1.0,1.0000000000000002,3,1
uwTnwBFdLcqtTZALa,VALIDATION_14_T,19,20,0.3,6,100.0,200.0,0.13888888888888892,0.8333333333333334,0.8333333333333336,0,0
zZi9i6kMGmSc4w78o,VALIDATION_14_T,1,20,0.3,6,102.0,199.0,0.03333333333333334,0.85,0.822916666666667,5,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,2,20,0.3,6,85.0,191.0,0.05034722222222222,0.7083333333333334,0.7395833333333336,6,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,3,20,0.3,6,85.0,186.0,0.05034722222222222,0.7083333333333334,0.6875000000000002,4,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,4,20,0.3,6,95.0,199.0,0.008680555555555552,0.7916666666666666,0.822916666666667,2,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,5,20,0.3,6,101.0,199.0,0.01284722222222222,0.8416666666666667,0.822916666666667,0,0
zZi9i6kMGmSc4w78o,VALIDATION_14_T,6,20,0.3,6,92.0,196.0,0.022222222222222216,0.7666666666666667,0.7916666666666669,0,0
zZi9i6kMGmSc4w78o,VALIDATION_14_T,7,20,0.3,6,85.0,186.0,0.008680555555555552,0.7083333333333334,0.6875000000000002,0,0
zZi9i6kMGmSc4w78o,VALIDATION_14_T,8,20,0.3,6,85.0,181.0,0.020347222222222218,0.7083333333333334,0.6354166666666669,4,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,9,20,0.3,6,85.0,186.0,0.013680555555555552,0.7083333333333334,0.6875000000000002,2,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,10,20,0.3,6,84.0,146.0,0.012499999999999995,0.7,0.2708333333333334,5,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,11,20,0.3,6,94.0,194.0,0.005555555555555553,0.7833333333333333,0.7708333333333336,2,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,12,20,0.3,6,95.0,199.0,0.005347222222222219,0.7916666666666666,0.822916666666667,0,0
zZi9i6kMGmSc4w78o,VALIDATION_14_T,13,20,0.3,6,97.0,197.0,0.005347222222222219,0.8083333333333333,0.8020833333333336,0,0
zZi9i6kMGmSc4w78o,VALIDATION_14_T,14,20,0.3,6,90.0,182.0,0.015833333333333335,0.75,0.6458333333333335,2,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,15,20,0.3,6,87.0,174.0,0.011458333333333333,0.725,0.5625000000000002,1,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,16,20,0.3,6,95.0,199.0,0.008680555555555552,0.7916666666666666,0.822916666666667,4,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,17,20,0.3,6,109.0,209.0,0.01284722222222222,0.9083333333333333,0.9270833333333336,0,0
zZi9i6kMGmSc4w78o,VALIDATION_14_T,18,20,0.3,6,105.0,202.0,0.03895833333333333,0.875,0.854166666666667,2,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,19,20,0.3,6,103.0,198.0,0.04118055555555555,0.8583333333333333,0.8125000000000002,1,1
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,1,20,0.2,13,180.0,557.0,0.21301775147928995,0.6923076923076923,0.7139423076923075,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,2,20,0.2,13,200.0,585.0,0.17751479289940827,0.7692307692307693,0.7812499999999998,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,3,20,0.2,13,140.0,489.0,0.2485207100591716,0.5384615384615384,0.550480769230769,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,4,20,0.2,13,160.0,503.0,0.2366863905325444,0.6153846153846154,0.5841346153846152,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,5,20,0.2,12,140.0,464.0,0.24305555555555558,0.5833333333333334,0.6666666666666666,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,6,20,0.2,12,60.0,339.0,0.1875,0.25,0.29464285714285715,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,7,20,0.2,12,140.0,465.0,0.24305555555555558,0.5833333333333334,0.6696428571428571,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,8,20,0.2,12,120.0,441.0,0.25,0.5,0.5982142857142857,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,9,20,0.2,12,120.0,439.0,0.25,0.5,0.5922619047619048,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,10,20,0.2,12,60.0,352.0,0.1875,0.25,0.3333333333333333,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,11,20,0.2,12,120.0,438.0,0.25,0.5,0.5892857142857143,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,12,20,0.2,12,140.0,463.0,0.24305555555555558,0.5833333333333334,0.6636904761904762,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,13,20,0.2,12,120.0,444.0,0.25,0.5,0.6071428571428571,0,0
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,14,20,0.2,12,80.0,368.0,0.22222222222222224,0.3333333333333333,0.38095238095238093,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,1,20,0.2,13,240.0,653.0,0.07100591715976333,0.9230769230769231,0.9447115384615382,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,2,20,0.2,13,220.0,648.0,0.13017751479289938,0.8461538461538461,0.9326923076923075,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,3,20,0.2,13,220.0,664.0,0.13017751479289938,0.8461538461538461,0.9711538461538459,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,4,20,0.2,13,240.0,695.0,0.07100591715976333,0.9230769230769231,1.0456730769230766,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,5,20,0.2,13,220.0,687.0,0.13017751479289938,0.8461538461538461,1.0264423076923075,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,6,20,0.2,13,180.0,583.0,0.21301775147928995,0.6923076923076923,0.7764423076923075,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,7,20,0.2,13,180.0,578.0,0.21301775147928995,0.6923076923076923,0.7644230769230768,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,8,20,0.2,13,220.0,647.0,0.13017751479289938,0.8461538461538461,0.9302884615384612,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,9,20,0.2,13,240.0,684.0,0.07100591715976332,0.9230769230769231,1.019230769230769,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,10,20,0.2,13,220.0,664.0,0.13017751479289938,0.8461538461538461,0.9711538461538459,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,11,20,0.2,13,200.0,619.0,0.1775147928994083,0.7692307692307693,0.8629807692307689,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,12,20,0.2,13,220.0,650.0,0.13017751479289938,0.8461538461538461,0.9374999999999998,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,13,20,0.2,13,200.0,625.0,0.1775147928994083,0.7692307692307693,0.8774038461538459,0,0
7oRFMBwqmesGX7t3H,VALIDATION_15_C,14,20,0.2,13,120.0,476.0,0.24852071005917165,0.46153846153846156,0.519230769230769,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,1,20,0.2,13,220.0,603.0,0.1301775147928994,0.8461538461538461,0.8245192307692305,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,2,20,0.2,12,200.0,574.0,0.13888888888888884,0.8333333333333334,0.9940476190476191,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,3,20,0.2,12,180.0,541.0,0.1875,0.75,0.8958333333333334,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,4,20,0.2,12,220.0,611.0,0.07638888888888888,0.9166666666666666,1.1041666666666667,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,5,20,0.2,12,220.0,608.0,0.07638888888888888,0.9166666666666666,1.0952380952380953,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,6,20,0.2,12,180.0,540.0,0.1875,0.75,0.8928571428571429,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,7,20,0.2,12,200.0,564.0,0.13888888888888887,0.8333333333333334,0.9642857142857143,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,8,20,0.2,12,220.0,600.0,0.07638888888888888,0.9166666666666666,1.0714285714285714,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,9,20,0.2,12,180.0,530.0,0.1875,0.75,0.8630952380952381,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,10,20,0.2,12,120.0,434.0,0.25,0.5,0.5773809523809523,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,11,20,0.2,12,120.0,432.0,0.25,0.5,0.5714285714285714,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,12,20,0.2,12,120.0,432.0,0.25,0.5,0.5714285714285714,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,13,20,0.2,12,120.0,432.0,0.25,0.5,0.5714285714285714,0,0
8CLRcukgR3Gg6skJF,VALIDATION_15_C,14,20,0.2,12,60.0,336.0,0.1875,0.25,0.2857142857142857,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,1,20,0.2,13,180.0,539.0,0.21301775147928995,0.6923076923076923,0.6706730769230768,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,2,20,0.2,12,160.0,515.0,0.2222222222222222,0.6666666666666666,0.8184523809523809,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,3,20,0.2,12,180.0,539.0,0.1875,0.75,0.8898809523809523,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,4,20,0.2,12,120.0,442.0,0.25,0.5,0.6011904761904762,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,5,20,0.2,12,80.0,377.0,0.22222222222222224,0.3333333333333333,0.40773809523809523,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,6,20,0.2,12,80.0,377.0,0.2222222222222223,0.3333333333333333,0.40773809523809523,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,7,20,0.2,12,40.0,326.0,0.1388888888888889,0.16666666666666666,0.25595238095238093,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,8,20,0.2,12,80.0,380.0,0.2222222222222223,0.3333333333333333,0.4166666666666667,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,9,20,0.2,12,120.0,455.0,0.25,0.5,0.6398809523809523,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,10,20,0.2,12,100.0,409.0,0.24305555555555555,0.4166666666666667,0.5029761904761905,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,11,20,0.2,12,80.0,373.0,0.2222222222222223,0.3333333333333333,0.3958333333333333,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,12,20,0.2,12,100.0,420.0,0.2430555555555555,0.4166666666666667,0.5357142857142857,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,13,20,0.2,12,80.0,374.0,0.2222222222222223,0.3333333333333333,0.39880952380952384,0,0
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,14,20,0.2,12,60.0,353.0,0.1875,0.25,0.33630952380952384,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,1,20,0.2,13,220.0,619.0,0.1301775147928994,0.8461538461538461,0.8629807692307689,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,2,20,0.2,13,220.0,623.0,0.13017751479289938,0.8461538461538461,0.8725961538461536,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,3,20,0.2,13,140.0,505.0,0.24852071005917165,0.5384615384615384,0.5889423076923075,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,4,20,0.2,13,220.0,621.0,0.13017751479289938,0.8461538461538461,0.8677884615384613,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,5,20,0.2,13,120.0,458.0,0.24852071005917165,0.46153846153846156,0.4759615384615383,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,6,20,0.2,13,160.0,523.0,0.2366863905325444,0.6153846153846154,0.6322115384615383,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,7,20,0.2,13,180.0,556.0,0.21301775147928995,0.6923076923076923,0.7115384615384613,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,8,20,0.2,13,120.0,458.0,0.2485207100591716,0.46153846153846156,0.4759615384615383,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,9,20,0.2,13,120.0,458.0,0.2485207100591716,0.46153846153846156,0.4759615384615383,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,10,20,0.2,13,120.0,455.0,0.24852071005917165,0.46153846153846156,0.4687499999999999,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,11,20,0.2,13,120.0,458.0,0.24852071005917165,0.46153846153846156,0.4759615384615383,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,12,20,0.2,13,120.0,455.0,0.2485207100591716,0.46153846153846156,0.4687499999999999,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,13,20,0.2,13,80.0,395.0,0.21301775147928995,0.3076923076923077,0.32451923076923067,0,0
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,14,20,0.2,13,100.0,430.0,0.23668639053254442,0.38461538461538464,0.40865384615384603,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,1,20,0.2,13,240.0,662.0,0.07100591715976334,0.9230769230769231,0.9663461538461536,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,2,20,0.2,13,140.0,490.0,0.2485207100591716,0.5384615384615384,0.5528846153846152,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,3,20,0.2,12,220.0,625.0,0.07638888888888888,0.9166666666666666,1.1458333333333333,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,4,20,0.2,12,180.0,550.0,0.1875,0.75,0.9226190476190477,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,5,20,0.2,12,140.0,485.0,0.24305555555555558,0.5833333333333334,0.7291666666666666,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,6,20,0.2,12,180.0,553.0,0.1875,0.75,0.9315476190476191,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,7,20,0.2,12,180.0,549.0,0.1875,0.75,0.9196428571428571,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,8,20,0.2,12,160.0,514.0,0.2222222222222222,0.6666666666666666,0.8154761904761905,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,9,20,0.2,12,180.0,536.0,0.1875,0.75,0.8809523809523809,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,10,20,0.2,12,140.0,474.0,0.24305555555555558,0.5833333333333334,0.6964285714285714,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,11,20,0.2,12,160.0,514.0,0.2222222222222222,0.6666666666666666,0.8154761904761905,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,12,20,0.2,12,120.0,437.0,0.25,0.5,0.5863095238095238,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,13,20,0.2,12,120.0,437.0,0.25,0.5,0.5863095238095238,0,0
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,14,20,0.2,12,140.0,461.0,0.24305555555555558,0.5833333333333334,0.6577380952380952,0,0
YQBQFPHF6DmDPGqzD,VALIDATION_15_C,1,20,0.2,13,240.0,657.0,0.07100591715976333,0.9230769230769231,0.9543269230769228,0,0
YQBQFPHF6DmDPGqzD,VALIDATION_15_C,2,20,0.2,13,180.0,565.0,0.21301775147928995,0.6923076923076923,0.7331730769230768,0,0
YQBQFPHF6DmDPGqzD,VALIDATION_15_C,3,20,0.2,13,200.0,576.0,0.1775147928994083,0.7692307692307693,0.7596153846153844,0,0
YQBQFPHF6DmDPGqzD,VALIDATION_15_C,4,20,0.2,12,220.0,610.0,0.07638888888888888,0.9166666666666666,1.1011904761904763,0,0
YQBQFPHF6DmDPGqzD,VALIDATION_15_C,5,20,0.2,12,200.0,569.0,0.13888888888888887,0.8333333333333334,0.9791666666666666,0,0
YQBQFPHF6DmDPGqzD,VALIDATION_15_C,6,20,0.2,12,220.0,607.0,0.07638888888888888,0.9166666666666666,1.0922619047619047,0,0
YQBQFPHF6DmDPGqzD,VALIDATION_15_C,7,20,0.2,12,180.0,543.0,0.1875,0.75,0.9017857142857143,0,0
YQBQFPHF6DmDPGqzD,VALIDATION_15_C,8,20,0.2,12,140.0,472.0,0.24305555555555558,0.5833333333333334,0.6904761904761905,0,0
YQBQFPHF6DmDPGqzD,VALIDATION_15_C,9,20,0.2,12,180.0,541.0,0.1875,0.75,0.8958333333333334,0,0
YQBQFPHF6DmDPGqzD,VALIDATION_15_C,10,20,0.2,12,120.0,439.0,0.25,0.5,0.5922619047619048,0,0
