treatment_name,score,model_name,metric_family,metric,metric_label
VALIDATION_3_T,0.0802767094017094,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_4_C,0.27321428571428574,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_4_T,0.33333333333333337,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_5_C,0.08333333333333331,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_5_T,0.2147727272727273,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_6_C,0.4123864850427351,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_6_T,0.1652864301191766,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_7_C,0.5309873858199218,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_7_T,0.11012376795353769,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_8_C,0.128125,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_8_T,0.1571969696969697,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_9_C,0.10077777777777779,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_9_T,0.08975821709155044,gpt-5.1 demo-only,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_0_C,0.10083333333333333,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_0_T,0.09609010270774977,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_10_C,0.10638888888888892,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_10_T,0.15222222222222223,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_11_C,0.2536382020757021,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_11_T,0.1853923853923854,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_12_C,0.19297138047138046,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_12_T,0.049603174603174593,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_13_C,0.17535249554367205,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_13_T,0.23475949091757914,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_14_C,0.1401366552956465,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_14_T,0.18521099149388623,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_15_C,0.0782051282051282,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_15_T,0.04012006512006512,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_16_C,0.21849999999999997,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_16_T,0.07278846153846155,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_17_C,0.06393445735550997,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_17_T,0.06296619031021262,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_18_C,0.10507246376811594,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_18_T,0.0819746376811594,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_19_C,0.09043887147335423,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_19_T,0.2940603448275862,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_1_C,0.3420572916666667,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_1_T,0.0990451388888889,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_2_C,0.14888888888888888,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_2_T,0.051818181818181826,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_3_C,0.14887226970560302,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_3_T,0.1573514957264957,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_4_C,0.1199404761904762,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_4_T,0.08928571428571427,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_5_C,0.05092592592592591,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_5_T,0.051893939393939395,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_6_C,0.23904914529914528,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_6_T,0.17500914138678225,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_7_C,0.33357111787733795,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_7_T,0.17766488637459033,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_8_C,0.1107638888888889,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_8_T,0.1143939393939394,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_9_C,0.05171043771043773,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_9_T,0.09778290844957513,gpt-5.1 twin,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_0_C,0.06916666666666665,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_0_T,0.1155345471521942,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_10_C,0.16055555555555556,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_10_T,0.13222222222222224,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_11_C,0.09722794566544565,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_11_T,0.3029519092019092,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_12_C,0.06513047138047137,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_12_T,0.10201719576719578,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_13_C,0.16853264260249554,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_13_T,0.2706886353026059,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_14_C,0.20464688921377516,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_14_T,0.2854741493886231,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_15_C,0.059723609723609725,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_15_T,0.07762515262515261,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_16_C,0.2865,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_16_T,0.09637820512820512,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_17_C,0.14468937495253284,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_17_T,0.09154792962739983,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_18_C,0.12658514492753623,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_18_T,0.13360507246376813,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_19_C,0.105423197492163,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_19_T,0.21806896551724136,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_1_C,0.286328125,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_1_T,0.1502170138888889,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_2_C,0.16611111111111113,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_2_T,0.05659090909090909,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_3_C,0.1758309591642925,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_3_T,0.15900534188034188,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_4_C,0.06190476190476191,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_4_T,0.10714285714285715,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_5_C,0.11574074074074076,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_5_T,0.20340909090909093,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_6_C,0.22180154914529915,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_6_T,0.10906453141928492,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_7_C,0.3097672901261418,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_7_T,0.11744558812897628,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_8_C,0.1076388888888889,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_8_T,0.0693181818181818,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_9_C,0.09509090909090907,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_9_T,0.08903992303992304,gpt-5.1 twin unadj,player_within_config_wd,player_mean_contribution_rate,Player mean contrib
VALIDATION_0_C,0.4656405079827856,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_T,0.17062377653967778,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_C,0.4945020647267838,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_T,0.3974118889849227,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_C,0.4235259158956485,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_T,0.33222163817121664,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_C,0.45929476299518246,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_T,0.19681215499729726,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_C,0.5779859426807623,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_T,0.49404425693202003,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_C,0.5814797410192145,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_T,0.5221454678362571,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_15_C,0.3954021617318811,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_15_T,0.27561162536075623,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_16_C,0.7652783331211794,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_16_T,0.16550634816145599,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_17_C,0.46015335164830895,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_17_T,0.18762755267785344,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_18_C,0.2901582383698157,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_18_T,0.17185269463454497,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_19_C,0.32936807266009854,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_19_T,0.5005513649425287,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_1_C,0.5611850247524752,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_1_T,0.4225999805862939,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_2_C,0.17682613168724282,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_2_T,0.11605639730639732,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_3_C,0.1885734517123031,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_3_T,0.32991913784667587,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_4_C,0.0662759753840303,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_4_T,0.09717406101645479,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_C,0.5428240740740741,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_T,0.2660853324915825,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_C,0.5870383187012385,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_T,0.20950315379101572,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_C,0.69868329806786,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_T,0.21886698998913567,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_C,0.30340238554438187,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_T,0.255622803797376,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_C,0.3243144028888264,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_T,0.23874467642696812,gpt-5-mini baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_C,0.4608328156750933,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_T,0.12334997754174087,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_C,0.4891961970613656,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_T,0.37337942955920483,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_C,0.4018401548481853,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_T,0.29564932499268803,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_C,0.46248614371413677,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_T,0.19242932547660008,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_C,0.5320578618295468,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_T,0.4445231830117922,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_C,0.4860967522974099,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_T,0.43656432748537993,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_15_C,0.2874583198594678,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_15_T,0.14540386927594584,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_16_C,0.8000931479359943,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_16_T,0.1260243978567209,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_17_C,0.4596405450373959,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_17_T,0.12597063331351982,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_18_C,0.316169303783055,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_18_T,0.1751933755219903,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_19_C,0.23707281403940886,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_19_T,0.47468929597701154,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_1_C,0.5074257425742573,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_1_T,0.4093213089691322,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_2_C,0.12448559670781893,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_2_T,0.08512205387205389,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_3_C,0.2158287618081245,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_3_T,0.21357759569578122,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_4_C,0.05438261577669025,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_4_T,0.11969468149778272,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_C,0.41975308641975306,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_T,0.1493450126262626,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_C,0.5209098502622174,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_T,0.2722959981541411,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_C,0.7000888004602046,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_T,0.18905737929742666,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_C,0.24470800615328117,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_T,0.24946955542649268,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_C,0.3131334105757586,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_T,0.12513094653546042,gpt-5-mini demo-only,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_C,0.18887768746996514,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_T,0.08765054134115649,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_C,0.27290406222990493,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_T,0.3053394794967828,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_C,0.24304992026007838,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_T,0.17137279193976357,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_C,0.27496061266838506,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_T,0.14253555682783622,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_C,0.49537155618206113,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_T,0.46293297238446995,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_C,0.3524357769423556,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_T,0.40240862573099395,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_15_C,0.1711639637054178,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_15_T,0.09815772581061781,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_16_C,0.47379685163969804,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_16_T,0.09095060898769228,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_17_C,0.3325910128887136,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_17_T,0.21757798361311773,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_18_C,0.1620613915229689,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_18_T,0.07005604929644364,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_19_C,0.2155749692118227,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_19_T,0.42296515804597706,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_1_C,0.4045482673267326,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_1_T,0.3603320350417395,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_2_C,0.03690843621399177,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_2_T,0.06765572390572391,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_3_C,0.16852810928888246,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_3_T,0.2448910065055949,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_4_C,0.08568643147712465,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_4_T,0.15831395885258964,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_C,0.31172839506172845,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_T,0.12130418771043772,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_C,0.43573674610009067,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_T,0.16075360992036863,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_C,0.4668736603371696,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_T,0.1701475351019176,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_C,0.14799807901302617,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_T,0.14745685671809722,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_C,0.2034238622624367,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_T,0.06740287362528874,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_C,0.16836486695714462,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_T,0.07957923260964975,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_C,0.2557380197829636,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_T,0.23854796888504753,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_C,0.2210334293431443,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_T,0.22094743067412081,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_C,0.11032791931326524,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_T,0.1610480493852457,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_C,0.44125065078723524,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_T,0.3515282380998782,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_C,0.331067251461988,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_T,0.32817616959064305,gpt-5-mini twin unadj,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
