metric_family,metric,metric_label,draw_index,score
round_within_config_wd,round_normalized_efficiency,Round eff,118,0.3131541109744259
round_within_config_wd,round_normalized_efficiency,Round eff,119,0.31757390568552585
round_within_config_wd,round_total_contribution_rate,Round contrib,0,0.2585822538626406
round_within_config_wd,round_total_contribution_rate,Round contrib,1,0.25846094776134493
round_within_config_wd,round_total_contribution_rate,Round contrib,2,0.25736963795228096
round_within_config_wd,round_total_contribution_rate,Round contrib,3,0.2549886253997352
round_within_config_wd,round_total_contribution_rate,Round contrib,4,0.2585357598282642
round_within_config_wd,round_total_contribution_rate,Round contrib,5,0.2601650298505878
round_within_config_wd,round_total_contribution_rate,Round contrib,6,0.2555067442258463
round_within_config_wd,round_total_contribution_rate,Round contrib,7,0.25780667231532994
round_within_config_wd,round_total_contribution_rate,Round contrib,8,0.2514021580472603
round_within_config_wd,round_total_contribution_rate,Round contrib,9,0.2524755066940814
round_within_config_wd,round_total_contribution_rate,Round contrib,10,0.2585867445880502
round_within_config_wd,round_total_contribution_rate,Round contrib,11,0.25790199362330457
round_within_config_wd,round_total_contribution_rate,Round contrib,12,0.25997260777350045
round_within_config_wd,round_total_contribution_rate,Round contrib,13,0.25714141083137604
round_within_config_wd,round_total_contribution_rate,Round contrib,14,0.2568579435682605
round_within_config_wd,round_total_contribution_rate,Round contrib,15,0.2557471584578184
round_within_config_wd,round_total_contribution_rate,Round contrib,16,0.25702207700959745
round_within_config_wd,round_total_contribution_rate,Round contrib,17,0.2578421285169471
round_within_config_wd,round_total_contribution_rate,Round contrib,18,0.25731074231815443
round_within_config_wd,round_total_contribution_rate,Round contrib,19,0.25744043360857705
round_within_config_wd,round_total_contribution_rate,Round contrib,20,0.2552787611585713
round_within_config_wd,round_total_contribution_rate,Round contrib,21,0.25619858799295375
round_within_config_wd,round_total_contribution_rate,Round contrib,22,0.2531578962411224
round_within_config_wd,round_total_contribution_rate,Round contrib,23,0.2547406062185533
round_within_config_wd,round_total_contribution_rate,Round contrib,24,0.25995778361803046
round_within_config_wd,round_total_contribution_rate,Round contrib,25,0.2624421700565473
round_within_config_wd,round_total_contribution_rate,Round contrib,26,0.25917865076742547
round_within_config_wd,round_total_contribution_rate,Round contrib,27,0.25813438417294654
round_within_config_wd,round_total_contribution_rate,Round contrib,28,0.2553069895710461
round_within_config_wd,round_total_contribution_rate,Round contrib,29,0.25689022408518486
round_within_config_wd,round_total_contribution_rate,Round contrib,30,0.2534262271606463
round_within_config_wd,round_total_contribution_rate,Round contrib,31,0.2601440384312153
round_within_config_wd,round_total_contribution_rate,Round contrib,32,0.2535659519196858
round_within_config_wd,round_total_contribution_rate,Round contrib,33,0.252460459192292
round_within_config_wd,round_total_contribution_rate,Round contrib,34,0.2543380556989224
round_within_config_wd,round_total_contribution_rate,Round contrib,35,0.2549872391781962
round_within_config_wd,round_total_contribution_rate,Round contrib,36,0.2551616437209193
round_within_config_wd,round_total_contribution_rate,Round contrib,37,0.2577263792767108
round_within_config_wd,round_total_contribution_rate,Round contrib,38,0.2580111257116845
round_within_config_wd,round_total_contribution_rate,Round contrib,39,0.2547733197122502
round_within_config_wd,round_total_contribution_rate,Round contrib,40,0.2584117671775235
round_within_config_wd,round_total_contribution_rate,Round contrib,41,0.25348628506203885
round_within_config_wd,round_total_contribution_rate,Round contrib,42,0.25549876754153705
round_within_config_wd,round_total_contribution_rate,Round contrib,43,0.2576558264996471
round_within_config_wd,round_total_contribution_rate,Round contrib,44,0.25266377156884845
round_within_config_wd,round_total_contribution_rate,Round contrib,45,0.2622202143259791
round_within_config_wd,round_total_contribution_rate,Round contrib,46,0.2558509577583612
round_within_config_wd,round_total_contribution_rate,Round contrib,47,0.25735190713197253
round_within_config_wd,round_total_contribution_rate,Round contrib,48,0.25577073811715506
round_within_config_wd,round_total_contribution_rate,Round contrib,49,0.2547989518852086
round_within_config_wd,round_total_contribution_rate,Round contrib,50,0.254972282132245
round_within_config_wd,round_total_contribution_rate,Round contrib,51,0.2546958517149029
round_within_config_wd,round_total_contribution_rate,Round contrib,52,0.25751242614336156
round_within_config_wd,round_total_contribution_rate,Round contrib,53,0.2545364837023615
round_within_config_wd,round_total_contribution_rate,Round contrib,54,0.257142715179305
round_within_config_wd,round_total_contribution_rate,Round contrib,55,0.25642296728833636
round_within_config_wd,round_total_contribution_rate,Round contrib,56,0.2523114930831147
round_within_config_wd,round_total_contribution_rate,Round contrib,57,0.2559899829634885
round_within_config_wd,round_total_contribution_rate,Round contrib,58,0.2548008655143694
round_within_config_wd,round_total_contribution_rate,Round contrib,59,0.2575695736618817
round_within_config_wd,round_total_contribution_rate,Round contrib,60,0.257881624045989
round_within_config_wd,round_total_contribution_rate,Round contrib,61,0.25549380292216595
round_within_config_wd,round_total_contribution_rate,Round contrib,62,0.2605254077242346
round_within_config_wd,round_total_contribution_rate,Round contrib,63,0.2494386539831547
round_within_config_wd,round_total_contribution_rate,Round contrib,64,0.25466617827941923
round_within_config_wd,round_total_contribution_rate,Round contrib,65,0.25339465875365735
round_within_config_wd,round_total_contribution_rate,Round contrib,66,0.25644367673283097
round_within_config_wd,round_total_contribution_rate,Round contrib,67,0.25583266826500434
round_within_config_wd,round_total_contribution_rate,Round contrib,68,0.2552178281519316
round_within_config_wd,round_total_contribution_rate,Round contrib,69,0.2561326885672088
round_within_config_wd,round_total_contribution_rate,Round contrib,70,0.25195753424246353
round_within_config_wd,round_total_contribution_rate,Round contrib,71,0.2564955134613657
round_within_config_wd,round_total_contribution_rate,Round contrib,72,0.2547069670064692
round_within_config_wd,round_total_contribution_rate,Round contrib,73,0.25935469204456163
round_within_config_wd,round_total_contribution_rate,Round contrib,74,0.255178773525755
round_within_config_wd,round_total_contribution_rate,Round contrib,75,0.25961821141878016
round_within_config_wd,round_total_contribution_rate,Round contrib,76,0.25868506293555277
round_within_config_wd,round_total_contribution_rate,Round contrib,77,0.2551955435144945
round_within_config_wd,round_total_contribution_rate,Round contrib,78,0.2568406041650141
round_within_config_wd,round_total_contribution_rate,Round contrib,79,0.25663792579956585
round_within_config_wd,round_total_contribution_rate,Round contrib,80,0.25518391378298555
round_within_config_wd,round_total_contribution_rate,Round contrib,81,0.2515482670552754
round_within_config_wd,round_total_contribution_rate,Round contrib,82,0.2555214642667872
round_within_config_wd,round_total_contribution_rate,Round contrib,83,0.25389816609085025
round_within_config_wd,round_total_contribution_rate,Round contrib,84,0.2572643545194308
round_within_config_wd,round_total_contribution_rate,Round contrib,85,0.2518760549059491
round_within_config_wd,round_total_contribution_rate,Round contrib,86,0.25337623438271306
round_within_config_wd,round_total_contribution_rate,Round contrib,87,0.2584544930945428
round_within_config_wd,round_total_contribution_rate,Round contrib,88,0.26038518314680187
round_within_config_wd,round_total_contribution_rate,Round contrib,89,0.2577074534814566
round_within_config_wd,round_total_contribution_rate,Round contrib,90,0.2530352039634992
round_within_config_wd,round_total_contribution_rate,Round contrib,91,0.2545614135646409
round_within_config_wd,round_total_contribution_rate,Round contrib,92,0.2600733689831082
round_within_config_wd,round_total_contribution_rate,Round contrib,93,0.2565529298315604
round_within_config_wd,round_total_contribution_rate,Round contrib,94,0.25988305866715067
round_within_config_wd,round_total_contribution_rate,Round contrib,95,0.2577469437392935
round_within_config_wd,round_total_contribution_rate,Round contrib,96,0.2587847834483247
round_within_config_wd,round_total_contribution_rate,Round contrib,97,0.2555608936903347
round_within_config_wd,round_total_contribution_rate,Round contrib,98,0.2583183704716182
round_within_config_wd,round_total_contribution_rate,Round contrib,99,0.25959131059088575
round_within_config_wd,round_total_contribution_rate,Round contrib,100,0.2540812127499879
round_within_config_wd,round_total_contribution_rate,Round contrib,101,0.25957760926195855
round_within_config_wd,round_total_contribution_rate,Round contrib,102,0.25549140933259407
round_within_config_wd,round_total_contribution_rate,Round contrib,103,0.2565921594510578
round_within_config_wd,round_total_contribution_rate,Round contrib,104,0.25764737871417936
round_within_config_wd,round_total_contribution_rate,Round contrib,105,0.25464378190174514
round_within_config_wd,round_total_contribution_rate,Round contrib,106,0.2564291214010118
round_within_config_wd,round_total_contribution_rate,Round contrib,107,0.2539421133883635
round_within_config_wd,round_total_contribution_rate,Round contrib,108,0.2568106517667689
round_within_config_wd,round_total_contribution_rate,Round contrib,109,0.262629997136664
round_within_config_wd,round_total_contribution_rate,Round contrib,110,0.2582968352779087
round_within_config_wd,round_total_contribution_rate,Round contrib,111,0.25931476181245594
round_within_config_wd,round_total_contribution_rate,Round contrib,112,0.2595307669832013
round_within_config_wd,round_total_contribution_rate,Round contrib,113,0.2597860787254939
round_within_config_wd,round_total_contribution_rate,Round contrib,114,0.25541588425413275
round_within_config_wd,round_total_contribution_rate,Round contrib,115,0.2557462900420762
round_within_config_wd,round_total_contribution_rate,Round contrib,116,0.25358740697629056
round_within_config_wd,round_total_contribution_rate,Round contrib,117,0.254828181701118
round_within_config_wd,round_total_contribution_rate,Round contrib,118,0.25577556805954027
round_within_config_wd,round_total_contribution_rate,Round contrib,119,0.25975789400394905
