custom_id,persona_pid,game_id,treatment_name,player,player_key,match_rank,match_probability,is_top1,mean_contribution,mean_contribution_rate,first_contribution,first_contribution_rate,final_contribution,final_contribution_rate,contribution_sd,zero_contribution_rate,full_contribution_rate,contribution_slope,message_count,messages_per_round,rounds_with_message_rate,reward_given_units,reward_given_events,reward_given_round_rate,reward_received_units,reward_received_events,reward_received_round_rate,punish_given_units,punish_given_events,punish_given_round_rate,punish_received_units,punish_received_events,punish_received_round_rate
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_65crAkEscRbHNJXbW__p006__g003,concordia_554a14ee09e6,65crAkEscRbHNJXbW,VALIDATION_10_C,DUCK,65crAkEscRbHNJXbW::DUCK,1,0.6,True,11.666666666666666,0.5833333333333334,10.0,0.5,0.0,0.0,6.831300510639732,0.16666666666666666,0.16666666666666666,-0.14285714285714285,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_65crAkEscRbHNJXbW__p006__g003,concordia_554a14ee09e6,65crAkEscRbHNJXbW,VALIDATION_10_C,SLOTH,65crAkEscRbHNJXbW::SLOTH,2,0.25,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_65crAkEscRbHNJXbW__p006__g003,concordia_554a14ee09e6,65crAkEscRbHNJXbW,VALIDATION_10_C,GORILLA,65crAkEscRbHNJXbW::GORILLA,3,0.15,False,10.833333333333334,0.5416666666666666,10.0,0.5,20.0,1.0,6.645800679125629,0.16666666666666666,0.16666666666666666,0.17857142857142855,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_3EG5RaDj4z7hkT2JD__p006__g004,concordia_554a14ee09e6,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,SLOTH,3EG5RaDj4z7hkT2JD::SLOTH,1,0.75,True,15.0,0.75,20.0,1.0,10.0,0.5,8.366600265340756,0.16666666666666666,0.6666666666666666,-0.7857142857142858,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_3EG5RaDj4z7hkT2JD__p006__g004,concordia_554a14ee09e6,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,GORILLA,3EG5RaDj4z7hkT2JD::GORILLA,2,0.2,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.16666666666666666
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_3EG5RaDj4z7hkT2JD__p006__g004,concordia_554a14ee09e6,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,DUCK,3EG5RaDj4z7hkT2JD::DUCK,3,0.05,False,8.666666666666666,0.43333333333333335,6.0,0.3,10.0,0.5,2.0655911179772892,0.0,0.0,0.2285714285714286,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.16666666666666666,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_PmcxhmDRj2tN3cECC__p006__g005,concordia_554a14ee09e6,PmcxhmDRj2tN3cECC,VALIDATION_11_C,CHICK,PmcxhmDRj2tN3cECC::CHICK,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,6,0.23076923076923078,0.19230769230769232,85.0,85,0.46153846153846156,42.0,31,0.5769230769230769,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_PmcxhmDRj2tN3cECC__p006__g005,concordia_554a14ee09e6,PmcxhmDRj2tN3cECC,VALIDATION_11_C,GORILLA,PmcxhmDRj2tN3cECC::GORILLA,2,0.3,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,2,0.07692307692307693,0.07692307692307693,75.0,64,0.6923076923076923,63.0,25,0.5384615384615384,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_PmcxhmDRj2tN3cECC__p006__g005,concordia_554a14ee09e6,PmcxhmDRj2tN3cECC,VALIDATION_11_C,SLOTH,PmcxhmDRj2tN3cECC::SLOTH,3,0.1,False,16.153846153846153,0.8076923076923077,0.0,0.0,20.0,1.0,8.038369524685004,0.19230769230769232,0.8076923076923077,0.02564102564102564,10,0.38461538461538464,0.3076923076923077,32.0,30,0.2692307692307692,45.0,26,0.46153846153846156,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_925LF9k9CXpz8KjQm__p006__g006,concordia_554a14ee09e6,925LF9k9CXpz8KjQm,VALIDATION_11_T,SLOTH,925LF9k9CXpz8KjQm::SLOTH,1,0.55,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,32,1.2307692307692308,0.6923076923076923,5.0,5,0.07692307692307693,20.0,20,0.5384615384615384,15.0,10,0.2692307692307692,1.0,1,0.038461538461538464
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_925LF9k9CXpz8KjQm__p006__g006,concordia_554a14ee09e6,925LF9k9CXpz8KjQm,VALIDATION_11_T,SNAKE,925LF9k9CXpz8KjQm::SNAKE,2,0.3,False,12.307692307692308,0.6153846153846154,0.0,0.0,20.0,1.0,9.922778767136675,0.38461538461538464,0.6153846153846154,1.3675213675213678,30,1.1538461538461537,0.6538461538461539,8.0,7,0.11538461538461539,11.0,11,0.38461538461538464,52.0,37,0.6153846153846154,21.0,14,0.34615384615384615
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_925LF9k9CXpz8KjQm__p006__g006,concordia_554a14ee09e6,925LF9k9CXpz8KjQm,VALIDATION_11_T,CHICK,925LF9k9CXpz8KjQm::CHICK,3,0.15,False,15.384615384615385,0.7692307692307693,0.0,0.0,20.0,1.0,8.593378488473194,0.23076923076923078,0.7692307692307693,0.9914529914529915,8,0.3076923076923077,0.3076923076923077,64.0,64,0.34615384615384615,14.0,14,0.4230769230769231,0.0,0,0.0,18.0,14,0.19230769230769232
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_ASQtYBWx6cGN27KxL__p006__g007,concordia_554a14ee09e6,ASQtYBWx6cGN27KxL,VALIDATION_12_C,PARROT,ASQtYBWx6cGN27KxL::PARROT,1,0.7,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,13,1.0833333333333333,0.8333333333333334,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_ASQtYBWx6cGN27KxL__p006__g007,concordia_554a14ee09e6,ASQtYBWx6cGN27KxL,VALIDATION_12_C,GORILLA,ASQtYBWx6cGN27KxL::GORILLA,2,0.2,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,5,0.4166666666666667,0.4166666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_ASQtYBWx6cGN27KxL__p006__g007,concordia_554a14ee09e6,ASQtYBWx6cGN27KxL,VALIDATION_12_C,DUCK,ASQtYBWx6cGN27KxL::DUCK,3,0.1,False,15.0,0.75,0.0,0.0,20.0,1.0,9.045340337332908,0.25,0.75,1.0384615384615383,6,0.5,0.4166666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_DYFJDsdGg8bppBJ7P__p006__g008,concordia_554a14ee09e6,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,SLOTH,DYFJDsdGg8bppBJ7P::SLOTH,1,0.65,True,10.0,0.5,0.0,0.0,20.0,1.0,10.44465935734187,0.5,0.5,1.0769230769230769,3,0.25,0.16666666666666666,0.0,0,0.0,0.0,0,0.0,37.0,21,0.8333333333333334,5.0,5,0.4166666666666667
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_DYFJDsdGg8bppBJ7P__p006__g008,concordia_554a14ee09e6,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,DOG,DYFJDsdGg8bppBJ7P::DOG,2,0.25,False,11.666666666666666,0.5833333333333334,20.0,1.0,20.0,1.0,10.298573010888743,0.4166666666666667,0.5833333333333334,-0.34615384615384615,1,0.08333333333333333,0.08333333333333333,0.0,0,0.0,0.0,0,0.0,16.0,16,0.3333333333333333,12.0,8,0.4166666666666667
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_DYFJDsdGg8bppBJ7P__p006__g008,concordia_554a14ee09e6,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,GORILLA,DYFJDsdGg8bppBJ7P::GORILLA,3,0.1,False,10.0,0.5,20.0,1.0,0.0,0.0,10.44465935734187,0.5,0.5,-0.6153846153846154,4,0.3333333333333333,0.16666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,15.0,13,0.6666666666666666
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_CbDvrXGkphmfGtH3G__p006__g009,concordia_554a14ee09e6,CbDvrXGkphmfGtH3G,VALIDATION_13_C,CROCODILE,CbDvrXGkphmfGtH3G::CROCODILE,1,0.55,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,23,1.3529411764705883,0.8235294117647058,0.0,0,0.0,3.0,2,0.11764705882352941,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_CbDvrXGkphmfGtH3G__p006__g009,concordia_554a14ee09e6,CbDvrXGkphmfGtH3G,VALIDATION_13_C,GORILLA,CbDvrXGkphmfGtH3G::GORILLA,2,0.35,False,19.41176470588235,0.9705882352941176,10.0,0.5,20.0,1.0,2.42535625036333,0.0,0.9411764705882353,0.1568627450980392,4,0.23529411764705882,0.17647058823529413,17.0,16,0.11764705882352941,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_CbDvrXGkphmfGtH3G__p006__g009,concordia_554a14ee09e6,CbDvrXGkphmfGtH3G,VALIDATION_13_C,PARROT,CbDvrXGkphmfGtH3G::PARROT,3,0.1,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,19,1.1176470588235294,0.7058823529411765,0.0,0,0.0,1.0,1,0.058823529411764705,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_FvbM5EM5aB5pcjLpA__p006__g010,concordia_554a14ee09e6,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,SNAKE,FvbM5EM5aB5pcjLpA::SNAKE,1,0.7,True,18.823529411764707,0.9411764705882353,10.0,0.5,20.0,1.0,3.3210558207753573,0.0,0.8823529411764706,0.29411764705882354,14,0.8235294117647058,0.35294117647058826,2.0,2,0.11764705882352941,0.0,0,0.0,5.0,4,0.23529411764705882,1.0,1,0.058823529411764705
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_FvbM5EM5aB5pcjLpA__p006__g010,concordia_554a14ee09e6,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,DOG,FvbM5EM5aB5pcjLpA::DOG,2,0.2,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,6,0.35294117647058826,0.29411764705882354,1.0,1,0.058823529411764705,0.0,0,0.0,2.0,2,0.058823529411764705,2.0,2,0.11764705882352941
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_FvbM5EM5aB5pcjLpA__p006__g010,concordia_554a14ee09e6,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,MONKEY,FvbM5EM5aB5pcjLpA::MONKEY,3,0.1,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,9,0.5294117647058824,0.4117647058823529,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_C5Cd8Yq5dDbdycXKB__p006__g011,concordia_554a14ee09e6,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,PARROT,C5Cd8Yq5dDbdycXKB::PARROT,1,0.6,True,12.368421052631579,0.618421052631579,10.0,0.5,20.0,1.0,7.334928056269078,0.10526315789473684,0.42105263157894735,0.44210526315789467,4,0.21052631578947367,0.15789473684210525,0.0,0,0.0,11.0,9,0.42105263157894735,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_C5Cd8Yq5dDbdycXKB__p006__g011,concordia_554a14ee09e6,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,CHICKEN,C5Cd8Yq5dDbdycXKB::CHICKEN,2,0.3,False,16.263157894736842,0.8131578947368421,10.0,0.5,20.0,1.0,5.635621875013321,0.05263157894736842,0.47368421052631576,0.40421052631578946,2,0.10526315789473684,0.10526315789473684,14.0,14,0.3684210526315789,8.0,8,0.42105263157894735,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_C5Cd8Yq5dDbdycXKB__p006__g011,concordia_554a14ee09e6,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,DUCK,C5Cd8Yq5dDbdycXKB::DUCK,3,0.1,False,13.473684210526315,0.6736842105263158,8.0,0.4,20.0,1.0,8.023357713940465,0.21052631578947367,0.3684210526315789,0.5399999999999999,0,0.0,0.0,22.0,17,0.5789473684210527,2.0,2,0.10526315789473684,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_AyQkFs97hRTki5zWR__p006__g012,concordia_554a14ee09e6,AyQkFs97hRTki5zWR,VALIDATION_14_T,SLOTH,AyQkFs97hRTki5zWR::SLOTH,1,0.75,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.15789473684210525,0.10526315789473684,0.0,0,0.0,13.0,4,0.15789473684210525,301.0,21,0.9473684210526315,4.0,3,0.15789473684210525
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_AyQkFs97hRTki5zWR__p006__g012,concordia_554a14ee09e6,AyQkFs97hRTki5zWR,VALIDATION_14_T,DUCK,AyQkFs97hRTki5zWR::DUCK,2,0.2,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.15789473684210525,0.15789473684210525,30.0,3,0.05263157894736842,4.0,4,0.15789473684210525,101.0,16,0.5789473684210527,4.0,3,0.10526315789473684
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_AyQkFs97hRTki5zWR__p006__g012,concordia_554a14ee09e6,AyQkFs97hRTki5zWR,VALIDATION_14_T,GORILLA,AyQkFs97hRTki5zWR::GORILLA,3,0.05,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.05263157894736842,0.05263157894736842,0.0,0,0.0,14.0,5,0.21052631578947367,0.0,0,0.0,1.0,1,0.05263157894736842
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7oRFMBwqmesGX7t3H__p006__g013,concordia_554a14ee09e6,7oRFMBwqmesGX7t3H,VALIDATION_15_C,SLOTH,7oRFMBwqmesGX7t3H::SLOTH,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,72.0,59,0.8571428571428571,51.0,49,0.9285714285714286,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7oRFMBwqmesGX7t3H__p006__g013,concordia_554a14ee09e6,7oRFMBwqmesGX7t3H,VALIDATION_15_C,GORILLA,7oRFMBwqmesGX7t3H::GORILLA,2,0.25,False,17.142857142857142,0.8571428571428571,20.0,1.0,20.0,1.0,7.262730392025629,0.14285714285714285,0.8571428571428571,-0.17142857142857143,0,0.0,0.0,23.0,22,0.5714285714285714,46.0,40,1.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7oRFMBwqmesGX7t3H__p006__g013,concordia_554a14ee09e6,7oRFMBwqmesGX7t3H,VALIDATION_15_C,SNAKE,7oRFMBwqmesGX7t3H::SNAKE,3,0.15,False,7.142857142857143,0.35714285714285715,20.0,1.0,0.0,0.0,9.944903161976939,0.6428571428571429,0.35714285714285715,-1.2857142857142856,0,0.0,0.0,84.0,54,0.35714285714285715,21.0,20,0.5,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_fMhhGrfpZH9ign2AK__p006__g014,concordia_554a14ee09e6,fMhhGrfpZH9ign2AK,VALIDATION_15_T,GORILLA,fMhhGrfpZH9ign2AK::GORILLA,1,0.55,True,18.571428571428573,0.9285714285714286,20.0,1.0,20.0,1.0,5.3452248382484875,0.07142857142857142,0.9285714285714286,0.3142857142857143,0,0.0,0.0,16.0,16,0.35714285714285715,5.0,5,0.2857142857142857,0.0,0,0.0,6.0,4,0.14285714285714285
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_fMhhGrfpZH9ign2AK__p006__g014,concordia_554a14ee09e6,fMhhGrfpZH9ign2AK,VALIDATION_15_T,SLOTH,fMhhGrfpZH9ign2AK::SLOTH,2,0.25,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,9.0,9,0.5,8.0,8,0.42857142857142855,1.0,1,0.07142857142857142
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_fMhhGrfpZH9ign2AK__p006__g014,concordia_554a14ee09e6,fMhhGrfpZH9ign2AK,VALIDATION_15_T,CHICK,fMhhGrfpZH9ign2AK::CHICK,3,0.2,False,17.142857142857142,0.8571428571428571,0.0,0.0,20.0,1.0,7.262730392025629,0.14285714285714285,0.8571428571428571,0.39999999999999997,0,0.0,0.0,18.0,18,0.42857142857142855,11.0,10,0.5,5.0,5,0.2857142857142857,15.0,10,0.2857142857142857
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_i7C4Y4NiesraiSwwb__p006__g015,concordia_554a14ee09e6,i7C4Y4NiesraiSwwb,VALIDATION_16_C,RABBIT,i7C4Y4NiesraiSwwb::RABBIT,1,0.6,True,17.333333333333332,0.8666666666666667,20.0,1.0,0.0,0.0,7.0373155054899685,0.13333333333333333,0.8666666666666667,-0.45,8,0.5333333333333333,0.4666666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_i7C4Y4NiesraiSwwb__p006__g015,concordia_554a14ee09e6,i7C4Y4NiesraiSwwb,VALIDATION_16_C,CHICK,i7C4Y4NiesraiSwwb::CHICK,2,0.25,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,15,1.0,0.4666666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_i7C4Y4NiesraiSwwb__p006__g015,concordia_554a14ee09e6,i7C4Y4NiesraiSwwb,VALIDATION_16_C,CHICKEN,i7C4Y4NiesraiSwwb::CHICKEN,3,0.15,False,18.666666666666668,0.9333333333333333,20.0,1.0,20.0,1.0,5.163977794943222,0.06666666666666667,0.9333333333333333,-0.049999999999999975,13,0.8666666666666667,0.6,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7tfDsTHHnxsgrhE3d__p006__g016,concordia_554a14ee09e6,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,MOOSE,7tfDsTHHnxsgrhE3d::MOOSE,1,0.6,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,27,1.8,1.0,0.0,0,0.0,0.0,0,0.0,7.0,6,0.26666666666666666,1.0,1,0.06666666666666667
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7tfDsTHHnxsgrhE3d__p006__g016,concordia_554a14ee09e6,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,PARROT,7tfDsTHHnxsgrhE3d::PARROT,2,0.25,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,4,0.26666666666666666,0.26666666666666666,0.0,0,0.0,0.0,0,0.0,4.0,4,0.26666666666666666,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7tfDsTHHnxsgrhE3d__p006__g016,concordia_554a14ee09e6,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,DUCK,7tfDsTHHnxsgrhE3d::DUCK,3,0.15,False,18.666666666666668,0.9333333333333333,20.0,1.0,0.0,0.0,5.163977794943222,0.06666666666666667,0.9333333333333333,-0.35,9,0.6,0.5333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.06666666666666667
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_r7Bk7fEwX3HSRrXMZ__p006__g017,concordia_554a14ee09e6,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,HORSE,r7Bk7fEwX3HSRrXMZ::HORSE,1,0.5,True,14.0,0.7,20.0,1.0,0.0,0.0,9.66091783079296,0.3,0.7,-1.0363636363636362,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_r7Bk7fEwX3HSRrXMZ__p006__g017,concordia_554a14ee09e6,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,ELEPHANT,r7Bk7fEwX3HSRrXMZ::ELEPHANT,2,0.3,False,14.0,0.7,20.0,1.0,20.0,1.0,9.66091783079296,0.3,0.7,-0.16363636363636358,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_r7Bk7fEwX3HSRrXMZ__p006__g017,concordia_554a14ee09e6,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,SNAKE,r7Bk7fEwX3HSRrXMZ::SNAKE,3,0.2,False,12.0,0.6,20.0,1.0,0.0,0.0,10.327955589886445,0.4,0.6,-0.7636363636363636,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7FQezekfKk3zctLN8__p006__g018,concordia_554a14ee09e6,7FQezekfKk3zctLN8,VALIDATION_17_T,GORILLA,7FQezekfKk3zctLN8::GORILLA,1,0.65,True,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,39.0,39,0.8,4.0,4,0.3
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7FQezekfKk3zctLN8__p006__g018,concordia_554a14ee09e6,7FQezekfKk3zctLN8,VALIDATION_17_T,CROCODILE,7FQezekfKk3zctLN8::CROCODILE,2,0.2,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,46.0,27,0.6,1.0,1,0.1
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_7FQezekfKk3zctLN8__p006__g018,concordia_554a14ee09e6,7FQezekfKk3zctLN8,VALIDATION_17_T,RABBIT,7FQezekfKk3zctLN8::RABBIT,3,0.15,False,16.0,0.8,20.0,1.0,20.0,1.0,8.432740427115679,0.2,0.8,0.4363636363636363,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,20.0,20,0.9,17.0,10,0.5
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_2khRAszouj8vP8ZfP__p006__g019,concordia_554a14ee09e6,2khRAszouj8vP8ZfP,VALIDATION_18_C,DUCK,2khRAszouj8vP8ZfP::DUCK,1,0.78,True,19.130434782608695,0.9565217391304348,0.0,0.0,20.0,1.0,4.170288281141495,0.043478260869565216,0.9565217391304348,0.2391304347826087,11,0.4782608695652174,0.30434782608695654,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_2khRAszouj8vP8ZfP__p006__g019,concordia_554a14ee09e6,2khRAszouj8vP8ZfP,VALIDATION_18_C,GORILLA,2khRAszouj8vP8ZfP::GORILLA,2,0.16,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,4,0.17391304347826086,0.08695652173913043,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_2khRAszouj8vP8ZfP__p006__g019,concordia_554a14ee09e6,2khRAszouj8vP8ZfP,VALIDATION_18_C,CHICKEN,2khRAszouj8vP8ZfP::CHICKEN,3,0.06,False,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.043478260869565216,0.043478260869565216,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_CoHyYysb84APn5gDE__p006__g020,concordia_554a14ee09e6,CoHyYysb84APn5gDE,VALIDATION_18_T,GORILLA,CoHyYysb84APn5gDE::GORILLA,1,0.6,True,3.4782608695652173,0.17391304347826086,0.0,0.0,20.0,1.0,7.751067757631796,0.8260869565217391,0.17391304347826086,0.17391304347826086,2,0.08695652173913043,0.08695652173913043,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_CoHyYysb84APn5gDE__p006__g020,concordia_554a14ee09e6,CoHyYysb84APn5gDE,VALIDATION_18_T,SLOTH,CoHyYysb84APn5gDE::SLOTH,2,0.25,False,5.217391304347826,0.2608695652173913,0.0,0.0,0.0,0.0,8.979555170897592,0.7391304347826086,0.2608695652173913,0.15217391304347824,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_CoHyYysb84APn5gDE__p006__g020,concordia_554a14ee09e6,CoHyYysb84APn5gDE,VALIDATION_18_T,CHICKEN,CoHyYysb84APn5gDE::CHICKEN,3,0.15,False,1.7391304347826086,0.08695652173913043,20.0,1.0,0.0,0.0,5.762081310400608,0.9130434782608695,0.08695652173913043,-0.30434782608695654,2,0.08695652173913043,0.08695652173913043,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
concordia_compact_pgg_match__pid_concordia_554a14ee09e6__game_2KKC9nMd8nRXfgH5G__p006__g021,concordia_554a14ee09e6,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,GORILLA,2KKC9nMd8nRXfgH5G::GORILLA,1,0.7,True,10.517241379310345,0.5258620689655172,20.0,1.0,0.0,0.0,8.69573249052649,0.3448275862068966,0.3793103448275862,-0.496551724137931,0,0.0,0.0,18.0,16,0.3448275862068966,8.0,8,0.27586206896551724,0.0,0,0.0,0.0,0,0.0
