custom_id,persona_pid,persona_source,condition,profile_mode,persona_index,source_key,name,raw_profile_chars,raw_profile_sha1,game_id,treatment_name,config_id,num_rounds,players,model,top_k,match_rank,player,probability,is_top1
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_Fm7uYc98E2b6kcoDE__p003__g024,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3,1,SLOTH,0.62,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_Fm7uYc98E2b6kcoDE__p003__g024,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3,2,GORILLA,0.33,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_Fm7uYc98E2b6kcoDE__p003__g024,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3,3,DUCK,0.05,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_9oyspxPncwXdAkruR__p003__g025,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,1,SLOTH,0.6,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_9oyspxPncwXdAkruR__p003__g025,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,2,GORILLA,0.4,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_2TDnnb4wn9rwy3CYZ__p003__g026,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,1,DUCK,0.7,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_2TDnnb4wn9rwy3CYZ__p003__g026,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,2,GORILLA,0.2,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_2TDnnb4wn9rwy3CYZ__p003__g026,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,3,CHICKEN,0.1,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_7ywewvEuctuz4Rq8j__p003__g027,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,1,SLOTH,0.6,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_7ywewvEuctuz4Rq8j__p003__g027,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,2,DUCK,0.25,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_7ywewvEuctuz4Rq8j__p003__g027,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,3,GORILLA,0.15,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_AJ4ikZuWJeJcEXhgZ__p003__g028,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,1,SLOTH,0.7,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_AJ4ikZuWJeJcEXhgZ__p003__g028,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,2,DOG,0.2,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_AJ4ikZuWJeJcEXhgZ__p003__g028,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,3,DUCK,0.1,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_3v9ji6wNY7sXHe8cM__p003__g029,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3,1,DUCK,0.6,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_3v9ji6wNY7sXHe8cM__p003__g029,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3,2,SLOTH,0.25,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_3v9ji6wNY7sXHe8cM__p003__g029,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3,3,GORILLA,0.15,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_8GneB6qmtDLSnbcJT__p003__g030,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3,1,MOOSE,0.6,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_8GneB6qmtDLSnbcJT__p003__g030,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3,2,CHICKEN,0.3,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_8GneB6qmtDLSnbcJT__p003__g030,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3,3,PARROT,0.1,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_6sSM4xSyZQkaxyHav__p003__g031,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,1,DUCK,0.7,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_6sSM4xSyZQkaxyHav__p003__g031,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,2,SLOTH,0.2,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_6sSM4xSyZQkaxyHav__p003__g031,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,3,CHICKEN,0.1,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_3EQGxadfbmAKaACgZ__p003__g032,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,1,GORILLA,0.7,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_3EQGxadfbmAKaACgZ__p003__g032,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,2,SLOTH,0.25,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_3EQGxadfbmAKaACgZ__p003__g032,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,3,CHICKEN,0.05,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_Aj2G7CTuhLZ7Z2SPK__p003__g033,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3,1,SLOTH,0.5,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_Aj2G7CTuhLZ7Z2SPK__p003__g033,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3,2,OWL,0.3,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_Aj2G7CTuhLZ7Z2SPK__p003__g033,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3,3,DUCK,0.2,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_FAuuG8S2iw8wkGRnA__p003__g034,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3,1,MOOSE,0.5,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_FAuuG8S2iw8wkGRnA__p003__g034,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3,2,GORILLA,0.3,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_FAuuG8S2iw8wkGRnA__p003__g034,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3,3,DOG,0.2,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_SFohXkBYvScM7Y7rC__p003__g035,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,1,GORILLA,0.55,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_SFohXkBYvScM7Y7rC__p003__g035,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,2,CHICK,0.3,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_SFohXkBYvScM7Y7rC__p003__g035,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,3,CHICKEN,0.15,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_5R7YRmti4R5GiJKpi__p003__g036,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,1,OWL,0.55,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_5R7YRmti4R5GiJKpi__p003__g036,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,2,CHICK,0.3,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_5R7YRmti4R5GiJKpi__p003__g036,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,3,SLOTH,0.15,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_6BxRfLcBtXYodAS8h__p003__g037,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,1,GORILLA,0.7,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_6BxRfLcBtXYodAS8h__p003__g037,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,2,DUCK,0.2,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_6BxRfLcBtXYodAS8h__p003__g037,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,3,DOG,0.1,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_7Y6PBvgZNqtriKzaZ__p003__g038,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,1,GORILLA,0.62,True
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_7Y6PBvgZNqtriKzaZ__p003__g038,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,2,PARROT,0.28,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_7Y6PBvgZNqtriKzaZ__p003__g038,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,3,CHICKEN,0.1,False
concordia_compact_pgg_match__pid_concordia_2171af84730e__game_HmA52oSS75D5Z2W8a__p003__g039,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,738,f456c347f8e3367e3515df009218eef4e617e7e9,HmA52oSS75D5Z2W8a,VALIDATION_9_C,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,3,1,PARROT,0.5,True
