unit_id,twin_pid,headline,summary,background_summary,age_bracket,sex_assigned_at_birth,education_harmonized,match_level,reuse_count_before,reuse_count_after
E1__B__2351,976,"Empathic, strong logical reasoner, generosity-forward","Strongest supported tendencies are empathic, strong logical reasoner, and generosity-forward. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,full_pool_unadjusted,0,1
E1__B__2360,1965,"More intuitive, patient, guarded against exploitation","Strongest supported tendencies are more intuitive, patient, and guarded against exploitation. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,full_pool_unadjusted,0,1
E1__B__239,403,"Inequality-tolerant, empathic, more intuitive","Strongest supported tendencies are inequality-tolerant, empathic, and more intuitive. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,full_pool_unadjusted,0,1
E1__B__2390,1029,"More intuitive, empathic, short-horizon","Strongest supported tendencies are more intuitive, empathic, and short-horizon. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__2405,103,"Structure-seeking, cooperation-oriented, empathic","Strongest supported tendencies are structure-seeking, cooperation-oriented, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__2408,876,"Behaviorally stable, structure-seeking, more intuitive","Strongest supported tendencies are behaviorally stable, structure-seeking, and more intuitive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 65+; Sex assigned at birth: Female; Completed education: Associate's degree.,65+,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__2409,1946,"Inequality-tolerant, empathic, cooperation-oriented","Strongest supported tendencies are inequality-tolerant, empathic, and cooperation-oriented. Cooperative self-report is stronger than direct allocation behavior. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__242,1277,"Strong logical reasoner, empathic, inequality-tolerant","Strongest supported tendencies are strong logical reasoner, empathic, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__2429,720,"Empathic, socially adaptive, structure-seeking","Strongest supported tendencies are empathic, socially adaptive, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 65+; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,65+,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__2431,2048,"Empathic, structure-seeking, socially adaptive","Strongest supported tendencies are empathic, structure-seeking, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,full_pool_unadjusted,0,1
E1__B__2437,1243,"Inequality-tolerant, structure-seeking, patient","Strongest supported tendencies are inequality-tolerant, structure-seeking, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__2440,1953,"Strong logical reasoner, cooperation-oriented, patient","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,full_pool_unadjusted,0,1
E1__B__2449,34,"Strong logical reasoner, empathic, resource-protective","Strongest supported tendencies are strong logical reasoner, empathic, and resource-protective. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: High school graduate.,18-29,female,high school,full_pool_unadjusted,0,1
E1__B__2461,947,"Strong logical reasoner, inequality-tolerant, patient","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__2475,1719,"Structure-seeking, reflective, inequality-tolerant","Strongest supported tendencies are structure-seeking, reflective, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__2482,1560,"Strong logical reasoner, structure-seeking, inequality-tolerant","Strongest supported tendencies are strong logical reasoner, structure-seeking, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__2520,839,"Cooperation-oriented, strong logical reasoner, empathic","Strongest supported tendencies are cooperation-oriented, strong logical reasoner, and empathic. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,full_pool_unadjusted,0,1
E1__B__2530,1024,"Reflective, structure-seeking, guarded against exploitation","Strongest supported tendencies are reflective, structure-seeking, and guarded against exploitation. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,full_pool_unadjusted,0,1
E1__B__2599,865,"Strong logical reasoner, patient, empathic","Strongest supported tendencies are strong logical reasoner, patient, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,0,1
E1__B__2601,1090,"More intuitive, structure-seeking, cooperation-oriented","Strongest supported tendencies are more intuitive, structure-seeking, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,0,1
E1__B__2617,474,"Structure-seeking, socially adaptive, empathic","Strongest supported tendencies are structure-seeking, socially adaptive, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,full_pool_unadjusted,0,1
E1__B__286,1618,"Cooperation-oriented, reflective, generosity-forward","Strongest supported tendencies are cooperation-oriented, reflective, and generosity-forward. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__32,160,"Empathic, socially adaptive, strong logical reasoner","Strongest supported tendencies are empathic, socially adaptive, and strong logical reasoner. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,full_pool_unadjusted,0,1
E1__B__338,854,"Cooperation-oriented, empathic, generosity-forward","Strongest supported tendencies are cooperation-oriented, empathic, and generosity-forward. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,0,1
E1__B__341,581,"Strong logical reasoner, behaviorally stable, cooperation-oriented","Strongest supported tendencies are strong logical reasoner, behaviorally stable, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,full_pool_unadjusted,0,1
E1__B__351,1512,"More intuitive, patient, behaviorally stable","Strongest supported tendencies are more intuitive, patient, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,0,1
E1__B__364,1543,"Behaviorally stable, cooperation-oriented, empathic","Strongest supported tendencies are behaviorally stable, cooperation-oriented, and empathic. Social evidence is mixed between self-report and direct allocation tasks.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,full_pool_unadjusted,0,1
E1__B__38,1464,"Cooperation-oriented, behaviorally stable, strong logical reasoner","Strongest supported tendencies are cooperation-oriented, behaviorally stable, and strong logical reasoner. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 65+; Sex assigned at birth: Male; Completed education: Some college, no degree.",65+,male,high school,full_pool_unadjusted,0,1
E1__B__402,1903,"Strong logical reasoner, behaviorally stable, patient","Strongest supported tendencies are strong logical reasoner, behaviorally stable, and patient. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,full_pool_unadjusted,0,1
E1__B__417,1919,"Strong logical reasoner, cooperation-oriented, behaviorally stable","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,full_pool_unadjusted,0,1
E1__B__515,381,"Behaviorally stable, reflective, moderately empathic","Strongest supported tendencies are behaviorally stable, reflective, and moderately empathic. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,full_pool_unadjusted,0,1
E1__B__534,237,"Strong logical reasoner, empathic, socially adaptive","Strongest supported tendencies are strong logical reasoner, empathic, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Associate's degree.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
E1__B__536,273,"Structure-seeking, reflective, cooperation-oriented","Strongest supported tendencies are structure-seeking, reflective, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 65+; Sex assigned at birth: Male; Completed education: Associate's degree.,65+,male,college/postsecondary,full_pool_unadjusted,0,1
E1__B__559,1501,"Short-horizon, guarded against exploitation, behaviorally stable","Strongest supported tendencies are short-horizon, guarded against exploitation, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,full_pool_unadjusted,0,1
E1__B__571,1997,"Inequality-tolerant, strong logical reasoner, cooperation-oriented","Strongest supported tendencies are inequality-tolerant, strong logical reasoner, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,full_pool_unadjusted,0,1
E1__B__590,1909,"Behaviorally stable, patient, cooperation-oriented","Strongest supported tendencies are behaviorally stable, patient, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,1,2
E1__B__707,1376,"Behaviorally stable, socially adaptive, empathic","Strongest supported tendencies are behaviorally stable, socially adaptive, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 65+; Sex assigned at birth: Female; Completed education: Postgraduate.,65+,female,postgraduate,full_pool_unadjusted,0,1
E1__B__727,1992,"Empathic, behaviorally stable, patient","Strongest supported tendencies are empathic, behaviorally stable, and patient. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Female; Completed education: Associate's degree.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__747,1794,"Strong logical reasoner, patient, empathic","Strongest supported tendencies are strong logical reasoner, patient, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,full_pool_unadjusted,0,1
E1__B__75,31,"Structure-seeking, patient, empathic","Strongest supported tendencies are structure-seeking, patient, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__754,246,"More intuitive, behaviorally stable, guarded against exploitation","Strongest supported tendencies are more intuitive, behaviorally stable, and guarded against exploitation. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
E1__B__756,1778,"Empathic, socially adaptive, strong logical reasoner","Strongest supported tendencies are empathic, socially adaptive, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,full_pool_unadjusted,0,1
E1__B__759,170,"Structure-seeking, inequality-tolerant, cooperation-oriented","Strongest supported tendencies are structure-seeking, inequality-tolerant, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__76,2020,"Strong logical reasoner, patient, structure-seeking","Strongest supported tendencies are strong logical reasoner, patient, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 65+; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,65+,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__88,1703,"Empathic, inequality-tolerant, socially adaptive","Strongest supported tendencies are empathic, inequality-tolerant, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
E1__B__889,1970,"More intuitive, empathic, short-horizon","Strongest supported tendencies are more intuitive, empathic, and short-horizon. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,0,1
E1__B__93,742,"Behaviorally stable, empathic, strong logical reasoner","Strongest supported tendencies are behaviorally stable, empathic, and strong logical reasoner. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,full_pool_unadjusted,0,1
E1__B__930,307,"Behaviorally stable, cooperation-oriented, structure-seeking","Strongest supported tendencies are behaviorally stable, cooperation-oriented, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 65+; Sex assigned at birth: Male; Completed education: Postgraduate.,65+,male,postgraduate,full_pool_unadjusted,0,1
E1__B__970,1064,"Reflective, empathic, cooperation-oriented","Strongest supported tendencies are reflective, empathic, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,full_pool_unadjusted,0,1
E1__B__976,2002,"Strong logical reasoner, moderately stable, moderately cooperative","Strongest supported tendencies are strong logical reasoner, moderately stable, and moderately cooperative. Social evidence is mixed between self-report and direct allocation tasks.","Age: 18-29; Sex assigned at birth: Male; Completed education: Some college, no degree.",18-29,male,high school,full_pool_unadjusted,0,1
E1__B__98,756,"More intuitive, cooperation-oriented, behaviorally stable","Strongest supported tendencies are more intuitive, cooperation-oriented, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,full_pool_unadjusted,0,1
E1__B__982,1832,"Strong logical reasoner, less guarded, cooperation-oriented","Strongest supported tendencies are strong logical reasoner, less guarded, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,full_pool_unadjusted,0,1
E1__B__993,790,"Behaviorally stable, cooperation-oriented, short-horizon","Strongest supported tendencies are behaviorally stable, cooperation-oriented, and short-horizon. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: High school graduate.,50-64,female,high school,full_pool_unadjusted,1,2
E1__B__997,1693,"Empathic, strong logical reasoner, cooperation-oriented","Strongest supported tendencies are empathic, strong logical reasoner, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: Postgraduate.,50-64,female,postgraduate,full_pool_unadjusted,0,1
E2__A__105,473,"Inequality-tolerant, strong logical reasoner, cooperation-oriented","Strongest supported tendencies are inequality-tolerant, strong logical reasoner, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: Postgraduate.,50-64,female,postgraduate,full_pool_unadjusted,0,1
E2__A__1050,988,"Behaviorally stable, cooperation-oriented, more intuitive","Strongest supported tendencies are behaviorally stable, cooperation-oriented, and more intuitive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1165,673,"Behaviorally stable, socially adaptive, structure-seeking","Strongest supported tendencies are behaviorally stable, socially adaptive, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1178,479,"Reflective, behaviorally stable, cooperation-oriented","Strongest supported tendencies are reflective, behaviorally stable, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,full_pool_unadjusted,0,1
E2__A__1217,1838,"Reflective, inequality-tolerant, less guarded","Strongest supported tendencies are reflective, inequality-tolerant, and less guarded. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1220,1651,"Empathic, structure-seeking, inequality-tolerant","Strongest supported tendencies are empathic, structure-seeking, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,full_pool_unadjusted,0,1
E2__A__126,288,"More intuitive, more behaviorally variable, empathic","Strongest supported tendencies are more intuitive, more behaviorally variable, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: High school graduate.,18-29,female,high school,full_pool_unadjusted,0,1
E2__A__1263,1901,"Reflective, empathic, structure-seeking","Strongest supported tendencies are reflective, empathic, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1268,1999,"Structure-seeking, empathic, cooperation-oriented","Strongest supported tendencies are structure-seeking, empathic, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,full_pool_unadjusted,0,1
E2__A__1275,548,"Inequality-tolerant, strong logical reasoner, structure-seeking","Strongest supported tendencies are inequality-tolerant, strong logical reasoner, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 65+; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,65+,male,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1297,878,"Cooperation-oriented, strong logical reasoner, behaviorally stable","Strongest supported tendencies are cooperation-oriented, strong logical reasoner, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
E2__A__13,1110,"Behaviorally stable, patient, guarded against exploitation","Strongest supported tendencies are behaviorally stable, patient, and guarded against exploitation. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,full_pool_unadjusted,0,1
E2__A__1351,1353,"Structure-seeking, reflective, empathic","Strongest supported tendencies are structure-seeking, reflective, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1358,912,"Reflective, behaviorally stable, cooperation-oriented","Strongest supported tendencies are reflective, behaviorally stable, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,full_pool_unadjusted,0,1
E2__A__1443,307,"Behaviorally stable, cooperation-oriented, structure-seeking","Strongest supported tendencies are behaviorally stable, cooperation-oriented, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 65+; Sex assigned at birth: Male; Completed education: Postgraduate.,65+,male,postgraduate,full_pool_unadjusted,1,2
E2__A__1446,1917,"Empathic, cooperation-oriented, comfortable with uncertainty","Strongest supported tendencies are empathic, cooperation-oriented, and comfortable with uncertainty. Cooperative self-report is stronger than direct allocation behavior.",Age: 18-29; Sex assigned at birth: Female; Completed education: Associate's degree.,18-29,female,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1548,1425,"Reflective, socially adaptive, cooperation-oriented","Strongest supported tendencies are reflective, socially adaptive, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1562,84,"Reflective, patient, generosity-forward","Strongest supported tendencies are reflective, patient, and generosity-forward. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,0,1
E2__A__1595,1676,"Short-horizon, strong logical reasoner, socially adaptive","Strongest supported tendencies are short-horizon, strong logical reasoner, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,full_pool_unadjusted,0,1
E2__A__161,1507,"Socially adaptive, behaviorally stable, empathic","Strongest supported tendencies are socially adaptive, behaviorally stable, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1614,378,"Patient, empathic, strong logical reasoner","Strongest supported tendencies are patient, empathic, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1626,1265,"Strong logical reasoner, cooperation-oriented, empathic","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,0,1
E2__A__1687,1033,"Strong logical reasoner, behaviorally stable, patient","Strongest supported tendencies are strong logical reasoner, behaviorally stable, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: Associate's degree.,50-64,male,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1696,59,"Strong logical reasoner, behaviorally stable, empathic","Strongest supported tendencies are strong logical reasoner, behaviorally stable, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,full_pool_unadjusted,1,2
E2__A__1720,1909,"Behaviorally stable, patient, cooperation-oriented","Strongest supported tendencies are behaviorally stable, patient, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,full_pool_unadjusted,2,3
E2__A__1722,1481,"Strong logical reasoner, cooperation-oriented, behaviorally stable","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,full_pool_unadjusted,1,2
E2__A__1729,639,"Inequality-tolerant, resource-protective, patient","Strongest supported tendencies are inequality-tolerant, resource-protective, and patient. Both self-report and direct allocation behavior lean resource-protective rather than generous. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,full_pool_unadjusted,1,2
E2__A__1732,33,"Inequality-tolerant, strong logical reasoner, empathic","Strongest supported tendencies are inequality-tolerant, strong logical reasoner, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1878,188,"Behaviorally stable, strong logical reasoner, empathic","Strongest supported tendencies are behaviorally stable, strong logical reasoner, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: Associate's degree.,50-64,female,college/postsecondary,full_pool_unadjusted,0,1
E2__A__1881,1560,"Strong logical reasoner, structure-seeking, inequality-tolerant","Strongest supported tendencies are strong logical reasoner, structure-seeking, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,full_pool_unadjusted,1,2
E2__A__1883,308,"Behaviorally stable, empathic, patient","Strongest supported tendencies are behaviorally stable, empathic, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,full_pool_unadjusted,0,1
