tag,cluster_id,cluster_title,cluster_n,config_column,config_value,count,pct_within_cluster,pct_of_all_rows_for_value,n_all_rows_with_value,config_value_str
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.07,3,0.010273972602739725,0.0125,240,0.07
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.15,3,0.010273972602739725,0.07894736842105263,38,0.15
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.16,3,0.010273972602739725,0.015,200,0.16
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.2,3,0.010273972602739725,0.010067114093959731,298,0.2
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.28,3,0.010273972602739725,0.04285714285714286,70,0.28
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.31,3,0.010273972602739725,0.025423728813559324,118,0.31
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.32,3,0.010273972602739725,0.013333333333333334,225,0.32
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.44,3,0.010273972602739725,0.015306122448979591,196,0.44
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.5,3,0.010273972602739725,0.012711864406779662,236,0.5
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.61,3,0.010273972602739725,0.023255813953488372,129,0.61
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.62,3,0.010273972602739725,0.008547008547008548,351,0.62
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.65,3,0.010273972602739725,0.02654867256637168,113,0.65
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.67,3,0.010273972602739725,0.012244897959183673,245,0.67
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.06,2,0.00684931506849315,0.015384615384615385,130,0.06
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.22,2,0.00684931506849315,0.006172839506172839,324,0.22
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.3,2,0.00684931506849315,0.005154639175257732,388,0.3
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.49,2,0.00684931506849315,0.019230769230769232,104,0.49
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.18,1,0.003424657534246575,0.005291005291005291,189,0.18
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.27,1,0.003424657534246575,0.01818181818181818,55,0.27
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.29,1,0.003424657534246575,0.00847457627118644,118,0.29
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.58,1,0.003424657534246575,0.009174311926605505,109,0.58
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.64,1,0.003424657534246575,0.004484304932735426,223,0.64
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_MPCR,0.7,1,0.003424657534246575,0.011904761904761904,84,0.7
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_allOrNothing,True,210,0.7191780821917808,0.02917882451021259,7197,True
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_allOrNothing,False,82,0.2808219178082192,0.01127767844863155,7271,False
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_chat,False,154,0.5273972602739726,0.023961412789793062,6427,False
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_chat,True,138,0.4726027397260274,0.017162044521825643,8041,True
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_defaultContribProp,0,159,0.5445205479452054,0.02078159717683963,7651,0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_defaultContribProp,1,133,0.4554794520547945,0.01951004840839079,6817,1
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_endowment,20,292,1.0,0.02018247166159801,14468,20
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,5,29,0.09931506849315068,0.050788091068301226,571,5
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,4,26,0.08904109589041095,0.04814814814814815,540,4
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,18,20,0.0684931506849315,0.055248618784530384,362,18
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,15,16,0.0547945205479452,0.041884816753926704,382,15
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,29,14,0.04794520547945205,0.02681992337164751,522,29
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,3,14,0.04794520547945205,0.037940379403794036,369,3
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,6,13,0.04452054794520548,0.030805687203791468,422,6
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,21,11,0.03767123287671233,0.018211920529801324,604,21
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,27,11,0.03767123287671233,0.019130434782608695,575,27
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,14,10,0.03424657534246575,0.013192612137203167,758,14
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,30,10,0.03424657534246575,0.028735632183908046,348,30
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,8,10,0.03424657534246575,0.0165016501650165,606,8
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,23,9,0.030821917808219176,0.021897810218978103,411,23
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,10,8,0.0273972602739726,0.010540184453227932,759,10
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,12,8,0.0273972602739726,0.009535160905840286,839,12
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,17,8,0.0273972602739726,0.011235955056179775,712,17
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,19,8,0.0273972602739726,0.020460358056265986,391,19
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,20,8,0.0273972602739726,0.018475750577367205,433,20
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,16,7,0.023972602739726026,0.015350877192982455,456,16
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,2,7,0.023972602739726026,0.011513157894736841,608,2
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,26,6,0.02054794520547945,0.013333333333333334,450,26
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,7,6,0.02054794520547945,0.011650485436893204,515,7
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,9,6,0.02054794520547945,0.015463917525773196,388,9
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,22,5,0.017123287671232876,0.012106537530266344,413,22
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,25,5,0.017123287671232876,0.01529051987767584,327,25
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,28,5,0.017123287671232876,0.015723270440251572,318,28
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,11,4,0.0136986301369863,0.011111111111111112,360,11
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,13,4,0.0136986301369863,0.011627906976744186,344,13
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_numRounds,24,4,0.0136986301369863,0.008016032064128256,499,24
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,17,36,0.1232876712328767,0.028413575374901343,1267,17
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,18,31,0.10616438356164383,0.02607232968881413,1189,18
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,16,24,0.0821917808219178,0.019169329073482427,1252,16
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,13,22,0.07534246575342465,0.0244173140954495,901,13
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,15,18,0.06164383561643835,0.01729106628242075,1041,15
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,19,18,0.06164383561643835,0.011501597444089457,1565,19
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,7,18,0.06164383561643835,0.03098106712564544,581,7
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,12,17,0.05821917808219178,0.018498367791077257,919,12
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,14,16,0.0547945205479452,0.017094017094017096,936,14
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,6,16,0.0547945205479452,0.03547671840354767,451,6
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,9,14,0.04794520547945205,0.021538461538461538,650,9
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,10,13,0.04452054794520548,0.017241379310344827,754,10
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,11,11,0.03767123287671233,0.01532033426183844,718,11
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,20,11,0.03767123287671233,0.016320474777448073,674,20
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,5,10,0.03424657534246575,0.02976190476190476,336,5
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,8,8,0.0273972602739726,0.012102874432677761,661,8
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,4,5,0.017123287671232876,0.014749262536873156,339,4
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,3,3,0.010273972602739725,0.019867549668874173,151,3
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_playerCount,2,1,0.003424657534246575,0.012048192771084338,83,2
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentCost,2,98,0.3356164383561644,0.0206707445686564,4741,2
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentCost,3,92,0.3150684931506849,0.020358486390794423,4519,3
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentCost,1,51,0.17465753424657535,0.0208078335373317,2451,1
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentCost,4,51,0.17465753424657535,0.018498367791077257,2757,4
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentExists,False,196,0.6712328767123288,0.03271574027708229,5991,False
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentExists,True,96,0.3287671232876712,0.01132476111832016,8477,True
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,3.0,46,0.15753424657534246,0.02340966921119593,1965,3.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,4.0,38,0.13013698630136986,0.021965317919075144,1730,4.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,5.0,34,0.11643835616438356,0.027070063694267517,1256,5.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,6.0,30,0.10273972602739725,0.018714909544603867,1603,6.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,7.0,22,0.07534246575342465,0.015352407536636426,1433,7.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,8.0,22,0.07534246575342465,0.02263374485596708,972,8.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,2.0,20,0.0684931506849315,0.013708019191226868,1459,2.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,11.0,18,0.06164383561643835,0.014162077104642014,1271,11.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,1.0,15,0.05136986301369863,0.0390625,384,1.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,10.0,14,0.04794520547945205,0.023728813559322035,590,10.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,9.0,14,0.04794520547945205,0.015086206896551725,928,9.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,12.0,13,0.04452054794520548,0.03880597014925373,335,12.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,13.0,2,0.00684931506849315,0.014084507042253521,142,13.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,15.0,2,0.00684931506849315,0.008695652173913044,230,15.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_punishmentMagnitude,16.0,2,0.00684931506849315,0.01904761904761905,105,16.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardCost,2,98,0.3356164383561644,0.0206707445686564,4741,2
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardCost,3,92,0.3150684931506849,0.020358486390794423,4519,3
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardCost,1,51,0.17465753424657535,0.0208078335373317,2451,1
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardCost,4,51,0.17465753424657535,0.018498367791077257,2757,4
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardExists,False,170,0.5821917808219178,0.028034300791556728,6064,False
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardExists,True,122,0.4178082191780822,0.014516896715849596,8404,True
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardMagnitude,3.0,80,0.273972602739726,0.02306140098010954,3469,3.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardMagnitude,1.0,77,0.2636986301369863,0.020566239316239316,3744,1.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardMagnitude,2.0,66,0.22602739726027396,0.015922798552472858,4145,2.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardMagnitude,4.0,54,0.18493150684931506,0.026405867970660146,2045,4.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardMagnitude,5.0,12,0.0410958904109589,0.01568627450980392,765,5.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_rewardMagnitude,6.0,3,0.010273972602739725,0.01,300,6.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_showNRounds,True,163,0.5582191780821918,0.019506941120153182,8356,True
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_showNRounds,False,129,0.4417808219178082,0.021106020942408377,6112,False
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_showOtherSummaries,True,168,0.5753424657534246,0.020715166461159062,8110,True
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_showOtherSummaries,False,124,0.4246575342465753,0.019502988361119848,6358,False
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_showPunishmentId,False,162,0.5547945205479452,0.025151374010246856,6441,False
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_showPunishmentId,True,130,0.4452054794520548,0.016195340725052947,8027,True
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_showRewardId,False,162,0.5547945205479452,0.025151374010246856,6441,False
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,292,CONFIG_showRewardId,True,130,0.4452054794520548,0.016195340725052947,8027,True
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.63,14,0.05263157894736842,0.02766798418972332,506,0.63
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.51,13,0.04887218045112782,0.05371900826446281,242,0.51
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.36,12,0.045112781954887216,0.023575638506876228,509,0.36
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.55,11,0.041353383458646614,0.08270676691729323,133,0.55
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.24,10,0.03759398496240601,0.02092050209205021,478,0.24
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.25,10,0.03759398496240601,0.02824858757062147,354,0.25
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.6,10,0.03759398496240601,0.02932551319648094,341,0.6
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.69,10,0.03759398496240601,0.05434782608695652,184,0.69
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.13,9,0.03383458646616541,0.03543307086614173,254,0.13
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.46,9,0.03383458646616541,0.019230769230769232,468,0.46
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.22,8,0.03007518796992481,0.024691358024691357,324,0.22
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.23,8,0.03007518796992481,0.020202020202020204,396,0.23
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.52,8,0.03007518796992481,0.02203856749311295,363,0.52
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.62,8,0.03007518796992481,0.022792022792022793,351,0.62
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.19,7,0.02631578947368421,0.015184381778741865,461,0.19
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.2,7,0.02631578947368421,0.02348993288590604,298,0.2
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.4,7,0.02631578947368421,0.012750455373406194,549,0.4
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.42,6,0.022556390977443608,0.017191977077363897,349,0.42
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.47,6,0.022556390977443608,0.019801980198019802,303,0.47
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.11,5,0.018796992481203006,0.01597444089456869,313,0.11
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.34,5,0.018796992481203006,0.015625,320,0.34
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.48,5,0.018796992481203006,0.022123893805309734,226,0.48
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.54,5,0.018796992481203006,0.016025641025641024,312,0.54
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.56,5,0.018796992481203006,0.013020833333333334,384,0.56
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.3,4,0.015037593984962405,0.010309278350515464,388,0.3
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.38,4,0.015037593984962405,0.011695906432748537,342,0.38
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.5,4,0.015037593984962405,0.01694915254237288,236,0.5
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.66,4,0.015037593984962405,0.012195121951219513,328,0.66
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.67,4,0.015037593984962405,0.0163265306122449,245,0.67
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.1,3,0.011278195488721804,0.011406844106463879,263,0.1
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.37,3,0.011278195488721804,0.034482758620689655,87,0.37
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.44,3,0.011278195488721804,0.015306122448979591,196,0.44
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.45,3,0.011278195488721804,0.011673151750972763,257,0.45
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.57,3,0.011278195488721804,0.02112676056338028,142,0.57
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.61,3,0.011278195488721804,0.023255813953488372,129,0.61
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.65,3,0.011278195488721804,0.02654867256637168,113,0.65
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.07,2,0.007518796992481203,0.008333333333333333,240,0.07
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.14,2,0.007518796992481203,0.041666666666666664,48,0.14
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.15,2,0.007518796992481203,0.05263157894736842,38,0.15
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.16,2,0.007518796992481203,0.01,200,0.16
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.17,2,0.007518796992481203,0.012048192771084338,166,0.17
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.26,2,0.007518796992481203,0.00975609756097561,205,0.26
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.29,2,0.007518796992481203,0.01694915254237288,118,0.29
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.32,2,0.007518796992481203,0.008888888888888889,225,0.32
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.64,2,0.007518796992481203,0.008968609865470852,223,0.64
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.68,2,0.007518796992481203,0.013793103448275862,145,0.68
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.06,1,0.0037593984962406013,0.007692307692307693,130,0.06
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.12,1,0.0037593984962406013,0.004524886877828055,221,0.12
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.41,1,0.0037593984962406013,0.015151515151515152,66,0.41
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.43,1,0.0037593984962406013,0.004273504273504274,234,0.43
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.49,1,0.0037593984962406013,0.009615384615384616,104,0.49
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.59,1,0.0037593984962406013,0.002976190476190476,336,0.59
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_MPCR,0.7,1,0.0037593984962406013,0.011904761904761904,84,0.7
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_allOrNothing,True,182,0.6842105263157895,0.025288314575517577,7197,True
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_allOrNothing,False,84,0.3157894736842105,0.011552743776646954,7271,False
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_chat,True,160,0.6015037593984962,0.019898022634000746,8041,True
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_chat,False,106,0.39849624060150374,0.016492920491675743,6427,False
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_defaultContribProp,0,141,0.5300751879699248,0.018428963534178538,7651,0
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_defaultContribProp,1,125,0.4699248120300752,0.018336511662021417,6817,1
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_endowment,20,266,1.0,0.018385402267072158,14468,20
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,4,18,0.06766917293233082,0.03333333333333333,540,4
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,14,16,0.06015037593984962,0.021108179419525065,758,14
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,9,16,0.06015037593984962,0.041237113402061855,388,9
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,15,15,0.05639097744360902,0.03926701570680628,382,15
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,18,15,0.05639097744360902,0.04143646408839779,362,18
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,5,15,0.05639097744360902,0.02626970227670753,571,5
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,2,14,0.05263157894736842,0.023026315789473683,608,2
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,8,14,0.05263157894736842,0.0231023102310231,606,8
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,19,12,0.045112781954887216,0.030690537084398978,391,19
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,10,11,0.041353383458646614,0.014492753623188406,759,10
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,21,11,0.041353383458646614,0.018211920529801324,604,21
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,266,CONFIG_numRounds,24,11,0.041353383458646614,0.022044088176352707,499,24
