metric_scope,treatment_name,cell_name,scenario,case,metric,generated_value,human_value,abs_error,generated_n,human_n
paper_index_scenario,ODU,ODU__support,support,,kindness_index_mean,1.0,0.7166666666666666,0.28333333333333344,49,40
paper_index_scenario,ODU,ODU__support,support,,intentions_index_mean,0.5846666666666668,0.6,0.015333333333333199,50,33
paper_index_scenario,ODU,ODU__support,support,,predictability_index_mean,1.0,0.7727272727272727,0.2272727272727273,33,22
paper_index_scenario,ODU,ODU__support,support,,equality_index_mean,0.9,0.9741935483870967,0.07419354838709669,8,31
paper_index_scenario,ODU,ODU__unknown,unknown,,payoff_index_mean,0.8287619047619046,0.6865714285714286,0.14219047619047598,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,prosociality_index_mean,0.7655555555555555,0.5923333333333334,0.17322222222222217,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,kindness_index_mean,0.9466666666666665,0.6666666666666665,0.28,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,intentions_index_mean,0.5386666666666666,0.6030000000000001,0.06433333333333346,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,predictability_index_mean,1.0,0.66,0.33999999999999997,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,equality_index_mean,0.8839999999999998,0.94,0.05600000000000016,50,50
paper_index_scenario,TDP,TDP__AI,AI,,payoff_index_mean,0.5077142857142857,0.6255238095238095,0.11780952380952381,50,50
paper_index_scenario,TDP,TDP__AI,AI,,prosociality_index_mean,0.4716666666666666,0.5411111111111111,0.06944444444444448,50,50
paper_index_scenario,TDP,TDP__AI,AI,,kindness_index_mean,0.42666666666666664,0.5533333333333332,0.1266666666666666,50,50
paper_index_scenario,TDP,TDP__AI,AI,,intentions_index_mean,0.381,0.6013333333333333,0.22033333333333327,50,50
paper_index_scenario,TDP,TDP__AI,AI,,predictability_index_mean,0.82,0.58,0.24,50,50
paper_index_scenario,TDP,TDP__AI,AI,,equality_index_mean,0.6920000000000001,0.9359999999999999,0.24399999999999988,50,50
paper_index_scenario,TDP,TDP__human,human,,payoff_index_mean,0.8139047619047618,0.7039047619047618,0.10999999999999999,50,50
paper_index_scenario,TDP,TDP__human,human,,prosociality_index_mean,0.7508888888888887,0.6185555555555556,0.13233333333333308,50,50
paper_index_scenario,TDP,TDP__human,human,,kindness_index_mean,0.9333333333333332,0.68,0.2533333333333332,50,50
paper_index_scenario,TDP,TDP__human,human,,intentions_index_mean,0.5246666666666667,0.6256666666666667,0.10099999999999998,50,50
paper_index_scenario,TDP,TDP__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,50,50
paper_index_scenario,TDP,TDP__human,human,,equality_index_mean,0.848,0.956,0.10799999999999998,50,50
paper_index_scenario,TDP,TDP__support,support,,payoff_index_mean,0.8145027534823452,0.7448072562358277,0.06969549724651758,49,49
paper_index_scenario,TDP,TDP__support,support,,prosociality_index_mean,0.7342403628117913,0.6651927437641724,0.06904761904761891,49,49
paper_index_scenario,TDP,TDP__support,support,,kindness_index_mean,1.0,0.7159090909090909,0.28409090909090906,48,44
paper_index_scenario,TDP,TDP__support,support,,intentions_index_mean,0.5716312056737591,0.6358333333333334,0.06420212765957423,47,40
paper_index_scenario,TDP,TDP__support,support,,predictability_index_mean,1.0,0.75,0.25,17,24
paper_index_scenario,TDP,TDP__support,support,,equality_index_mean,0.8705882352941177,1.011111111111111,0.1405228758169934,17,36
paper_index_scenario,TDU,TDU__AI,AI,,payoff_index_mean,0.5387619047619048,0.5846666666666667,0.04590476190476189,50,50
paper_index_scenario,TDU,TDU__AI,AI,,prosociality_index_mean,0.46988888888888886,0.5107777777777777,0.04088888888888881,50,50
paper_index_scenario,TDU,TDU__AI,AI,,kindness_index_mean,0.4133333333333333,0.58,0.16666666666666669,50,50
paper_index_scenario,TDU,TDU__AI,AI,,intentions_index_mean,0.39966666666666667,0.5203333333333334,0.12066666666666676,50,50
paper_index_scenario,TDU,TDU__AI,AI,,predictability_index_mean,1.0,0.58,0.42000000000000004,50,50
paper_index_scenario,TDU,TDU__AI,AI,,equality_index_mean,0.732,0.732,0.0,50,50
paper_index_scenario,TDU,TDU__human,human,,payoff_index_mean,0.8186666666666667,0.6704761904761906,0.1481904761904761,50,50
paper_index_scenario,TDU,TDU__human,human,,prosociality_index_mean,0.7564444444444445,0.5842222222222222,0.17222222222222228,50,50
paper_index_scenario,TDU,TDU__human,human,,kindness_index_mean,0.94,0.6866666666666665,0.2533333333333334,50,50
paper_index_scenario,TDU,TDU__human,human,,intentions_index_mean,0.5213333333333334,0.5786666666666667,0.057333333333333236,50,50
paper_index_scenario,TDU,TDU__human,human,,predictability_index_mean,1.0,0.62,0.38,50,50
paper_index_scenario,TDU,TDU__human,human,,equality_index_mean,0.8679999999999999,0.8559999999999998,0.012000000000000122,50,50
paper_index_scenario,TDU,TDU__support,support,,payoff_index_mean,0.8124238095238095,0.7148326432022085,0.09759116632160103,50,46
paper_index_scenario,TDU,TDU__support,support,,prosociality_index_mean,0.7295777777777778,0.6479347826086955,0.08164299516908224,50,46
paper_index_scenario,TDU,TDU__support,support,,kindness_index_mean,1.0,0.6962962962962962,0.3037037037037038,48,45
paper_index_scenario,TDU,TDU__support,support,,intentions_index_mean,0.5489795918367348,0.5791666666666667,0.03018707482993188,49,36
paper_index_scenario,TDU,TDU__support,support,,predictability_index_mean,1.0,0.7307692307692307,0.2692307692307693,27,26
paper_index_scenario,TDU,TDU__support,support,,equality_index_mean,0.9157894736842105,0.9444444444444442,0.02865497076023371,19,36
paper_index_scenario,TRP,TRP__AI,AI,,payoff_index_mean,0.3717201166180758,0.6461904761904762,0.2744703595724004,49,50
paper_index_scenario,TRP,TRP__AI,AI,,prosociality_index_mean,0.3540816326530612,0.5538888888888889,0.19980725623582768,49,50
paper_index_scenario,TRP,TRP__AI,AI,,kindness_index_mean,0.20408163265306123,0.6,0.39591836734693875,49,50
paper_index_scenario,TRP,TRP__AI,AI,,intentions_index_mean,0.31326530612244896,0.6016666666666667,0.2884013605442177,49,50
paper_index_scenario,TRP,TRP__AI,AI,,predictability_index_mean,0.6938775510204082,0.56,0.1338775510204081,49,50
paper_index_scenario,TRP,TRP__AI,AI,,equality_index_mean,0.6693877551020408,0.96,0.2906122448979591,49,50
paper_index_scenario,TRP,TRP__human,human,,payoff_index_mean,0.7491739552964043,0.730857142857143,0.01831681243926131,49,50
paper_index_scenario,TRP,TRP__human,human,,prosociality_index_mean,0.695124716553288,0.616,0.07912471655328801,49,50
paper_index_scenario,TRP,TRP__human,human,,kindness_index_mean,0.8503401360544218,0.7133333333333334,0.13700680272108845,49,50
paper_index_scenario,TRP,TRP__human,human,,intentions_index_mean,0.44863945578231296,0.6099999999999999,0.16136054421768692,49,50
paper_index_scenario,TRP,TRP__human,human,,predictability_index_mean,0.9795918367346939,0.78,0.19959183673469383,49,50
paper_index_scenario,TRP,TRP__human,human,,equality_index_mean,0.8163265306122449,0.9760000000000001,0.15967346938775517,49,50
paper_index_scenario,TRP,TRP__support,support,,payoff_index_mean,0.8800777453838677,0.7439047619047621,0.13617298347910567,49,50
paper_index_scenario,TRP,TRP__support,support,,prosociality_index_mean,0.8063492063492064,0.6258888888888889,0.18046031746031743,49,50
paper_index_scenario,TRP,TRP__support,support,,kindness_index_mean,1.0,0.72,0.28,49,50
paper_index_scenario,TRP,TRP__support,support,,intentions_index_mean,0.582312925170068,0.6196666666666666,0.037353741496598536,49,50
paper_index_scenario,TRP,TRP__support,support,,predictability_index_mean,1.0,0.82,0.18000000000000005,49,50
paper_index_scenario,TRP,TRP__support,support,,equality_index_mean,0.9959183673469387,0.9880000000000001,0.007918367346938626,49,50
paper_index_scenario,TRU,TRU__AI,AI,,payoff_index_mean,0.33586005830903787,0.6442857142857144,0.3084256559766765,49,50
paper_index_scenario,TRU,TRU__AI,AI,,prosociality_index_mean,0.3251700680272109,0.5436666666666666,0.21849659863945575,49,50
paper_index_scenario,TRU,TRU__AI,AI,,kindness_index_mean,0.15646258503401358,0.6066666666666667,0.45020408163265313,49,50
paper_index_scenario,TRU,TRU__AI,AI,,intentions_index_mean,0.3040816326530612,0.597,0.29291836734693877,49,50
paper_index_scenario,TRU,TRU__AI,AI,,predictability_index_mean,0.6326530612244898,0.6,0.032653061224489854,49,50
paper_index_scenario,TRU,TRU__AI,AI,,equality_index_mean,0.6408163265306123,0.8959999999999999,0.25518367346938764,49,50
paper_index_scenario,TRU,TRU__human,human,,payoff_index_mean,0.7591836734693876,0.7092380952380951,0.04994557823129253,49,50
paper_index_scenario,TRU,TRU__human,human,,prosociality_index_mean,0.7006802721088435,0.5994444444444444,0.10123582766439909,49,50
paper_index_scenario,TRU,TRU__human,human,,kindness_index_mean,0.8571428571428571,0.6866666666666665,0.17047619047619056,49,50
paper_index_scenario,TRU,TRU__human,human,,intentions_index_mean,0.46122448979591835,0.6203333333333334,0.15910884353741506,49,50
paper_index_scenario,TRU,TRU__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,49,50
paper_index_scenario,TRU,TRU__human,human,,equality_index_mean,0.8204081632653062,0.9839999999999999,0.16359183673469369,49,50
paper_index_scenario,TRU,TRU__support,support,,payoff_index_mean,0.871137026239067,0.7049523809523809,0.16618464528668608,49,50
paper_index_scenario,TRU,TRU__support,support,,prosociality_index_mean,0.8081632653061226,0.6064444444444443,0.20171882086167825,49,50
paper_index_scenario,TRU,TRU__support,support,,kindness_index_mean,1.0,0.6999999999999998,0.30000000000000016,49,50
paper_index_scenario,TRU,TRU__support,support,,intentions_index_mean,0.5571428571428572,0.5973333333333334,0.04019047619047622,49,50
paper_index_scenario,TRU,TRU__support,support,,predictability_index_mean,1.0,0.72,0.28,49,50
paper_index_scenario,TRU,TRU__support,support,,equality_index_mean,0.9836734693877551,0.92,0.06367346938775509,49,50
