custom_id,entity_kind,entity_id,treatment_name,round_number,num_active_players,total_contribution,total_contribution_rate,total_round_payoff,round_normalized_efficiency,within_round_contribution_rate_var,message_count,has_chat
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep6,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep6,VALIDATION_14_T,15,6,67,0.5583333333333333,173.0,0.5520833333333335,0.014513888888888887,4,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep7,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep7,VALIDATION_14_T,15,6,66,0.55,174.0,0.5625000000000002,0.0075,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep8,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep8,VALIDATION_14_T,15,6,65,0.5416666666666666,166.0,0.4791666666666668,0.004513888888888888,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep9,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep9,VALIDATION_14_T,15,6,69,0.575,177.0,0.5937500000000002,0.012291666666666664,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep10,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep10,VALIDATION_14_T,15,6,88,0.7333333333333333,188.0,0.7083333333333336,0.004722222222222226,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep1,VALIDATION_14_T,16,6,117,0.975,203.0,0.8645833333333336,0.0014583333333333332,4,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep2,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep2,VALIDATION_14_T,16,6,66,0.55,169.0,0.5104166666666669,0.003333333333333332,2,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep3,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep3,VALIDATION_14_T,16,6,37,0.30833333333333335,139.0,0.1979166666666667,0.002847222222222221,4,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep4,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep4,VALIDATION_14_T,16,6,41,0.3416666666666667,151.0,0.32291666666666674,0.009513888888888891,2,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep5,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep5,VALIDATION_14_T,16,6,55,0.4583333333333333,166.0,0.4791666666666668,0.005347222222222225,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep6,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep6,VALIDATION_14_T,16,6,56,0.4666666666666667,166.0,0.4791666666666668,0.01638888888888889,4,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep7,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep7,VALIDATION_14_T,16,6,57,0.475,160.0,0.4166666666666668,0.013958333333333331,5,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep8,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep8,VALIDATION_14_T,16,6,63,0.525,171.0,0.5312500000000001,0.0006250000000000011,2,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep9,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep9,VALIDATION_14_T,16,6,57,0.475,165.0,0.46875000000000017,0.012291666666666668,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep10,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep10,VALIDATION_14_T,16,6,78,0.65,180.0,0.6250000000000002,0.0075,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep1,VALIDATION_14_T,17,6,119,0.9916666666666667,212.0,0.9583333333333336,0.0003472222222222229,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep2,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep2,VALIDATION_14_T,17,6,59,0.49166666666666664,169.0,0.5104166666666669,0.002847222222222223,2,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep3,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep3,VALIDATION_14_T,17,6,38,0.31666666666666665,148.0,0.29166666666666674,0.0005555555555555553,4,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep4,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep4,VALIDATION_14_T,17,6,30,0.25,144.0,0.25000000000000006,0.006666666666666665,2,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep5,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep5,VALIDATION_14_T,17,6,46,0.38333333333333336,153.0,0.3437500000000001,0.01388888888888889,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep6,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep6,VALIDATION_14_T,17,6,39,0.325,153.0,0.3437500000000001,0.013958333333333335,4,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep7,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep7,VALIDATION_14_T,17,6,54,0.45,162.0,0.4375000000000001,0.005833333333333336,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep8,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep8,VALIDATION_14_T,17,6,45,0.375,150.0,0.3125000000000001,0.007291666666666666,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep9,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep9,VALIDATION_14_T,17,6,46,0.38333333333333336,158.0,0.3958333333333334,0.010555555555555556,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep10,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep10,VALIDATION_14_T,17,6,56,0.4666666666666667,166.0,0.4791666666666668,0.011388888888888888,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep1,VALIDATION_14_T,18,6,116,0.9666666666666667,204.0,0.8750000000000002,0.005555555555555553,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep2,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep2,VALIDATION_14_T,18,6,47,0.39166666666666666,157.0,0.3854166666666668,0.002847222222222223,2,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep3,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep3,VALIDATION_14_T,18,6,31,0.25833333333333336,143.0,0.2395833333333334,0.0011805555555555551,4,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep4,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep4,VALIDATION_14_T,18,6,19,0.15833333333333333,137.0,0.1770833333333334,0.004513888888888889,2,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep5,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep5,VALIDATION_14_T,18,6,44,0.36666666666666664,154.0,0.3541666666666668,0.00388888888888889,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep6,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep6,VALIDATION_14_T,18,6,23,0.19166666666666668,139.0,0.1979166666666667,0.00951388888888889,4,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep7,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep7,VALIDATION_14_T,18,6,43,0.35833333333333334,155.0,0.3645833333333334,0.016180555555555556,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep8,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep8,VALIDATION_14_T,18,6,28,0.23333333333333334,140.0,0.2083333333333334,0.004722222222222221,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep9,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep9,VALIDATION_14_T,18,6,29,0.24166666666666667,145.0,0.26041666666666674,0.009513888888888886,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep10,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep10,VALIDATION_14_T,18,6,34,0.2833333333333333,146.0,0.2708333333333334,0.011388888888888891,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep1,VALIDATION_14_T,19,6,57,0.475,165.0,0.46875000000000017,0.014791666666666663,5,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep2,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep2,VALIDATION_14_T,19,6,23,0.19166666666666668,139.0,0.1979166666666667,0.002847222222222222,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep3,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep3,VALIDATION_14_T,19,6,13,0.10833333333333334,131.0,0.11458333333333337,0.0011805555555555551,4,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep4,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep4,VALIDATION_14_T,19,6,7,0.058333333333333334,125.0,0.05208333333333335,0.0011805555555555556,2,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep5,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep5,VALIDATION_14_T,19,6,23,0.19166666666666668,139.0,0.1979166666666667,0.002847222222222222,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep6,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep6,VALIDATION_14_T,19,6,6,0.05,126.0,0.06250000000000001,0.001666666666666667,9,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep7,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep7,VALIDATION_14_T,19,6,19,0.15833333333333333,137.0,0.1770833333333334,0.014513888888888887,6,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep8,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep8,VALIDATION_14_T,19,6,12,0.1,132.0,0.12500000000000003,0.0025,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep9,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep9,VALIDATION_14_T,19,6,9,0.075,129.0,0.09375000000000003,0.003958333333333334,3,1
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep10,generated,trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep10,VALIDATION_14_T,19,6,6,0.05,126.0,0.06250000000000001,0.0033333333333333327,3,1
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep1,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep1,VALIDATION_15_C,1,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep2,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep2,VALIDATION_15_C,1,13,240,0.9230769230769231,648.0,0.9326923076923075,0.07100591715976332,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep3,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep3,VALIDATION_15_C,1,13,180,0.6923076923076923,548.0,0.6923076923076921,0.21301775147928995,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep4,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep4,VALIDATION_15_C,1,13,260,1.0,678.0,1.004807692307692,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep5,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep5,VALIDATION_15_C,1,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep6,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep6,VALIDATION_15_C,1,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep7,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep7,VALIDATION_15_C,1,13,240,0.9230769230769231,646.0,0.9278846153846151,0.07100591715976333,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep8,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep8,VALIDATION_15_C,1,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep9,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep9,VALIDATION_15_C,1,13,220,0.8461538461538461,616.0,0.8557692307692305,0.13017751479289938,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep10,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep10,VALIDATION_15_C,1,13,220,0.8461538461538461,612.0,0.8461538461538459,0.13017751479289938,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep11,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep11,VALIDATION_15_C,1,13,240,0.9230769230769231,653.0,0.9447115384615382,0.07100591715976333,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep1,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep1,VALIDATION_15_C,2,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep2,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep2,VALIDATION_15_C,2,13,240,0.9230769230769231,649.0,0.9350961538461536,0.07100591715976332,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep3,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep3,VALIDATION_15_C,2,13,180,0.6923076923076923,548.0,0.6923076923076921,0.21301775147928995,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep4,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep4,VALIDATION_15_C,2,13,260,1.0,678.0,1.004807692307692,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep5,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep5,VALIDATION_15_C,2,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep6,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep6,VALIDATION_15_C,2,13,240,0.9230769230769231,644.0,0.9230769230769228,0.07100591715976333,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep7,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep7,VALIDATION_15_C,2,13,260,1.0,678.0,1.004807692307692,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep8,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep8,VALIDATION_15_C,2,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep9,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep9,VALIDATION_15_C,2,13,220,0.8461538461538461,615.0,0.8533653846153844,0.13017751479289938,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep10,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep10,VALIDATION_15_C,2,13,220,0.8461538461538461,612.0,0.8461538461538459,0.13017751479289938,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep11,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep11,VALIDATION_15_C,2,13,240,0.9230769230769231,654.0,0.9471153846153844,0.07100591715976333,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep1,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep1,VALIDATION_15_C,3,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep2,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep2,VALIDATION_15_C,3,13,260,1.0,680.0,1.0096153846153844,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep3,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep3,VALIDATION_15_C,3,13,180,0.6923076923076923,548.0,0.6923076923076921,0.21301775147928995,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep4,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep4,VALIDATION_15_C,3,13,260,1.0,678.0,1.004807692307692,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep5,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep5,VALIDATION_15_C,3,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep6,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep6,VALIDATION_15_C,3,13,220,0.8461538461538461,614.0,0.8509615384615382,0.13017751479289938,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep7,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep7,VALIDATION_15_C,3,13,260,1.0,678.0,1.004807692307692,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep8,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep8,VALIDATION_15_C,3,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep9,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep9,VALIDATION_15_C,3,13,220,0.8461538461538461,617.0,0.8581730769230766,0.13017751479289938,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep10,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep10,VALIDATION_15_C,3,13,220,0.8461538461538461,612.0,0.8461538461538459,0.13017751479289938,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep11,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep11,VALIDATION_15_C,3,13,260,1.0,685.0,1.0216346153846152,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep1,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep1,VALIDATION_15_C,4,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep2,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep2,VALIDATION_15_C,4,13,260,1.0,679.0,1.007211538461538,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep3,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep3,VALIDATION_15_C,4,13,160,0.6153846153846154,516.0,0.6153846153846152,0.23668639053254442,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep4,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep4,VALIDATION_15_C,4,13,240,0.9230769230769231,646.0,0.9278846153846151,0.07100591715976333,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep5,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep5,VALIDATION_15_C,4,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep6,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep6,VALIDATION_15_C,4,13,220,0.8461538461538461,614.0,0.8509615384615382,0.13017751479289938,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep7,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep7,VALIDATION_15_C,4,13,260,1.0,677.0,1.0024038461538458,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep8,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep8,VALIDATION_15_C,4,13,240,0.9230769230769231,644.0,0.9230769230769228,0.07100591715976332,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep9,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep9,VALIDATION_15_C,4,13,200,0.7692307692307693,583.0,0.7764423076923075,0.1775147928994083,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep10,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep10,VALIDATION_15_C,4,13,220,0.8461538461538461,612.0,0.8461538461538459,0.13017751479289938,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep11,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep11,VALIDATION_15_C,4,13,220,0.8461538461538461,621.0,0.8677884615384613,0.1301775147928994,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep1,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep1,VALIDATION_15_C,5,13,260,1.0,676.0,0.9999999999999998,0.0,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep2,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep2,VALIDATION_15_C,5,13,240,0.9230769230769231,647.0,0.9302884615384612,0.07100591715976332,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep3,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep3,VALIDATION_15_C,5,13,160,0.6153846153846154,516.0,0.6153846153846152,0.23668639053254442,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep4,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep4,VALIDATION_15_C,5,13,240,0.9230769230769231,646.0,0.9278846153846151,0.07100591715976333,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep5,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep5,VALIDATION_15_C,5,13,220,0.8461538461538461,612.0,0.8461538461538459,0.13017751479289938,0,0
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep6,generated,trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep6,VALIDATION_15_C,5,13,200,0.7692307692307693,581.0,0.7716346153846152,0.1775147928994083,0,0
