text,umap_x,umap_y,cluster_id,cluster_title,cluster_intro,cluster_size
"They do not exhibit end-game defection or contribution decay. Even as the game approaches and reaches its final rounds, they continue to contribute fully without visible hedging or last-minute self-interest. They use late-game chat to keep morale and coordination attempts going, still calling for everyone to contribute fully. Their behavior suggests that they either discount the classic backward-induction logic or deliberately ignore it in favor of maintaining a cooperative identity and group norm until the very end. There is no observable shift toward self-protective or exploitative behavior as the horizon becomes short; instead, they remain consistent with their early- and mid-game cooperative strategy and maintain a socially engaged, upbeat style through the final rounds.",-0.21393281,0.801203,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"The player shows awareness of the finite horizon but does not exhibit noticeable end-game decay. As the final rounds approach and others start talking explicitly about the approaching end and about having “tried,” the player maintains their full-contribution pattern without switching to defection to exploit the last rounds. Their final decisions remain cooperative even when some others are still not fully reliable, indicating that they do not adopt a backward-induction style or attempt to “cash out” by free-riding at the end. They stay aligned with the cooperative subgroup’s narrative of finishing strong, echoing the implicit “last push” attitude by continuing to go all in rather than reducing contributions. There is no evidence of increased volatility, experimentation, or withdrawal of effort as the remaining-round counter declines. Their end-game behavior is essentially a continuation of their established cooperative identity: once they have committed to being a high contributor, they carry that identity through to the final round, prioritizing consistency and group-oriented norms over last-moment individual gain.",-1.3460636,0.04298273,0,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, round.",350
"They show consistent awareness of the finite horizon; they can see how many rounds remain, and they do not adjust their strategy as the end approaches. Their contributions remain fully cooperative through the final rounds, with no observable end-game decay in cooperation. In the late game, they keep participating in the social narrative about bots and about “victory,” but their own decisions do not become more selfish or cautious, even when the opportunity to defect at low social cost is maximal. This suggests that their cooperation is not driven by expectation of future reciprocation in this particular game, but by a stable internal rule or preference for contributing in such environments. Near the end, they continue to make light, reflective comments about how bots might have behaved more cleverly, indicating a reflective, somewhat playful stance toward the whole experience rather than a narrow payoff-focus. They do not exhibit last-round opportunism, spite, or resignation; instead, they finish in line with their initial norm: contribute fully and treat the game as a cooperative, slightly amusing social exercise. In summary, across the end-game phase they maintain principled full cooperation, preserve a relaxed, humorous tone in chat, and show no shift toward strategic defection despite knowing the interaction is about to end.",-0.18373328,0.27572364,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"The player shows no clear end-game collapse in cooperation. In the final segment of the game, when the horizon is visible and players explicitly acknowledge that the game is about to end, this player continues to contribute the full endowment in each round rather than switching into consistent free-riding. They do not exhibit the classic backward-induction pattern where contributions fall sharply as the final rounds approach. Instead, their behavior in late rounds matches their mid-game “mostly cooperative with occasional defection” pattern, with no increase in defection frequency as the end nears. This suggests that their strategy is not tightly anchored to finite-horizon reasoning, or at least that they are willing to sustain cooperation even when future reciprocation is limited. Because they never use chat, their conscious awareness of the strategic implications of the final rounds is unknown. However, the game interface makes remaining rounds visible, so it is highly likely they know the horizon. Their continued contributions could reflect a stable preference for the cooperative norm, habit persistence, low focus on marginal end-game optimization, or simple consistency with the majority’s continued cooperation; which of these is primary is uncertain (low confidence). In summary, near the end of the game, this player remains a cooperative conditional contributor rather than exploiting the final rounds, showing limited or no observable end-game defection effect.",-1.5930285,-0.43006563,1,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, final.",340
"The player shows no visible end-game defection or decay. Their pattern of always contributing fully continues all the way through the final rounds, including the very last decision. The approaching end of the game does not alter their behavior: they do not “cash out,” hedge, or experiment with keeping their endowment once the horizon is near and mutual cooperation cannot be enforced by future interaction. This stability suggests they either discount the usual backward-induction logic or ignore it in favor of a fixed cooperation rule. They seem aware that the game has a finite number of rounds (this is visible in the structure of the game and the surrounding chat), yet their strategy remains unchanged. End-game signals and other players’ mild resignation or “we tried” sentiment do not trigger any strategic shift. Overall, their response to the end game is to maintain the same cooperative identity and behavior they display throughout: they keep contributing fully until the game is over, treating the final rounds as no different from earlier ones in terms of contribution choice.",-1.5789611,0.64471984,0,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, round.",350
"The player demonstrates awareness of the finite horizon at least behaviorally: they do not move toward a sustained cooperative “last stand” as the game nears its close, nor do they adopt a clearly increasing pattern of late-stage defection beyond their already high baseline of free riding. Instead, their late-game behavior continues the earlier pattern: mostly keeping everything, with a few scattered full contributions that do not form a clear end-game strategy. Near the final rounds, the group explicitly references the approaching end and makes renewed attempts to coordinate everyone on full contributions. The player still mostly defects but does insert a few full contributions relatively late. Because they alternate between cooperation and defection even in the closing stretch, it is unclear whether these late contributions are driven by horizon reasoning (e.g., “no future punishment, so I may as well experiment or reciprocate once”) or are just further instances of their intermittent cooperative spurts. The data do not support a clear cooperation “decay” pattern because the player never sustains high cooperation long enough to decay from it. There is no visible escalation to full-time defection specifically triggered by proximity to the last round; free riding is already the default. Likewise, there is no terminal “gift” to the group: they do not finish on a run of generous contributions, though they do cooperate in the final round rather than defect. With no accompanying explanation, this last-round cooperation could be random, a momentary response to renewed group encouragement, or a weak concession to normative pressure; confidence in any particular interpretation is low. In summary, the player’s end-game response is muted and inconsistent. They continue to act primarily as a free rider, with occasional full contributions that do not clearly map onto horizon awareness. Their strategy does not meaningfully change structure as the game ends; any end-game effects on their behavior are at best subtle and ambiguous.",-0.1236833,-1.5389882,1,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, final.",340
"They are clearly aware of the finite horizon: they explicitly mark the final stretch and frame the last round as a shared, quasi-symbolic achievement. Despite standard game-theoretic predictions of end-game defection, they maintain full cooperation through the final rounds. There is no visible decay in their contribution levels as the game approaches its end; if anything, their chat becomes slightly more celebratory and motivational. They treat late-game coordination successes as “victories” in themselves, suggesting that sustaining cooperation to the end is intrinsically rewarding or reputationally meaningful, even absent future interactions. This indicates that their cooperative norm is not purely forward-looking or based on future reciprocation; they uphold it even when there is almost no strategic incentive to do so. Their end-game behavior is thus consistent with a type who values the integrity of the cooperative pattern and the shared experience over last-minute payoff maximization.",0.13560483,0.4721209,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They show clear awareness that the interaction is finite; they acknowledge efforts to get everyone cooperating as the game progresses and refer to the collective attempt near the end as something they “tried.” Despite the looming final rounds, they do not exhibit classical end‑game defection. Their contribution behavior remains fully cooperative through to the last round, with no decay. In late rounds, they continue to encourage full contribution and to celebrate any return to universal cooperation, treating a near‑full or full‑cooperation outcome as a kind of moral or symbolic victory rather than adjusting strategy to short‑term individual payoff. They emotionally frame the final phase as a shared collective project (“champions” rhetoric from others, “we tried” from them) and stay aligned with that cooperative identity. This indicates that their horizon awareness does not trigger strategic withdrawal; instead, they maintain their cooperative norm to the end, valuing consistency and group welfare over exploiting the final opportunity to free‑ride.",0.05042136,0.19639844,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They are aware of the remaining rounds and refer to them explicitly. As the end approaches and others start doubting the value of continued full cooperation, they briefly explore more nuanced strategies, suggesting a slightly lower but still relatively generous contribution level that matches perceived group averages. This shows: - Awareness of horizon effects and that incentives may change near the end. - A tendency to search for “fair compromise” rather than a sharp defection; they initially consider calibrated giving instead of jumping straight to zero. Ultimately, in the final round, they do reduce their contribution substantially, aligning with a general decay in cooperation and frustration among the group. This is consistent with a conditional cooperator who remains prosocial until it is clearly the last move and cooperation has already eroded. Their tone at the end remains warm and appreciative, suggesting no bitterness—only a pragmatic adjustment to incentives.",-0.080001734,-0.7642494,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They are clearly horizon-aware: they reference ongoing commitment (“Still doing 20?”) as the game progresses and adjust only once the final round begins and others start defecting. In the last round, with no future interactions and visible norm erosion, they reduce their own contribution substantially relative to their prior pattern. This indicates that their cooperation is not unconditional; it is sustained by expectations of mutual cooperation and by the presence of future rounds. When these disappear and peers visibly switch to self-protective behavior, they also prioritize their private payoff. However, they do not become hostile or accusatory at the end; their final communication is positive and group-oriented, suggesting they frame the end-game shift as a normal, non-moralized strategic adjustment rather than a betrayal. Overall, their end-game response fits a “forward-looking cooperator” type: they maintain full cooperation while there is something to preserve and then rationally taper it when continuation value and group adherence vanish.",0.4064883,-0.91373855,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They demonstrate awareness of the finite horizon and remaining rounds when it is discussed, and they participate in late‑game strategy talk. Despite several players proposing to reduce contributions near the end due to bots hurting the average, they verbally commit to continuing full contributions for the penultimate round and follow through. In the final round, they sharply reduce their own contribution while many others continue contributing high amounts. There is no evidence they announce this change in advance. Their final chat messages remain warm and pro‑social, but their strategic behavior shifts to personal payoff maximization when no future cooperation or reputation can be affected. Thus, they maintain “cooperate to the end” in speech, but in practice display a classic end‑game defection: they exploit the cooperative norm in the very last round while still participating in the positive social closure. This suggests they are sensitive to the absence of future consequences and willing to quietly free‑ride at the very end.",0.414239,-0.98232746,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They are clearly aware of the round structure and the approaching end, yet they largely maintain the cooperative strategy until the very last decision. As the end nears and others debate lowering contributions, they keep supporting full contributions and continue to act accordingly. Only in the final round do they reduce their contribution somewhat, while still cooperating more than many. This pattern indicates partial end-game reconsideration: they recognize that there is no future to protect and modestly protect their own payoff, but they do not pivot to full defection. Their end-game behavior is best described as “softened cooperation”: they loosen their commitment but do not abandon the cooperative norm they have followed throughout.",0.41820115,-0.3887108,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They show no observable end‑game defection. Even in the final rounds, after it is clear that some participants (or bots) are not fully cooperating and others begin lowering contributions, they continue to contribute the full amount. Their behavior is insensitive to horizon effects: cooperation does not decay as the last round approaches, nor do they attempt to exploit the group in the final period. There is no chat from them about remaining rounds, bonus structure, or last‑round strategies, so their explicit beliefs are unknown. Behaviorally, they act as a “rule follower” or principled cooperator whose contribution rule does not depend on how many rounds remain or on expectations of future reciprocity.",-0.43251815,1.5177772,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"They clearly track the remaining horizon and refer to how many rounds are left. Near the end, they question the value of continued maximal cooperation under a low multiplier and modest expected bonus. Their language implies decreasing optimism about reaching any high collective payoff target and skepticism about the overall “point” of the game given a constant, modest multiplier. Behaviorally, their contributions remain high through nearly all late rounds, aligning with others’ calls to “keep doing 20” despite recognizing that no one is likely to hit a large bonus. In the last round, they reduce their contribution to a mid-level amount, which is consistent with self-interested end-game defection once further reciprocity is impossible. This is not a total collapse into free-riding; they still contribute nontrivially, suggesting either residual norm adherence or mild altruism, but the change indicates that, where future interactions are absent, they partially shift weight from group payoff to personal payoff. They close with warm, humorous farewell messages, indicating no bitterness about the game’s outcome. Their end-game stance is thus: maintain cooperative identity and tone, but pragmatically adjust contributions when cooperative incentives and future interactions disappear.",-0.06931183,-0.7470246,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They are aware of the game’s finite horizon and the remaining rounds, referencing this implicitly by reflecting on the likely research design and explicitly adjusting behavior in the very last round. For most of the game, they ignore the looming end and continue to contribute fully, even as others discuss the limited multiplier and the improbability of a large bonus. This indicates that until payoffs become fully terminal, they prioritize maintaining cooperative norms over squeezing extra coins. In the final round, they substantially reduce their contribution while many others still state intentions to contribute fully. This last-round deviation is a clear end-game effect: once there is no future to protect, they allow themselves to capitalize on the cooperative norm they helped sustain. They do not announce or justify this shift in chat, suggesting some awareness that it could be seen as opportunistic. Emotionally, they do not show guilt or conflict over this final move; their closing comments remain light and social. There is no attempt to reverse-engineer “fairness” in the last stage or to coordinate a collective “cash-out.” Instead, they simply adjust their own behavior in a self-interested direction while keeping their outward tone positive and friendly. Overall, they exhibit strong cooperative behavior with a classic final-round defection: high horizon sensitivity expressed only at the very end, when defection cannot damage future cooperation.",0.54184717,-0.80974734,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They clearly recognize that the game is finite and that the end is approaching; the group repeatedly references remaining rounds, bonuses, and expectations for the last turns, and this player responds behaviorally. Despite this, they maintain full cooperation through the penultimate round, even when others suggest experimenting with lower contributions or expressing frustration with multipliers and “scam” concerns. This suggests they are willing to sustain cooperative norms almost up to the very end, valuing group consistency and perhaps the social contract formed in chat. In the final round, once there is no future interaction to protect, they partially defect by contributing only a portion of their endowment while many others also reduce contributions. This is a classic, mild end-game effect: they allow themselves some self-interested gain but do not go to zero, preserving a degree of fairness and still contributing meaningfully to the public fund. There is no evidence of emotional backlash or resignation; rather, it looks like a calculated, moderate adjustment in line with the understanding that cooperation no longer affects future payoffs.",0.26329425,-0.5308363,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They are clearly aware of the finite horizon and refer to the remaining number of rounds. For most of the game they maintain full contributions despite this awareness, indicating a willingness to sustain cooperation even with a known end point when the group norm is strong. However, as it becomes apparent that the multiplier is fixed, the target bonus is unlikely, and some players/bots keep defecting, they begin to question the payoff structure and the “point” of the game. They explicitly reevaluate in light of this, discuss the bonus calculation, and express resignation that “none of us gets bonus” (interpreted as low payoff, not literally zero). At the very end, when no future rounds remain, they finally lower their contribution markedly while others also reduce. This last-moment defection looks like a classic end‑game effect: once cooperation cannot be rewarded in future rounds, they prioritize personal payoff. Nonetheless, they keep their social tone positive and continue to interact warmly. Their end-game pattern is: maintain cooperative identity until the final period, then quietly shift toward self-interest once the social contract no longer has instrumental value.",0.16582355,-0.3607865,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They show clear awareness that the game has a fixed horizon: they note the dependence of payoffs on the multiplier and implicitly recognize that time is limited when others mention the remaining number of rounds. Despite this, they do not exhibit cooperation decay. In the penultimate rounds, while others discuss reducing contributions or gaming punishment, they explicitly recommit to full contributions. In the final round, when multiple players sharply reduce their contributions, they still contribute the maximum, indicating an absence of last-round defection or payoff-maximizing “exit” behavior. Their end-game pattern suggests a principled or identity-driven cooperative stance (“I am a full cooperator”) rather than a strategically conditional one. They appear more interested in sustaining a consistent cooperative norm through to the end than in squeezing out final-round personal gain. Their closing messages remain positive and affiliative, signaling that they prioritize group rapport and completion of the task over any frustration about the late drop in public contributions.",-0.008743874,0.23126172,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They are clearly aware of the finite horizon: they track approximate remaining rounds and discuss what the final payout might be. Despite this awareness, they maintain full cooperation through most of the late game, including the penultimate round, and even verbally endorse continuing to give the maximum. Only in the very last round do they markedly reduce their contribution, aligning with the general cooperation decay that appears when others also begin to scale back. They do not try to exploit earlier than that; there is no gradual tapering or contingent mid‑game defection. Their shift in the final round coincides with a more cynical tone about the study’s reward structure, suggesting that once they conclude the bonus is modest and no future interactions remain, they permit themselves to prioritize own payoff. They end the game with humorous, warm sign‑off messages, maintaining social goodwill despite the last‑round self‑interest. This pattern indicates a player who sustains cooperation up to the end, then accepts one‑shot defection as normatively acceptable when continuation value is truly zero.",0.3559133,-0.47848174,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"The player tracks the finite horizon implicitly through behavior: as the game approaches the end, they do not shift toward higher cooperation for reputational reasons, nor do they dramatically escalate defection beyond what they have already done. Instead, their final rounds maintain a mixed strategy: sometimes contributing substantially, sometimes not, but with no clear “endgame collapse” shared with the group. In the very last round, when future punishment is impossible, they still contribute a non‑trivial amount instead of fully free‑riding. This may indicate at least one of: - Continued risk‑management in case they misperceive whether punishment can still occur (uncertain). - A preference for some minimal contribution to keep earnings from the public fund reasonably high. - Habit or noise rather than a deliberate endgame strategy (low confidence). They appear aware that the overall earning environment is relatively fixed and that late‑stage deviations by the group could reduce payoffs, but there is no visible attempt by them to lead or follow any final‑round social norm; they continue to focus on their own payoff rather than group outcomes as the game closes.",0.11329096,-1.1456994,1,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, final.",340
"They are clearly aware of the finite horizon; they note how many rounds are left and adjust their framing and expectations near the end. Despite this awareness, they largely maintain cooperative behavior rather than shifting into strong end-game defection. Late in the game, when others are debating strategy and acknowledging that the bonus threshold is probably unattainable, they explicitly say they will “go all in” even though they do not expect to win the bonus. Their final-round contribution is slightly below full but still relatively high, suggesting a modest, not radical, erosion of cooperation. Their end-game behavior is thus characterized by loyalty to the cooperative norm and to the social experience of “finishing strong” with the group, rather than by strict backward-induction logic.",0.29670703,-0.041838367,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"Awareness of the horizon is present but mostly via others’ comments; they do not themselves do forward-planning talk about specific payoff targets. For almost all late rounds they continue the high-contribution pattern despite the impending end, indicating relatively weak or absent classic end-game unraveling behavior. In the final round, however, with the end certain, they sharply reduce their contribution while most others still discuss contributing the full amount. At the same time, they voice that the game’s incentive structure feels pointless or “scam-like,” suggesting that their end-game behavior is driven more by a change in beliefs about the experiment’s fairness or meaningfulness than by narrow profit maximization alone. There is no attempt to renegotiate norms, just a personal quiet defection plus an explanatory comment that reframes the game as something to see through rather than to optimize within. This indicates that when the horizon is clearly near and their trust in the setup is low, they are willing to stop upholding cooperative norms, even if the group remains cooperative.",0.9778511,-0.8055745,4,End / End / Horizon,"This cluster groups personas with related strategy patterns around game, end, end game, horizon, contributions.",273
"They show only weak end‑game effects. Near the end, they toggle back to full contributions in some late rounds, and maintain or return to full contribution even in the final round, but they also contribute zero in a late round where many others are still cooperating. This mix does not clearly fit a standard pattern of “end‑game defection” or “last‑round cooperation.” They are aware of the finite horizon via the interface, but there is no evidence in behavior of a deliberate ramp‑down or ramp‑up tied clearly to the game’s imminent end. Their final‑round action is cooperative, suggesting they do not rigidly apply backward induction, but the overall pattern is inconsistent enough that their end‑game strategy is best described as unstable and opaque. Motivations for the final cooperative acts are unknown.",0.28653598,-0.6059816,4,End / End / Horizon,"This cluster groups personas with related strategy patterns around game, end, end game, horizon, contributions.",273
"The player is aware of the game’s limited horizon and participates in end-game reflection on bonuses and payoff conversion. Throughout the penultimate phase they still advocate for full contributions and even frame doing so as a “gift” to others, indicating that their cooperative identity persists close to the end. However, once it is collectively recognized that the multiplier is low and the bonus threshold is unlikely or that the payoff scheme feels underwhelming or “scam‑like,” they relax their strict cooperation in the final decision. Their reduced last-round contribution suggests a modest end-game effect: when continuation value and experimental “meaningfulness” seem low, they allow themselves some personal gain while still contributing a nontrivial amount. They do not express regret or recrimination about this change and maintain a friendly, farewell-focused tone, emphasizing that it was “a fun study” and wishing others well. This indicates that their cooperation is partly principled but also sensitive to perceived payoff structure and remaining rounds; they do not escalate defection aggressively at the end, but they do loosen their previous strict norm.",-0.33886933,-1.0196308,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They continue to contribute the full amount even when the game is about to end and others begin to relax cooperation, speculate about bonuses, or shift contributions significantly downward in the final round. There is no observable “end‑game effect” in their choices: no reduction, no attempt to cash out, and no change in risk posture. They either do not act on typical backward‑induction reasoning or do not prioritize it over their cooperative norm. Awareness of the horizon is unknown because they never comment on remaining rounds, but the interface makes it visible, so they likely can see the approaching end. Nonetheless, their contributions remain unchanged. This indicates a type that maintains cooperation to the very last decision, even when many others visibly drop their contributions.",-0.54514945,0.8254757,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"The player shows no end-game decline in cooperation. Their contributions remain at the maximum through the final rounds, including the very last one, despite awareness of the finite horizon. They do not express any concern about the approaching end or propose changing behavior when the game nears completion. This pattern suggests they either treat the cooperative strategy as fixed and obvious given the parameters, or they prioritize maintaining the group norm and harmony over exploiting the final rounds. There is no sign of conditional reciprocity that tapers off, nor of heightened strategic experimentation as the end approaches.",-1.0336056,1.0363942,0,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, round.",350
"This player is clearly aware of the finite horizon and explicitly notes when the final round arrives, but they do not change their contribution behavior as the end approaches. There is no sign of end-game defection, hedging, or strategic scaling back even when some others briefly deviate from full contribution earlier. Their final-round conduct is indistinguishable from earlier rounds, indicating that they either (a) prioritize following the agreed cooperative norm over exploiting the final stage, or (b) focus on the simple heuristic that full contribution is best as long as others seem to be doing it, regardless of remaining rounds. Their explicit acknowledgement of the last round suggests cognitive awareness of the horizon rather than ignorance, so the absence of decay reflects a principled or rule-based cooperative stance rather than confusion. They do not attempt any last-minute coordination change, warning, or recalibration; instead they quietly continue with the established pattern and lightly mark the game’s closure in chat.",-1.78173,0.41857198,0,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, round.",350
"The player shows no clear end-game collapse in cooperation. After having already demonstrated that they are willing to under-contribute in earlier non-final situations, they nonetheless choose to fully contribute at the very end when everyone is aware that the interaction is about to finish. Their contributions near and at the final stage remain at the cooperative level when the group maintains that standard. This pattern indicates that their occasional free-riding is not specifically driven by an end-of-game logic; rather, it is opportunistic and scattered, not clustered around the horizon. Awareness of the remaining rounds is present in the environment, and other players mention round progression, but the focal player does not respond in chat and does not adjust contributions in a distinct “last round grab” manner. This suggests they are at least as motivated by maintaining the high-earning cooperative equilibrium as by any short-term exit payoff, and they do not exploit the final round more than they exploit earlier ones.",-0.7604081,-0.41381285,1,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, final.",340
"They are clearly aware of the game’s finite horizon and acknowledge progress toward the end. Despite this, there is no observable end-game defection in their contributions; they continue fully cooperative behavior through the final round. When another player deviates late in the game, they react with a teasing, mildly reproachful comment rather than strategic retaliation (which is impossible via punishment here anyway) or withdrawal from cooperation. This indicates that they value maintaining the cooperative norm and group mood to the end, rather than exploiting the final rounds. Their behavior suggests they do not apply backward induction in a self-interested, defection-oriented way, even with full horizon knowledge. Instead, they seem to treat the cooperative pattern as the default equilibrium that should be preserved, and they interpret late defection more as a social breach or joke “killing the vibe” than as a cue to change their own strategy.",0.27977458,0.30108163,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They show no end-game decay in contributions: they maintain full cooperation even as the final round approaches and arrives. There is no visible attempt to exploit the horizon by lowering contributions or free-riding on others at the end. This suggests that they either internalize a norm of consistency independent of remaining rounds, or they view the group cooperative equilibrium as stable enough that breaking it at the end feels inappropriate or unnecessary. They do not explicitly comment on the number of rounds left or adjust their strategy in response to horizon information, though they acknowledge and react socially to another player’s late deviation near the end. Their reaction to that deviation remains verbal and normative rather than strategic; they do not change their own material behavior in response, even in the final round. Overall, they display horizon-insensitive cooperation and maintain the same pattern from start to finish.",-0.20199285,1.2272007,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"They show no observable end-game decay in cooperation. Despite knowing the number of remaining rounds, they maintain full contributions through the last round and do not hint at changing strategy as the horizon approaches. When the end is acknowledged by others, they neither express regret nor opportunistic intent; their behavior stays aligned with the established norm of full cooperation. There is no visible attempt to exploit the final round or to test others’ reliability at the end. Their horizon awareness is present but does not translate into strategic withdrawal; they treat the established cooperative pattern as something to continue up to the very end.",-0.37792373,1.1595865,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"They demonstrate clear awareness of the game horizon, explicitly noticing that there are multiple rounds and later being implicitly aware as the final round approaches. Their behavior does not show a gradual decay of cooperation toward the end; instead, they maintain full contributions into the final round. The lone free-ride occurs close to, but not at, the very end; since they immediately go back to maximum contribution afterward, this does not look like a classic end-game unraveling pattern. Rather, it suggests a transient opportunistic probe or impulse. They do not attempt to exploit the very last round, even though there are no future interaction costs, which indicates either a persistent cooperative norm, a desire to maintain a positive social impression, or simple habit-following once the “all in” pattern is established. They do not comment explicitly on the final-round strategy or on others’ reactions to their earlier defection, and they appear comfortable closing the game in a fully cooperative state.",-0.14667521,0.033560697,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They show no end-game defection or tapering. Once they adopt full contributions, they maintain them through the final rounds despite knowing exactly how many rounds remain. Even when minor free riding appears and social comments highlight that someone undermined the group norm, this player does not adjust their own contributions downward. There is no visible attempt to exploit the final round for private gain, which suggests either a preference for consistent cooperative play, low inclination toward opportunistic behavior, or a belief that maintaining the cooperative pattern to the end is still the most salient or appropriate strategy. Their horizon awareness is present (the round counter is visible and mentioned by others), but it does not alter their contribution policy, indicating a stable rather than dynamically discounted cooperative strategy once settled.",-0.8610398,0.7956639,0,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, round.",350
"The player shows no visible end-game decay in cooperation. Despite knowing the number of rounds, they maintain full contributions through to the final round and do not attempt to “cash out” with lower contributions at the end. Their behavior stays consistent with the established cooperative equilibrium even after some minor deviations from others earlier. There is also no sign of last-round experimentation with free-riding or attempts at strategic signaling; they simply continue the high-cooperation pattern to the close. This suggests that, once they perceive a stable, highly profitable cooperative norm, they prioritize maintaining that norm over exploiting the final-round opportunity. Their horizon awareness seems present (they comment on progress through the game) but it does not translate into opportunistic end-game behavior; instead, they seem content to ride the established strategy to maximize predictable earnings.",-0.62502706,0.8913475,0,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, round.",350
"They show no end-game unraveling: their contribution strategy remains unchanged through the final rounds. They continue to fully cooperate even after some mid/late-game deviations by others and despite the clear visibility of the approaching final round. They do not express concerns about others potentially defecting at the end, nor do they attempt to preemptively protect themselves or to warn the group about end-game incentives. This suggests either (a) they rely on a simple rule that disregards horizon effects when cooperation is highly profitable, or (b) they assume that the group’s established norm and mutual understanding are strong enough to persist through the end. There is no evidence of strategic escalation or last-round experimentation; they appear content to maintain the status quo cooperative pattern until the game concludes. Their affect in late chat remains light and social rather than strategic, implying low anxiety about end-game exploitation.",-0.34239298,0.83435607,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"They show no end-game defection. Their contribution pattern stays unchanged and fully cooperative through the final round, despite clear knowledge of the remaining horizon and explicit reminders of the last round. They do not voice any intention to switch strategies or to “cash out” at the end, and there is no observed attempt to exploit the established cooperation in the final periods. Instead, they treat the cooperative equilibrium as something to maintain until the experiment ends. Their chat contributions late in the game remain light and social rather than strategic, suggesting they feel the cooperative pattern is already settled and does not need renegotiation. This indicates an orientation where, once a cooperative norm is established and is clearly profitable, they keep honoring it to the end, rather than applying backward-induction style reasoning to unravel cooperation.",-0.21245596,1.1770223,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"They show clear awareness of the game’s finite horizon (they comment on potential study length earlier and acknowledge the final-round announcement from another player), but this awareness does not alter their cooperative strategy. They continue contributing the maximum in the last rounds, including the final one, with no sign of strategic defection or hedging. There is no attempt to exploit the group at the end, even after observing occasional defections in earlier rounds. Their horizon response indicates a preference for consistency and group-optimal play over last-move opportunism. They appear to treat the game as a repeated coordination problem with a known good solution, rather than as a backward-induction exercise. Concerns near the end are focused on ensuring payment fairness from the experimenter, not on renegotiating contribution levels.",0.329207,0.37852833,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"This player shows no classic end-game defection. They maintain full cooperation through the final rounds, even when the horizon is explicitly salient and even after at least one group member has briefly deviated from the cooperative norm earlier. They do not scale back contributions as the end approaches and do not exhibit a last-round “grab” for private payoff. Horizon awareness seems present (they acknowledge the final round in chat indirectly by staying engaged) but does not change their strategy. This suggests that they either (a) prioritize the straightforward payoff logic of mutual full contribution even at the end, or (b) place some weight on internal consistency or norm-following that overrides typical backward-induction reasoning. There is no visible shift in behavior or tone tied to the game’s approaching conclusion.",-1.920546,0.2371117,0,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, round.",350
