gameId,playerId,mean_contribution,n_observed_rounds,CONFIG_playerCount,CONFIG_numRounds,CONFIG_showNRounds,CONFIG_endowment,CONFIG_allOrNothing,CONFIG_chat,CONFIG_defaultContribProp,CONFIG_punishmentExists,CONFIG_punishmentMagnitude,CONFIG_rewardExists,CONFIG_rewardMagnitude,CONFIG_showOtherSummaries,CONFIG_showPunishmentId,CONFIG_showRewardId,CONFIG_MPCR,valid_number_of_starting_players,mean_contribution_rate
E4wk4FkAE6hxyBvGN,2YhGWaE7NYtFpznbL,20.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,1.0
E4wk4FkAE6hxyBvGN,3ESMeYxPfp7WRAbQP,15.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.75
E4wk4FkAE6hxyBvGN,4WtpcDWuaQfEanHyv,14.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.7
E4wk4FkAE6hxyBvGN,4ZPhYWBc7aouoRfJS,5.5,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.275
E4wk4FkAE6hxyBvGN,9TiPHvW9YhZ3ZMR8o,17.5,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.875
E4wk4FkAE6hxyBvGN,9xMPtcqmJWpGdfvyJ,15.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.75
E4wk4FkAE6hxyBvGN,AaSRcRrxDvw78Knw6,15.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.75
E4wk4FkAE6hxyBvGN,BFg9SFBtbRRWFZXwd,10.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.5
E4wk4FkAE6hxyBvGN,E7j6hmJbum99ymsaR,10.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.5
E4wk4FkAE6hxyBvGN,Gz9tF5Q3MztvJsDNB,20.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,1.0
E4wk4FkAE6hxyBvGN,YnGjLR3oZXoTWFDyy,20.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,1.0
E4wk4FkAE6hxyBvGN,bn7H49gqTLcEPJSSw,20.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,1.0
E4wk4FkAE6hxyBvGN,d2PMArhoDbNaTWdzr,15.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.75
E4wk4FkAE6hxyBvGN,rLAkNKmE7rJnzEDhC,10.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.5
E4wk4FkAE6hxyBvGN,seGjKMdFCXbNdo7Fi,15.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.75
E4wk4FkAE6hxyBvGN,tNyX6bFvjb2xrqCnf,10.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.5
E4wk4FkAE6hxyBvGN,wajogxybyFssgdvwu,10.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.5
E4wk4FkAE6hxyBvGN,xYyQ4CFHWKRh6iJgH,11.0,2,18.0,2.0,True,20.0,False,True,0.0,True,4.0,True,1.0,False,False,False,0.63,True,0.55
E5tqSkPqBYAYuYAdK,6YRqmEknn9p3okYYZ,15.0,20,3.0,20.0,True,20.0,True,True,1.0,False,12.0,True,3.0,True,False,False,0.57,True,0.75
E5tqSkPqBYAYuYAdK,FrcQRcENbEx5XR2hb,20.0,20,3.0,20.0,True,20.0,True,True,1.0,False,12.0,True,3.0,True,False,False,0.57,True,1.0
E5tqSkPqBYAYuYAdK,sPTTfQa4MgjFiBB8r,9.0,20,3.0,20.0,True,20.0,True,True,1.0,False,12.0,True,3.0,True,False,False,0.57,True,0.45
E6L8vyqcceMYRFhuC,3w7GTPQsqsazkRSJx,6.666666666666667,3,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,0.33333333333333337
E6L8vyqcceMYRFhuC,9LutMG8x7qjAfR7J7,20.0,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,1.0
E6L8vyqcceMYRFhuC,JNfGo8vs4roJu8wzh,20.0,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,1.0
E6L8vyqcceMYRFhuC,M3cQTNQ8oNxvLFAic,20.0,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,1.0
E6L8vyqcceMYRFhuC,TfkneRguPg3itNBCp,18.823529411764707,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,0.9411764705882353
E6L8vyqcceMYRFhuC,WCRGmKEro6N2AQHPC,16.470588235294116,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,0.8235294117647058
E6L8vyqcceMYRFhuC,ZAXf2geKzDzspCbAW,0.0,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,0.0
E6L8vyqcceMYRFhuC,ZzWtveJAi6TwcayCc,18.823529411764707,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,0.9411764705882353
E6L8vyqcceMYRFhuC,dCtLMXJJWELZsM73n,10.588235294117647,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,0.5294117647058824
E6L8vyqcceMYRFhuC,ehKk3zbFCifnWbvqr,20.0,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,1.0
E6L8vyqcceMYRFhuC,nXfKSqTFr38fRmGKc,20.0,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,1.0
E6L8vyqcceMYRFhuC,q2vmb2pBT52x5Bh8q,20.0,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,1.0
E6L8vyqcceMYRFhuC,t9g84Nt4KhZvEJjrv,18.823529411764707,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,0.9411764705882353
E6L8vyqcceMYRFhuC,tXb9XzTDpHK4j9tox,20.0,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,1.0
E6L8vyqcceMYRFhuC,u5oYAqEwa3sYGodrp,18.823529411764707,17,15.0,17.0,True,20.0,True,False,1.0,False,2.0,True,2.0,False,True,True,0.4,True,0.9411764705882353
EEe5Aynbvexiu25Q4,AgYTTfLwZeQ8jYKyq,20.0,18,4.0,18.0,False,20.0,True,False,1.0,True,4.0,True,3.0,False,False,False,0.32,True,1.0
EEe5Aynbvexiu25Q4,k8CH8RjtJ2aRjTKwu,15.555555555555555,18,4.0,18.0,False,20.0,True,False,1.0,True,4.0,True,3.0,False,False,False,0.32,True,0.7777777777777778
EEe5Aynbvexiu25Q4,qw96LAa7HgbhBHaQq,0.0,18,4.0,18.0,False,20.0,True,False,1.0,True,4.0,True,3.0,False,False,False,0.32,True,0.0
EEe5Aynbvexiu25Q4,zHXp57nr3CzTTr9xi,18.88888888888889,18,4.0,18.0,False,20.0,True,False,1.0,True,4.0,True,3.0,False,False,False,0.32,True,0.9444444444444444
EEpd3uZzuS7TShmdH,3qzFu3MNWZ9Ezfs84,20.0,30,11.0,30.0,True,20.0,True,True,1.0,False,2.0,False,1.0,False,True,True,0.45,True,1.0
EEpd3uZzuS7TShmdH,5KpPvHT3i7o6qXZdy,19.333333333333332,30,11.0,30.0,True,20.0,True,True,1.0,False,2.0,False,1.0,False,True,True,0.45,True,0.9666666666666666
EEpd3uZzuS7TShmdH,DS5TDmW3mJoWSo4dC,18.666666666666668,30,11.0,30.0,True,20.0,True,True,1.0,False,2.0,False,1.0,False,True,True,0.45,True,0.9333333333333333
EEpd3uZzuS7TShmdH,ERy47ZcyWzgEFExyw,20.0,30,11.0,30.0,True,20.0,True,True,1.0,False,2.0,False,1.0,False,True,True,0.45,True,1.0
EEpd3uZzuS7TShmdH,TemznF6XhD2xGLrzF,20.0,30,11.0,30.0,True,20.0,True,True,1.0,False,2.0,False,1.0,False,True,True,0.45,True,1.0
EEpd3uZzuS7TShmdH,atfuQJt3dPEZq5TXv,17.333333333333332,30,11.0,30.0,True,20.0,True,True,1.0,False,2.0,False,1.0,False,True,True,0.45,True,0.8666666666666666
EEpd3uZzuS7TShmdH,d35yXRzFQ5JJFEDv9,19.333333333333332,30,11.0,30.0,True,20.0,True,True,1.0,False,2.0,False,1.0,False,True,True,0.45,True,0.9666666666666666
EEpd3uZzuS7TShmdH,eQsfc22cgk2cEgbft,20.0,30,11.0,30.0,True,20.0,True,True,1.0,False,2.0,False,1.0,False,True,True,0.45,True,1.0
EEpd3uZzuS7TShmdH,n3LWvaN74SDjH94yY,5.333333333333333,30,11.0,30.0,True,20.0,True,True,1.0,False,2.0,False,1.0,False,True,True,0.45,True,0.26666666666666666
EEpd3uZzuS7TShmdH,xEvBxeR7azm37CoGc,5.333333333333333,30,11.0,30.0,True,20.0,True,True,1.0,False,2.0,False,1.0,False,True,True,0.45,True,0.26666666666666666
EEpd3uZzuS7TShmdH,xXr8hj854Wk282raK,20.0,30,11.0,30.0,True,20.0,True,True,1.0,False,2.0,False,1.0,False,True,True,0.45,True,1.0
ESikYmAwPYqz6DLkw,6n72H8gdJWtGwGWPg,16.142857142857142,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,0.8071428571428572
ESikYmAwPYqz6DLkw,85iwrNwYMRKjvHNdy,20.0,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,1.0
ESikYmAwPYqz6DLkw,88zGAJZcjPvasZuA2,18.285714285714285,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,0.9142857142857143
ESikYmAwPYqz6DLkw,CPXbHnex3wCi67ZSk,6.714285714285714,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,0.33571428571428574
ESikYmAwPYqz6DLkw,EzotrLpTsiQFdLywQ,18.571428571428573,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,0.9285714285714286
ESikYmAwPYqz6DLkw,Gqp2SYFkeM64XMxBQ,20.0,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,1.0
ESikYmAwPYqz6DLkw,Nuqrjojz6654Fk93Y,19.857142857142858,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,0.9928571428571429
ESikYmAwPYqz6DLkw,bFckYYPK3xNFonPR3,20.0,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,1.0
ESikYmAwPYqz6DLkw,bNdiTfKqQoLzk7o69,16.428571428571427,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,0.8214285714285714
ESikYmAwPYqz6DLkw,bguQSYySz3Rqkrn6R,10.0,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,0.5
ESikYmAwPYqz6DLkw,c4MS6mmtryjXhXT25,20.0,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,1.0
ESikYmAwPYqz6DLkw,c77frsYTLumnPEN3B,20.0,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,1.0
ESikYmAwPYqz6DLkw,dA22uH5M3pPx4Hkxm,20.0,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,1.0
ESikYmAwPYqz6DLkw,hZtBHzPZhaALwQXRa,17.857142857142858,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,0.8928571428571429
ESikYmAwPYqz6DLkw,i8xGRwdHE9GcQ6P8o,10.714285714285714,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,0.5357142857142857
ESikYmAwPYqz6DLkw,kajJrGnAmX3ZLGQmx,18.571428571428573,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,0.9285714285714286
ESikYmAwPYqz6DLkw,kfokmYTteJ5ycFi5Q,9.142857142857142,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,0.45714285714285713
ESikYmAwPYqz6DLkw,skgdqNXenmY2ZTKHt,20.0,7,19.0,7.0,True,20.0,False,True,1.0,True,11.0,True,3.0,False,True,True,0.43,True,1.0
EiQexzqKqzprkv8Rh,2u3N8ZBaTrwrr7ent,20.0,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,1.0
EiQexzqKqzprkv8Rh,4QSXLcF7HyXdHwTGW,20.0,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,1.0
EiQexzqKqzprkv8Rh,5xf8XmXiNQvnzANiH,20.0,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,1.0
EiQexzqKqzprkv8Rh,C2LKY4HNmTDWeBf9k,18.454545454545453,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,0.9227272727272726
EiQexzqKqzprkv8Rh,CegtkXEnziHoHrj4y,19.181818181818183,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,0.9590909090909092
EiQexzqKqzprkv8Rh,ChpQQ74m7QpG6Xnmb,17.636363636363637,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,0.8818181818181818
EiQexzqKqzprkv8Rh,Khz5nARdwXJEyAonQ,16.09090909090909,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,0.8045454545454545
EiQexzqKqzprkv8Rh,KsG68YJiA7w7bjcrH,20.0,7,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,1.0
EiQexzqKqzprkv8Rh,Y4ESkNgpfeY4v7syk,16.545454545454547,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,0.8272727272727274
EiQexzqKqzprkv8Rh,Z3svQSMQK5mipy8oZ,12.909090909090908,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,0.6454545454545454
EiQexzqKqzprkv8Rh,ZgMKNjkrT73twhNin,20.0,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,1.0
EiQexzqKqzprkv8Rh,b43yybEFWSgc9ihQ3,20.0,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,1.0
EiQexzqKqzprkv8Rh,bY7MXNN2J64REtMjS,20.0,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,1.0
EiQexzqKqzprkv8Rh,cWpikwe454CNzJEnh,4.7272727272727275,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,0.2363636363636364
EiQexzqKqzprkv8Rh,eDZimSiNoL7CMf7MY,18.818181818181817,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,0.9409090909090908
EiQexzqKqzprkv8Rh,odjTHrruuPTeaMQsW,16.363636363636363,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,0.8181818181818181
EiQexzqKqzprkv8Rh,qsJcTxH45dt3fpBDD,19.09090909090909,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,0.9545454545454545
EiQexzqKqzprkv8Rh,tJY3fqM3mGboZmSxr,18.545454545454547,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,0.9272727272727274
EiQexzqKqzprkv8Rh,vHaFZE7myJm7srTap,20.0,11,19.0,11.0,False,20.0,False,False,1.0,True,4.0,False,2.0,True,True,True,0.42,True,1.0
Ep7RASWzHevNh78dL,3vQinYzT7XPKYDkXB,20.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,1.0
Ep7RASWzHevNh78dL,73PtaXmPuB3XNx6Hq,20.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,1.0
Ep7RASWzHevNh78dL,7H2knCivRDdTFgPKd,20.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,1.0
Ep7RASWzHevNh78dL,8cLeZXc2EHW6hcQgw,12.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,0.6
Ep7RASWzHevNh78dL,9XBKab6phjBJns2gN,13.333333333333334,3,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,0.6666666666666667
Ep7RASWzHevNh78dL,9ppaqrbErzrZRwYWh,16.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,0.8
Ep7RASWzHevNh78dL,AL7MRXFhSZh3py3fK,20.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,1.0
Ep7RASWzHevNh78dL,JtJ6nNc6zBwphCBzR,20.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,1.0
Ep7RASWzHevNh78dL,NMYjY7fAEydHCWxvB,12.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,0.6
Ep7RASWzHevNh78dL,W8Xeb3GtuSixG8DmJ,12.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,0.6
Ep7RASWzHevNh78dL,ZCTt88oQuJG7H6dDj,12.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,0.6
Ep7RASWzHevNh78dL,dtgpBAEnRFywHoMig,8.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,0.4
Ep7RASWzHevNh78dL,jDGAaZb2uPYGowpZh,20.0,3,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,1.0
Ep7RASWzHevNh78dL,tZczuk6T76cJQbogu,4.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,0.2
Ep7RASWzHevNh78dL,u3bRMAozGnYBTJqY8,20.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,1.0
Ep7RASWzHevNh78dL,zsvzKD4yqohtuWqmd,20.0,5,16.0,5.0,True,20.0,True,True,1.0,True,3.0,False,4.0,True,False,False,0.6,True,1.0
Esb9zF6J52owJzGuL,6LfgWTmLrTw6ocYWA,14.0,1,2.0,1.0,True,20.0,False,False,1.0,True,7.0,False,4.0,False,True,True,0.6,True,0.7
Esb9zF6J52owJzGuL,pQdJQNB7mpwMsfaXk,20.0,1,2.0,1.0,True,20.0,False,False,1.0,True,7.0,False,4.0,False,True,True,0.6,True,1.0
FDhgaavSuHcHqTnoY,A5MiSumFG9pMNDvoZ,20.0,29,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,1.0
FDhgaavSuHcHqTnoY,AYoNPzxH3THqQirAW,12.413793103448276,29,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,0.6206896551724138
FDhgaavSuHcHqTnoY,EQHqJiiQRPXRcPumT,0.0,1,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,0.0
FDhgaavSuHcHqTnoY,WdzpBFHHuYJKGDEfa,0.0,2,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,0.0
FDhgaavSuHcHqTnoY,ZWQXErLHGRwiCnEAK,18.620689655172413,29,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,0.9310344827586207
FDhgaavSuHcHqTnoY,h7iq7SaWEzH4N4vEi,19.310344827586206,29,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,0.9655172413793103
FDhgaavSuHcHqTnoY,iZTrTtyLh2RQzXGhJ,20.0,29,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,1.0
FDhgaavSuHcHqTnoY,j2rxcZShjq4SqumGw,18.620689655172413,29,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,0.9310344827586207
FDhgaavSuHcHqTnoY,oLTiMWsbCmRZjGJoa,20.0,29,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,1.0
FDhgaavSuHcHqTnoY,pSnZmfW9FNsjNgSQd,13.10344827586207,29,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,0.6551724137931034
FDhgaavSuHcHqTnoY,ry9ynTGFDExhwiH2u,19.310344827586206,29,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,0.9655172413793103
FDhgaavSuHcHqTnoY,vANmJ4HeA8w7Yjvum,7.586206896551724,29,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,0.3793103448275862
FDhgaavSuHcHqTnoY,ygfJ2gJ7R47rN7Y8a,8.275862068965518,29,13.0,29.0,True,20.0,True,False,0.0,False,6.0,True,3.0,False,False,False,0.68,True,0.4137931034482759
FPPMdHLDRKNWZpFjA,5dWuiifG8REbveceN,6.428571428571429,28,9.0,28.0,False,20.0,True,False,0.0,True,5.0,False,1.0,True,False,False,0.37,True,0.32142857142857145
FPPMdHLDRKNWZpFjA,7WXxbavzSZGvTQZsq,3.5714285714285716,28,9.0,28.0,False,20.0,True,False,0.0,True,5.0,False,1.0,True,False,False,0.37,True,0.17857142857142858
FPPMdHLDRKNWZpFjA,GCDh3atza72jjGZF8,18.571428571428573,28,9.0,28.0,False,20.0,True,False,0.0,True,5.0,False,1.0,True,False,False,0.37,True,0.9285714285714286
FPPMdHLDRKNWZpFjA,GSWbaWXf4wcC2hQNM,6.428571428571429,28,9.0,28.0,False,20.0,True,False,0.0,True,5.0,False,1.0,True,False,False,0.37,True,0.32142857142857145
FPPMdHLDRKNWZpFjA,HtTQgH92rrfSt6ZwM,7.857142857142857,28,9.0,28.0,False,20.0,True,False,0.0,True,5.0,False,1.0,True,False,False,0.37,True,0.39285714285714285
FPPMdHLDRKNWZpFjA,bX6XJK86T5LQySjFS,7.142857142857143,28,9.0,28.0,False,20.0,True,False,0.0,True,5.0,False,1.0,True,False,False,0.37,True,0.35714285714285715
FPPMdHLDRKNWZpFjA,hHMRaqv4Ghgd5Ljbp,4.285714285714286,28,9.0,28.0,False,20.0,True,False,0.0,True,5.0,False,1.0,True,False,False,0.37,True,0.21428571428571427
FPPMdHLDRKNWZpFjA,nS8FdE65oyTFvebuG,2.857142857142857,28,9.0,28.0,False,20.0,True,False,0.0,True,5.0,False,1.0,True,False,False,0.37,True,0.14285714285714285
FPPMdHLDRKNWZpFjA,rt92FAo8P2PHpqaEE,0.7142857142857143,28,9.0,28.0,False,20.0,True,False,0.0,True,5.0,False,1.0,True,False,False,0.37,True,0.03571428571428571
Fj9DT3BL4SG26wNCY,37Qjb7SqbrFrfRLNu,20.0,20,10.0,20.0,False,20.0,True,False,0.0,False,5.0,False,2.0,True,False,False,0.34,True,1.0
Fj9DT3BL4SG26wNCY,9GW2oKr5GBDwbYMpf,18.0,20,10.0,20.0,False,20.0,True,False,0.0,False,5.0,False,2.0,True,False,False,0.34,True,0.9
Fj9DT3BL4SG26wNCY,A7NELwAoAPnqyW83u,17.0,20,10.0,20.0,False,20.0,True,False,0.0,False,5.0,False,2.0,True,False,False,0.34,True,0.85
Fj9DT3BL4SG26wNCY,A8X77Yj2S5nPLXKvQ,20.0,20,10.0,20.0,False,20.0,True,False,0.0,False,5.0,False,2.0,True,False,False,0.34,True,1.0
Fj9DT3BL4SG26wNCY,Efsqpq52tZGWC2fqK,19.0,20,10.0,20.0,False,20.0,True,False,0.0,False,5.0,False,2.0,True,False,False,0.34,True,0.95
Fj9DT3BL4SG26wNCY,GMoiWGHcji9Gy5jgB,19.0,20,10.0,20.0,False,20.0,True,False,0.0,False,5.0,False,2.0,True,False,False,0.34,True,0.95
Fj9DT3BL4SG26wNCY,R9JM2eGvCbpJnPGBL,18.0,20,10.0,20.0,False,20.0,True,False,0.0,False,5.0,False,2.0,True,False,False,0.34,True,0.9
Fj9DT3BL4SG26wNCY,cx9w92Kmyxhdf66ES,18.0,20,10.0,20.0,False,20.0,True,False,0.0,False,5.0,False,2.0,True,False,False,0.34,True,0.9
Fj9DT3BL4SG26wNCY,kAFwduKJ9rkCuHvCs,15.0,20,10.0,20.0,False,20.0,True,False,0.0,False,5.0,False,2.0,True,False,False,0.34,True,0.75
Fj9DT3BL4SG26wNCY,ukXqbrd6dBJYHeW6d,18.0,20,10.0,20.0,False,20.0,True,False,0.0,False,5.0,False,2.0,True,False,False,0.34,True,0.9
FmkaCSorD3a94QiTC,7HyGymAaYvjRWPH9R,20.0,1,15.0,17.0,True,20.0,True,False,1.0,True,2.0,True,2.0,False,True,True,0.4,True,1.0
FmkaCSorD3a94QiTC,EGcsXcA9KcKvGiDeK,20.0,17,15.0,17.0,True,20.0,True,False,1.0,True,2.0,True,2.0,False,True,True,0.4,True,1.0
FmkaCSorD3a94QiTC,FY853omDERBGLnWXC,18.823529411764707,17,15.0,17.0,True,20.0,True,False,1.0,True,2.0,True,2.0,False,True,True,0.4,True,0.9411764705882353
FmkaCSorD3a94QiTC,H8EAMYQKyWJ9avkpY,18.823529411764707,17,15.0,17.0,True,20.0,True,False,1.0,True,2.0,True,2.0,False,True,True,0.4,True,0.9411764705882353
FmkaCSorD3a94QiTC,Pi4Empbxows6seizj,20.0,17,15.0,17.0,True,20.0,True,False,1.0,True,2.0,True,2.0,False,True,True,0.4,True,1.0
FmkaCSorD3a94QiTC,QrpyoEzEu75hjm5o8,20.0,17,15.0,17.0,True,20.0,True,False,1.0,True,2.0,True,2.0,False,True,True,0.4,True,1.0
FmkaCSorD3a94QiTC,RamY3dpzw74H5EsMz,16.470588235294116,17,15.0,17.0,True,20.0,True,False,1.0,True,2.0,True,2.0,False,True,True,0.4,True,0.8235294117647058
FmkaCSorD3a94QiTC,SEgtz7bkeRQww5sGQ,20.0,17,15.0,17.0,True,20.0,True,False,1.0,True,2.0,True,2.0,False,True,True,0.4,True,1.0
