scope,config_feature,config_value,n_games,n_players,delta_vs_scope_mean,mean,std,min,p01,p05,p10,p25,p50,p75,p90,p95,p99,max
matched_all,CONFIG_punishmentMagnitude,8,22,232,-0.44861155970828115,14.440898927071617,6.367007907187174,0.0,0.0,0.0,4.444444444444445,10.258620689655173,17.16517857142857,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_punishmentMagnitude,9,22,252,0.24634944473479692,15.135859931514695,5.7554612805612875,0.0,0.0,3.0475000000000003,6.645238095238096,11.952380952380953,17.5,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_rewardExists,False,184,1983,-0.24558091746765598,14.643929569312242,6.135685344417293,0.0,0.0,1.3333333333333333,4.451555555555556,10.454545454545455,17.5,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_rewardExists,True,182,1923,0.2532433485898924,15.14275383536979,5.885117400242551,0.0,0.0,1.183333333333335,5.6175000000000015,11.692307692307692,17.8,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_rewardMagnitude,1,92,994,-0.28523189322537945,14.604278593554518,6.170461081294004,0.0,0.0,0.8277173913043485,4.461111111111112,10.015625,17.142857142857142,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_rewardMagnitude,2,100,1128,0.7454193014065904,15.634929788186488,5.5775318959888756,0.0,0.0,3.291666666666667,6.806666666666667,12.5,18.531986531986533,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_rewardMagnitude,3,94,945,-0.5432372787400563,14.346273208039841,6.250130615411172,0.0,0.0,0.8624761904761907,4.354150197628458,10.0,16.666666666666668,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_rewardMagnitude,4,59,600,-0.12039458561580751,14.76911590116409,6.1863317741383534,0.0,0.0,0.0,4.442857142857143,11.59375,17.5,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_rewardMagnitude,5,15,171,0.24363353140567234,15.13314401818557,5.537908658166851,0.0,1.0526315789473684,3.2051282051282053,6.666666666666667,12.0,17.53846153846154,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_rewardMagnitude,6,6,68,-0.19673270900212003,14.692777777777778,6.152524304382107,0.0,0.39083333333333337,3.08,5.492,8.70888888888889,18.333333333333332,19.233333333333334,20.0,20.0,20.0,20.0
matched_all,CONFIG_showNRounds,False,180,1914,0.36803136511657364,15.257541851896471,5.89422533970995,0.0,0.0,1.6433333333333338,5.358333333333334,11.834415584415584,18.0,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_showNRounds,True,186,1992,-0.3536204984102067,14.535889988369691,6.115278178096363,0.0,0.0,0.9523809523809523,5.0,10.120535714285715,17.07107843137255,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_showOtherSummaries,False,188,1994,0.18863546376784157,15.07814595054774,6.099157600407185,0.0,0.0,0.9833333333333336,5.0,11.271923076923077,18.139423076923077,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_showOtherSummaries,True,178,1912,-0.19672547842734645,14.692785008352551,5.927446689252096,0.0,0.0,1.423214285714286,5.0,10.828703703703704,16.849624060150376,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_showPunishmentId,False,183,1950,0.07629461946234173,14.96580510624224,6.030314360918016,0.0,0.0,1.0,5.0,11.152597402597403,17.77777777777778,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_showPunishmentId,True,183,1956,-0.07606058688730855,14.81344989989259,6.006340008418146,0.0,0.0,1.3333333333333333,5.0,10.91958041958042,17.5,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_showRewardId,False,183,1950,0.07629461946234173,14.96580510624224,6.030314360918016,0.0,0.0,1.0,5.0,11.152597402597403,17.77777777777778,20.0,20.0,20.0,20.0,20.0
matched_all,CONFIG_showRewardId,True,183,1956,-0.07606058688730855,14.81344989989259,6.006340008418146,0.0,0.0,1.3333333333333333,5.0,10.91958041958042,17.5,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.06,2,34,1.7589310044587982,16.63235294117647,5.3806736419666565,0.5833333333333334,0.6658333333333334,4.679166666666667,7.75,17.708333333333332,19.041666666666668,19.291666666666664,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.07,3,51,1.22032222761473,16.093744164332403,5.235571469084114,0.0,0.0,6.9,8.857142857142858,12.595238095238095,19.095238095238095,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.1,4,62,-3.1839058076854165,11.689516129032256,5.996473032797606,0.0,0.0,0.7041666666666668,3.3333333333333335,7.0,11.666666666666668,16.666666666666668,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.11,6,86,-2.533761225431933,12.33966071128574,6.655488761053459,0.0,0.0,0.825657894736842,2.3235294117647056,8.352941176470589,12.74436090225564,18.853383458646615,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.12,4,56,-3.6560306323698466,11.217391304347826,6.2146363337099695,0.0,0.0,0.6521739130434783,2.5543478260869565,6.842391304347826,11.0,15.625,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.13,5,73,-4.6653776535458515,10.208044283171821,6.243371546887278,0.0,0.0,0.632,2.7760000000000002,5.555555555555555,9.375,15.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.14,1,10,-3.8734219367176728,11.0,5.327414411069429,3.3333333333333335,3.6333333333333333,4.833333333333334,6.333333333333334,6.666666666666667,10.555555555555555,15.0,17.0,18.499999999999996,19.7,20.0
valid_only,CONFIG_MPCR,0.15,1,7,-0.016279079574815114,14.857142857142858,5.9841059323447645,4.0,4.48,6.4,8.8,12.0,16.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.16,4,56,-1.5437067172965708,13.329715219421102,6.197606421205289,0.0,0.0,0.0,5.4869281045751634,8.784313725490197,15.205882352941178,17.77777777777778,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.17,6,71,-3.6247543288951363,11.248667607822536,5.7798140729427905,0.0,0.0,1.4423076923076923,3.269230769230769,7.403846153846154,11.181818181818182,15.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.18,4,52,-1.8296612529569884,13.043760683760684,6.364813671244502,0.0,0.0,3.24,5.024,8.0,12.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.19,10,136,0.6056766313307982,15.479098568048471,5.865395471526646,0.0,0.2333333333333334,2.375,5.416666666666667,12.5,18.87878787878788,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.2,4,50,1.5986277527233206,16.472049689440993,4.865383777763168,0.0,2.3860869565217393,6.436956521739131,9.81801242236025,14.285714285714286,18.571428571428573,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.22,6,72,1.335605841060108,16.20902777777778,4.954124589664834,0.0,3.55,6.1375,9.0,13.6875,19.0625,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.23,8,106,0.9680837684057515,15.841505705123424,5.506024255455136,0.0,0.0,4.565217391304348,6.666666666666667,13.333333333333334,18.571428571428573,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.24,10,103,0.7551300018571094,15.628551938574782,5.632267996104645,0.0,0.676060606060606,1.9136363636363645,5.427450980392157,13.814814814814815,18.181818181818183,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.25,7,72,-0.0956441589398942,14.777777777777779,5.850176889638688,0.0,0.355,2.0,5.0,12.0,17.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.26,2,36,-2.477349139782808,12.396072796934865,7.817922775893244,0.0,0.0,0.0,0.0,6.831896551724138,15.517241379310345,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.27,2,30,-5.40974672304246,9.463675213675213,5.460436333478766,0.0,0.022307692307692306,0.2500000000000001,1.2230769230769234,6.403846153846153,10.038461538461538,14.26923076923077,15.261538461538464,17.346153846153843,19.33076923076923,20.0
valid_only,CONFIG_MPCR,0.28,1,10,-2.085921936717673,12.7875,4.840619508102473,4.0625,4.34375,5.46875,6.875,10.40625,13.3125,16.21875,18.2375,18.74375,19.14875,19.25
valid_only,CONFIG_MPCR,0.29,3,24,-0.3192552700510056,14.554166666666667,6.219952409063472,0.0,0.46,2.12,4.360000000000001,11.875,16.8,19.325000000000003,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.3,10,102,-1.2558751316708676,13.617546805046805,5.807063868583376,0.0,0.0,1.1071428571428592,5.7857142857142865,9.8125,14.455357142857142,19.21153846153846,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.31,2,36,-2.7738848996806365,12.099537037037036,5.5966550187222595,0.0,0.0,4.0625,5.75,8.208333333333334,12.416666666666668,16.5,19.666666666666664,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.32,7,73,-2.274644382460666,12.598777554257007,6.354107668635354,0.0,0.0,0.6461538461538463,3.553846153846154,7.357142857142857,12.321428571428571,18.88888888888889,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.34,8,104,-0.2921490429447804,14.581272893772892,5.668998719889387,0.0,0.0,2.075,5.800000000000001,12.857142857142858,17.0,18.90625,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.36,12,118,0.5821201671295171,15.45554210384719,6.606061142795161,0.0,0.0,0.0,4.0,13.333333333333334,19.166666666666668,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.37,4,30,-5.86866003195577,9.004761904761903,5.799910617541919,0.0,0.0,0.32142857142857156,2.6428571428571437,4.071428571428571,8.0,12.0,16.642857142857146,19.357142857142854,20.0,20.0
valid_only,CONFIG_MPCR,0.38,6,93,-0.09338043511420047,14.780041501603472,6.919886161544679,0.0,0.0,0.0,2.400000000000002,10.0,18.94736842105263,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.4,15,117,0.5478859976621564,15.42130793437983,6.319806389780677,0.0,0.0,2.326797385620915,4.444444444444445,11.764705882352942,18.823529411764707,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.41,2,28,-0.05199336528910159,14.821428571428571,6.869436180586688,0.0,0.0,0.0,3.500000000000001,10.0,20.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.42,9,98,0.5375073881147134,15.410929324832386,5.0706991299170845,1.1818181818181819,2.586195286195286,5.345535714285715,8.190476190476192,11.46043771043771,17.66193181818182,19.62962962962963,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.43,4,43,0.7312292260730242,15.604651162790697,6.006381220315063,0.0,0.18,5.0,5.342857142857143,12.357142857142858,18.571428571428573,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.44,4,54,1.140046076750341,16.013468013468014,5.7634923909305655,0.0,0.0,2.3340909090909103,9.34848484848485,13.837121212121211,19.09090909090909,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.45,7,64,0.30902998635925094,15.182451923076924,6.447424183578834,0.0,0.0,1.05,4.288000000000001,11.653333333333332,18.94871794871795,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.46,9,100,2.366231742936005,17.239653679653678,4.788270677716658,0.0,0.0,4.461038961038962,11.414285714285715,16.547619047619047,20.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.47,4,66,-0.19016075345648886,14.683261183261184,6.563117813330664,0.0,0.0,0.0,2.0952380952380953,12.214285714285715,17.333333333333332,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.48,8,58,3.1990806414644197,18.072502578182092,2.6364672104980578,9.0,9.57,13.455882352941178,14.91,16.661764705882355,19.166666666666664,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.49,2,25,1.0465780632823272,15.92,4.917739494493399,3.076923076923077,3.630769230769231,5.815384615384616,8.861538461538462,14.076923076923077,18.076923076923077,19.923076923076923,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.5,10,68,1.955733589129025,16.829155525846698,4.475762569965444,0.0,3.410909090909091,7.554545454545455,10.0,14.954545454545455,19.113636363636363,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.51,4,70,-1.032152095447831,13.841269841269842,6.620034747397034,0.0,0.0,0.0,2.2222222222222223,10.277777777777779,15.555555555555555,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.52,8,91,0.34674428079602393,15.220166217513697,5.287220148397851,0.0,0.6206896551724138,4.698717948717949,7.423076923076923,12.48076923076923,17.03846153846154,19.666666666666668,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.54,10,98,-0.6044281573877601,14.268993779329913,6.395086160152286,0.0,0.0,1.5062857142857144,3.9647058823529413,10.0,16.647058823529413,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.55,7,52,0.07529601200027436,14.948717948717947,6.384305888222647,0.0,0.0,0.0,4.133333333333334,11.777777777777779,17.333333333333332,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.56,8,112,1.3519181993367475,16.22534013605442,5.571309195841992,0.0,0.0,4.0,7.516666666666667,13.979166666666666,19.272727272727273,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.57,4,38,0.9760436813504878,15.84946561806816,4.729246531408093,3.3333333333333335,3.886206896551724,5.413793103448276,9.458620689655172,13.160919540229886,17.93103448275862,19.310344827586206,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.58,3,29,3.482394660478235,18.355816597195908,2.7658295217731435,9.23076923076923,9.575384615384614,12.061538461538461,14.720879120879122,18.214285714285715,19.464285714285715,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.59,6,52,0.9064140361330058,15.779835972850679,5.052110819011325,0.0,1.8487500000000001,6.543750000000001,9.200735294117647,11.8125,18.386029411764707,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.6,10,82,-0.4770804733030385,14.396341463414634,5.846260822045522,0.0,0.0,3.3666666666666667,5.55,11.25,15.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.61,4,42,1.9899438641481275,16.8633658008658,4.768546723939138,0.0,1.789090909090909,5.881818181818183,9.536363636363639,16.910511363636363,18.9375,19.6875,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.62,6,59,1.3891038368618958,16.26252577357957,5.371476936511685,0.0,0.0,0.0,8.727272727272728,15.181818181818183,18.363636363636363,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.63,12,137,1.4291980428302686,16.30261997954794,5.582386566410013,0.0,0.0,3.373913043478263,7.478260869565219,14.782608695652174,19.153846153846153,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.64,4,48,2.8703280632823294,17.743750000000002,4.819195052853413,0.0,0.0,6.75,11.89,18.5,20.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.65,6,24,0.9423675369665379,15.81578947368421,5.739392291078389,0.0,0.7263157894736842,3.789473684210527,7.684210526315789,14.473684210526315,18.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.66,6,90,1.489812190266452,16.363234126984125,4.666776197900632,0.0,1.5257142857142856,7.064285714285714,9.814285714285715,14.071428571428571,18.504464285714285,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.67,4,66,1.1264066297775592,15.999828566495232,5.6846173444462,0.0,0.0,1.1904761904761905,8.946296296296296,14.285714285714286,18.925925925925924,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.68,6,42,0.41098262970659505,15.284404566424268,5.764982189452543,0.0,0.0,3.9983579638752063,8.2816091954023,12.246305418719212,18.620689655172413,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.69,5,54,-0.4159820406812855,14.457439896036387,6.927827576999504,0.0,0.0,0.0,0.9473684210526339,12.0,17.333333333333332,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_MPCR,0.7,6,22,-0.8401306909264257,14.033291245791247,5.345457445460957,5.25,5.38125,5.88125,6.1125,9.90625,15.925925925925927,18.75,19.846666666666668,19.992592592592594,20.0,20.0
valid_only,CONFIG_allOrNothing,False,163,1810,-0.3932114169589713,14.480210519758701,5.708610065375928,0.0,0.0,3.2586538461538463,5.6786666666666665,10.157051282051281,16.372685185185183,19.62962962962963,20.0,20.0,20.0,20.0
valid_only,CONFIG_allOrNothing,True,172,1872,0.38018838926054244,15.253610325978215,6.278066103829712,0.0,0.0,0.0,4.166666666666667,12.0,18.571428571428573,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_chat,False,171,1833,-1.3525405408399305,13.520881395877742,6.209925084691314,0.0,0.0,0.9192546583850938,4.00952380952381,9.047619047619047,15.0,19.666666666666668,20.0,20.0,20.0,20.0
valid_only,CONFIG_chat,True,164,1849,1.3408365664465087,16.21425850316418,5.500943754160169,0.0,0.0,2.0,7.1233766233766245,14.482758620689655,19.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_defaultContribProp,0,176,1944,-0.38134753018814216,14.49207440652953,6.175085428391231,0.0,0.0,0.7196428571428574,4.455111111111112,10.0,17.01923076923077,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_defaultContribProp,1,159,1738,0.42654752513564453,15.299969461853317,5.806195093894701,0.0,0.0,2.3409090909090917,6.3750000000000036,12.0,18.095238095238095,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,1,6,70,-1.387707651003387,13.485714285714286,7.174315817791697,0.0,0.0,0.0,1.9000000000000004,10.0,15.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,10,15,157,1.1762595919447492,16.049681528662422,5.178847810229183,0.0,0.0,3.7600000000000007,9.42,12.7,18.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,11,14,128,-0.2941132245964617,14.579308712121211,5.017630314414368,0.0,1.4763636363636365,4.822727272727273,8.154545454545454,11.15909090909091,15.363636363636363,19.09090909090909,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,12,15,178,-1.5008563936465116,13.372565543071161,5.989796291030809,0.0,0.0,1.3649999999999998,5.366666666666667,8.6875,14.208333333333332,19.166666666666668,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,13,7,84,-2.6656991039948394,12.207722832722833,6.44165088854205,0.0,0.0,0.5538461538461541,3.153846153846154,7.403846153846153,13.576923076923077,18.269230769230766,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,14,11,144,1.806141555345821,16.679563492063494,5.257850974325076,0.0,0.0,4.285714285714286,8.571428571428571,15.714285714285714,19.285714285714285,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,15,9,102,-0.9453173615542756,13.928104575163397,6.764891482339805,0.0,0.0,0.0,0.13333333333333522,10.666666666666666,16.666666666666664,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,16,7,88,2.1510369377412033,17.024458874458876,4.1448467154227755,0.0,3.534375,8.506250000000001,11.235,15.140625,18.78125,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,17,16,178,-0.1102802755588268,14.763141661158846,5.741581378116741,0.0,0.0,3.6198529411764704,6.4941176470588236,10.323529411764705,17.029411764705884,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,18,10,114,0.32150983716146975,15.194931773879143,5.9468780139549775,0.0,0.0,0.7222222222222227,5.888888888888889,12.222222222222221,17.77777777777778,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,19,10,90,0.8211199736137118,15.694541910331385,5.9892517731597,0.0,0.0,1.0526315789473684,5.05263157894737,13.947368421052632,18.94736842105263,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,2,9,126,-1.0480251113208467,13.825396825396826,5.578644086269516,0.0,0.0,3.25,6.25,10.0,15.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,20,14,142,1.9300656555023181,16.80348759221999,5.032372515527739,0.0,0.0,5.050000000000001,9.0,15.0,19.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,21,13,158,-0.4951117096732709,14.378310227044402,5.929442658475557,0.0,0.0,0.9523809523809523,4.880952380952382,10.86904761904762,16.547619047619047,19.523809523809526,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,22,11,119,1.7358035716674998,16.609225508385173,5.437073289554824,0.0,0.0,3.0409090909090915,9.22727272727273,15.931818181818182,19.318181818181817,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,23,12,124,-0.40278463806494713,14.470637298652726,6.5524951268531435,0.0,0.0,1.0000000000000002,4.3478260869565215,9.641304347826088,18.26086956521739,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,24,11,116,0.4010033506386499,15.274425287356323,6.301531686756832,0.0,0.0,2.2916666666666665,4.166666666666667,10.0,19.166666666666668,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,25,10,100,-5.593397189242927,9.280024747474746,5.542679064766561,0.0,0.1584,1.4940000000000002,2.98,5.2700000000000005,8.597777777777779,12.010000000000002,18.564,19.81,20.0,20.0
valid_only,CONFIG_numRounds,26,9,103,-0.010551258313013179,14.86287067840466,5.625824376928852,0.0,1.0176923076923077,3.326923076923077,5.5769230769230775,10.942307692307693,17.03846153846154,19.615384615384617,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,27,14,144,1.8269440810094544,16.700366017727127,4.524857607522786,0.0,1.0988888888888886,8.637037037037038,10.218518518518518,14.953703703703704,19.037037037037038,19.814814814814813,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,28,7,88,-1.0223667419124762,13.851055194805197,5.793785096305208,0.0,0.0,3.3625000000000003,6.428571428571429,10.133928571428571,14.375,19.61607142857143,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,29,12,126,0.24743496287485733,15.12085689959253,6.303834479962691,0.0,0.0,0.1724137931034483,4.482758620689655,11.89655172413793,18.620689655172413,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,3,10,88,-1.0969067852025187,13.776515151515154,6.9994930651888865,0.0,0.0,0.0,0.0,9.083333333333334,15.5,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,30,9,117,2.3700886495039093,17.243510586221582,5.021679477437707,0.0,0.7733333333333332,3.8956521739130436,11.066666666666668,16.666666666666668,20.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,4,15,144,-0.8109219367176728,14.0625,6.844137657858751,0.0,0.0,0.0,5.0,10.0,15.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,5,13,161,-0.4303577545230546,14.443064182194618,6.87060732370504,0.0,0.0,0.0,4.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,6,10,88,0.7591538208580833,15.632575757575756,5.798013438080902,0.0,0.0,3.3333333333333335,6.666666666666667,13.333333333333334,16.666666666666668,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,7,9,123,0.6016070992869746,15.475029036004647,5.223140469582589,0.0,0.7114285714285713,5.0,7.0285714285714285,13.428571428571429,17.571428571428573,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,8,16,158,-0.14218323870682248,14.73123869801085,5.321231926808442,0.0,0.0,4.793750000000001,6.862500000000001,11.625,16.25,19.375,20.0,20.0,20.0,20.0
valid_only,CONFIG_numRounds,9,11,124,-0.2139237288323681,14.659498207885305,6.794435701820248,0.0,0.0,0.0,2.8888888888888906,10.555555555555555,17.77777777777778,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,10,20,199,1.3117293129315968,16.18515124964927,5.33411648792977,0.0,0.0,3.972039473684211,7.826086956521739,15.0,18.647058823529413,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,11,16,174,-0.6778687670265722,14.1955531696911,6.295578685688846,0.0,0.0,2.0096153846153846,4.444444444444445,10.0,16.857142857142858,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,12,15,180,-1.6564814909705614,13.216940445747111,6.592805656514037,0.0,0.0,0.0,1.7052173913043485,8.068181818181818,14.90909090909091,19.189814814814817,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,13,19,244,-0.35115030233501265,14.52227163438266,6.32612581587269,0.0,0.0,0.0,4.38,10.0,16.992481203007518,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,14,18,248,1.3669997561530245,16.240421692870697,5.435962481778025,0.0,0.0,2.300000000000001,8.571428571428571,14.515625,18.86607142857143,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,15,18,268,-0.0065182448578795515,14.866903691859793,5.78296552274735,0.0,0.0,2.3008021390374336,5.41923076923077,11.33041958041958,16.794871794871796,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,16,20,319,1.27166044819824,16.145082384915913,5.369748144042391,0.0,0.0,4.15,7.5,13.333333333333334,18.88888888888889,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,17,20,339,0.3551218570699195,15.228543793787592,5.94527720174056,0.0,0.0,1.7596638655462185,5.733333333333335,12.380952380952381,18.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,18,19,342,-0.12033798545178875,14.753083951265884,6.0799772639468,0.0,0.0,0.6678160919540229,5.5055555555555555,10.51388888888889,17.370689655172413,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,19,19,360,0.4800081522151345,15.353430088932807,5.738285539663074,0.0,0.0,2.6833333333333322,6.746428571428571,11.455357142857142,18.26086956521739,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,2,10,20,1.691841221177068,16.56526315789474,5.894940736481639,0.0,0.6,3.0000000000000004,9.31578947368421,17.0,19.373684210526314,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,20,10,200,-1.2054873407580775,13.667934595959595,6.801490676308499,0.0,0.0,0.9920000000000002,3.95909090909091,8.0,16.295454545454547,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,3,16,48,-1.5807293862126208,13.292692550505052,6.782616278163774,0.0,0.0,3.375,5.0,6.5,15.227272727272727,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,4,22,88,-1.3026895645147114,13.570732372202961,6.033438038773283,0.0,0.0,0.0,3.666666666666667,9.007936507936508,15.555555555555555,18.666666666666668,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,5,16,80,0.3279355510247459,15.201357487742419,5.335851698489765,0.0,0.5448275862068966,3.746825396825397,8.02234993614304,12.851851851851851,16.88888888888889,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,6,18,106,-2.1346699618141383,12.738751974903535,5.571538517950855,0.0,0.0,3.88,4.9375,9.565,12.864583333333332,17.60037037037037,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,7,23,161,0.40127616589420434,15.274698102611877,5.438087406223057,0.0,0.0,3.8823529411764706,8.0,12.5,17.5,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_playerCount,8,17,135,-0.0797279796026622,14.79369395711501,6.089993650750237,0.0,0.0,1.9000000000000001,4.500000000000001,11.0,17.8,20.0,20.0,20.0,20.0,20.0
