analysis,tag,metric,value
step2_delex,REWARD,sil_without,0.4078978896141052
step2_delex,REWARD,sil_without,0.38202449679374695
step2_delex,REWARD,sil_without,0.3811213970184326
step2_delex,REWARD,sil_without,0.39861324429512024
step2_delex,REWARD,sil_without,0.39040064811706543
step2_delex,REWARD,sil_without,0.38004958629608154
step2_delex,REWARD,sil_without,0.3870190978050232
step2_delex,REWARD,sil_without,0.378387451171875
step2_delex,REWARD,sil_without,0.38850411772727966
step2_delex,REWARD,sil_without,0.41234511137008667
step2_delex,REWARD,sil_without,0.379774808883667
step2_delex,REWARD,sil_without,0.37905657291412354
step2_delex,REWARD,sil_without,0.3828968405723572
step2_delex,REWARD,sil_without,0.3806498050689697
step2_delex,REWARD,sil_without,0.3820081949234009
step2_delex,REWARD,sil_without,0.3876102566719055
step2_delex,REWARD,sil_without,0.39236217737197876
step2_delex,REWARD,sil_without,0.3885279595851898
step2_delex,REWARD,sil_without,0.3813004195690155
step2_delex,REWARD,sil_without,0.38998764753341675
step2_delex,REWARD,sil_without,0.38423967361450195
step2_delex,REWARD,sil_without,0.38120946288108826
step2_delex,REWARD,sil_without,0.38815242052078247
step2_delex,REWARD,sil_without,0.3937391936779022
step2_delex,REWARD,sil_without,0.3873170018196106
step2_delex,REWARD,sil_without,0.37781840562820435
step2_delex,REWARD,sil_without,0.4012163281440735
step2_delex,REWARD,sil_without,0.39356178045272827
step2_delex,REWARD,sil_without,0.3961341679096222
step2_delex,REWARD,sil_without,0.39754220843315125
step2_delex,REWARD,sil_without,0.3858915865421295
step2_delex,REWARD,sil_without,0.38651323318481445
step2_delex,REWARD,sil_without,0.3737083077430725
step2_delex,REWARD,sil_without,0.3882490396499634
step2_delex,REWARD,sil_without,0.38649001717567444
step2_delex,REWARD,sil_without,0.3871142566204071
step2_delex,REWARD,sil_without,0.38683372735977173
step2_delex,REWARD,sil_without,0.3753388822078705
step2_delex,REWARD,sil_without,0.38230881094932556
step2_delex,REWARD,sil_without,0.39150843024253845
step2_delex,REWARD,sil_without,0.3879930377006531
step2_delex,REWARD,sil_without,0.40175938606262207
step2_delex,REWARD,sil_without,0.3963857889175415
step2_delex,REWARD,sil_without,0.3917118012905121
step2_delex,REWARD,sil_without,0.39953744411468506
step2_delex,REWARD,sil_without,0.3863259255886078
step2_delex,REWARD,sil_without,0.39686334133148193
step2_delex,REWARD,sil_without,0.39286988973617554
step2_delex,REWARD,sil_without,0.39463353157043457
step2_delex,REWARD,sil_without,0.39620569348335266
step2_delex,REWARD,sil_without,0.3819615840911865
step2_delex,REWARD,sil_without,0.3842897117137909
step2_delex,REWARD,sil_without,0.39107298851013184
step2_delex,REWARD,sil_without,0.3814212381839752
step2_delex,REWARD,sil_without,0.38714542984962463
step2_delex,REWARD,sil_without,0.402736097574234
step2_delex,REWARD,sil_without,0.38871192932128906
step2_delex,REWARD,sil_without,0.39876243472099304
step2_delex,REWARD,sil_without,0.37114620208740234
step2_delex,REWARD,sil_without,0.3792639970779419
step2_delex,REWARD,sil_without,0.40146857500076294
step2_delex,REWARD,sil_without,0.3760438561439514
step2_delex,REWARD,sil_without,0.38236290216445923
step2_delex,REWARD,sil_without,0.3883405923843384
step2_delex,REWARD,sil_without,0.3779560923576355
step2_delex,REWARD,sil_without,0.3835996389389038
step2_delex,REWARD,sil_without,0.39062026143074036
step2_delex,REWARD,sil_without,0.38258683681488037
step2_delex,REWARD,sil_without,0.38305729627609253
step2_delex,REWARD,sil_without,0.38471463322639465
step2_delex,REWARD,sil_without,0.3878362476825714
step2_delex,REWARD,sil_without,0.38894587755203247
step2_delex,REWARD,sil_without,0.38774821162223816
step2_delex,REWARD,sil_without,0.3877321481704712
step2_delex,REWARD,sil_without,0.40432459115982056
step2_delex,REWARD,sil_without,0.384145587682724
step2_delex,REWARD,sil_without,0.38346120715141296
step2_delex,REWARD,sil_without,0.3986832797527313
step2_delex,REWARD,sil_without,0.3835703134536743
step2_delex,REWARD,sil_without,0.38596856594085693
step2_delex,COMMUNICATION,alignment,0.7436211099097582
step2_delex,COMMUNICATION,alignment,0.6681418146573886
step2_delex,COMMUNICATION,alignment,0.5901743050175835
step2_delex,COMMUNICATION,alignment,0.5855282186035604
step2_delex,COMMUNICATION,alignment,0.6489583529442454
step2_delex,COMMUNICATION,alignment,0.581741277158156
step2_delex,COMMUNICATION,alignment,0.5608285065129963
step2_delex,COMMUNICATION,alignment,0.5437051187081051
step2_delex,COMMUNICATION,alignment,0.5546797666621589
step2_delex,COMMUNICATION,alignment,0.5664002527339448
step2_delex,COMMUNICATION,alignment,0.5938378159685723
step2_delex,COMMUNICATION,alignment,0.7247795388326977
step2_delex,COMMUNICATION,alignment,0.562912082719112
step2_delex,COMMUNICATION,alignment,0.49000713737356466
step2_delex,COMMUNICATION,alignment,0.566420845676976
step2_delex,COMMUNICATION,alignment,0.7151045374082349
step2_delex,COMMUNICATION,alignment,0.6354888628702897
step2_delex,COMMUNICATION,alignment,0.62686989197089
step2_delex,COMMUNICATION,alignment,0.6390463896256889
step2_delex,COMMUNICATION,alignment,0.7547127423564394
step2_delex,COMMUNICATION,alignment,0.673031435588654
step2_delex,COMMUNICATION,alignment,0.5600031125239536
step2_delex,COMMUNICATION,alignment,0.6621422620604281
step2_delex,COMMUNICATION,alignment,0.6233521905303323
step2_delex,COMMUNICATION,alignment,0.6872963383809049
step2_delex,COMMUNICATION,alignment,0.5686193045621712
step2_delex,COMMUNICATION,alignment,0.6815941815601877
step2_delex,COMMUNICATION,alignment,0.7054800737305674
step2_delex,COMMUNICATION,alignment,0.6366149973980707
step2_delex,COMMUNICATION,alignment,0.5686530857968519
step2_delex,COMMUNICATION,alignment,0.6074761115258327
step2_delex,COMMUNICATION,alignment,0.6365803693748299
step2_delex,COMMUNICATION,alignment,0.6811530159328011
step2_delex,COMMUNICATION,alignment,0.563254455473919
step2_delex,COMMUNICATION,alignment,0.5561538916212155
step2_delex,COMMUNICATION,alignment,0.7051813807034965
step2_delex,COMMUNICATION,alignment,0.6751775235249496
step2_delex,COMMUNICATION,alignment,0.6900380145622852
step2_delex,COMMUNICATION,alignment,0.7069920504243689
step2_delex,COMMUNICATION,alignment,0.6778337964152032
step2_delex,COMMUNICATION,alignment,0.6918079241922976
step2_delex,COMMUNICATION,alignment,0.6692134554642529
step2_delex,COMMUNICATION,alignment,0.6837689138137454
step2_delex,COMMUNICATION,alignment,0.6431698587618055
step2_delex,COMMUNICATION,alignment,0.564236515045354
step2_delex,COMMUNICATION,alignment,0.6622431071409945
step2_delex,COMMUNICATION,alignment,0.6317890560385953
step2_delex,COMMUNICATION,alignment,0.6652852170949574
step2_delex,COMMUNICATION,alignment,0.607925456953014
step2_delex,COMMUNICATION,alignment,0.5956342382924708
step2_delex,COMMUNICATION,alignment,0.6155586805421622
step2_delex,COMMUNICATION,alignment,0.7166251598342704
step2_delex,COMMUNICATION,alignment,0.6293465749846623
step2_delex,COMMUNICATION,alignment,0.6224684530877408
step2_delex,COMMUNICATION,alignment,0.5884020834919012
step2_delex,COMMUNICATION,alignment,0.47441848586583624
step2_delex,COMMUNICATION,alignment,0.6277419874250465
step2_delex,COMMUNICATION,alignment,0.7179794629006131
step2_delex,COMMUNICATION,alignment,0.606193195539308
step2_delex,COMMUNICATION,alignment,0.6466339325013857
step2_delex,COMMUNICATION,alignment,0.684100446699345
step2_delex,COMMUNICATION,alignment,0.663965440300091
step2_delex,COMMUNICATION,alignment,0.6350518527926213
step2_delex,COMMUNICATION,alignment,0.5750304774994534
step2_delex,COMMUNICATION,alignment,0.6108763011646109
step2_delex,COMMUNICATION,alignment,0.5150469601084742
step2_delex,COMMUNICATION,alignment,0.5408972621552874
step2_delex,COMMUNICATION,alignment,0.6168422276824121
step2_delex,COMMUNICATION,alignment,0.5472040461245865
step2_delex,COMMUNICATION,alignment,0.5745151735671754
step2_delex,COMMUNICATION,alignment,0.517292045203832
step2_delex,COMMUNICATION,alignment,0.6082355516441339
step2_delex,COMMUNICATION,alignment,0.6311524808031824
step2_delex,COMMUNICATION,alignment,0.6133712172405659
step2_delex,COMMUNICATION,alignment,0.689148570905803
step2_delex,COMMUNICATION,alignment,0.5603535738044968
step2_delex,COMMUNICATION,alignment,0.5982368990515979
step2_delex,COMMUNICATION,alignment,0.4786015876774685
step2_delex,COMMUNICATION,alignment,0.7268856517382657
step2_delex,COMMUNICATION,alignment,0.719892525026126
step2_delex,COMMUNICATION,alignment,0.6945531132905848
step2_delex,COMMUNICATION,alignment,0.5810325841436814
step2_delex,COMMUNICATION,alignment,0.6374958254047844
step2_delex,COMMUNICATION,alignment,0.5813700589567115
step2_delex,COMMUNICATION,alignment,0.5888978682485062
step2_delex,COMMUNICATION,alignment,0.5336251362479242
step2_delex,COMMUNICATION,alignment,0.6363095474339066
step2_delex,COMMUNICATION,alignment,0.6743966847353803
step2_delex,COMMUNICATION,alignment,0.61198989719427
step2_delex,COMMUNICATION,alignment,0.656137250511269
step2_delex,COMMUNICATION,alignment,0.525156125630668
step2_delex,COMMUNICATION,alignment,0.6578490783516846
step2_delex,COMMUNICATION,alignment,0.5866471308538027
step2_delex,COMMUNICATION,alignment,0.6254507199632854
step2_delex,COMMUNICATION,alignment,0.5995412625681757
step2_delex,COMMUNICATION,alignment,0.5714406087531967
step2_delex,COMMUNICATION,alignment,0.6803658463077698
step2_delex,COMMUNICATION,alignment,0.3690408034707286
step2_delex,COMMUNICATION,alignment,0.6334472030204047
step2_delex,COMMUNICATION,alignment,0.5490989767557629
step2_delex,COMMUNICATION,sil_with,0.38443753123283386
step2_delex,COMMUNICATION,sil_with,0.37803226709365845
step2_delex,COMMUNICATION,sil_with,0.3761451840400696
step2_delex,COMMUNICATION,sil_with,0.38671156764030457
step2_delex,COMMUNICATION,sil_with,0.3705829679965973
step2_delex,COMMUNICATION,sil_with,0.3901523947715759
step2_delex,COMMUNICATION,sil_with,0.3758068382740021
step2_delex,COMMUNICATION,sil_with,0.3848736882209778
step2_delex,COMMUNICATION,sil_with,0.3716551959514618
step2_delex,COMMUNICATION,sil_with,0.3678543269634247
step2_delex,COMMUNICATION,sil_with,0.3763265311717987
step2_delex,COMMUNICATION,sil_with,0.37521782517433167
step2_delex,COMMUNICATION,sil_with,0.38095635175704956
step2_delex,COMMUNICATION,sil_with,0.3779679536819458
step2_delex,COMMUNICATION,sil_with,0.38114267587661743
step2_delex,COMMUNICATION,sil_with,0.3860713839530945
step2_delex,COMMUNICATION,sil_with,0.37395989894866943
step2_delex,COMMUNICATION,sil_with,0.36501145362854004
step2_delex,COMMUNICATION,sil_with,0.36928078532218933
step2_delex,COMMUNICATION,sil_with,0.37611326575279236
step2_delex,COMMUNICATION,sil_with,0.376639187335968
step2_delex,COMMUNICATION,sil_with,0.37831634283065796
step2_delex,COMMUNICATION,sil_with,0.3743670582771301
step2_delex,COMMUNICATION,sil_with,0.37693002820014954
step2_delex,COMMUNICATION,sil_with,0.38631558418273926
step2_delex,COMMUNICATION,sil_with,0.368818998336792
step2_delex,COMMUNICATION,sil_with,0.385290265083313
step2_delex,COMMUNICATION,sil_with,0.37535810470581055
step2_delex,COMMUNICATION,sil_with,0.3886066675186157
step2_delex,COMMUNICATION,sil_with,0.38061994314193726
step2_delex,COMMUNICATION,sil_with,0.3663632869720459
step2_delex,COMMUNICATION,sil_with,0.3691699802875519
step2_delex,COMMUNICATION,sil_with,0.3862282633781433
step2_delex,COMMUNICATION,sil_with,0.378560870885849
step2_delex,COMMUNICATION,sil_with,0.3709729015827179
step2_delex,COMMUNICATION,sil_with,0.369628369808197
step2_delex,COMMUNICATION,sil_with,0.37822699546813965
step2_delex,COMMUNICATION,sil_with,0.39657318592071533
step2_delex,COMMUNICATION,sil_with,0.3808019161224365
step2_delex,COMMUNICATION,sil_with,0.37074995040893555
step2_delex,COMMUNICATION,sil_with,0.38815054297447205
step2_delex,COMMUNICATION,sil_with,0.3799838721752167
step2_delex,COMMUNICATION,sil_with,0.3755318224430084
step2_delex,COMMUNICATION,sil_with,0.3697218596935272
step2_delex,COMMUNICATION,sil_with,0.3790026605129242
step2_delex,COMMUNICATION,sil_with,0.3753243088722229
step2_delex,COMMUNICATION,sil_with,0.3772580921649933
step2_delex,COMMUNICATION,sil_with,0.3858373761177063
step2_delex,COMMUNICATION,sil_with,0.37742653489112854
step2_delex,COMMUNICATION,sil_with,0.38956403732299805
step2_delex,COMMUNICATION,sil_with,0.386324018239975
step2_delex,COMMUNICATION,sil_with,0.37723731994628906
step2_delex,COMMUNICATION,sil_with,0.3727988302707672
step2_delex,COMMUNICATION,sil_with,0.38230857253074646
step2_delex,COMMUNICATION,sil_with,0.3791009783744812
step2_delex,COMMUNICATION,sil_with,0.37912020087242126
step2_delex,COMMUNICATION,sil_with,0.3764399588108063
step2_delex,COMMUNICATION,sil_with,0.3772602081298828
step2_delex,COMMUNICATION,sil_with,0.37322723865509033
step2_delex,COMMUNICATION,sil_with,0.36666175723075867
step2_delex,COMMUNICATION,sil_with,0.3813084363937378
step2_delex,COMMUNICATION,sil_with,0.3804473280906677
step2_delex,COMMUNICATION,sil_with,0.3704559803009033
step2_delex,COMMUNICATION,sil_with,0.3704240620136261
step2_delex,COMMUNICATION,sil_with,0.36722132563591003
step2_delex,COMMUNICATION,sil_with,0.3777337968349457
step2_delex,COMMUNICATION,sil_with,0.37835434079170227
step2_delex,COMMUNICATION,sil_with,0.37639671564102173
step2_delex,COMMUNICATION,sil_with,0.38654693961143494
step2_delex,COMMUNICATION,sil_with,0.38963615894317627
step2_delex,COMMUNICATION,sil_with,0.3857661187648773
step2_delex,COMMUNICATION,sil_with,0.36539679765701294
step2_delex,COMMUNICATION,sil_with,0.37854063510894775
step2_delex,COMMUNICATION,sil_with,0.3880214989185333
step2_delex,COMMUNICATION,sil_with,0.372742623090744
step2_delex,COMMUNICATION,sil_with,0.38011252880096436
step2_delex,COMMUNICATION,sil_with,0.37544530630111694
step2_delex,COMMUNICATION,sil_with,0.37447232007980347
step2_delex,COMMUNICATION,sil_with,0.38200509548187256
step2_delex,COMMUNICATION,sil_with,0.3587050437927246
step2_delex,COMMUNICATION,sil_with,0.3679855465888977
step2_delex,COMMUNICATION,sil_with,0.3744535446166992
step2_delex,COMMUNICATION,sil_with,0.3819316029548645
step2_delex,COMMUNICATION,sil_with,0.38654235005378723
step2_delex,COMMUNICATION,sil_with,0.3752349317073822
step2_delex,COMMUNICATION,sil_with,0.3717319965362549
step2_delex,COMMUNICATION,sil_with,0.37232545018196106
step2_delex,COMMUNICATION,sil_with,0.3737264573574066
step2_delex,COMMUNICATION,sil_with,0.3738420307636261
step2_delex,COMMUNICATION,sil_with,0.37913674116134644
step2_delex,COMMUNICATION,sil_with,0.37497735023498535
step2_delex,COMMUNICATION,sil_with,0.3820369243621826
step2_delex,COMMUNICATION,sil_with,0.38418638706207275
step2_delex,COMMUNICATION,sil_with,0.371111124753952
step2_delex,COMMUNICATION,sil_with,0.36785346269607544
step2_delex,COMMUNICATION,sil_with,0.38120660185813904
step2_delex,COMMUNICATION,sil_with,0.3797661066055298
step2_delex,COMMUNICATION,sil_with,0.3716186583042145
step2_delex,COMMUNICATION,sil_with,0.3746671974658966
step2_delex,COMMUNICATION,sil_with,0.3793330490589142
step2_delex,COMMUNICATION,sil_without,0.4109465777873993
step2_delex,COMMUNICATION,sil_without,0.39360904693603516
step2_delex,COMMUNICATION,sil_without,0.3819305896759033
step2_delex,COMMUNICATION,sil_without,0.39077210426330566
step2_delex,COMMUNICATION,sil_without,0.4006135165691376
step2_delex,COMMUNICATION,sil_without,0.3997485041618347
step2_delex,COMMUNICATION,sil_without,0.37638434767723083
step2_delex,COMMUNICATION,sil_without,0.40133875608444214
step2_delex,COMMUNICATION,sil_without,0.3775304853916168
step2_delex,COMMUNICATION,sil_without,0.3818203806877136
step2_delex,COMMUNICATION,sil_without,0.38641777634620667
step2_delex,COMMUNICATION,sil_without,0.38939136266708374
step2_delex,COMMUNICATION,sil_without,0.39584097266197205
step2_delex,COMMUNICATION,sil_without,0.3835274279117584
step2_delex,COMMUNICATION,sil_without,0.39538997411727905
step2_delex,COMMUNICATION,sil_without,0.3867988586425781
step2_delex,COMMUNICATION,sil_without,0.3903740644454956
step2_delex,COMMUNICATION,sil_without,0.391345351934433
step2_delex,COMMUNICATION,sil_without,0.3981264531612396
step2_delex,COMMUNICATION,sil_without,0.399869829416275
step2_delex,COMMUNICATION,sil_without,0.3942202031612396
step2_delex,COMMUNICATION,sil_without,0.404900461435318
step2_delex,COMMUNICATION,sil_without,0.38751059770584106
step2_delex,COMMUNICATION,sil_without,0.39716896414756775
step2_delex,COMMUNICATION,sil_without,0.3917078375816345
step2_delex,COMMUNICATION,sil_without,0.40616077184677124
step2_delex,COMMUNICATION,sil_without,0.39853087067604065
step2_delex,COMMUNICATION,sil_without,0.38764670491218567
step2_delex,COMMUNICATION,sil_without,0.3982498347759247
step2_delex,COMMUNICATION,sil_without,0.4054035544395447
step2_delex,COMMUNICATION,sil_without,0.39296138286590576
step2_delex,COMMUNICATION,sil_without,0.3837052285671234
step2_delex,COMMUNICATION,sil_without,0.38067626953125
step2_delex,COMMUNICATION,sil_without,0.39172208309173584
step2_delex,COMMUNICATION,sil_without,0.3971101641654968
step2_delex,COMMUNICATION,sil_without,0.38018861413002014
step2_delex,COMMUNICATION,sil_without,0.3983236849308014
step2_delex,COMMUNICATION,sil_without,0.38984230160713196
step2_delex,COMMUNICATION,sil_without,0.3954733610153198
step2_delex,COMMUNICATION,sil_without,0.39909228682518005
step2_delex,COMMUNICATION,sil_without,0.4039008915424347
step2_delex,COMMUNICATION,sil_without,0.3766426742076874
step2_delex,COMMUNICATION,sil_without,0.3795207142829895
step2_delex,COMMUNICATION,sil_without,0.39057087898254395
step2_delex,COMMUNICATION,sil_without,0.39395782351493835
step2_delex,COMMUNICATION,sil_without,0.4033551514148712
step2_delex,COMMUNICATION,sil_without,0.3868348002433777
step2_delex,COMMUNICATION,sil_without,0.3863396644592285
step2_delex,COMMUNICATION,sil_without,0.38581883907318115
step2_delex,COMMUNICATION,sil_without,0.3905583620071411
step2_delex,COMMUNICATION,sil_without,0.3841693699359894
step2_delex,COMMUNICATION,sil_without,0.3912137746810913
step2_delex,COMMUNICATION,sil_without,0.3973929286003113
step2_delex,COMMUNICATION,sil_without,0.3751945495605469
step2_delex,COMMUNICATION,sil_without,0.385840505361557
step2_delex,COMMUNICATION,sil_without,0.39179450273513794
step2_delex,COMMUNICATION,sil_without,0.40454089641571045
step2_delex,COMMUNICATION,sil_without,0.39851582050323486
step2_delex,COMMUNICATION,sil_without,0.3896448612213135
step2_delex,COMMUNICATION,sil_without,0.3906029164791107
step2_delex,COMMUNICATION,sil_without,0.39208731055259705
step2_delex,COMMUNICATION,sil_without,0.38543710112571716
step2_delex,COMMUNICATION,sil_without,0.3938562870025635
step2_delex,COMMUNICATION,sil_without,0.3786790668964386
step2_delex,COMMUNICATION,sil_without,0.3850938081741333
step2_delex,COMMUNICATION,sil_without,0.3871128559112549
step2_delex,COMMUNICATION,sil_without,0.39433711767196655
step2_delex,COMMUNICATION,sil_without,0.39980101585388184
step2_delex,COMMUNICATION,sil_without,0.3925248086452484
step2_delex,COMMUNICATION,sil_without,0.40912559628486633
step2_delex,COMMUNICATION,sil_without,0.37614065408706665
step2_delex,COMMUNICATION,sil_without,0.39629074931144714
step2_delex,COMMUNICATION,sil_without,0.3931729197502136
step2_delex,COMMUNICATION,sil_without,0.3946196436882019
step2_delex,COMMUNICATION,sil_without,0.40346765518188477
step2_delex,COMMUNICATION,sil_without,0.38577964901924133
step2_delex,COMMUNICATION,sil_without,0.38985416293144226
step2_delex,COMMUNICATION,sil_without,0.3981638550758362
step2_delex,COMMUNICATION,sil_without,0.3942844271659851
step2_delex,COMMUNICATION,sil_without,0.40047550201416016
step2_delex,COMMUNICATION,sil_without,0.40232792496681213
step2_delex,COMMUNICATION,sil_without,0.40195032954216003
step2_delex,COMMUNICATION,sil_without,0.38456469774246216
step2_delex,COMMUNICATION,sil_without,0.3901674151420593
step2_delex,COMMUNICATION,sil_without,0.38206586241722107
step2_delex,COMMUNICATION,sil_without,0.3784150183200836
step2_delex,COMMUNICATION,sil_without,0.38902392983436584
step2_delex,COMMUNICATION,sil_without,0.3876800239086151
step2_delex,COMMUNICATION,sil_without,0.39541664719581604
step2_delex,COMMUNICATION,sil_without,0.3778364062309265
step2_delex,COMMUNICATION,sil_without,0.3959009051322937
step2_delex,COMMUNICATION,sil_without,0.403389573097229
step2_delex,COMMUNICATION,sil_without,0.38421711325645447
step2_delex,COMMUNICATION,sil_without,0.39342114329338074
step2_delex,COMMUNICATION,sil_without,0.3856106102466583
step2_delex,COMMUNICATION,sil_without,0.3885701894760132
step2_delex,COMMUNICATION,sil_without,0.385079562664032
step2_delex,COMMUNICATION,sil_without,0.3847927749156952
step2_delex,COMMUNICATION,sil_without,0.3884233236312866
step2_delex,COMMUNICATION,sil_without,0.39101099967956543
