custom_id,entity_kind,entity_id,treatment_name,round_number,num_active_players,total_contribution,total_contribution_rate,total_round_payoff,round_normalized_efficiency,within_round_contribution_rate_var,message_count,has_chat
trajectory_completion_compact__VALIDATION_13_T__FvbM5EM5aB5pcjLpA__k0__rep1,generated,trajectory_completion_compact__VALIDATION_13_T__FvbM5EM5aB5pcjLpA__k0__rep1,VALIDATION_13_T,17,16,7,0.021875,269.0,-0.045797413793103446,0.0006152343750000001,2,1
trajectory_completion_compact__VALIDATION_13_T__ALoMZFmwG8Nkjgy8f__k0__rep1,generated,trajectory_completion_compact__VALIDATION_13_T__ALoMZFmwG8Nkjgy8f__k0__rep1,VALIDATION_13_T,17,16,15,0.046875,369.0,0.04400143678160919,0.005146484375000001,2,1
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,generated,trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,VALIDATION_13_T,17,16,0,0.0,320.0,0.0,0.0,1,1
trajectory_completion_compact__VALIDATION_13_T__YcjbRWmow2HQZpZPS__k0__rep1,generated,trajectory_completion_compact__VALIDATION_13_T__YcjbRWmow2HQZpZPS__k0__rep1,VALIDATION_13_T,17,16,39,0.121875,457.0,0.12302442528735631,0.005615234375,2,1
trajectory_completion_compact__VALIDATION_13_T__6Mw9RRwcGQrJbouQh__k0__rep1,generated,trajectory_completion_compact__VALIDATION_13_T__6Mw9RRwcGQrJbouQh__k0__rep1,VALIDATION_13_T,17,16,0,0.0,320.0,0.0,0.0,2,1
trajectory_completion_compact__VALIDATION_13_T__Y2rXNdCsvwNXKdBeC__k0__rep1,generated,trajectory_completion_compact__VALIDATION_13_T__Y2rXNdCsvwNXKdBeC__k0__rep1,VALIDATION_13_T,17,16,51,0.159375,493.0,0.15535201149425285,0.0028808593749999997,2,1
trajectory_completion_compact__VALIDATION_13_T__xLr7iyvBrbe8FazC6__k0__rep1,generated,trajectory_completion_compact__VALIDATION_13_T__xLr7iyvBrbe8FazC6__k0__rep1,VALIDATION_13_T,17,16,0,0.0,320.0,0.0,0.0,2,1
trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,VALIDATION_14_C,1,6,59,0.49166666666666664,169.0,0.5104166666666669,0.05701388888888889,3,1
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,VALIDATION_14_C,1,6,62,0.5166666666666667,172.0,0.5416666666666669,0.03805555555555555,4,1
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,VALIDATION_14_C,1,6,80,0.6666666666666666,184.0,0.6666666666666669,0.009722222222222224,3,1
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,VALIDATION_14_C,1,6,69,0.575,177.0,0.5937500000000002,0.035625,3,1
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,VALIDATION_14_C,1,6,63,0.525,171.0,0.5312500000000001,0.009791666666666662,4,1
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,VALIDATION_14_C,1,6,88,0.7333333333333333,188.0,0.7083333333333336,0.019722222222222224,4,1
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,VALIDATION_14_C,1,6,90,0.75,192.0,0.7500000000000002,0.049166666666666664,3,1
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,VALIDATION_14_C,1,6,60,0.5,168.0,0.5000000000000001,0.016666666666666663,4,1
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,VALIDATION_14_C,1,6,68,0.5666666666666667,172.0,0.5416666666666669,0.03305555555555555,3,1
trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,VALIDATION_14_C,1,6,70,0.5833333333333334,176.0,0.5833333333333335,0.022222222222222216,2,1
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,VALIDATION_14_C,1,6,73,0.6083333333333333,179.0,0.6145833333333335,0.02868055555555556,4,1
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,VALIDATION_14_C,1,6,63,0.525,171.0,0.5312500000000001,0.038958333333333324,2,1
trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,VALIDATION_14_C,2,6,52,0.43333333333333335,164.0,0.4583333333333335,0.06805555555555555,3,1
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,VALIDATION_14_C,2,6,72,0.6,180.0,0.6250000000000002,0.06416666666666665,3,1
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,VALIDATION_14_C,2,6,85,0.7083333333333334,188.0,0.7083333333333336,0.007847222222222222,3,1
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,VALIDATION_14_C,2,6,70,0.5833333333333334,176.0,0.5833333333333335,0.044722222222222226,2,1
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,VALIDATION_14_C,2,6,68,0.5666666666666667,172.0,0.5416666666666669,0.009722222222222222,3,1
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,VALIDATION_14_C,2,6,90,0.75,192.0,0.7500000000000002,0.009166666666666665,4,1
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,VALIDATION_14_C,2,6,90,0.75,192.0,0.7500000000000002,0.049166666666666664,3,1
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,VALIDATION_14_C,2,6,60,0.5,168.0,0.5000000000000001,0.010833333333333334,3,1
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,VALIDATION_14_C,2,6,74,0.6166666666666667,178.0,0.6041666666666669,0.03305555555555556,3,1
trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,VALIDATION_14_C,2,6,67,0.5583333333333333,173.0,0.5520833333333335,0.03618055555555556,2,1
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,VALIDATION_14_C,2,6,70,0.5833333333333334,176.0,0.5833333333333335,0.04138888888888889,3,1
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,VALIDATION_14_C,2,6,70,0.5833333333333334,176.0,0.5833333333333335,0.053888888888888896,1,1
trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,VALIDATION_14_C,3,6,51,0.425,159.0,0.4062500000000001,0.050624999999999996,2,1
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,VALIDATION_14_C,3,6,71,0.5916666666666667,175.0,0.5729166666666669,0.08118055555555555,2,1
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,VALIDATION_14_C,3,6,80,0.6666666666666666,184.0,0.6666666666666669,0.018055555555555554,1,1
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,VALIDATION_14_C,3,6,67,0.5583333333333333,173.0,0.5520833333333335,0.05118055555555556,2,1
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,VALIDATION_14_C,3,6,78,0.65,180.0,0.6250000000000002,0.009166666666666668,3,1
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,VALIDATION_14_C,3,6,89,0.7416666666666667,193.0,0.7604166666666669,0.013680555555555562,3,1
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,VALIDATION_14_C,3,6,90,0.75,192.0,0.7500000000000002,0.049166666666666664,3,1
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,VALIDATION_14_C,3,6,60,0.5,168.0,0.5000000000000001,0.009166666666666668,2,1
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,VALIDATION_14_C,3,6,78,0.65,180.0,0.6250000000000002,0.03,1,1
trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,VALIDATION_14_C,3,6,74,0.6166666666666667,178.0,0.6041666666666669,0.05138888888888887,1,1
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,VALIDATION_14_C,3,6,68,0.5666666666666667,172.0,0.5416666666666669,0.045555555555555564,1,1
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,VALIDATION_14_C,3,6,63,0.525,171.0,0.5312500000000001,0.027291666666666662,1,1
trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,VALIDATION_14_C,4,6,44,0.36666666666666664,154.0,0.3541666666666668,0.04055555555555555,2,1
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,VALIDATION_14_C,4,6,66,0.55,174.0,0.5625000000000002,0.07166666666666667,3,1
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,VALIDATION_14_C,4,6,83,0.6916666666666667,187.0,0.6979166666666669,0.03451388888888889,2,1
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,VALIDATION_14_C,4,6,61,0.5083333333333333,167.0,0.4895833333333335,0.05118055555555554,2,1
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,VALIDATION_14_C,4,6,72,0.6,180.0,0.6250000000000002,0.01833333333333333,3,1
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,VALIDATION_14_C,4,6,86,0.7166666666666667,190.0,0.7291666666666669,0.013055555555555556,1,1
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,VALIDATION_14_C,4,6,90,0.75,192.0,0.7500000000000002,0.049166666666666664,1,1
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,VALIDATION_14_C,4,6,52,0.43333333333333335,164.0,0.4583333333333335,0.04055555555555556,3,1
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,VALIDATION_14_C,4,6,79,0.6583333333333333,185.0,0.6770833333333335,0.03284722222222223,1,1
trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,VALIDATION_14_C,4,6,77,0.6416666666666667,181.0,0.6354166666666669,0.03451388888888888,1,1
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,VALIDATION_14_C,4,6,71,0.5916666666666667,175.0,0.5729166666666669,0.02951388888888889,1,1
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,VALIDATION_14_C,4,6,69,0.575,177.0,0.5937500000000002,0.027291666666666662,0,0
trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,VALIDATION_14_C,5,6,38,0.31666666666666665,148.0,0.29166666666666674,0.03222222222222223,2,1
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,VALIDATION_14_C,5,6,61,0.5083333333333333,167.0,0.4895833333333335,0.06284722222222223,2,1
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,VALIDATION_14_C,5,6,85,0.7083333333333334,188.0,0.7083333333333336,0.01451388888888889,2,1
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,VALIDATION_14_C,5,6,59,0.49166666666666664,169.0,0.5104166666666669,0.04451388888888889,1,1
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,VALIDATION_14_C,5,6,75,0.625,180.0,0.6250000000000002,0.020625,2,1
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,VALIDATION_14_C,5,6,85,0.7083333333333334,188.0,0.7083333333333336,0.007847222222222222,3,1
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,VALIDATION_14_C,5,6,90,0.75,192.0,0.7500000000000002,0.049166666666666664,2,1
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,VALIDATION_14_C,5,6,60,0.5,168.0,0.5000000000000001,0.03333333333333333,2,1
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,VALIDATION_14_C,5,6,82,0.6833333333333333,188.0,0.7083333333333336,0.02638888888888889,1,1
trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,VALIDATION_14_C,5,6,86,0.7166666666666667,190.0,0.7291666666666669,0.02388888888888888,2,1
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,VALIDATION_14_C,5,6,72,0.6,180.0,0.6250000000000002,0.03333333333333333,1,1
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,VALIDATION_14_C,5,6,67,0.5583333333333333,173.0,0.5520833333333335,0.03784722222222222,1,1
trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,VALIDATION_14_C,6,6,32,0.26666666666666666,148.0,0.29166666666666674,0.03222222222222222,2,1
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,VALIDATION_14_C,6,6,56,0.4666666666666667,166.0,0.4791666666666668,0.05472222222222223,2,1
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,VALIDATION_14_C,6,6,79,0.6583333333333333,185.0,0.6770833333333335,0.02784722222222223,2,1
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,VALIDATION_14_C,6,6,55,0.4583333333333333,166.0,0.4791666666666668,0.0420138888888889,1,1
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,VALIDATION_14_C,6,6,82,0.6833333333333333,188.0,0.7083333333333336,0.015555555555555559,2,1
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,VALIDATION_14_C,6,6,73,0.6083333333333333,179.0,0.6145833333333335,0.006180555555555551,1,1
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,VALIDATION_14_C,6,6,90,0.75,192.0,0.7500000000000002,0.049166666666666664,2,1
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,VALIDATION_14_C,6,6,60,0.5,168.0,0.5000000000000001,0.012499999999999999,2,1
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,VALIDATION_14_C,6,6,88,0.7333333333333333,188.0,0.7083333333333336,0.026388888888888892,2,1
trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,VALIDATION_14_C,6,6,92,0.7666666666666667,196.0,0.7916666666666669,0.01722222222222222,1,1
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,VALIDATION_14_C,6,6,69,0.575,177.0,0.5937500000000002,0.022291666666666668,1,1
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,VALIDATION_14_C,6,6,63,0.525,171.0,0.5312500000000001,0.025625000000000005,0,0
trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,VALIDATION_14_C,7,6,28,0.23333333333333334,140.0,0.2083333333333334,0.026388888888888892,2,1
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,VALIDATION_14_C,7,6,45,0.375,158.0,0.3958333333333334,0.036458333333333336,2,1
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,VALIDATION_14_C,7,6,82,0.6833333333333333,188.0,0.7083333333333336,0.017222222222222226,1,1
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,VALIDATION_14_C,7,6,51,0.425,159.0,0.4062500000000001,0.04229166666666667,1,1
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,VALIDATION_14_C,7,6,88,0.7333333333333333,188.0,0.7083333333333336,0.015555555555555552,2,1
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,VALIDATION_14_C,7,6,66,0.55,174.0,0.5625000000000002,0.008333333333333333,1,1
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,VALIDATION_14_C,7,6,60,0.5,168.0,0.5000000000000001,0.04,3,1
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,VALIDATION_14_C,7,6,54,0.45,162.0,0.4375000000000001,0.021666666666666667,3,1
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,VALIDATION_14_C,7,6,80,0.6666666666666666,184.0,0.6666666666666669,0.022222222222222223,1,1
trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,VALIDATION_14_C,7,6,98,0.8166666666666667,196.0,0.7916666666666669,0.012222222222222226,1,1
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,VALIDATION_14_C,7,6,71,0.5916666666666667,175.0,0.5729166666666669,0.027013888888888893,1,1
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,VALIDATION_14_C,7,6,58,0.48333333333333334,164.0,0.4583333333333335,0.032222222222222215,1,1
trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__zjHbWYPbEC977w5CW__k0__rep1,VALIDATION_14_C,8,6,23,0.19166666666666668,139.0,0.1979166666666667,0.018680555555555558,2,1
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,VALIDATION_14_C,8,6,37,0.30833333333333335,149.0,0.3020833333333334,0.02534722222222223,1,1
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,VALIDATION_14_C,8,6,89,0.7416666666666667,193.0,0.7604166666666669,0.010347222222222226,2,1
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,generated,trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,VALIDATION_14_C,8,6,48,0.4,156.0,0.3750000000000001,0.0375,1,1
