treatment_name,score,model_name,metric_family,metric,metric_label
VALIDATION_4_T,0.15831395885258964,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_C,0.31172839506172845,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_T,0.1228298611111111,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_C,0.43573674610009067,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_T,0.1579109887620314,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_C,0.4668736603371696,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_T,0.1701475351019176,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_C,0.14799807901302617,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_T,0.14745685671809722,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_C,0.18848140548578896,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_T,0.07250385916342354,gpt-5-mini twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_C,0.21179435413663183,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_T,0.1091957942507559,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_C,0.21391529818496108,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_T,0.2788101411696917,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_C,0.19933742707950003,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_T,0.37485543677335165,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_C,0.29249193075117375,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_T,0.18252835421853164,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_C,0.22243809740835194,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_T,0.25116570988725123,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_C,0.328848162071846,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_T,0.3406213450292396,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_15_C,0.11659834437576788,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_15_T,0.09739233285970016,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_16_C,0.6708338886767351,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_16_T,0.1845164161789229,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_17_C,0.3841279823678845,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_17_T,0.31392448539377,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_18_C,0.13458146594521725,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_18_T,0.18746075719660152,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_19_C,0.13125384852216748,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_19_T,0.3877280890804598,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_1_C,0.3956528465346533,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_1_T,0.38598694428266356,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_2_C,0.08822016460905349,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_2_T,0.10027356902356907,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_3_C,0.24992056555822525,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_3_T,0.1016580794304393,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_4_C,0.16995375030580764,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_4_T,0.1756346212245418,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_C,0.5092592592592593,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_T,0.24782986111111108,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_C,0.45556450450787733,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_T,0.13659782287671995,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_C,0.5769642276645791,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_T,0.08725558034809965,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_C,0.132168304480262,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_T,0.1959915649381958,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_C,0.05634801315266341,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_T,0.06284854884523444,gpt-5.1 baseline,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_C,0.058997122989883286,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_T,0.09045985479410418,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_C,0.20548833189282628,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_10_T,0.3184480937289926,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_C,0.33671467748866535,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_11_T,0.26676626021583866,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_C,0.2271134637344766,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_12_T,0.13163369457327256,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_C,0.2684840566268851,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_13_T,0.2825105396863453,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_C,0.2702785609857975,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_14_T,0.2922112573099413,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_15_C,0.13601703155593461,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_15_T,0.14693566817658146,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_16_C,0.45527833312117955,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_16_T,0.1552272637229849,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_17_C,0.16504799489835564,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_17_T,0.1472109449476272,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_18_C,0.1705685399757695,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_18_T,0.10557912292619068,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_19_C,0.14041333128078817,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_19_T,0.4114349856321839,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_1_C,0.338799504950495,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_1_T,0.33609523636187144,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_2_C,0.14094650205761322,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_2_T,0.06271043771043772,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_3_C,0.1704676789077005,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_3_T,0.13320727656646936,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_4_C,0.15882846472073048,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_4_T,0.17928241084485858,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_C,0.3306327160493828,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_5_T,0.08637152777777778,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_C,0.30915177388392157,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_6_T,0.17381072449668203,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_C,0.39800831515603496,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_7_T,0.1662549912422685,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_C,0.09345869495339121,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_8_T,0.14159902271266178,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_C,0.07083926837690893,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_9_T,0.06047567326402552,gpt-5.1 twin,player_within_config_wd,player_mean_normalized_payoff,Player mean payoff
VALIDATION_0_C,0.1592380336790817,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_0_T,0.18338538079258604,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_10_C,0.23612791702679337,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_10_T,0.5380870066263324,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_11_C,0.06685148561004814,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_11_T,0.08870716400487122,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_12_C,0.20203213861302102,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_12_T,0.147325859090565,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_13_C,0.06672241349294958,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_13_T,0.07779615303546472,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_14_C,0.09275848765432101,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_14_T,0.18304398148148152,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_15_C,0.12861386282714957,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_15_T,0.3038668916553532,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_16_C,0.1196566411455747,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_16_T,0.30861421198128947,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_17_C,0.0903892372365374,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_17_T,0.08130656991980392,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_18_C,0.18230803477896496,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_18_T,0.17332700036188406,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_19_C,0.1027795493197279,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_19_T,0.23036777210884352,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_1_C,0.12995049504950493,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_1_T,0.24662686856920982,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_2_C,0.10002286236854137,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_2_T,0.07248410026187804,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_3_C,0.0738330407889111,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_3_T,0.08172223523506776,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_4_C,0.12633411958452836,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_4_T,0.18623433839288203,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_5_C,0.2578703703703703,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_5_T,0.2694444444444445,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_6_C,0.0786232204048239,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_6_T,0.09606791317782741,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_7_C,0.06670845677598833,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_7_T,0.06810699948206268,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_8_C,0.18940051430408228,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_8_T,0.15746325355775698,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_9_C,0.06473835507926418,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_9_T,0.09622885952431409,gpt-5-mini baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_0_C,0.11251181109041372,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_0_T,0.09412343963654009,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_10_C,0.19867473350619416,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_10_T,0.4212330740420628,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_11_C,0.05631013654223307,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_11_T,0.08401085825058555,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_12_C,0.06534754053136406,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_12_T,0.1346926997662292,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_13_C,0.07024753932203236,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_13_T,0.07680999838551697,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_14_C,0.08043788580246915,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_14_T,0.17638888888888893,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_15_C,0.1286987138735391,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_15_T,0.3018805411113103,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_16_C,0.12085974722795645,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_16_T,0.2545467516638292,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_17_C,0.09022311253665957,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_17_T,0.1012396577485444,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_18_C,0.14020627392720414,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_18_T,0.1672597875359503,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_19_C,0.09937021683673468,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_19_T,0.21931866496598637,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_1_C,0.11358635863586358,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_1_T,0.23480068595094802,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_2_C,0.09802240512117057,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_2_T,0.06722315750093527,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_3_C,0.07587647890663397,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_3_T,0.07905417433495063,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_4_C,0.10901783127933104,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_4_T,0.15568206180640456,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_5_C,0.24444444444444446,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_5_T,0.29618055555555556,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_6_C,0.07771212216880184,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_6_T,0.08904165081373243,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_7_C,0.05548724204190264,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_7_T,0.06855593461667032,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_8_C,0.16378576020572166,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_8_T,0.16118903597206397,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_9_C,0.06878867344776435,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_9_T,0.10070839514021335,gpt-5-mini twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_0_C,0.20482678141848448,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_0_T,0.12034415649044472,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_10_C,0.23275713050993946,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_10_T,0.22503601267646206,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_11_C,0.05764667113720045,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_11_T,0.08511505344524169,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_12_C,0.13037544563279857,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_12_T,0.1411856757444993,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_13_C,0.07684288639404838,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_13_T,0.08842670423713661,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_14_C,0.09675925925925927,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_14_T,0.1957175925925926,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_15_C,0.14609878175437616,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_15_T,0.29325037142344834,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_16_C,0.134184138017136,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_16_T,0.3055416097009407,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_17_C,0.07130369114690017,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_17_T,0.08955748551110365,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_18_C,0.14826831323924347,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_18_T,0.13965362693560368,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_19_C,0.1123219600340136,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_19_T,0.2280027636054422,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_1_C,0.11509900990099009,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_1_T,0.253777583640717,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_2_C,0.11488340192043897,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_2_T,0.08733164983164982,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_3_C,0.08267372018338001,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_3_T,0.07680206346550665,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_4_C,0.12534253829379988,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_4_T,0.1305999940616175,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_5_C,0.17314814814814813,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_5_T,0.2534722222222222,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_6_C,0.08023986777605231,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_6_T,0.09527607763116812,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_7_C,0.06409745371511644,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_7_T,0.0709354161582498,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_8_C,0.19907719918568526,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_8_T,0.18478565792934168,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_9_C,0.06496815053633237,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_9_T,0.10604230365594004,gpt-5.1 baseline,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_0_C,0.13102252284348354,gpt-5.1 twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_0_T,0.08788799567729698,gpt-5.1 twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_10_C,0.18931143762604435,gpt-5.1 twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_10_T,0.30256410256410254,gpt-5.1 twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_11_C,0.059639053257761095,gpt-5.1 twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_11_T,0.0840215969261353,gpt-5.1 twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_12_C,0.09406698285374757,gpt-5.1 twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_12_T,0.12125408568423275,gpt-5.1 twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
VALIDATION_13_C,0.07072128692571811,gpt-5.1 twin,round_within_config_wd,delta_round_normalized_efficiency,Round-to-round eff change
