unit_id,profile_id,summary,source_row_id,matching_age_bracket,matching_sex,matching_education
2741,multi_game_llm_fvk2c_demo_profile_00195,"50-year-old, male, Post-graduate degree.",multi_game_demo_source_01545,50-64,male,postgraduate
2750,multi_game_llm_fvk2c_demo_profile_00196,"37-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02908,30-49,male,high school
2761,multi_game_llm_fvk2c_demo_profile_00197,"39-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_01098,30-49,male,high school
2763,multi_game_llm_fvk2c_demo_profile_00198,"62-year-old, female, College or university.",multi_game_demo_source_02661,50-64,female,college/postsecondary
2768,multi_game_llm_fvk2c_demo_profile_00199,"42-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_01148,30-49,female,high school
2802,multi_game_llm_fvk2c_demo_profile_00200,"34-year-old, male, Secondary school up to age of 16.",multi_game_demo_source_02459,30-49,male,high school
2811,multi_game_llm_fvk2c_demo_profile_00201,"35-year-old, male, College or university.",multi_game_demo_source_00687,30-49,male,college/postsecondary
2816,multi_game_llm_fvk2c_demo_profile_00202,"49-year-old, male, College or university.",multi_game_demo_source_01435,30-49,male,college/postsecondary
2821,multi_game_llm_fvk2c_demo_profile_00203,"59-year-old, female, College or university.",multi_game_demo_source_00977,50-64,female,college/postsecondary
2823,multi_game_llm_fvk2c_demo_profile_00204,"47-year-old, male, College or university.",multi_game_demo_source_00695,30-49,male,college/postsecondary
2827,multi_game_llm_fvk2c_demo_profile_00205,"33-year-old, male, College or university.",multi_game_demo_source_02669,30-49,male,college/postsecondary
2835,multi_game_llm_fvk2c_demo_profile_00206,"24-year-old, non-binary, College or university.",multi_game_demo_source_02397,18-29,,college/postsecondary
284,multi_game_llm_fvk2c_demo_profile_00207,"26-year-old, female, College or university.",multi_game_demo_source_00418,18-29,female,college/postsecondary
2846,multi_game_llm_fvk2c_demo_profile_00208,"58-year-old, male, College or university.",multi_game_demo_source_02761,50-64,male,college/postsecondary
285,multi_game_llm_fvk2c_demo_profile_00209,"36-year-old, male, College or university.",multi_game_demo_source_02903,30-49,male,college/postsecondary
2857,multi_game_llm_fvk2c_demo_profile_00210,"62-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00796,50-64,male,high school
2859,multi_game_llm_fvk2c_demo_profile_00211,"48-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_01275,30-49,female,high school
2867,multi_game_llm_fvk2c_demo_profile_00212,"24-year-old, female, College or university.",multi_game_demo_source_01611,18-29,female,college/postsecondary
2869,multi_game_llm_fvk2c_demo_profile_00213,"39-year-old, male, College or university.",multi_game_demo_source_01965,30-49,male,college/postsecondary
288,multi_game_llm_fvk2c_demo_profile_00214,"38-year-old, male, College or university.",multi_game_demo_source_01324,30-49,male,college/postsecondary
2889,multi_game_llm_fvk2c_demo_profile_00215,"34-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00445,30-49,female,high school
2913,multi_game_llm_fvk2c_demo_profile_00216,"27-year-old, female, College or university.",multi_game_demo_source_02783,18-29,female,college/postsecondary
2916,multi_game_llm_fvk2c_demo_profile_00217,"52-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02069,50-64,male,high school
2942,multi_game_llm_fvk2c_demo_profile_00218,"34-year-old, female, Post-graduate degree.",multi_game_demo_source_00122,30-49,female,postgraduate
2946,multi_game_llm_fvk2c_demo_profile_00219,"33-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02434,30-49,female,high school
2956,multi_game_llm_fvk2c_demo_profile_00220,"44-year-old, female, Secondary school up to age of 16.",multi_game_demo_source_02188,30-49,female,high school
296,multi_game_llm_fvk2c_demo_profile_00221,"27-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00548,18-29,female,high school
2975,multi_game_llm_fvk2c_demo_profile_00222,"58-year-old, female, College or university.",multi_game_demo_source_01837,50-64,female,college/postsecondary
2980,multi_game_llm_fvk2c_demo_profile_00223,"65-year-old, female, Secondary school up to age of 16.",multi_game_demo_source_01500,65+,female,high school
2989,multi_game_llm_fvk2c_demo_profile_00224,"48-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00085,30-49,male,high school
299,multi_game_llm_fvk2c_demo_profile_00225,"53-year-old, male, College or university.",multi_game_demo_source_02772,50-64,male,college/postsecondary
30,multi_game_llm_fvk2c_demo_profile_00226,"28-year-old, female, Post-graduate degree.",multi_game_demo_source_02150,18-29,female,postgraduate
308,multi_game_llm_fvk2c_demo_profile_00227,"28-year-old, female, College or university.",multi_game_demo_source_00928,18-29,female,college/postsecondary
31,multi_game_llm_fvk2c_demo_profile_00228,"38-year-old, female, College or university.",multi_game_demo_source_00048,30-49,female,college/postsecondary
329,multi_game_llm_fvk2c_demo_profile_00229,"45-year-old, male, College or university.",multi_game_demo_source_00273,30-49,male,college/postsecondary
333,multi_game_llm_fvk2c_demo_profile_00230,"25-year-old, female, College or university.",multi_game_demo_source_02266,18-29,female,college/postsecondary
334,multi_game_llm_fvk2c_demo_profile_00231,"42-year-old, male, Secondary school up to age of 16.",multi_game_demo_source_00447,30-49,male,high school
368,multi_game_llm_fvk2c_demo_profile_00232,"28-year-old, female, Post-graduate degree.",multi_game_demo_source_01533,18-29,female,postgraduate
371,multi_game_llm_fvk2c_demo_profile_00233,"40-year-old, male, Post-graduate degree.",multi_game_demo_source_02687,30-49,male,postgraduate
385,multi_game_llm_fvk2c_demo_profile_00234,"67-year-old, male, Secondary school up to age of 16.",multi_game_demo_source_02778,65+,male,high school
400,multi_game_llm_fvk2c_demo_profile_00235,"33-year-old, male, College or university.",multi_game_demo_source_00801,30-49,male,college/postsecondary
401,multi_game_llm_fvk2c_demo_profile_00236,"40-year-old, female, College or university.",multi_game_demo_source_00198,30-49,female,college/postsecondary
403,multi_game_llm_fvk2c_demo_profile_00237,"37-year-old, female, College or university.",multi_game_demo_source_01480,30-49,female,college/postsecondary
41,multi_game_llm_fvk2c_demo_profile_00238,"26-year-old, male, Secondary school up to age of 16.",multi_game_demo_source_02515,18-29,male,high school
412,multi_game_llm_fvk2c_demo_profile_00239,"56-year-old, male, College or university.",multi_game_demo_source_01868,50-64,male,college/postsecondary
436,multi_game_llm_fvk2c_demo_profile_00240,"21-year-old, female, College or university.",multi_game_demo_source_00200,18-29,female,college/postsecondary
438,multi_game_llm_fvk2c_demo_profile_00241,"27-year-old, female, College or university.",multi_game_demo_source_01944,18-29,female,college/postsecondary
439,multi_game_llm_fvk2c_demo_profile_00242,"47-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_01030,30-49,male,high school
446,multi_game_llm_fvk2c_demo_profile_00243,"34-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00677,30-49,female,high school
448,multi_game_llm_fvk2c_demo_profile_00244,"50-year-old, female, Secondary school up to age of 16.",multi_game_demo_source_01287,50-64,female,high school
45,multi_game_llm_fvk2c_demo_profile_00245,"32-year-old, male, Secondary school up to age of 16.",multi_game_demo_source_02611,30-49,male,high school
457,multi_game_llm_fvk2c_demo_profile_00246,"22-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02888,18-29,male,high school
468,multi_game_llm_fvk2c_demo_profile_00247,"36-year-old, female, Post-graduate degree.",multi_game_demo_source_00422,30-49,female,postgraduate
482,multi_game_llm_fvk2c_demo_profile_00248,"31-year-old, male, College or university.",multi_game_demo_source_01681,30-49,male,college/postsecondary
485,multi_game_llm_fvk2c_demo_profile_00249,"72-year-old, female, College or university.",multi_game_demo_source_02277,65+,female,college/postsecondary
509,multi_game_llm_fvk2c_demo_profile_00250,"61-year-old, male, College or university.",multi_game_demo_source_00774,50-64,male,college/postsecondary
510,multi_game_llm_fvk2c_demo_profile_00251,"45-year-old, male, Secondary school up to age of 16.",multi_game_demo_source_00815,30-49,male,high school
514,multi_game_llm_fvk2c_demo_profile_00252,"39-year-old, female, Post-graduate degree.",multi_game_demo_source_00723,30-49,female,postgraduate
533,multi_game_llm_fvk2c_demo_profile_00253,"35-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00627,30-49,female,high school
539,multi_game_llm_fvk2c_demo_profile_00254,"28-year-old, male, College or university.",multi_game_demo_source_02655,18-29,male,college/postsecondary
546,multi_game_llm_fvk2c_demo_profile_00255,"38-year-old, male, Post-graduate degree.",multi_game_demo_source_00654,30-49,male,postgraduate
579,multi_game_llm_fvk2c_demo_profile_00256,"68-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00676,65+,female,high school
587,multi_game_llm_fvk2c_demo_profile_00257,"53-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00375,50-64,female,high school
59,multi_game_llm_fvk2c_demo_profile_00258,"32-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00373,30-49,female,high school
612,multi_game_llm_fvk2c_demo_profile_00259,"51-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02327,50-64,male,high school
62,multi_game_llm_fvk2c_demo_profile_00260,"20-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00862,18-29,female,high school
627,multi_game_llm_fvk2c_demo_profile_00261,"50-year-old, female, College or university.",multi_game_demo_source_02398,50-64,female,college/postsecondary
633,multi_game_llm_fvk2c_demo_profile_00262,"28-year-old, female, College or university.",multi_game_demo_source_01752,18-29,female,college/postsecondary
650,multi_game_llm_fvk2c_demo_profile_00263,"37-year-old, male, College or university.",multi_game_demo_source_02566,30-49,male,college/postsecondary
660,multi_game_llm_fvk2c_demo_profile_00264,"52-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_01657,50-64,male,high school
667,multi_game_llm_fvk2c_demo_profile_00265,"34-year-old, male, College or university.",multi_game_demo_source_02285,30-49,male,college/postsecondary
671,multi_game_llm_fvk2c_demo_profile_00266,"64-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02421,50-64,female,high school
679,multi_game_llm_fvk2c_demo_profile_00267,"56-year-old, female, College or university.",multi_game_demo_source_00183,50-64,female,college/postsecondary
702,multi_game_llm_fvk2c_demo_profile_00268,"46-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_01676,30-49,male,high school
706,multi_game_llm_fvk2c_demo_profile_00269,"42-year-old, female, College or university.",multi_game_demo_source_01359,30-49,female,college/postsecondary
707,multi_game_llm_fvk2c_demo_profile_00270,"26-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00863,18-29,female,high school
722,multi_game_llm_fvk2c_demo_profile_00271,"48-year-old, female, Secondary school up to age of 16.",multi_game_demo_source_01353,30-49,female,high school
724,multi_game_llm_fvk2c_demo_profile_00272,"27-year-old, female, Post-graduate degree.",multi_game_demo_source_01235,18-29,female,postgraduate
73,multi_game_llm_fvk2c_demo_profile_00273,"37-year-old, female, College or university.",multi_game_demo_source_01471,30-49,female,college/postsecondary
758,multi_game_llm_fvk2c_demo_profile_00274,"41-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02446,30-49,male,high school
763,multi_game_llm_fvk2c_demo_profile_00275,"29-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02468,18-29,female,high school
767,multi_game_llm_fvk2c_demo_profile_00276,"50-year-old, male, College or university.",multi_game_demo_source_01873,50-64,male,college/postsecondary
77,multi_game_llm_fvk2c_demo_profile_00277,"24-year-old, male, College or university.",multi_game_demo_source_02124,18-29,male,college/postsecondary
780,multi_game_llm_fvk2c_demo_profile_00278,"52-year-old, male, College or university.",multi_game_demo_source_02867,50-64,male,college/postsecondary
797,multi_game_llm_fvk2c_demo_profile_00279,"47-year-old, female, College or university.",multi_game_demo_source_01904,30-49,female,college/postsecondary
8,multi_game_llm_fvk2c_demo_profile_00280,"56-year-old, female, Secondary school up to age of 16.",multi_game_demo_source_01105,50-64,female,high school
811,multi_game_llm_fvk2c_demo_profile_00281,"38-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_00246,30-49,male,high school
812,multi_game_llm_fvk2c_demo_profile_00282,"52-year-old, female, Post-graduate degree.",multi_game_demo_source_01652,50-64,female,postgraduate
82,multi_game_llm_fvk2c_demo_profile_00283,"26-year-old, male, College or university.",multi_game_demo_source_00692,18-29,male,college/postsecondary
839,multi_game_llm_fvk2c_demo_profile_00284,"29-year-old, female, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_01776,18-29,female,high school
846,multi_game_llm_fvk2c_demo_profile_00285,"39-year-old, female, College or university.",multi_game_demo_source_00077,30-49,female,college/postsecondary
857,multi_game_llm_fvk2c_demo_profile_00286,"43-year-old, female, College or university.",multi_game_demo_source_02536,30-49,female,college/postsecondary
868,multi_game_llm_fvk2c_demo_profile_00287,"47-year-old, male, Secondary school up to age of 16.",multi_game_demo_source_02824,30-49,male,high school
87,multi_game_llm_fvk2c_demo_profile_00288,"44-year-old, female, Secondary school up to age of 16.",multi_game_demo_source_00435,30-49,female,high school
871,multi_game_llm_fvk2c_demo_profile_00289,"61-year-old, male, College or university.",multi_game_demo_source_02449,50-64,male,college/postsecondary
935,multi_game_llm_fvk2c_demo_profile_00290,"28-year-old, female, College or university.",multi_game_demo_source_01216,18-29,female,college/postsecondary
941,multi_game_llm_fvk2c_demo_profile_00291,"37-year-old, female, Secondary school up to age of 16.",multi_game_demo_source_00125,30-49,female,high school
942,multi_game_llm_fvk2c_demo_profile_00292,"19-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02720,18-29,male,high school
946,multi_game_llm_fvk2c_demo_profile_00293,"32-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02813,30-49,male,high school
947,multi_game_llm_fvk2c_demo_profile_00294,"38-year-old, female, Post-graduate degree.",multi_game_demo_source_00129,30-49,female,postgraduate
966,multi_game_llm_fvk2c_demo_profile_00295,"52-year-old, female, Secondary school up to age of 16.",multi_game_demo_source_01774,50-64,female,high school
972,multi_game_llm_fvk2c_demo_profile_00296,"30-year-old, male, College or university.",multi_game_demo_source_02460,30-49,male,college/postsecondary
980,multi_game_llm_fvk2c_demo_profile_00297,"40-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02361,30-49,male,high school
985,multi_game_llm_fvk2c_demo_profile_00298,"38-year-old, female, College or university.",multi_game_demo_source_01242,30-49,female,college/postsecondary
995,multi_game_llm_fvk2c_demo_profile_00299,"60-year-old, male, Higher or secondary or further education (A-levels, BTEC, etc.).",multi_game_demo_source_02571,50-64,male,high school
999,multi_game_llm_fvk2c_demo_profile_00300,"51-year-old, female, Secondary school up to age of 16.",multi_game_demo_source_02481,50-64,female,high school
