custom_id,estimated_input_chars,estimated_input_tokens_char4
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p005__g027,10350,2588
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p005__g028,10580,2645
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g12_m5wp8p__game_2_alt_profile__p005__g029,10372,2593
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g13_m5wp8q__game_2_alt_profile__p005__g030,10984,2746
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g3_m5wp6q__game_2_alt_profile__p005__g031,10822,2706
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip3__g7_m5wp78__game_2_alt_profile__p005__g032,11034,2758
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_02_m89542__game_1__p005__g033,10540,2635
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_04_m8aboy__game_1__p005__g034,10683,2671
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_05_m7xlsd__game_1__p005__g035,10602,2650
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_05_m89542__game_1__p005__g036,10776,2694
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_05_m898xg__game_1__p005__g037,10771,2693
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_06_m89b9z__game_1__p005__g038,10596,2649
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_06_m8acrp__game_1__p005__g039,10945,2736
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_07_m8ad4g__game_1__p005__g040,11158,2790
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_01_m898xg__game_2_alt_profile__p005__g041,10403,2601
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p005__g042,10857,2714
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_02_m89542__game_2_alt_profile__p005__g043,10552,2638
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p005__g044,10630,2658
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_03_m898xg__game_2_alt_profile__p005__g045,10794,2698
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_04_m89542__game_2_alt_profile__p005__g046,10892,2723
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p005__g047,10753,2688
nemotron_chip_match__pid_nemotron_2dbb30158a18__record_chip4__cohort_05_m898xg__game_2_alt_profile__p005__g048,11136,2784
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_01_m7xia7__game_1__p006__g001,10648,2662
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_02_m7xiz2__game_1__p006__g002,11009,2752
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_03_m8aexq__game_1__p006__g003,11063,2766
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_05_m7xjzy__game_1__p006__g004,11007,2752
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_07_m8ag8i__game_1__p006__g005,11171,2793
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_12_m8agmu__game_1__p006__g006,11132,2783
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_14_m8agmu__game_1__p006__g007,11126,2782
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_15_m8agmu__game_1__p006__g008,11189,2797
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p006__g009,10913,2728
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p006__g010,11015,2754
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p006__g011,11146,2786
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p006__g012,11355,2839
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p006__g013,11109,2777
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p006__g014,10938,2734
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p006__g015,10870,2718
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p006__g016,10914,2728
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__cohort_01_m8aiq8__game_1__p006__g017,11074,2768
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__cohort_05_m8aiq8__game_1__p006__g018,11031,2758
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__g11_m5wp7b__game_1__p006__g019,11461,2865
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__g17_m5wp8w__game_1__p006__g020,11133,2783
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__g20_m5wq93__game_1__p006__g021,11204,2801
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__g6_m5wp77__game_1__p006__g022,11196,2799
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__g7_m5wp78__game_1__p006__g023,11510,2878
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__g9_m5wp79__game_1__p006__g024,11097,2774
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p006__g025,10863,2716
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p006__g026,11049,2762
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p006__g027,10927,2732
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p006__g028,11157,2789
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__g12_m5wp8p__game_2_alt_profile__p006__g029,10949,2737
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__g13_m5wp8q__game_2_alt_profile__p006__g030,11561,2890
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__g3_m5wp6q__game_2_alt_profile__p006__g031,11399,2850
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip3__g7_m5wp78__game_2_alt_profile__p006__g032,11611,2903
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_02_m89542__game_1__p006__g033,11117,2779
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_04_m8aboy__game_1__p006__g034,11260,2815
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_05_m7xlsd__game_1__p006__g035,11179,2795
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_05_m89542__game_1__p006__g036,11353,2838
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_05_m898xg__game_1__p006__g037,11348,2837
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_06_m89b9z__game_1__p006__g038,11173,2793
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_06_m8acrp__game_1__p006__g039,11522,2880
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_07_m8ad4g__game_1__p006__g040,11735,2934
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_01_m898xg__game_2_alt_profile__p006__g041,10980,2745
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p006__g042,11434,2858
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_02_m89542__game_2_alt_profile__p006__g043,11129,2782
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p006__g044,11207,2802
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_03_m898xg__game_2_alt_profile__p006__g045,11371,2843
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_04_m89542__game_2_alt_profile__p006__g046,11469,2867
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p006__g047,11330,2832
nemotron_chip_match__pid_nemotron_c4269d7a0bd8__record_chip4__cohort_05_m898xg__game_2_alt_profile__p006__g048,11713,2928
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_01_m7xia7__game_1__p007__g001,11458,2864
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_02_m7xiz2__game_1__p007__g002,11819,2955
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_03_m8aexq__game_1__p007__g003,11873,2968
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_05_m7xjzy__game_1__p007__g004,11817,2954
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_07_m8ag8i__game_1__p007__g005,11981,2995
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_12_m8agmu__game_1__p007__g006,11942,2986
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_14_m8agmu__game_1__p007__g007,11936,2984
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_15_m8agmu__game_1__p007__g008,11999,3000
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p007__g009,11723,2931
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p007__g010,11825,2956
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p007__g011,11956,2989
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p007__g012,12165,3041
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p007__g013,11919,2980
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p007__g014,11748,2937
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p007__g015,11680,2920
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p007__g016,11724,2931
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__cohort_01_m8aiq8__game_1__p007__g017,11884,2971
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__cohort_05_m8aiq8__game_1__p007__g018,11841,2960
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__g11_m5wp7b__game_1__p007__g019,12271,3068
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__g17_m5wp8w__game_1__p007__g020,11943,2986
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__g20_m5wq93__game_1__p007__g021,12014,3004
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__g6_m5wp77__game_1__p007__g022,12006,3002
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__g7_m5wp78__game_1__p007__g023,12320,3080
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__g9_m5wp79__game_1__p007__g024,11907,2977
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p007__g025,11673,2918
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p007__g026,11859,2965
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p007__g027,11737,2934
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p007__g028,11967,2992
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__g12_m5wp8p__game_2_alt_profile__p007__g029,11759,2940
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__g13_m5wp8q__game_2_alt_profile__p007__g030,12371,3093
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__g3_m5wp6q__game_2_alt_profile__p007__g031,12209,3052
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip3__g7_m5wp78__game_2_alt_profile__p007__g032,12421,3105
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_02_m89542__game_1__p007__g033,11927,2982
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_04_m8aboy__game_1__p007__g034,12070,3018
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_05_m7xlsd__game_1__p007__g035,11989,2997
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_05_m89542__game_1__p007__g036,12163,3041
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_05_m898xg__game_1__p007__g037,12158,3040
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_06_m89b9z__game_1__p007__g038,11983,2996
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_06_m8acrp__game_1__p007__g039,12332,3083
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_07_m8ad4g__game_1__p007__g040,12545,3136
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_01_m898xg__game_2_alt_profile__p007__g041,11790,2948
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p007__g042,12244,3061
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_02_m89542__game_2_alt_profile__p007__g043,11939,2985
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p007__g044,12017,3004
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_03_m898xg__game_2_alt_profile__p007__g045,12181,3045
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_04_m89542__game_2_alt_profile__p007__g046,12279,3070
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p007__g047,12140,3035
nemotron_chip_match__pid_nemotron_f581e74f06fb__record_chip4__cohort_05_m898xg__game_2_alt_profile__p007__g048,12523,3131
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_01_m7xia7__game_1__p008__g001,10394,2598
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_02_m7xiz2__game_1__p008__g002,10755,2689
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_03_m8aexq__game_1__p008__g003,10809,2702
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_05_m7xjzy__game_1__p008__g004,10753,2688
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_07_m8ag8i__game_1__p008__g005,10917,2729
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_12_m8agmu__game_1__p008__g006,10878,2720
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_14_m8agmu__game_1__p008__g007,10872,2718
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_15_m8agmu__game_1__p008__g008,10935,2734
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p008__g009,10659,2665
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p008__g010,10761,2690
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p008__g011,10892,2723
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p008__g012,11101,2775
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p008__g013,10855,2714
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p008__g014,10684,2671
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p008__g015,10616,2654
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p008__g016,10660,2665
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__cohort_01_m8aiq8__game_1__p008__g017,10820,2705
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__cohort_05_m8aiq8__game_1__p008__g018,10777,2694
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__g11_m5wp7b__game_1__p008__g019,11207,2802
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__g17_m5wp8w__game_1__p008__g020,10879,2720
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__g20_m5wq93__game_1__p008__g021,10950,2738
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__g6_m5wp77__game_1__p008__g022,10942,2736
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__g7_m5wp78__game_1__p008__g023,11256,2814
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__g9_m5wp79__game_1__p008__g024,10843,2711
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p008__g025,10609,2652
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p008__g026,10795,2699
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p008__g027,10673,2668
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p008__g028,10903,2726
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__g12_m5wp8p__game_2_alt_profile__p008__g029,10695,2674
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__g13_m5wp8q__game_2_alt_profile__p008__g030,11307,2827
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__g3_m5wp6q__game_2_alt_profile__p008__g031,11145,2786
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip3__g7_m5wp78__game_2_alt_profile__p008__g032,11357,2839
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_02_m89542__game_1__p008__g033,10863,2716
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_04_m8aboy__game_1__p008__g034,11006,2752
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_05_m7xlsd__game_1__p008__g035,10925,2731
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_05_m89542__game_1__p008__g036,11099,2775
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_05_m898xg__game_1__p008__g037,11094,2774
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_06_m89b9z__game_1__p008__g038,10919,2730
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_06_m8acrp__game_1__p008__g039,11268,2817
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_07_m8ad4g__game_1__p008__g040,11481,2870
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_01_m898xg__game_2_alt_profile__p008__g041,10726,2682
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p008__g042,11180,2795
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_02_m89542__game_2_alt_profile__p008__g043,10875,2719
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p008__g044,10953,2738
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_03_m898xg__game_2_alt_profile__p008__g045,11117,2779
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_04_m89542__game_2_alt_profile__p008__g046,11215,2804
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p008__g047,11076,2769
nemotron_chip_match__pid_nemotron_99bedf79e01a__record_chip4__cohort_05_m898xg__game_2_alt_profile__p008__g048,11459,2865
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_01_m7xia7__game_1__p009__g001,9983,2496
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_02_m7xiz2__game_1__p009__g002,10344,2586
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_03_m8aexq__game_1__p009__g003,10398,2600
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_05_m7xjzy__game_1__p009__g004,10342,2586
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_07_m8ag8i__game_1__p009__g005,10506,2626
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_12_m8agmu__game_1__p009__g006,10467,2617
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_14_m8agmu__game_1__p009__g007,10461,2615
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_15_m8agmu__game_1__p009__g008,10524,2631
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p009__g009,10248,2562
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p009__g010,10350,2588
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p009__g011,10481,2620
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p009__g012,10690,2672
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p009__g013,10444,2611
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p009__g014,10273,2568
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p009__g015,10205,2551
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p009__g016,10249,2562
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__cohort_01_m8aiq8__game_1__p009__g017,10409,2602
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__cohort_05_m8aiq8__game_1__p009__g018,10366,2592
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__g11_m5wp7b__game_1__p009__g019,10796,2699
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__g17_m5wp8w__game_1__p009__g020,10468,2617
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__g20_m5wq93__game_1__p009__g021,10539,2635
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__g6_m5wp77__game_1__p009__g022,10531,2633
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__g7_m5wp78__game_1__p009__g023,10845,2711
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__g9_m5wp79__game_1__p009__g024,10432,2608
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p009__g025,10198,2550
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p009__g026,10384,2596
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p009__g027,10262,2566
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p009__g028,10492,2623
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__g12_m5wp8p__game_2_alt_profile__p009__g029,10284,2571
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__g13_m5wp8q__game_2_alt_profile__p009__g030,10896,2724
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__g3_m5wp6q__game_2_alt_profile__p009__g031,10734,2684
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip3__g7_m5wp78__game_2_alt_profile__p009__g032,10946,2736
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_02_m89542__game_1__p009__g033,10452,2613
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_04_m8aboy__game_1__p009__g034,10595,2649
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_05_m7xlsd__game_1__p009__g035,10514,2628
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_05_m89542__game_1__p009__g036,10688,2672
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_05_m898xg__game_1__p009__g037,10683,2671
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_06_m89b9z__game_1__p009__g038,10508,2627
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_06_m8acrp__game_1__p009__g039,10857,2714
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_07_m8ad4g__game_1__p009__g040,11070,2768
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_01_m898xg__game_2_alt_profile__p009__g041,10315,2579
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p009__g042,10769,2692
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_02_m89542__game_2_alt_profile__p009__g043,10464,2616
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p009__g044,10542,2636
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_03_m898xg__game_2_alt_profile__p009__g045,10706,2676
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_04_m89542__game_2_alt_profile__p009__g046,10804,2701
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p009__g047,10665,2666
nemotron_chip_match__pid_nemotron_977a3ad6553e__record_chip4__cohort_05_m898xg__game_2_alt_profile__p009__g048,11048,2762
nemotron_chip_match__pid_nemotron_9afc2d5a2cf6__record_chip2__cohort_01_m7xia7__game_1__p010__g001,11062,2766
nemotron_chip_match__pid_nemotron_9afc2d5a2cf6__record_chip2__cohort_02_m7xiz2__game_1__p010__g002,11423,2856
nemotron_chip_match__pid_nemotron_9afc2d5a2cf6__record_chip2__cohort_03_m8aexq__game_1__p010__g003,11477,2869
nemotron_chip_match__pid_nemotron_9afc2d5a2cf6__record_chip2__cohort_05_m7xjzy__game_1__p010__g004,11421,2855
