gameId,playerId,age,age_missing,gender_code,gender_man,gender_woman,gender_non_binary,gender_unknown,education_code,education_high_school,education_bachelor,education_master,education_other,education_unknown
E4wk4FkAE6hxyBvGN,3ESMeYxPfp7WRAbQP,46.0,0,2,0,1,0,0,2,0,1,0,0,0
E4wk4FkAE6hxyBvGN,4WtpcDWuaQfEanHyv,23.0,0,2,0,1,0,0,2,0,1,0,0,0
E4wk4FkAE6hxyBvGN,4ZPhYWBc7aouoRfJS,45.0,0,1,1,0,0,0,2,0,1,0,0,0
E4wk4FkAE6hxyBvGN,9TiPHvW9YhZ3ZMR8o,43.0,0,2,0,1,0,0,4,0,0,0,1,0
E4wk4FkAE6hxyBvGN,9xMPtcqmJWpGdfvyJ,41.0,0,2,0,1,0,0,1,1,0,0,0,0
E4wk4FkAE6hxyBvGN,AaSRcRrxDvw78Knw6,27.0,0,1,1,0,0,0,1,1,0,0,0,0
E4wk4FkAE6hxyBvGN,BFg9SFBtbRRWFZXwd,65.0,0,2,0,1,0,0,1,1,0,0,0,0
E4wk4FkAE6hxyBvGN,E7j6hmJbum99ymsaR,20.0,0,1,1,0,0,0,1,1,0,0,0,0
E4wk4FkAE6hxyBvGN,Gz9tF5Q3MztvJsDNB,41.0,0,1,1,0,0,0,1,1,0,0,0,0
E4wk4FkAE6hxyBvGN,YnGjLR3oZXoTWFDyy,37.0,0,1,1,0,0,0,1,1,0,0,0,0
E4wk4FkAE6hxyBvGN,bn7H49gqTLcEPJSSw,43.0,0,1,1,0,0,0,1,1,0,0,0,0
E4wk4FkAE6hxyBvGN,d2PMArhoDbNaTWdzr,36.0,0,1,1,0,0,0,2,0,1,0,0,0
E4wk4FkAE6hxyBvGN,rLAkNKmE7rJnzEDhC,51.0,0,1,1,0,0,0,4,0,0,0,1,0
E4wk4FkAE6hxyBvGN,seGjKMdFCXbNdo7Fi,31.0,0,1,1,0,0,0,1,1,0,0,0,0
E4wk4FkAE6hxyBvGN,tNyX6bFvjb2xrqCnf,35.0,0,1,1,0,0,0,3,0,0,1,0,0
E4wk4FkAE6hxyBvGN,wajogxybyFssgdvwu,63.0,0,2,0,1,0,0,3,0,0,1,0,0
E4wk4FkAE6hxyBvGN,xYyQ4CFHWKRh6iJgH,49.0,0,2,0,1,0,0,1,1,0,0,0,0
E5tqSkPqBYAYuYAdK,6YRqmEknn9p3okYYZ,28.0,0,2,0,1,0,0,2,0,1,0,0,0
E5tqSkPqBYAYuYAdK,FrcQRcENbEx5XR2hb,23.0,0,2,0,1,0,0,2,0,1,0,0,0
E5tqSkPqBYAYuYAdK,sPTTfQa4MgjFiBB8r,41.0,0,1,1,0,0,0,2,0,1,0,0,0
E6L8vyqcceMYRFhuC,9LutMG8x7qjAfR7J7,28.0,0,1,1,0,0,0,2,0,1,0,0,0
E6L8vyqcceMYRFhuC,JNfGo8vs4roJu8wzh,26.0,0,1,1,0,0,0,2,0,1,0,0,0
E6L8vyqcceMYRFhuC,M3cQTNQ8oNxvLFAic,44.0,0,2,0,1,0,0,2,0,1,0,0,0
E6L8vyqcceMYRFhuC,TfkneRguPg3itNBCp,56.0,0,1,1,0,0,0,1,1,0,0,0,0
E6L8vyqcceMYRFhuC,WCRGmKEro6N2AQHPC,26.0,0,2,0,1,0,0,3,0,0,1,0,0
E6L8vyqcceMYRFhuC,ZAXf2geKzDzspCbAW,31.0,0,1,1,0,0,0,1,1,0,0,0,0
E6L8vyqcceMYRFhuC,ZzWtveJAi6TwcayCc,47.0,0,1,1,0,0,0,4,0,0,0,1,0
E6L8vyqcceMYRFhuC,dCtLMXJJWELZsM73n,47.0,0,2,0,1,0,0,3,0,0,1,0,0
E6L8vyqcceMYRFhuC,ehKk3zbFCifnWbvqr,24.0,0,2,0,1,0,0,2,0,1,0,0,0
E6L8vyqcceMYRFhuC,nXfKSqTFr38fRmGKc,45.0,0,1,1,0,0,0,3,0,0,1,0,0
E6L8vyqcceMYRFhuC,q2vmb2pBT52x5Bh8q,21.0,0,3,0,0,1,0,1,1,0,0,0,0
E6L8vyqcceMYRFhuC,t9g84Nt4KhZvEJjrv,28.0,0,1,1,0,0,0,1,1,0,0,0,0
E6L8vyqcceMYRFhuC,tXb9XzTDpHK4j9tox,26.0,0,2,0,1,0,0,3,0,0,1,0,0
E6L8vyqcceMYRFhuC,u5oYAqEwa3sYGodrp,26.0,0,1,1,0,0,0,3,0,0,1,0,0
EEe5Aynbvexiu25Q4,AgYTTfLwZeQ8jYKyq,46.0,0,1,1,0,0,0,3,0,0,1,0,0
EEe5Aynbvexiu25Q4,k8CH8RjtJ2aRjTKwu,76.0,0,2,0,1,0,0,2,0,1,0,0,0
EEe5Aynbvexiu25Q4,qw96LAa7HgbhBHaQq,48.0,0,1,1,0,0,0,3,0,0,1,0,0
EEe5Aynbvexiu25Q4,zHXp57nr3CzTTr9xi,34.0,0,1,1,0,0,0,3,0,0,1,0,0
EEpd3uZzuS7TShmdH,3qzFu3MNWZ9Ezfs84,34.0,0,2,0,1,0,0,2,0,1,0,0,0
EEpd3uZzuS7TShmdH,5KpPvHT3i7o6qXZdy,43.0,0,1,1,0,0,0,3,0,0,1,0,0
EEpd3uZzuS7TShmdH,DS5TDmW3mJoWSo4dC,62.0,0,2,0,1,0,0,1,1,0,0,0,0
EEpd3uZzuS7TShmdH,ERy47ZcyWzgEFExyw,38.0,0,1,1,0,0,0,3,0,0,1,0,0
EEpd3uZzuS7TShmdH,TemznF6XhD2xGLrzF,42.0,0,2,0,1,0,0,2,0,1,0,0,0
EEpd3uZzuS7TShmdH,atfuQJt3dPEZq5TXv,40.0,0,1,1,0,0,0,4,0,0,0,1,0
EEpd3uZzuS7TShmdH,d35yXRzFQ5JJFEDv9,43.0,0,1,1,0,0,0,1,1,0,0,0,0
EEpd3uZzuS7TShmdH,eQsfc22cgk2cEgbft,47.0,0,1,1,0,0,0,3,0,0,1,0,0
EEpd3uZzuS7TShmdH,n3LWvaN74SDjH94yY,20.0,0,2,0,1,0,0,1,1,0,0,0,0
EEpd3uZzuS7TShmdH,xEvBxeR7azm37CoGc,27.0,0,1,1,0,0,0,2,0,1,0,0,0
EEpd3uZzuS7TShmdH,xXr8hj854Wk282raK,23.0,0,1,1,0,0,0,3,0,0,1,0,0
ESikYmAwPYqz6DLkw,6n72H8gdJWtGwGWPg,50.0,0,2,0,1,0,0,2,0,1,0,0,0
ESikYmAwPYqz6DLkw,85iwrNwYMRKjvHNdy,46.0,0,1,1,0,0,0,1,1,0,0,0,0
ESikYmAwPYqz6DLkw,88zGAJZcjPvasZuA2,71.0,0,1,1,0,0,0,2,0,1,0,0,0
ESikYmAwPYqz6DLkw,CPXbHnex3wCi67ZSk,46.0,0,2,0,1,0,0,4,0,0,0,1,0
ESikYmAwPYqz6DLkw,EzotrLpTsiQFdLywQ,50.0,0,1,1,0,0,0,2,0,1,0,0,0
ESikYmAwPYqz6DLkw,Gqp2SYFkeM64XMxBQ,46.0,0,1,1,0,0,0,1,1,0,0,0,0
ESikYmAwPYqz6DLkw,Nuqrjojz6654Fk93Y,58.0,0,2,0,1,0,0,3,0,0,1,0,0
ESikYmAwPYqz6DLkw,bFckYYPK3xNFonPR3,28.0,0,2,0,1,0,0,1,1,0,0,0,0
ESikYmAwPYqz6DLkw,bNdiTfKqQoLzk7o69,55.0,0,2,0,1,0,0,2,0,1,0,0,0
ESikYmAwPYqz6DLkw,bguQSYySz3Rqkrn6R,38.0,0,2,0,1,0,0,2,0,1,0,0,0
ESikYmAwPYqz6DLkw,c4MS6mmtryjXhXT25,40.0,0,1,1,0,0,0,2,0,1,0,0,0
ESikYmAwPYqz6DLkw,c77frsYTLumnPEN3B,30.0,0,1,1,0,0,0,1,1,0,0,0,0
ESikYmAwPYqz6DLkw,dA22uH5M3pPx4Hkxm,37.0,0,1,1,0,0,0,2,0,1,0,0,0
ESikYmAwPYqz6DLkw,hZtBHzPZhaALwQXRa,36.0,0,2,0,1,0,0,1,1,0,0,0,0
ESikYmAwPYqz6DLkw,i8xGRwdHE9GcQ6P8o,42.0,0,2,0,1,0,0,2,0,1,0,0,0
ESikYmAwPYqz6DLkw,kajJrGnAmX3ZLGQmx,69.0,0,2,0,1,0,0,1,1,0,0,0,0
ESikYmAwPYqz6DLkw,kfokmYTteJ5ycFi5Q,47.0,0,2,0,1,0,0,2,0,1,0,0,0
ESikYmAwPYqz6DLkw,skgdqNXenmY2ZTKHt,44.0,0,2,0,1,0,0,2,0,1,0,0,0
EiQexzqKqzprkv8Rh,2u3N8ZBaTrwrr7ent,20.0,0,1,1,0,0,0,1,1,0,0,0,0
EiQexzqKqzprkv8Rh,4QSXLcF7HyXdHwTGW,28.0,0,1,1,0,0,0,1,1,0,0,0,0
EiQexzqKqzprkv8Rh,5xf8XmXiNQvnzANiH,33.0,0,3,0,0,1,0,1,1,0,0,0,0
EiQexzqKqzprkv8Rh,C2LKY4HNmTDWeBf9k,46.0,0,2,0,1,0,0,2,0,1,0,0,0
EiQexzqKqzprkv8Rh,CegtkXEnziHoHrj4y,21.0,0,2,0,1,0,0,1,1,0,0,0,0
EiQexzqKqzprkv8Rh,ChpQQ74m7QpG6Xnmb,44.0,0,2,0,1,0,0,3,0,0,1,0,0
EiQexzqKqzprkv8Rh,Khz5nARdwXJEyAonQ,44.0,0,2,0,1,0,0,3,0,0,1,0,0
EiQexzqKqzprkv8Rh,Y4ESkNgpfeY4v7syk,42.0,0,1,1,0,0,0,2,0,1,0,0,0
EiQexzqKqzprkv8Rh,Z3svQSMQK5mipy8oZ,48.0,0,2,0,1,0,0,2,0,1,0,0,0
EiQexzqKqzprkv8Rh,ZgMKNjkrT73twhNin,32.0,0,1,1,0,0,0,2,0,1,0,0,0
EiQexzqKqzprkv8Rh,b43yybEFWSgc9ihQ3,29.0,0,1,1,0,0,0,1,1,0,0,0,0
EiQexzqKqzprkv8Rh,bY7MXNN2J64REtMjS,27.0,0,1,1,0,0,0,3,0,0,1,0,0
EiQexzqKqzprkv8Rh,cWpikwe454CNzJEnh,53.0,0,2,0,1,0,0,1,1,0,0,0,0
EiQexzqKqzprkv8Rh,eDZimSiNoL7CMf7MY,25.0,0,1,1,0,0,0,4,0,0,0,1,0
EiQexzqKqzprkv8Rh,odjTHrruuPTeaMQsW,25.0,0,2,0,1,0,0,2,0,1,0,0,0
EiQexzqKqzprkv8Rh,qsJcTxH45dt3fpBDD,42.0,0,2,0,1,0,0,2,0,1,0,0,0
EiQexzqKqzprkv8Rh,tJY3fqM3mGboZmSxr,20.0,0,2,0,1,0,0,1,1,0,0,0,0
EiQexzqKqzprkv8Rh,vHaFZE7myJm7srTap,50.0,0,1,1,0,0,0,2,0,1,0,0,0
Ep7RASWzHevNh78dL,3vQinYzT7XPKYDkXB,36.0,0,2,0,1,0,0,4,0,0,0,1,0
Ep7RASWzHevNh78dL,73PtaXmPuB3XNx6Hq,39.0,0,2,0,1,0,0,2,0,1,0,0,0
Ep7RASWzHevNh78dL,7H2knCivRDdTFgPKd,74.0,0,1,1,0,0,0,1,1,0,0,0,0
Ep7RASWzHevNh78dL,8cLeZXc2EHW6hcQgw,25.0,0,1,1,0,0,0,2,0,1,0,0,0
Ep7RASWzHevNh78dL,9ppaqrbErzrZRwYWh,27.0,0,2,0,1,0,0,2,0,1,0,0,0
Ep7RASWzHevNh78dL,AL7MRXFhSZh3py3fK,46.0,0,2,0,1,0,0,2,0,1,0,0,0
Ep7RASWzHevNh78dL,JtJ6nNc6zBwphCBzR,26.0,0,1,1,0,0,0,2,0,1,0,0,0
Ep7RASWzHevNh78dL,NMYjY7fAEydHCWxvB,42.0,0,1,1,0,0,0,1,1,0,0,0,0
Ep7RASWzHevNh78dL,W8Xeb3GtuSixG8DmJ,44.0,0,2,0,1,0,0,2,0,1,0,0,0
Ep7RASWzHevNh78dL,ZCTt88oQuJG7H6dDj,39.0,0,2,0,1,0,0,2,0,1,0,0,0
Ep7RASWzHevNh78dL,dtgpBAEnRFywHoMig,33.0,0,1,1,0,0,0,2,0,1,0,0,0
Ep7RASWzHevNh78dL,tZczuk6T76cJQbogu,51.0,0,1,1,0,0,0,1,1,0,0,0,0
Ep7RASWzHevNh78dL,u3bRMAozGnYBTJqY8,32.0,0,1,1,0,0,0,3,0,0,1,0,0
Ep7RASWzHevNh78dL,zsvzKD4yqohtuWqmd,29.0,0,2,0,1,0,0,3,0,0,1,0,0
Esb9zF6J52owJzGuL,6LfgWTmLrTw6ocYWA,35.0,0,1,1,0,0,0,1,1,0,0,0,0
Esb9zF6J52owJzGuL,pQdJQNB7mpwMsfaXk,44.0,0,1,1,0,0,0,2,0,1,0,0,0
FDhgaavSuHcHqTnoY,A5MiSumFG9pMNDvoZ,27.0,0,1,1,0,0,0,1,1,0,0,0,0
FDhgaavSuHcHqTnoY,AYoNPzxH3THqQirAW,58.0,0,2,0,1,0,0,3,0,0,1,0,0
FDhgaavSuHcHqTnoY,ZWQXErLHGRwiCnEAK,43.0,0,1,1,0,0,0,3,0,0,1,0,0
FDhgaavSuHcHqTnoY,h7iq7SaWEzH4N4vEi,41.0,0,1,1,0,0,0,2,0,1,0,0,0
FDhgaavSuHcHqTnoY,iZTrTtyLh2RQzXGhJ,34.0,0,1,1,0,0,0,2,0,1,0,0,0
FDhgaavSuHcHqTnoY,j2rxcZShjq4SqumGw,31.0,0,2,0,1,0,0,3,0,0,1,0,0
FDhgaavSuHcHqTnoY,oLTiMWsbCmRZjGJoa,41.0,0,2,0,1,0,0,2,0,1,0,0,0
FDhgaavSuHcHqTnoY,pSnZmfW9FNsjNgSQd,43.0,0,1,1,0,0,0,2,0,1,0,0,0
FDhgaavSuHcHqTnoY,ry9ynTGFDExhwiH2u,20.0,0,1,1,0,0,0,1,1,0,0,0,0
FDhgaavSuHcHqTnoY,vANmJ4HeA8w7Yjvum,41.0,0,1,1,0,0,0,3,0,0,1,0,0
FDhgaavSuHcHqTnoY,ygfJ2gJ7R47rN7Y8a,55.0,0,2,0,1,0,0,3,0,0,1,0,0
FPPMdHLDRKNWZpFjA,5dWuiifG8REbveceN,36.0,0,1,1,0,0,0,4,0,0,0,1,0
FPPMdHLDRKNWZpFjA,7WXxbavzSZGvTQZsq,47.0,0,1,1,0,0,0,2,0,1,0,0,0
FPPMdHLDRKNWZpFjA,GCDh3atza72jjGZF8,37.0,0,1,1,0,0,0,2,0,1,0,0,0
FPPMdHLDRKNWZpFjA,GSWbaWXf4wcC2hQNM,47.0,0,2,0,1,0,0,3,0,0,1,0,0
FPPMdHLDRKNWZpFjA,HtTQgH92rrfSt6ZwM,28.0,0,2,0,1,0,0,2,0,1,0,0,0
FPPMdHLDRKNWZpFjA,bX6XJK86T5LQySjFS,36.0,0,1,1,0,0,0,2,0,1,0,0,0
FPPMdHLDRKNWZpFjA,hHMRaqv4Ghgd5Ljbp,79.0,0,1,1,0,0,0,2,0,1,0,0,0
FPPMdHLDRKNWZpFjA,nS8FdE65oyTFvebuG,37.0,0,1,1,0,0,0,2,0,1,0,0,0
FPPMdHLDRKNWZpFjA,rt92FAo8P2PHpqaEE,31.0,0,1,1,0,0,0,3,0,0,1,0,0
Fj9DT3BL4SG26wNCY,37Qjb7SqbrFrfRLNu,19.0,0,1,1,0,0,0,1,1,0,0,0,0
Fj9DT3BL4SG26wNCY,9GW2oKr5GBDwbYMpf,26.0,0,1,1,0,0,0,2,0,1,0,0,0
Fj9DT3BL4SG26wNCY,A7NELwAoAPnqyW83u,36.0,0,1,1,0,0,0,2,0,1,0,0,0
Fj9DT3BL4SG26wNCY,A8X77Yj2S5nPLXKvQ,29.0,0,1,1,0,0,0,2,0,1,0,0,0
Fj9DT3BL4SG26wNCY,Efsqpq52tZGWC2fqK,47.0,0,2,0,1,0,0,3,0,0,1,0,0
Fj9DT3BL4SG26wNCY,GMoiWGHcji9Gy5jgB,25.0,0,2,0,1,0,0,2,0,1,0,0,0
Fj9DT3BL4SG26wNCY,R9JM2eGvCbpJnPGBL,32.0,0,1,1,0,0,0,2,0,1,0,0,0
Fj9DT3BL4SG26wNCY,cx9w92Kmyxhdf66ES,21.0,0,2,0,1,0,0,1,1,0,0,0,0
Fj9DT3BL4SG26wNCY,kAFwduKJ9rkCuHvCs,21.0,0,1,1,0,0,0,1,1,0,0,0,0
Fj9DT3BL4SG26wNCY,ukXqbrd6dBJYHeW6d,19.0,0,1,1,0,0,0,1,1,0,0,0,0
FmkaCSorD3a94QiTC,EGcsXcA9KcKvGiDeK,26.0,0,1,1,0,0,0,2,0,1,0,0,0
FmkaCSorD3a94QiTC,FY853omDERBGLnWXC,35.0,0,2,0,1,0,0,2,0,1,0,0,0
FmkaCSorD3a94QiTC,H8EAMYQKyWJ9avkpY,55.0,0,2,0,1,0,0,2,0,1,0,0,0
FmkaCSorD3a94QiTC,Pi4Empbxows6seizj,38.0,0,1,1,0,0,0,3,0,0,1,0,0
FmkaCSorD3a94QiTC,QrpyoEzEu75hjm5o8,30.0,0,2,0,1,0,0,2,0,1,0,0,0
FmkaCSorD3a94QiTC,RamY3dpzw74H5EsMz,40.0,0,2,0,1,0,0,2,0,1,0,0,0
FmkaCSorD3a94QiTC,SEgtz7bkeRQww5sGQ,37.0,0,2,0,1,0,0,2,0,1,0,0,0
FmkaCSorD3a94QiTC,TbgNrLsRNfeB8kG7q,35.0,0,1,1,0,0,0,2,0,1,0,0,0
FmkaCSorD3a94QiTC,dkL3J9hMEk9CmHMqm,29.0,0,1,1,0,0,0,2,0,1,0,0,0
FmkaCSorD3a94QiTC,jXc72ua364R4i6Z5Q,36.0,0,1,1,0,0,0,1,1,0,0,0,0
FmkaCSorD3a94QiTC,kj869WYppdMz2dYGL,50.0,0,1,1,0,0,0,2,0,1,0,0,0
FmkaCSorD3a94QiTC,qPotpGRQjkwkfoXpS,48.0,0,2,0,1,0,0,1,1,0,0,0,0
FmkaCSorD3a94QiTC,ttZbZrsYyNnKBiwMF,36.0,0,1,1,0,0,0,2,0,1,0,0,0
FmkaCSorD3a94QiTC,w4Aena3bB24mELNMM,48.0,0,1,1,0,0,0,1,1,0,0,0,0
FpYh3P5jAMzox9jXF,3PKCfDTqZRvBowEo6,38.0,0,1,1,0,0,0,4,0,0,0,1,0
FpYh3P5jAMzox9jXF,Dmra7qzWd8wwLwcLi,47.0,0,2,0,1,0,0,3,0,0,1,0,0
FpYh3P5jAMzox9jXF,GM4GNN6EXmhXWuh9e,44.0,0,2,0,1,0,0,3,0,0,1,0,0
FpYh3P5jAMzox9jXF,QBWmmzsTaNAkHQmCB,31.0,0,1,1,0,0,0,2,0,1,0,0,0
FpYh3P5jAMzox9jXF,Sobtwx5KjbxuJijvx,51.0,0,2,0,1,0,0,2,0,1,0,0,0
FpYh3P5jAMzox9jXF,XGSGgWNf6dPCKJe7f,23.0,0,2,0,1,0,0,1,1,0,0,0,0
FpYh3P5jAMzox9jXF,bdcpfXacXH3mi6ytT,37.0,0,1,1,0,0,0,1,1,0,0,0,0
FpYh3P5jAMzox9jXF,fpFxtzv8KbddMwT5f,29.0,0,2,0,1,0,0,2,0,1,0,0,0
FpYh3P5jAMzox9jXF,hFRk8jHTRrTfEXerP,33.0,0,1,1,0,0,0,1,1,0,0,0,0
FpYh3P5jAMzox9jXF,noXwx5mbTAhbe2D5X,43.0,0,1,1,0,0,0,1,1,0,0,0,0
FpYh3P5jAMzox9jXF,oxzfaNFWeQTCPbfR6,26.0,0,2,0,1,0,0,2,0,1,0,0,0
FpYh3P5jAMzox9jXF,r4ppXWQgvYmHmkjdr,58.0,0,1,1,0,0,0,3,0,0,1,0,0
FpYh3P5jAMzox9jXF,uEdQDGdaW6RAt6bdQ,44.0,0,1,1,0,0,0,1,1,0,0,0,0
FpYh3P5jAMzox9jXF,z8wNrGjGdvhsrtd3n,35.0,0,1,1,0,0,0,4,0,0,0,1,0
FpYh3P5jAMzox9jXF,zyeWX2rk8kRATyEpM,33.0,0,2,0,1,0,0,1,1,0,0,0,0
FvZe9PNTuF273SJxa,6b42kqQPuGMHk4yvX,28.0,0,1,1,0,0,0,3,0,0,1,0,0
FvZe9PNTuF273SJxa,QG5q8LYhqZ3K2XnrK,39.0,0,1,1,0,0,0,2,0,1,0,0,0
FvZe9PNTuF273SJxa,SCJYAJ744WXwqRcTJ,34.0,0,1,1,0,0,0,2,0,1,0,0,0
FvZe9PNTuF273SJxa,SSoNSmBR4Y7Ays38d,37.0,0,2,0,1,0,0,2,0,1,0,0,0
FvZe9PNTuF273SJxa,WbT9X5inuAJneqsq4,57.0,0,2,0,1,0,0,2,0,1,0,0,0
FvZe9PNTuF273SJxa,adFGoqtnHrrhm2yEQ,31.0,0,1,1,0,0,0,3,0,0,1,0,0
FvZe9PNTuF273SJxa,bTr9vEumghjmvqwdb,49.0,0,1,1,0,0,0,1,1,0,0,0,0
FvZe9PNTuF273SJxa,gimLBJdGdHJrREskJ,30.0,0,1,1,0,0,0,3,0,0,1,0,0
FvZe9PNTuF273SJxa,hKq7NB6yhmjx5xhYE,35.0,0,1,1,0,0,0,2,0,1,0,0,0
FvZe9PNTuF273SJxa,wHiPyq8N7cJQHQfcC,37.0,0,1,1,0,0,0,2,0,1,0,0,0
FvZe9PNTuF273SJxa,xYgbPP5mcWqPTkDdr,32.0,0,1,1,0,0,0,2,0,1,0,0,0
FxN4ETksRuuZDFtEm,FK4WzfCAQJ2PhsmBf,53.0,0,1,1,0,0,0,2,0,1,0,0,0
FxN4ETksRuuZDFtEm,NvTuFa62irY7vQYvP,45.0,0,2,0,1,0,0,2,0,1,0,0,0
FxN4ETksRuuZDFtEm,e4ibC4yyh8keBWJRN,34.0,0,1,1,0,0,0,4,0,0,0,1,0
FxN4ETksRuuZDFtEm,ir7kuiDXzxBT56Mwe,40.0,0,1,1,0,0,0,3,0,0,1,0,0
G6ZjvG8cmjw4tAj6T,4vjmCiFpgjrfeY32v,40.0,0,1,1,0,0,0,2,0,1,0,0,0
G6ZjvG8cmjw4tAj6T,68NhXvTiB22wQCfT5,36.0,0,1,1,0,0,0,2,0,1,0,0,0
G6ZjvG8cmjw4tAj6T,7Pe3Mzhn7y7WpApnu,39.0,0,2,0,1,0,0,3,0,0,1,0,0
G6ZjvG8cmjw4tAj6T,A8Q7dhWK42XxvygSe,46.0,0,2,0,1,0,0,1,1,0,0,0,0
G6ZjvG8cmjw4tAj6T,CtFWzyC9AetEJKRqF,29.0,0,1,1,0,0,0,2,0,1,0,0,0
G6ZjvG8cmjw4tAj6T,HkxwRxQWSEhi6vrou,23.0,0,1,1,0,0,0,2,0,1,0,0,0
G6ZjvG8cmjw4tAj6T,LCBpzS9WDWn3yTgyE,30.0,0,2,0,1,0,0,4,0,0,0,1,0
G6ZjvG8cmjw4tAj6T,LziC8HDex6gmfaLxA,29.0,0,1,1,0,0,0,1,1,0,0,0,0
G6ZjvG8cmjw4tAj6T,WL7naBzQSJKsecQ6W,56.0,0,2,0,1,0,0,4,0,0,0,1,0
G6ZjvG8cmjw4tAj6T,d9Q4bAGJWN7dbLZ7Z,40.0,0,1,1,0,0,0,2,0,1,0,0,0
G6ZjvG8cmjw4tAj6T,vTHF7zQCvSKCHxByb,51.0,0,2,0,1,0,0,2,0,1,0,0,0
G6ZjvG8cmjw4tAj6T,xJSX3CD6tYhBoouuS,34.0,0,1,1,0,0,0,3,0,0,1,0,0
G6oekPH7QWW5gEh8g,EsNFMQAZe7JmtiDBF,52.0,0,2,0,1,0,0,3,0,0,1,0,0
G6oekPH7QWW5gEh8g,oKrYcAGCRCTpFy8WA,22.0,0,1,1,0,0,0,1,1,0,0,0,0
G6oekPH7QWW5gEh8g,y9eHvkbhwijYkPHcM,36.0,0,1,1,0,0,0,1,1,0,0,0,0
G7MK9MeuEdEmnrf8g,34XA4hdGczFSLM8A2,26.0,0,1,1,0,0,0,1,1,0,0,0,0
G7MK9MeuEdEmnrf8g,4F4iWqtTcfym6eZbu,19.0,0,1,1,0,0,0,1,1,0,0,0,0
G7MK9MeuEdEmnrf8g,6pJAT3w3b6pEeQSh2,41.0,0,2,0,1,0,0,4,0,0,0,1,0
G7MK9MeuEdEmnrf8g,9dfMmsGPWxWSam3aH,37.0,0,2,0,1,0,0,1,1,0,0,0,0
G7MK9MeuEdEmnrf8g,9hfoX8Na8ZGdnWYRP,27.0,0,1,1,0,0,0,3,0,0,1,0,0
G7MK9MeuEdEmnrf8g,JHxEWx9sH99wYFXFN,34.0,0,2,0,1,0,0,2,0,1,0,0,0
G7MK9MeuEdEmnrf8g,REE3nTygZekYjxGt7,40.0,0,2,0,1,0,0,1,1,0,0,0,0
G7MK9MeuEdEmnrf8g,WxsBjJWNXYAh4nGPm,38.0,0,2,0,1,0,0,1,1,0,0,0,0
G7MK9MeuEdEmnrf8g,dScGksXpRCS2oFJnL,38.0,0,1,1,0,0,0,4,0,0,0,1,0
G7MK9MeuEdEmnrf8g,hHwNZMJgvMKxnwWP9,48.0,0,1,1,0,0,0,3,0,0,1,0,0
G7MK9MeuEdEmnrf8g,nHnwfzpPYRiT6TioL,32.0,0,2,0,1,0,0,2,0,1,0,0,0
G7MK9MeuEdEmnrf8g,oAFYn6ptaGsnyXZBZ,32.0,0,2,0,1,0,0,1,1,0,0,0,0
G7MK9MeuEdEmnrf8g,qrupxuevAM9xuKYtc,38.0,0,1,1,0,0,0,2,0,1,0,0,0
G7MK9MeuEdEmnrf8g,w4fmmfBT8nHacoYew,27.0,0,1,1,0,0,0,3,0,0,1,0,0
G7MK9MeuEdEmnrf8g,xHCgddfCRmSPiTHLx,35.0,0,2,0,1,0,0,1,1,0,0,0,0
G7MK9MeuEdEmnrf8g,zYqo6meiWzKcNpJQY,49.0,0,2,0,1,0,0,4,0,0,0,1,0
GCnCvjXC59gJ6uqDL,ASrCJ6LFhJS8haC6K,28.0,0,1,1,0,0,0,2,0,1,0,0,0
GCnCvjXC59gJ6uqDL,EEBKSXfYjMTgT9g45,29.0,0,1,1,0,0,0,4,0,0,0,1,0
GCnCvjXC59gJ6uqDL,Nhds6sbXJzmpsSYeS,24.0,0,1,1,0,0,0,3,0,0,1,0,0
GCnCvjXC59gJ6uqDL,RpTErLaMBvR2NamQn,33.0,0,1,1,0,0,0,2,0,1,0,0,0
GCnCvjXC59gJ6uqDL,bbrCAAiEfNHLfuquG,41.0,0,1,1,0,0,0,3,0,0,1,0,0
GCnCvjXC59gJ6uqDL,cxnxAnHeuxdux7W9k,33.0,0,1,1,0,0,0,1,1,0,0,0,0
GCnCvjXC59gJ6uqDL,eGArEGoyTXx5Dr2ho,29.0,0,1,1,0,0,0,2,0,1,0,0,0
GCnCvjXC59gJ6uqDL,en2KpTZ25qoXtQoJS,52.0,0,1,1,0,0,0,2,0,1,0,0,0
GCnCvjXC59gJ6uqDL,fzScndw6kkJXNHgMF,30.0,0,1,1,0,0,0,1,1,0,0,0,0
GCnCvjXC59gJ6uqDL,iCMjo6wZMzZ8yWYR7,24.0,0,1,1,0,0,0,2,0,1,0,0,0
GCnCvjXC59gJ6uqDL,kQzMygHwyDHA9oaDW,34.0,0,2,0,1,0,0,3,0,0,1,0,0
GCnCvjXC59gJ6uqDL,kYfyGmJAiLk6Hzz7q,47.0,0,1,1,0,0,0,3,0,0,1,0,0
GCnCvjXC59gJ6uqDL,oHervNJRhw4ooHPx2,25.0,0,2,0,1,0,0,2,0,1,0,0,0
GEg4HoG4betWJeQrA,2pv9wboNdcYqyeTQq,36.0,0,2,0,1,0,0,3,0,0,1,0,0
GEg4HoG4betWJeQrA,63drsFH4NuTriETbT,28.0,0,1,1,0,0,0,2,0,1,0,0,0
GEg4HoG4betWJeQrA,68s3GbKkhuTGoe7Pi,30.0,0,1,1,0,0,0,2,0,1,0,0,0
