unit_id,twin_pid,headline,summary,background_summary,age_bracket,sex_assigned_at_birth,education_harmonized,match_level,reuse_count_before,reuse_count_after,sampled_target_source_row_id,target_matching_age_bracket,target_matching_sex,target_matching_education
1636,139,"Cooperation-oriented, short-horizon, generosity-forward","Strongest supported tendencies are cooperation-oriented, short-horizon, and generosity-forward. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01265,30-49,male,high school
1638,134,"Reflective, empathic, behaviorally stable","Strongest supported tendencies are reflective, empathic, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01453,50-64,female,college/postsecondary
1655,1840,"Cooperation-oriented, behaviorally stable, structure-seeking","Strongest supported tendencies are cooperation-oriented, behaviorally stable, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02149,30-49,female,high school
1661,1368,"Reflective, patient, less guarded","Strongest supported tendencies are reflective, patient, and less guarded. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02659,30-49,male,high school
1668,1198,"Behaviorally stable, cooperation-oriented, reflective","Strongest supported tendencies are behaviorally stable, cooperation-oriented, and reflective. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00219,30-49,female,college/postsecondary
1671,158,"Short-horizon, more intuitive, inequality-tolerant","Strongest supported tendencies are short-horizon, more intuitive, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 65+; Sex assigned at birth: Male; Completed education: Associate's degree.,65+,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02792,65+,male,college/postsecondary
1741,1452,"Cooperation-oriented, generosity-forward, behaviorally stable","Strongest supported tendencies are cooperation-oriented, generosity-forward, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01589,30-49,male,high school
1742,658,"Patient, structure-seeking, cooperation-oriented","Strongest supported tendencies are patient, structure-seeking, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01070,30-49,male,postgraduate
1743,1580,"Generosity-forward, socially adaptive, cooperation-oriented","Strongest supported tendencies are generosity-forward, socially adaptive, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: High school graduate.,18-29,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02011,18-29,male,high school
1746,1165,"Structure-seeking, patient, empathic","Strongest supported tendencies are structure-seeking, patient, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01709,30-49,female,college/postsecondary
1760,1061,"Inequality-tolerant, reflective, cooperation-oriented","Strongest supported tendencies are inequality-tolerant, reflective, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00762,30-49,male,college/postsecondary
177,1699,"Inequality-tolerant, patient, reflective","Strongest supported tendencies are inequality-tolerant, patient, and reflective. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00963,18-29,male,college/postsecondary
1775,289,"More intuitive, behaviorally stable, moderately socially adaptive","Strongest supported tendencies are more intuitive, behaviorally stable, and moderately socially adaptive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02151,30-49,male,high school
1777,1279,"Inequality-tolerant, short-horizon, strong logical reasoner","Strongest supported tendencies are inequality-tolerant, short-horizon, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01777,30-49,male,high school
1781,535,"Empathic, strong logical reasoner, inequality-tolerant","Strongest supported tendencies are empathic, strong logical reasoner, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01508,18-29,female,college/postsecondary
1782,1764,"More intuitive, structure-seeking, short-horizon","Strongest supported tendencies are more intuitive, structure-seeking, and short-horizon. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: Postgraduate.,18-29,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01011,18-29,male,postgraduate
1784,1011,"Cooperation-oriented, more intuitive, generosity-forward","Strongest supported tendencies are cooperation-oriented, more intuitive, and generosity-forward. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02274,30-49,female,postgraduate
1802,2040,"Structure-seeking, patient, strong logical reasoner","Strongest supported tendencies are structure-seeking, patient, and strong logical reasoner. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01171,30-49,female,college/postsecondary
1805,572,"Reflective, cooperation-oriented, structure-seeking","Strongest supported tendencies are reflective, cooperation-oriented, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00981,18-29,male,college/postsecondary
1807,2004,"Behaviorally stable, patient, strong logical reasoner","Strongest supported tendencies are behaviorally stable, patient, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02662,30-49,male,college/postsecondary
1817,1722,"Strong logical reasoner, empathic, cooperation-oriented","Strongest supported tendencies are strong logical reasoner, empathic, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00789,30-49,female,college/postsecondary
1820,720,"Empathic, socially adaptive, structure-seeking","Strongest supported tendencies are empathic, socially adaptive, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 65+; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,65+,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00679,65+,female,college/postsecondary
1828,1740,"Empathic, reflective, patient","Strongest supported tendencies are empathic, reflective, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02135,30-49,female,high school
1831,1539,"Empathic, socially adaptive, cooperation-oriented","Strongest supported tendencies are empathic, socially adaptive, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: High school graduate.,18-29,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01863,18-29,female,high school
1836,1627,"Strong logical reasoner, inequality-tolerant, empathic","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00146,18-29,female,college/postsecondary
1840,1973,"Moderate logical reasoner, moderately cooperative, moderately structure-seeking","Strongest supported tendencies are moderate logical reasoner, moderately cooperative, and moderately structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00252,18-29,female,college/postsecondary
1842,100,"Empathic, reflective, inequality-tolerant","Strongest supported tendencies are empathic, reflective, and inequality-tolerant. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01128,30-49,male,postgraduate
185,1824,"More intuitive, short-horizon, behaviorally stable","Strongest supported tendencies are more intuitive, short-horizon, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks.","Age: 18-29; Sex assigned at birth: Male; Completed education: Some college, no degree.",18-29,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02489,18-29,male,high school
1850,1027,"Structure-seeking, behaviorally stable, strong logical reasoner","Strongest supported tendencies are structure-seeking, behaviorally stable, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: High school graduate.,30-49,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01199,30-49,female,high school
1885,522,"Strong logical reasoner, structure-seeking, empathic","Strongest supported tendencies are strong logical reasoner, structure-seeking, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 65+; Sex assigned at birth: Female; Completed education: Postgraduate.,65+,female,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02353,65+,female,postgraduate
1888,2019,"Inequality-tolerant, empathic, strong logical reasoner","Strongest supported tendencies are inequality-tolerant, empathic, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00946,50-64,female,high school
1910,1618,"Cooperation-oriented, reflective, generosity-forward","Strongest supported tendencies are cooperation-oriented, reflective, and generosity-forward. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00716,50-64,female,college/postsecondary
1915,1157,"Behaviorally stable, empathic, structure-seeking","Strongest supported tendencies are behaviorally stable, empathic, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02367,30-49,female,high school
1924,848,"Structure-seeking, behaviorally stable, cooperation-oriented","Strongest supported tendencies are structure-seeking, behaviorally stable, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02620,30-49,female,postgraduate
1934,1819,"Socially adaptive, short-horizon, empathic","Strongest supported tendencies are socially adaptive, short-horizon, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00238,30-49,male,college/postsecondary
1938,207,"Reflective, guarded against exploitation, patient","Strongest supported tendencies are reflective, guarded against exploitation, and patient. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00176,30-49,female,college/postsecondary
1979,1472,"Cooperation-oriented, empathic, short-horizon","Strongest supported tendencies are cooperation-oriented, empathic, and short-horizon. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02007,30-49,male,high school
198,1696,"Cooperation-oriented, empathic, structure-seeking","Strongest supported tendencies are cooperation-oriented, empathic, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01005,18-29,female,high school
1980,1615,"Inequality-tolerant, behaviorally stable, patient","Strongest supported tendencies are inequality-tolerant, behaviorally stable, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01715,30-49,female,postgraduate
2017,472,"Cooperation-oriented, generosity-forward, inequality-tolerant","Strongest supported tendencies are cooperation-oriented, generosity-forward, and inequality-tolerant. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 65+; Sex assigned at birth: Male; Completed education: Some college, no degree.",65+,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00450,65+,male,high school
2025,1562,"Inequality-tolerant, strong logical reasoner, empathic","Strongest supported tendencies are inequality-tolerant, strong logical reasoner, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: High school graduate.,50-64,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02571,50-64,male,high school
2036,402,"Socially adaptive, cooperation-oriented, empathic","Strongest supported tendencies are socially adaptive, cooperation-oriented, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01347,50-64,female,college/postsecondary
2049,713,"Reflective, behaviorally stable, short-horizon","Strongest supported tendencies are reflective, behaviorally stable, and short-horizon. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02676,50-64,female,college/postsecondary
205,848,"Structure-seeking, behaviorally stable, cooperation-oriented","Strongest supported tendencies are structure-seeking, behaviorally stable, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex+matching_education,1,2,multi_game_demo_source_02381,30-49,female,postgraduate
2050,1276,"Behaviorally stable, more intuitive, empathic","Strongest supported tendencies are behaviorally stable, more intuitive, and empathic. Social evidence is mixed between self-report and direct allocation tasks.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02109,30-49,female,high school
2065,257,"Strong logical reasoner, inequality-tolerant, less guarded","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and less guarded. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00690,30-49,male,postgraduate
2066,718,"Empathic, structure-seeking, patient","Strongest supported tendencies are empathic, structure-seeking, and patient. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02293,50-64,female,high school
2078,24,"More intuitive, less socially expressive, structure-seeking","Strongest supported tendencies are more intuitive, less socially expressive, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Male; Completed education: High school graduate.,18-29,male,high school,matching_age_bracket+matching_sex,0,1,multi_game_demo_source_00156,18-29,male,
2086,1607,"More intuitive, empathic, structure-seeking","Strongest supported tendencies are more intuitive, empathic, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: Associate's degree.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01705,30-49,male,college/postsecondary
2089,1766,"Short-horizon, inequality-tolerant, cooperation-oriented","Strongest supported tendencies are short-horizon, inequality-tolerant, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01210,30-49,male,high school
2103,172,"Behaviorally stable, strong logical reasoner, cooperation-oriented","Strongest supported tendencies are behaviorally stable, strong logical reasoner, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02979,50-64,male,college/postsecondary
2108,1638,"Inequality-tolerant, strong logical reasoner, patient","Strongest supported tendencies are inequality-tolerant, strong logical reasoner, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: High school graduate.,18-29,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00594,18-29,female,high school
2120,1625,"Strong logical reasoner, inequality-tolerant, cooperation-oriented","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02830,30-49,male,high school
2123,1996,"Empathic, strong logical reasoner, socially adaptive","Strongest supported tendencies are empathic, strong logical reasoner, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00272,50-64,female,high school
2140,1855,"More intuitive, behaviorally stable, empathic","Strongest supported tendencies are more intuitive, behaviorally stable, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01863,18-29,female,high school
2145,689,"Reflective, moderately cooperative, moderately guarded","Strongest supported tendencies are reflective, moderately cooperative, and moderately guarded. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Male; Completed education: Postgraduate.,18-29,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01735,18-29,male,postgraduate
2155,2058,"Reflective, empathic, cooperation-oriented","Strongest supported tendencies are reflective, empathic, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02687,30-49,male,postgraduate
2159,2013,"Patient, cooperation-oriented, more intuitive","Strongest supported tendencies are patient, cooperation-oriented, and more intuitive. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00893,30-49,female,college/postsecondary
2166,593,"Reflective, short-horizon, behaviorally stable","Strongest supported tendencies are reflective, short-horizon, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks.",Age: 65+; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,65+,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02697,65+,male,college/postsecondary
2178,1678,"Patient, guarded against exploitation, resource-protective","Strongest supported tendencies are patient, guarded against exploitation, and resource-protective. Both self-report and direct allocation behavior lean resource-protective rather than generous.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02009,18-29,female,high school
218,1899,"Behaviorally stable, strong logical reasoner, empathic","Strongest supported tendencies are behaviorally stable, strong logical reasoner, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,1,2,multi_game_demo_source_02662,30-49,male,college/postsecondary
2183,874,"More intuitive, behaviorally stable, cooperation-oriented","Strongest supported tendencies are more intuitive, behaviorally stable, and cooperation-oriented. Cooperative self-report is stronger than direct allocation behavior.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00597,50-64,male,high school
2202,1799,"Reflective, guarded against exploitation, moderately empathic","Strongest supported tendencies are reflective, guarded against exploitation, and moderately empathic. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: Associate's degree.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02267,30-49,male,college/postsecondary
2219,1304,"Strong logical reasoner, cooperation-oriented, behaviorally stable","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02816,50-64,male,postgraduate
2234,795,"More intuitive, behaviorally stable, moderately socially adaptive","Strongest supported tendencies are more intuitive, behaviorally stable, and moderately socially adaptive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00146,18-29,female,college/postsecondary
2239,1646,"Strong logical reasoner, inequality-tolerant, behaviorally stable","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01092,30-49,male,college/postsecondary
2241,1266,"Reflective, inequality-tolerant, more behaviorally variable","Strongest supported tendencies are reflective, inequality-tolerant, and more behaviorally variable. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01903,30-49,male,high school
2250,242,"Reflective, inequality-tolerant, cooperation-oriented","Strongest supported tendencies are reflective, inequality-tolerant, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: Postgraduate.,18-29,female,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00316,18-29,female,postgraduate
2259,427,"Behaviorally stable, more intuitive, patient","Strongest supported tendencies are behaviorally stable, more intuitive, and patient. Social evidence is mixed between self-report and direct allocation tasks.",Age: 65+; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,65+,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01525,65+,male,college/postsecondary
2283,185,"Strong logical reasoner, inequality-tolerant, socially adaptive","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 65+; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,65+,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01881,65+,female,college/postsecondary
2284,1185,"Strong logical reasoner, patient, empathic","Strongest supported tendencies are strong logical reasoner, patient, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02284,30-49,female,college/postsecondary
2302,615,"Strong logical reasoner, resource-protective, patient","Strongest supported tendencies are strong logical reasoner, resource-protective, and patient. Both self-report and direct allocation behavior lean resource-protective rather than generous. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02772,50-64,male,college/postsecondary
