custom_id,estimated_input_chars,estimated_input_tokens_char4
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip3__g13_m5wp8q__game_2_alt_profile__p008__g030,6757,1689
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip3__g3_m5wp6q__game_2_alt_profile__p008__g031,6595,1649
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip3__g7_m5wp78__game_2_alt_profile__p008__g032,6807,1702
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_02_m89542__game_1__p008__g033,6313,1578
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_04_m8aboy__game_1__p008__g034,6456,1614
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_05_m7xlsd__game_1__p008__g035,6375,1594
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_05_m89542__game_1__p008__g036,6549,1637
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_05_m898xg__game_1__p008__g037,6544,1636
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_06_m89b9z__game_1__p008__g038,6369,1592
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_06_m8acrp__game_1__p008__g039,6718,1680
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_07_m8ad4g__game_1__p008__g040,6931,1733
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_01_m898xg__game_2_alt_profile__p008__g041,6176,1544
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p008__g042,6630,1658
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_02_m89542__game_2_alt_profile__p008__g043,6325,1581
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p008__g044,6403,1601
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_03_m898xg__game_2_alt_profile__p008__g045,6567,1642
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_04_m89542__game_2_alt_profile__p008__g046,6665,1666
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p008__g047,6526,1632
concordia_compact_chip_match__pid_concordia_c9afb868472e__record_chip4__cohort_05_m898xg__game_2_alt_profile__p008__g048,6909,1727
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_01_m7xia7__game_1__p009__g001,5710,1428
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_02_m7xiz2__game_1__p009__g002,6071,1518
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_03_m8aexq__game_1__p009__g003,6125,1531
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_05_m7xjzy__game_1__p009__g004,6069,1517
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_07_m8ag8i__game_1__p009__g005,6233,1558
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_12_m8agmu__game_1__p009__g006,6194,1548
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_14_m8agmu__game_1__p009__g007,6188,1547
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_15_m8agmu__game_1__p009__g008,6251,1563
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p009__g009,5975,1494
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p009__g010,6077,1519
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p009__g011,6208,1552
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p009__g012,6417,1604
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p009__g013,6171,1543
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p009__g014,6000,1500
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p009__g015,5932,1483
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p009__g016,5976,1494
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_01_m8aiq8__game_1__p009__g017,6136,1534
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_05_m8aiq8__game_1__p009__g018,6093,1523
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g11_m5wp7b__game_1__p009__g019,6523,1631
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g17_m5wp8w__game_1__p009__g020,6195,1549
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g20_m5wq93__game_1__p009__g021,6266,1566
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g6_m5wp77__game_1__p009__g022,6258,1564
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g7_m5wp78__game_1__p009__g023,6572,1643
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g9_m5wp79__game_1__p009__g024,6159,1540
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p009__g025,5925,1481
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p009__g026,6111,1528
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p009__g027,5989,1497
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p009__g028,6219,1555
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g12_m5wp8p__game_2_alt_profile__p009__g029,6011,1503
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g13_m5wp8q__game_2_alt_profile__p009__g030,6623,1656
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g3_m5wp6q__game_2_alt_profile__p009__g031,6461,1615
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g7_m5wp78__game_2_alt_profile__p009__g032,6673,1668
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_02_m89542__game_1__p009__g033,6179,1545
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_04_m8aboy__game_1__p009__g034,6322,1580
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_05_m7xlsd__game_1__p009__g035,6241,1560
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_05_m89542__game_1__p009__g036,6415,1604
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_05_m898xg__game_1__p009__g037,6410,1602
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_06_m89b9z__game_1__p009__g038,6235,1559
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_06_m8acrp__game_1__p009__g039,6584,1646
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_07_m8ad4g__game_1__p009__g040,6797,1699
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_01_m898xg__game_2_alt_profile__p009__g041,6042,1510
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p009__g042,6496,1624
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_02_m89542__game_2_alt_profile__p009__g043,6191,1548
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p009__g044,6269,1567
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_03_m898xg__game_2_alt_profile__p009__g045,6433,1608
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_04_m89542__game_2_alt_profile__p009__g046,6531,1633
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p009__g047,6392,1598
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_05_m898xg__game_2_alt_profile__p009__g048,6775,1694
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_01_m7xia7__game_1__p010__g001,5768,1442
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_02_m7xiz2__game_1__p010__g002,6129,1532
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_03_m8aexq__game_1__p010__g003,6183,1546
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_05_m7xjzy__game_1__p010__g004,6127,1532
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_07_m8ag8i__game_1__p010__g005,6291,1573
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_12_m8agmu__game_1__p010__g006,6252,1563
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_14_m8agmu__game_1__p010__g007,6246,1562
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_15_m8agmu__game_1__p010__g008,6309,1577
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p010__g009,6033,1508
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p010__g010,6135,1534
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p010__g011,6266,1566
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p010__g012,6475,1619
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p010__g013,6229,1557
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p010__g014,6058,1514
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p010__g015,5990,1498
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p010__g016,6034,1508
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_01_m8aiq8__game_1__p010__g017,6194,1548
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_05_m8aiq8__game_1__p010__g018,6151,1538
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g11_m5wp7b__game_1__p010__g019,6581,1645
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g17_m5wp8w__game_1__p010__g020,6253,1563
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g20_m5wq93__game_1__p010__g021,6324,1581
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g6_m5wp77__game_1__p010__g022,6316,1579
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g7_m5wp78__game_1__p010__g023,6630,1658
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g9_m5wp79__game_1__p010__g024,6217,1554
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p010__g025,5983,1496
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p010__g026,6169,1542
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p010__g027,6047,1512
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p010__g028,6277,1569
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g12_m5wp8p__game_2_alt_profile__p010__g029,6069,1517
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g13_m5wp8q__game_2_alt_profile__p010__g030,6681,1670
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g3_m5wp6q__game_2_alt_profile__p010__g031,6519,1630
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g7_m5wp78__game_2_alt_profile__p010__g032,6731,1683
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_02_m89542__game_1__p010__g033,6237,1559
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_04_m8aboy__game_1__p010__g034,6380,1595
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_05_m7xlsd__game_1__p010__g035,6299,1575
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_05_m89542__game_1__p010__g036,6473,1618
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_05_m898xg__game_1__p010__g037,6468,1617
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_06_m89b9z__game_1__p010__g038,6293,1573
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_06_m8acrp__game_1__p010__g039,6642,1660
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_07_m8ad4g__game_1__p010__g040,6855,1714
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_01_m898xg__game_2_alt_profile__p010__g041,6100,1525
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p010__g042,6554,1638
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_02_m89542__game_2_alt_profile__p010__g043,6249,1562
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p010__g044,6327,1582
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_03_m898xg__game_2_alt_profile__p010__g045,6491,1623
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_04_m89542__game_2_alt_profile__p010__g046,6589,1647
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p010__g047,6450,1612
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_05_m898xg__game_2_alt_profile__p010__g048,6833,1708
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_01_m7xia7__game_1__p011__g001,5713,1428
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_02_m7xiz2__game_1__p011__g002,6074,1518
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_03_m8aexq__game_1__p011__g003,6128,1532
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_05_m7xjzy__game_1__p011__g004,6072,1518
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_07_m8ag8i__game_1__p011__g005,6236,1559
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_12_m8agmu__game_1__p011__g006,6197,1549
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_14_m8agmu__game_1__p011__g007,6191,1548
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_15_m8agmu__game_1__p011__g008,6254,1564
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p011__g009,5978,1494
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p011__g010,6080,1520
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p011__g011,6211,1553
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p011__g012,6420,1605
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p011__g013,6174,1544
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p011__g014,6003,1501
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p011__g015,5935,1484
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p011__g016,5979,1495
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_01_m8aiq8__game_1__p011__g017,6139,1535
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_05_m8aiq8__game_1__p011__g018,6096,1524
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g11_m5wp7b__game_1__p011__g019,6526,1632
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g17_m5wp8w__game_1__p011__g020,6198,1550
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g20_m5wq93__game_1__p011__g021,6269,1567
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g6_m5wp77__game_1__p011__g022,6261,1565
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g7_m5wp78__game_1__p011__g023,6575,1644
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g9_m5wp79__game_1__p011__g024,6162,1540
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p011__g025,5928,1482
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p011__g026,6114,1528
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p011__g027,5992,1498
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p011__g028,6222,1556
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g12_m5wp8p__game_2_alt_profile__p011__g029,6014,1504
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g13_m5wp8q__game_2_alt_profile__p011__g030,6626,1656
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g3_m5wp6q__game_2_alt_profile__p011__g031,6464,1616
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g7_m5wp78__game_2_alt_profile__p011__g032,6676,1669
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_02_m89542__game_1__p011__g033,6182,1546
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_04_m8aboy__game_1__p011__g034,6325,1581
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_05_m7xlsd__game_1__p011__g035,6244,1561
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_05_m89542__game_1__p011__g036,6418,1604
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_05_m898xg__game_1__p011__g037,6413,1603
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_06_m89b9z__game_1__p011__g038,6238,1560
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_06_m8acrp__game_1__p011__g039,6587,1647
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_07_m8ad4g__game_1__p011__g040,6800,1700
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_01_m898xg__game_2_alt_profile__p011__g041,6045,1511
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p011__g042,6499,1625
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_02_m89542__game_2_alt_profile__p011__g043,6194,1548
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p011__g044,6272,1568
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_03_m898xg__game_2_alt_profile__p011__g045,6436,1609
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_04_m89542__game_2_alt_profile__p011__g046,6534,1634
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p011__g047,6395,1599
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_05_m898xg__game_2_alt_profile__p011__g048,6778,1694
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_01_m7xia7__game_1__p012__g001,5723,1431
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_02_m7xiz2__game_1__p012__g002,6084,1521
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_03_m8aexq__game_1__p012__g003,6138,1534
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_05_m7xjzy__game_1__p012__g004,6082,1520
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_07_m8ag8i__game_1__p012__g005,6246,1562
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_12_m8agmu__game_1__p012__g006,6207,1552
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_14_m8agmu__game_1__p012__g007,6201,1550
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_15_m8agmu__game_1__p012__g008,6264,1566
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p012__g009,5988,1497
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p012__g010,6090,1522
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p012__g011,6221,1555
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p012__g012,6430,1608
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p012__g013,6184,1546
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p012__g014,6013,1503
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p012__g015,5945,1486
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p012__g016,5989,1497
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_01_m8aiq8__game_1__p012__g017,6149,1537
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_05_m8aiq8__game_1__p012__g018,6106,1526
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g11_m5wp7b__game_1__p012__g019,6536,1634
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g17_m5wp8w__game_1__p012__g020,6208,1552
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g20_m5wq93__game_1__p012__g021,6279,1570
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g6_m5wp77__game_1__p012__g022,6271,1568
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g7_m5wp78__game_1__p012__g023,6585,1646
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g9_m5wp79__game_1__p012__g024,6172,1543
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p012__g025,5938,1484
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p012__g026,6124,1531
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p012__g027,6002,1500
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p012__g028,6232,1558
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g12_m5wp8p__game_2_alt_profile__p012__g029,6024,1506
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g13_m5wp8q__game_2_alt_profile__p012__g030,6636,1659
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g3_m5wp6q__game_2_alt_profile__p012__g031,6474,1618
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g7_m5wp78__game_2_alt_profile__p012__g032,6686,1672
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_02_m89542__game_1__p012__g033,6192,1548
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_04_m8aboy__game_1__p012__g034,6335,1584
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_05_m7xlsd__game_1__p012__g035,6254,1564
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_05_m89542__game_1__p012__g036,6428,1607
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_05_m898xg__game_1__p012__g037,6423,1606
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_06_m89b9z__game_1__p012__g038,6248,1562
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_06_m8acrp__game_1__p012__g039,6597,1649
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_07_m8ad4g__game_1__p012__g040,6810,1702
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_01_m898xg__game_2_alt_profile__p012__g041,6055,1514
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p012__g042,6509,1627
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_02_m89542__game_2_alt_profile__p012__g043,6204,1551
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p012__g044,6282,1570
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_03_m898xg__game_2_alt_profile__p012__g045,6446,1612
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_04_m89542__game_2_alt_profile__p012__g046,6544,1636
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p012__g047,6405,1601
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_05_m898xg__game_2_alt_profile__p012__g048,6788,1697
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_01_m7xia7__game_1__p013__g001,5690,1422
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_02_m7xiz2__game_1__p013__g002,6051,1513
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_03_m8aexq__game_1__p013__g003,6105,1526
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_05_m7xjzy__game_1__p013__g004,6049,1512
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_07_m8ag8i__game_1__p013__g005,6213,1553
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_12_m8agmu__game_1__p013__g006,6174,1544
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_14_m8agmu__game_1__p013__g007,6168,1542
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_15_m8agmu__game_1__p013__g008,6231,1558
