custom_id,input_tokens_tiktoken
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_01_m7xia7__game_1__p009__g001,1548
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_02_m7xiz2__game_1__p009__g002,1711
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_03_m8aexq__game_1__p009__g003,1680
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_05_m7xjzy__game_1__p009__g004,1713
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_07_m8ag8i__game_1__p009__g005,1766
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_12_m8agmu__game_1__p009__g006,1707
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_14_m8agmu__game_1__p009__g007,1773
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_15_m8agmu__game_1__p009__g008,1705
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p009__g009,1652
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p009__g010,1711
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p009__g011,1729
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p009__g012,1800
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p009__g013,1784
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p009__g014,1611
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p009__g015,1597
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p009__g016,1636
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_01_m8aiq8__game_1__p009__g017,1686
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_05_m8aiq8__game_1__p009__g018,1675
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g11_m5wp7b__game_1__p009__g019,1897
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g17_m5wp8w__game_1__p009__g020,1733
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g20_m5wq93__game_1__p009__g021,1743
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g6_m5wp77__game_1__p009__g022,1780
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g7_m5wp78__game_1__p009__g023,1854
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g9_m5wp79__game_1__p009__g024,1653
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p009__g025,1599
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p009__g026,1712
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p009__g027,1632
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p009__g028,1717
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g12_m5wp8p__game_2_alt_profile__p009__g029,1664
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g13_m5wp8q__game_2_alt_profile__p009__g030,1862
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g3_m5wp6q__game_2_alt_profile__p009__g031,1795
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip3__g7_m5wp78__game_2_alt_profile__p009__g032,1902
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_02_m89542__game_1__p009__g033,1747
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_04_m8aboy__game_1__p009__g034,1749
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_05_m7xlsd__game_1__p009__g035,1793
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_05_m89542__game_1__p009__g036,1802
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_05_m898xg__game_1__p009__g037,1783
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_06_m89b9z__game_1__p009__g038,1768
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_06_m8acrp__game_1__p009__g039,1893
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_07_m8ad4g__game_1__p009__g040,1935
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_01_m898xg__game_2_alt_profile__p009__g041,1649
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p009__g042,1877
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_02_m89542__game_2_alt_profile__p009__g043,1749
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p009__g044,1742
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_03_m898xg__game_2_alt_profile__p009__g045,1807
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_04_m89542__game_2_alt_profile__p009__g046,1863
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p009__g047,1856
concordia_compact_chip_match__pid_concordia_6e54b038a455__record_chip4__cohort_05_m898xg__game_2_alt_profile__p009__g048,1919
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_01_m7xia7__game_1__p010__g001,1542
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_02_m7xiz2__game_1__p010__g002,1705
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_03_m8aexq__game_1__p010__g003,1674
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_05_m7xjzy__game_1__p010__g004,1707
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_07_m8ag8i__game_1__p010__g005,1760
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_12_m8agmu__game_1__p010__g006,1701
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_14_m8agmu__game_1__p010__g007,1767
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_15_m8agmu__game_1__p010__g008,1699
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p010__g009,1646
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p010__g010,1705
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p010__g011,1723
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p010__g012,1794
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p010__g013,1778
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p010__g014,1605
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p010__g015,1591
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p010__g016,1630
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_01_m8aiq8__game_1__p010__g017,1680
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_05_m8aiq8__game_1__p010__g018,1669
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g11_m5wp7b__game_1__p010__g019,1891
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g17_m5wp8w__game_1__p010__g020,1727
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g20_m5wq93__game_1__p010__g021,1737
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g6_m5wp77__game_1__p010__g022,1774
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g7_m5wp78__game_1__p010__g023,1848
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g9_m5wp79__game_1__p010__g024,1647
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p010__g025,1593
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p010__g026,1706
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p010__g027,1626
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p010__g028,1711
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g12_m5wp8p__game_2_alt_profile__p010__g029,1658
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g13_m5wp8q__game_2_alt_profile__p010__g030,1856
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g3_m5wp6q__game_2_alt_profile__p010__g031,1789
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip3__g7_m5wp78__game_2_alt_profile__p010__g032,1896
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_02_m89542__game_1__p010__g033,1741
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_04_m8aboy__game_1__p010__g034,1743
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_05_m7xlsd__game_1__p010__g035,1787
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_05_m89542__game_1__p010__g036,1796
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_05_m898xg__game_1__p010__g037,1777
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_06_m89b9z__game_1__p010__g038,1762
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_06_m8acrp__game_1__p010__g039,1887
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_07_m8ad4g__game_1__p010__g040,1929
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_01_m898xg__game_2_alt_profile__p010__g041,1643
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p010__g042,1871
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_02_m89542__game_2_alt_profile__p010__g043,1743
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p010__g044,1736
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_03_m898xg__game_2_alt_profile__p010__g045,1801
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_04_m89542__game_2_alt_profile__p010__g046,1857
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p010__g047,1850
concordia_compact_chip_match__pid_concordia_2ac13a788c45__record_chip4__cohort_05_m898xg__game_2_alt_profile__p010__g048,1913
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_01_m7xia7__game_1__p011__g001,1539
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_02_m7xiz2__game_1__p011__g002,1702
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_03_m8aexq__game_1__p011__g003,1671
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_05_m7xjzy__game_1__p011__g004,1704
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_07_m8ag8i__game_1__p011__g005,1757
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_12_m8agmu__game_1__p011__g006,1698
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_14_m8agmu__game_1__p011__g007,1764
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_15_m8agmu__game_1__p011__g008,1696
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p011__g009,1643
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p011__g010,1702
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p011__g011,1720
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p011__g012,1791
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p011__g013,1775
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p011__g014,1602
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p011__g015,1588
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p011__g016,1627
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_01_m8aiq8__game_1__p011__g017,1677
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_05_m8aiq8__game_1__p011__g018,1666
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g11_m5wp7b__game_1__p011__g019,1888
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g17_m5wp8w__game_1__p011__g020,1724
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g20_m5wq93__game_1__p011__g021,1734
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g6_m5wp77__game_1__p011__g022,1771
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g7_m5wp78__game_1__p011__g023,1845
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g9_m5wp79__game_1__p011__g024,1644
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p011__g025,1590
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p011__g026,1703
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p011__g027,1623
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p011__g028,1708
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g12_m5wp8p__game_2_alt_profile__p011__g029,1655
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g13_m5wp8q__game_2_alt_profile__p011__g030,1853
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g3_m5wp6q__game_2_alt_profile__p011__g031,1786
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip3__g7_m5wp78__game_2_alt_profile__p011__g032,1893
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_02_m89542__game_1__p011__g033,1738
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_04_m8aboy__game_1__p011__g034,1740
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_05_m7xlsd__game_1__p011__g035,1784
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_05_m89542__game_1__p011__g036,1793
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_05_m898xg__game_1__p011__g037,1774
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_06_m89b9z__game_1__p011__g038,1759
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_06_m8acrp__game_1__p011__g039,1884
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_07_m8ad4g__game_1__p011__g040,1926
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_01_m898xg__game_2_alt_profile__p011__g041,1640
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p011__g042,1868
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_02_m89542__game_2_alt_profile__p011__g043,1740
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p011__g044,1733
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_03_m898xg__game_2_alt_profile__p011__g045,1798
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_04_m89542__game_2_alt_profile__p011__g046,1854
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p011__g047,1847
concordia_compact_chip_match__pid_concordia_88c99c319fb7__record_chip4__cohort_05_m898xg__game_2_alt_profile__p011__g048,1910
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_01_m7xia7__game_1__p012__g001,1530
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_02_m7xiz2__game_1__p012__g002,1693
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_03_m8aexq__game_1__p012__g003,1662
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_05_m7xjzy__game_1__p012__g004,1695
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_07_m8ag8i__game_1__p012__g005,1748
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_12_m8agmu__game_1__p012__g006,1689
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_14_m8agmu__game_1__p012__g007,1755
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_15_m8agmu__game_1__p012__g008,1687
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p012__g009,1634
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p012__g010,1693
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p012__g011,1711
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p012__g012,1782
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p012__g013,1766
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p012__g014,1593
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p012__g015,1579
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p012__g016,1618
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_01_m8aiq8__game_1__p012__g017,1668
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_05_m8aiq8__game_1__p012__g018,1657
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g11_m5wp7b__game_1__p012__g019,1879
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g17_m5wp8w__game_1__p012__g020,1715
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g20_m5wq93__game_1__p012__g021,1725
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g6_m5wp77__game_1__p012__g022,1762
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g7_m5wp78__game_1__p012__g023,1836
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g9_m5wp79__game_1__p012__g024,1635
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p012__g025,1581
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p012__g026,1694
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p012__g027,1614
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p012__g028,1699
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g12_m5wp8p__game_2_alt_profile__p012__g029,1646
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g13_m5wp8q__game_2_alt_profile__p012__g030,1844
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g3_m5wp6q__game_2_alt_profile__p012__g031,1777
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip3__g7_m5wp78__game_2_alt_profile__p012__g032,1884
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_02_m89542__game_1__p012__g033,1729
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_04_m8aboy__game_1__p012__g034,1731
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_05_m7xlsd__game_1__p012__g035,1775
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_05_m89542__game_1__p012__g036,1784
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_05_m898xg__game_1__p012__g037,1765
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_06_m89b9z__game_1__p012__g038,1750
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_06_m8acrp__game_1__p012__g039,1875
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_07_m8ad4g__game_1__p012__g040,1917
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_01_m898xg__game_2_alt_profile__p012__g041,1631
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p012__g042,1859
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_02_m89542__game_2_alt_profile__p012__g043,1731
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p012__g044,1724
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_03_m898xg__game_2_alt_profile__p012__g045,1789
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_04_m89542__game_2_alt_profile__p012__g046,1845
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p012__g047,1838
concordia_compact_chip_match__pid_concordia_515260a678bf__record_chip4__cohort_05_m898xg__game_2_alt_profile__p012__g048,1901
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_01_m7xia7__game_1__p013__g001,1546
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_02_m7xiz2__game_1__p013__g002,1709
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_03_m8aexq__game_1__p013__g003,1678
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_05_m7xjzy__game_1__p013__g004,1711
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_07_m8ag8i__game_1__p013__g005,1764
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_12_m8agmu__game_1__p013__g006,1705
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_14_m8agmu__game_1__p013__g007,1771
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_15_m8agmu__game_1__p013__g008,1703
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p013__g009,1650
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p013__g010,1709
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p013__g011,1727
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p013__g012,1798
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p013__g013,1782
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p013__g014,1609
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p013__g015,1595
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p013__g016,1634
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__cohort_01_m8aiq8__game_1__p013__g017,1684
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__cohort_05_m8aiq8__game_1__p013__g018,1673
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__g11_m5wp7b__game_1__p013__g019,1895
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__g17_m5wp8w__game_1__p013__g020,1731
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__g20_m5wq93__game_1__p013__g021,1741
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__g6_m5wp77__game_1__p013__g022,1778
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__g7_m5wp78__game_1__p013__g023,1852
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__g9_m5wp79__game_1__p013__g024,1651
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p013__g025,1597
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p013__g026,1710
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p013__g027,1630
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p013__g028,1715
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__g12_m5wp8p__game_2_alt_profile__p013__g029,1662
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__g13_m5wp8q__game_2_alt_profile__p013__g030,1860
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__g3_m5wp6q__game_2_alt_profile__p013__g031,1793
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip3__g7_m5wp78__game_2_alt_profile__p013__g032,1900
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip4__cohort_02_m89542__game_1__p013__g033,1745
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip4__cohort_04_m8aboy__game_1__p013__g034,1747
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip4__cohort_05_m7xlsd__game_1__p013__g035,1791
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip4__cohort_05_m89542__game_1__p013__g036,1800
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip4__cohort_05_m898xg__game_1__p013__g037,1781
concordia_compact_chip_match__pid_concordia_2dc692facd97__record_chip4__cohort_06_m89b9z__game_1__p013__g038,1766
