custom_id,persona_pid,persona_source,condition,profile_mode,persona_index,source_key,name,raw_profile_chars,raw_profile_sha1,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players,model,top_k,match_rank,player,probability,is_top1,player_key,match_probability,final_surplus,final_welfare,proposer_mean_net_surplus,proposer_acceptance_rate,proposer_mean_trade_ratio,response_acceptance_rate,response_mean_net_surplus_if_accepted,received_trade_rate
concordia_compact_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p001__g047,concordia_7515c263835a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,1,concordia_chip_bargain_game_grounded_alphaevolve_5:001:Irene the Egalitarian,Irene the Egalitarian,760,a1721756c50b1d5e266d1d16fc5edeb8c3db352d,chip4__cohort_05_m7xlsd__game_2_alt_profile,chip4__cohort_05_m7xlsd__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""whale-pink-487"", ""iguana-red-1430"", ""duck-red-8937""]",gpt-5-mini,3,2,iguana-red-1430,0.25,False,chip4__cohort_05_m7xlsd__game_2_alt_profile::iguana-red-1430,0.25,4.800000000000001,18.8,0.8666666666666666,0.3333333333333333,1.1666666666666667,0.3333333333333333,2.1,0.3333333333333333
concordia_compact_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p001__g047,concordia_7515c263835a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,1,concordia_chip_bargain_game_grounded_alphaevolve_5:001:Irene the Egalitarian,Irene the Egalitarian,760,a1721756c50b1d5e266d1d16fc5edeb8c3db352d,chip4__cohort_05_m7xlsd__game_2_alt_profile,chip4__cohort_05_m7xlsd__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""whale-pink-487"", ""iguana-red-1430"", ""duck-red-8937""]",gpt-5-mini,3,3,duck-red-8937,0.05,False,chip4__cohort_05_m7xlsd__game_2_alt_profile::duck-red-8937,0.05,1.3999999999999986,28.4,1.5333333333333334,0.3333333333333333,1.037037037037037,0.6666666666666666,0.24999999999999994,0.16666666666666666
concordia_compact_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_05_m898xg__game_2_alt_profile__p001__g048,concordia_7515c263835a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,1,concordia_chip_bargain_game_grounded_alphaevolve_5:001:Irene the Egalitarian,Irene the Egalitarian,760,a1721756c50b1d5e266d1d16fc5edeb8c3db352d,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,3,1,butterfly-purple-4350,0.76,True,chip4__cohort_05_m898xg__game_2_alt_profile::butterfly-purple-4350,0.76,3.1000000000000014,22.1,0.4999999999999998,1.0,1.3888888888888886,0.6666666666666666,0.575,0.5
concordia_compact_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_05_m898xg__game_2_alt_profile__p001__g048,concordia_7515c263835a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,1,concordia_chip_bargain_game_grounded_alphaevolve_5:001:Irene the Egalitarian,Irene the Egalitarian,760,a1721756c50b1d5e266d1d16fc5edeb8c3db352d,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,3,2,ram-green-9746,0.14,False,chip4__cohort_05_m898xg__game_2_alt_profile::ram-green-9746,0.14,5.899999999999999,24.9,1.133333333333333,0.6666666666666666,1.0,0.8333333333333334,1.7199999999999995,0.5
concordia_compact_chip_match__pid_concordia_7515c263835a__record_chip4__cohort_05_m898xg__game_2_alt_profile__p001__g048,concordia_7515c263835a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,1,concordia_chip_bargain_game_grounded_alphaevolve_5:001:Irene the Egalitarian,Irene the Egalitarian,760,a1721756c50b1d5e266d1d16fc5edeb8c3db352d,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,3,3,owl-yellow-8687,0.1,False,chip4__cohort_05_m898xg__game_2_alt_profile::owl-yellow-8687,0.1,7.600000000000001,30.6,2.0333333333333337,0.6666666666666666,1.1833333333333333,0.16666666666666666,3.0,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_01_m7xia7__game_1__p002__g001,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""dog-orange-384"", ""buffalo-red-6989"", ""cat-pink-8143""]",gpt-5-mini,3,1,dog-orange-384,0.65,True,chip2__cohort_01_m7xia7__game_1::dog-orange-384,0.65,0.1999999999999993,8.2,0.3666666666666667,0.0,0.8333333333333334,0.16666666666666666,0.19999999999999996,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_01_m7xia7__game_1__p002__g001,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""dog-orange-384"", ""buffalo-red-6989"", ""cat-pink-8143""]",gpt-5-mini,3,2,buffalo-red-6989,0.25,False,chip2__cohort_01_m7xia7__game_1::buffalo-red-6989,0.25,0.0,6.0,0.5333333333333333,0.0,1.0,0.0,nan,0.0
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_01_m7xia7__game_1__p002__g001,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""dog-orange-384"", ""buffalo-red-6989"", ""cat-pink-8143""]",gpt-5-mini,3,3,cat-pink-8143,0.1,False,chip2__cohort_01_m7xia7__game_1::cat-pink-8143,0.1,-0.5999999999999996,8.4,-0.13333333333333344,0.3333333333333333,1.4444444444444444,0.0,nan,0.0
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_02_m7xiz2__game_1__p002__g002,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""otter-blue-1497"", ""peacock-pink-777"", ""badger-red-827""]",gpt-5-mini,3,1,otter-blue-1497,0.75,True,chip2__cohort_02_m7xiz2__game_1::otter-blue-1497,0.75,1.0,11.0,0.8333333333333334,0.6666666666666666,0.5888888888888889,0.3333333333333333,-0.25,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_02_m7xiz2__game_1__p002__g002,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""otter-blue-1497"", ""peacock-pink-777"", ""badger-red-827""]",gpt-5-mini,3,2,badger-red-827,0.15,False,chip2__cohort_02_m7xiz2__game_1::badger-red-827,0.15,1.0999999999999996,8.1,0.10000000000000002,0.6666666666666666,0.7222222222222222,0.3333333333333333,0.29999999999999993,0.3333333333333333
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_02_m7xiz2__game_1__p002__g002,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""otter-blue-1497"", ""peacock-pink-777"", ""badger-red-827""]",gpt-5-mini,3,3,peacock-pink-777,0.1,False,chip2__cohort_02_m7xiz2__game_1::peacock-pink-777,0.1,0.9000000000000004,13.9,1.5999999999999999,0.0,0.8333333333333334,0.16666666666666666,0.9000000000000004,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_03_m8aexq__game_1__p002__g003,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""dog-purple-778"", ""peacock-purple-2249"", ""owl-orange-1045""]",gpt-5-mini,3,1,dog-purple-778,0.78,True,chip2__cohort_03_m8aexq__game_1::dog-purple-778,0.78,1.1999999999999993,15.2,1.1666666666666667,0.6666666666666666,1.1666666666666667,0.16666666666666666,-0.20000000000000018,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_03_m8aexq__game_1__p002__g003,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""dog-purple-778"", ""peacock-purple-2249"", ""owl-orange-1045""]",gpt-5-mini,3,2,owl-orange-1045,0.15,False,chip2__cohort_03_m8aexq__game_1::owl-orange-1045,0.15,1.5,11.5,1.3333333333333333,0.3333333333333333,0.37222222222222223,0.5,0.6666666666666666,0.3333333333333333
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_03_m8aexq__game_1__p002__g003,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""dog-purple-778"", ""peacock-purple-2249"", ""owl-orange-1045""]",gpt-5-mini,3,3,peacock-purple-2249,0.07,False,chip2__cohort_03_m8aexq__game_1::peacock-purple-2249,0.07,0.0,13.0,0.6333333333333335,0.3333333333333333,1.138888888888889,0.16666666666666666,0.10000000000000009,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_05_m7xjzy__game_1__p002__g004,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_05_m7xjzy__game_1,chip2__cohort_05_m7xjzy__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 05-m7xjzy,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""owl-yellow-7660"", ""iguana-red-1137"", ""whale-blue-4588""]",gpt-5-mini,3,1,owl-yellow-7660,0.75,True,chip2__cohort_05_m7xjzy__game_1::owl-yellow-7660,0.75,0.9000000000000004,8.9,0.7000000000000001,0.6666666666666666,0.9444444444444443,0.16666666666666666,0.19999999999999996,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_05_m7xjzy__game_1__p002__g004,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_05_m7xjzy__game_1,chip2__cohort_05_m7xjzy__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 05-m7xjzy,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""owl-yellow-7660"", ""iguana-red-1137"", ""whale-blue-4588""]",gpt-5-mini,3,2,iguana-red-1137,0.2,False,chip2__cohort_05_m7xjzy__game_1::iguana-red-1137,0.2,2.5999999999999996,8.6,0.9666666666666667,0.6666666666666666,1.1333333333333333,0.16666666666666666,-0.8,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_05_m7xjzy__game_1__p002__g004,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_05_m7xjzy__game_1,chip2__cohort_05_m7xjzy__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 05-m7xjzy,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""owl-yellow-7660"", ""iguana-red-1137"", ""whale-blue-4588""]",gpt-5-mini,3,3,whale-blue-4588,0.05,False,chip2__cohort_05_m7xjzy__game_1::whale-blue-4588,0.05,3.8000000000000007,16.8,0.6333333333333333,0.0,0.8666666666666667,0.3333333333333333,1.9000000000000004,0.3333333333333333
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_07_m8ag8i__game_1__p002__g005,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_07_m8ag8i__game_1,chip2__cohort_07_m8ag8i__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 07-m8ag8i,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""whale-green-1798"", ""swan-pink-1424"", ""turtle-yellow-7601""]",gpt-5-mini,3,1,whale-green-1798,0.7,True,chip2__cohort_07_m8ag8i__game_1::whale-green-1798,0.7,5.300000000000001,18.3,1.4000000000000001,0.6666666666666666,1.0,0.3333333333333333,2.05,0.3333333333333333
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_07_m8ag8i__game_1__p002__g005,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_07_m8ag8i__game_1,chip2__cohort_07_m8ag8i__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 07-m8ag8i,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""whale-green-1798"", ""swan-pink-1424"", ""turtle-yellow-7601""]",gpt-5-mini,3,2,swan-pink-1424,0.25,False,chip2__cohort_07_m8ag8i__game_1::swan-pink-1424,0.25,1.5999999999999996,7.6,0.13333333333333333,1.0,1.8333333333333333,0.16666666666666666,1.2,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_07_m8ag8i__game_1__p002__g005,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_07_m8ag8i__game_1,chip2__cohort_07_m8ag8i__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 07-m8ag8i,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""whale-green-1798"", ""swan-pink-1424"", ""turtle-yellow-7601""]",gpt-5-mini,3,3,turtle-yellow-7601,0.05,False,chip2__cohort_07_m8ag8i__game_1::turtle-yellow-7601,0.05,0.5999999999999996,7.6,2.1,0.0,0.39999999999999997,0.3333333333333333,0.3,0.3333333333333333
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_12_m8agmu__game_1__p002__g006,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_12_m8agmu__game_1,chip2__cohort_12_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 12-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""monkey-pink-6874"", ""buffalo-orange-6610"", ""goose-purple-9985""]",gpt-5-mini,3,1,buffalo-orange-6610,0.78,True,chip2__cohort_12_m8agmu__game_1::buffalo-orange-6610,0.78,2.3000000000000007,14.3,0.6333333333333332,1.0,0.8333333333333334,0.16666666666666666,0.3999999999999999,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_12_m8agmu__game_1__p002__g006,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_12_m8agmu__game_1,chip2__cohort_12_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 12-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""monkey-pink-6874"", ""buffalo-orange-6610"", ""goose-purple-9985""]",gpt-5-mini,3,2,monkey-pink-6874,0.18,False,chip2__cohort_12_m8agmu__game_1::monkey-pink-6874,0.18,-2.3000000000000007,10.7,1.1000000000000003,0.3333333333333333,1.0,0.3333333333333333,-0.85,0.3333333333333333
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_12_m8agmu__game_1__p002__g006,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_12_m8agmu__game_1,chip2__cohort_12_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 12-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""monkey-pink-6874"", ""buffalo-orange-6610"", ""goose-purple-9985""]",gpt-5-mini,3,3,goose-purple-9985,0.04,False,chip2__cohort_12_m8agmu__game_1::goose-purple-9985,0.04,-0.5999999999999996,11.4,1.033333333333333,0.0,1.0158730158730158,0.3333333333333333,-0.09999999999999987,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_14_m8agmu__game_1__p002__g007,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_14_m8agmu__game_1,chip2__cohort_14_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 14-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""ram-pink-8623"", ""squid-yellow-4597"", ""otter-pink-5988""]",gpt-5-mini,3,1,squid-yellow-4597,0.7,True,chip2__cohort_14_m8agmu__game_1::squid-yellow-4597,0.7,4.5,13.5,1.0333333333333332,0.6666666666666666,0.5555555555555555,0.5,0.8666666666666668,0.5
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_14_m8agmu__game_1__p002__g007,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_14_m8agmu__game_1,chip2__cohort_14_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 14-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""ram-pink-8623"", ""squid-yellow-4597"", ""otter-pink-5988""]",gpt-5-mini,3,2,otter-pink-5988,0.2,False,chip2__cohort_14_m8agmu__game_1::otter-pink-5988,0.2,0.5,9.5,0.8999999999999999,0.3333333333333333,0.8055555555555555,0.3333333333333333,1.5500000000000003,0.0
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_14_m8agmu__game_1__p002__g007,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_14_m8agmu__game_1,chip2__cohort_14_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 14-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""ram-pink-8623"", ""squid-yellow-4597"", ""otter-pink-5988""]",gpt-5-mini,3,3,ram-pink-8623,0.1,False,chip2__cohort_14_m8agmu__game_1::ram-pink-8623,0.1,-5.0,5.0,-1.0,0.6666666666666666,2.888888888888889,0.3333333333333333,-0.75,0.3333333333333333
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_15_m8agmu__game_1__p002__g008,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_15_m8agmu__game_1,chip2__cohort_15_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 15-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,3,1,camel-pink-767,0.7,True,chip2__cohort_15_m8agmu__game_1::camel-pink-767,0.7,3.5,18.5,1.5,0.6666666666666666,1.0,0.3333333333333333,1.75,0.16666666666666666
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_15_m8agmu__game_1__p002__g008,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_15_m8agmu__game_1,chip2__cohort_15_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 15-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,3,2,alligator-orange-9612,0.25,False,chip2__cohort_15_m8agmu__game_1::alligator-orange-9612,0.25,2.0,10.0,0.4000000000000001,0.6666666666666666,1.0,0.3333333333333333,0.30000000000000004,0.3333333333333333
concordia_compact_chip_match__pid_concordia_5d41cb61a36a__record_chip2__cohort_15_m8agmu__game_1__p002__g008,concordia_5d41cb61a36a,concordia_persona_generator,concordia_chip_bargain_game_grounded_alphaevolve_5,compact,2,concordia_chip_bargain_game_grounded_alphaevolve_5:002:Marcus the Maximizer,Marcus the Maximizer,745,0bb2820f889aad52818facffbb4c004397bf4606,chip2__cohort_15_m8agmu__game_1,chip2__cohort_15_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 15-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,3,3,butterfly-yellow-2139,0.05,False,chip2__cohort_15_m8agmu__game_1::butterfly-yellow-2139,0.05,0.3000000000000007,11.3,3.433333333333333,0.0,0.503921568627451,0.3333333333333333,0.34999999999999987,0.16666666666666666
