custom_id,treatment_name,metric,generated_value,human_mean,human_std,human_median,human_q25,human_q75,human_min,human_max,human_game_count,abs_diff_from_human_mean,z_score,abs_z_score,percentile_within_humans,within_human_range,within_human_iqr,chat_enabled,punishment_enabled,reward_enabled,metric_scope
trajectory_completion_compact__VALIDATION_18_C__2khRAszouj8vP8ZfP__k0__rep1,VALIDATION_18_C,first_round_total_contribution_rate,0.75,0.7291666666666666,0.2968293093494793,0.75,0.5,1.0,0.0,1.0,12,0.02083333333333337,0.07018624063435977,0.07018624063435977,0.4583333333333333,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_18_C__KK4HShJfMijev4coq__k0__rep1,VALIDATION_18_C,first_round_total_contribution_rate,0.75,0.7291666666666666,0.2968293093494793,0.75,0.5,1.0,0.0,1.0,12,0.02083333333333337,0.07018624063435977,0.07018624063435977,0.4583333333333333,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_18_C__pPsoXTn2Pr6iTzqiY__k0__rep1,VALIDATION_18_C,first_round_total_contribution_rate,1.0,0.7291666666666666,0.2968293093494793,0.75,0.5,1.0,0.0,1.0,12,0.27083333333333337,0.9124211282466754,0.9124211282466754,0.7916666666666666,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_18_C__CxdGPvHo36TqhpAmm__k0__rep1,VALIDATION_18_C,first_round_total_contribution_rate,0.25,0.7291666666666666,0.2968293093494793,0.75,0.5,1.0,0.0,1.0,12,0.47916666666666663,-1.6142835345902715,1.6142835345902715,0.08333333333333333,1,0,True,False,False,all
trajectory_completion_compact__VALIDATION_18_C__NZpNLYcXAdipwHiuH__k0__rep1,VALIDATION_18_C,first_round_total_contribution_rate,0.75,0.7291666666666666,0.2968293093494793,0.75,0.5,1.0,0.0,1.0,12,0.02083333333333337,0.07018624063435977,0.07018624063435977,0.4583333333333333,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_18_C__wNsxNofHWZfK3J2p9__k0__rep1,VALIDATION_18_C,first_round_total_contribution_rate,0.5,0.7291666666666666,0.2968293093494793,0.75,0.5,1.0,0.0,1.0,12,0.22916666666666663,-0.7720486469779559,0.7720486469779559,0.20833333333333334,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_18_C__hWgX6ZBKFiRT8dQKD__k0__rep1,VALIDATION_18_C,first_round_total_contribution_rate,0.75,0.7291666666666666,0.2968293093494793,0.75,0.5,1.0,0.0,1.0,12,0.02083333333333337,0.07018624063435977,0.07018624063435977,0.4583333333333333,1,1,True,False,False,all
trajectory_completion_compact__VALIDATION_18_T__gucxYCpGb5Z3d39ya__k0__rep1,VALIDATION_18_T,first_round_total_contribution_rate,0.5,0.725,0.2358495283014151,0.75,0.5625,0.9375,0.25,1.0,10,0.22499999999999998,-0.9539980920057239,0.9539980920057239,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__NDZjLyXkq2jq8TPHZ__k0__rep1,VALIDATION_18_T,first_round_total_contribution_rate,1.0,0.725,0.2358495283014151,0.75,0.5625,0.9375,0.25,1.0,10,0.275,1.1659976680069961,1.1659976680069961,0.85,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__q6MFaNc9JLxdrPuxQ__k0__rep1,VALIDATION_18_T,first_round_total_contribution_rate,0.5,0.725,0.2358495283014151,0.75,0.5625,0.9375,0.25,1.0,10,0.22499999999999998,-0.9539980920057239,0.9539980920057239,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__sX9yfB3XHqdTLM3Ru__k0__rep1,VALIDATION_18_T,first_round_total_contribution_rate,0.5,0.725,0.2358495283014151,0.75,0.5625,0.9375,0.25,1.0,10,0.22499999999999998,-0.9539980920057239,0.9539980920057239,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__W6yW5yAPHDuquwFnB__k0__rep1,VALIDATION_18_T,first_round_total_contribution_rate,1.0,0.725,0.2358495283014151,0.75,0.5625,0.9375,0.25,1.0,10,0.275,1.1659976680069961,1.1659976680069961,0.85,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__yuHiXoSsCmxdnWBCT__k0__rep1,VALIDATION_18_T,first_round_total_contribution_rate,0.75,0.725,0.2358495283014151,0.75,0.5625,0.9375,0.25,1.0,10,0.025000000000000022,0.1059997880006361,0.1059997880006361,0.5,1,1,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__CoHyYysb84APn5gDE__k0__rep1,VALIDATION_18_T,first_round_total_contribution_rate,0.75,0.725,0.2358495283014151,0.75,0.5625,0.9375,0.25,1.0,10,0.025000000000000022,0.1059997880006361,0.1059997880006361,0.5,1,1,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__gRaZAaugSyBEdfDhw__k0__rep1,VALIDATION_18_T,first_round_total_contribution_rate,1.0,0.725,0.2358495283014151,0.75,0.5625,0.9375,0.25,1.0,10,0.275,1.1659976680069961,1.1659976680069961,0.85,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__ZvNnTZ4QTMyc2YWhs__k0__rep1,VALIDATION_18_T,first_round_total_contribution_rate,0.5,0.725,0.2358495283014151,0.75,0.5625,0.9375,0.25,1.0,10,0.22499999999999998,-0.9539980920057239,0.9539980920057239,0.2,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__bSN2jEMtheLREPnSz__k0__rep1,VALIDATION_18_T,first_round_total_contribution_rate,1.0,0.725,0.2358495283014151,0.75,0.5625,0.9375,0.25,1.0,10,0.275,1.1659976680069961,1.1659976680069961,0.85,1,0,True,True,False,all
trajectory_completion_compact__VALIDATION_19_C__HyMH2wFdBsGCcERZ7__k0__rep1,VALIDATION_19_C,first_round_total_contribution_rate,0.6,0.61875,0.1095801647197156,0.6125,0.51875,0.734375,0.4375,0.75,10,0.018750000000000044,-0.1711076091914886,0.1711076091914886,0.45,1,1,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__3Ce6KgbmNCQEwYBfk__k0__rep1,VALIDATION_19_C,first_round_total_contribution_rate,0.725,0.61875,0.1095801647197156,0.6125,0.51875,0.734375,0.4375,0.75,10,0.10624999999999996,0.9696097854184327,0.9696097854184327,0.65,1,1,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__SxP3u469uffATbuCL__k0__rep1,VALIDATION_19_C,first_round_total_contribution_rate,0.75,0.61875,0.1095801647197156,0.6125,0.51875,0.734375,0.4375,0.75,10,0.13124999999999998,1.1977532643404172,1.1977532643404172,0.95,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__WugGwkWo2nM3RgnwF__k0__rep1,VALIDATION_19_C,first_round_total_contribution_rate,0.7375,0.61875,0.1095801647197156,0.6125,0.51875,0.734375,0.4375,0.75,10,0.11875000000000002,1.0836815248794254,1.0836815248794254,0.8,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__2KKC9nMd8nRXfgH5G__k0__rep1,VALIDATION_19_C,first_round_total_contribution_rate,0.7625,0.61875,0.1095801647197156,0.6125,0.51875,0.734375,0.4375,0.75,10,0.14374999999999993,1.311825003801409,1.311825003801409,1.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__ijzJLqMzzatZAeaNi__k0__rep1,VALIDATION_19_C,first_round_total_contribution_rate,0.775,0.61875,0.1095801647197156,0.6125,0.51875,0.734375,0.4375,0.75,10,0.15625,1.4258967432624017,1.4258967432624017,1.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__qnwoWA9PooEsojSqN__k0__rep1,VALIDATION_19_C,first_round_total_contribution_rate,0.6875,0.61875,0.1095801647197156,0.6125,0.51875,0.734375,0.4375,0.75,10,0.06874999999999998,0.6273945670354565,0.6273945670354565,0.6,1,1,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__cEQim72euG5jzNSzR__k0__rep1,VALIDATION_19_C,first_round_total_contribution_rate,0.9125,0.61875,0.1095801647197156,0.6125,0.51875,0.734375,0.4375,0.75,10,0.29374999999999996,2.680685877333315,2.680685877333315,1.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__jKen5K2Lw8Rmccxh2__k0__rep1,VALIDATION_19_C,first_round_total_contribution_rate,0.75,0.61875,0.1095801647197156,0.6125,0.51875,0.734375,0.4375,0.75,10,0.13124999999999998,1.1977532643404172,1.1977532643404172,0.95,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__BwwK2gGYkeaWTaxGf__k0__rep1,VALIDATION_19_C,first_round_total_contribution_rate,0.6,0.61875,0.1095801647197156,0.6125,0.51875,0.734375,0.4375,0.75,10,0.018750000000000044,-0.1711076091914886,0.1711076091914886,0.45,1,1,False,False,True,all
trajectory_completion_compact__VALIDATION_19_T__PrfKWppTZdvPhe4oN__k0__rep1,VALIDATION_19_T,first_round_total_contribution_rate,0.6625,0.695,0.14210471491122312,0.6625,0.6625,0.828125,0.4375,0.875,10,0.03249999999999997,-0.22870458605334562,0.22870458605334562,0.4,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__jvD9GfjCgL4JoEaMq__k0__rep1,VALIDATION_19_T,first_round_total_contribution_rate,0.525,0.695,0.14210471491122312,0.6625,0.6625,0.828125,0.4375,0.875,10,0.16999999999999993,-1.1963009116636545,1.1963009116636545,0.2,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__privie8F5995NBXnB__k0__rep1,VALIDATION_19_T,first_round_total_contribution_rate,0.5125,0.695,0.14210471491122312,0.6625,0.6625,0.828125,0.4375,0.875,10,0.1825,-1.284264213991865,1.284264213991865,0.2,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__zKf8JGD6NqbmcmQAK__k0__rep1,VALIDATION_19_T,first_round_total_contribution_rate,0.5375,0.695,0.14210471491122312,0.6625,0.6625,0.828125,0.4375,0.875,10,0.15749999999999997,-1.108337609335445,1.108337609335445,0.2,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__J9CZkcA8QR3MTvJaH__k0__rep1,VALIDATION_19_T,first_round_total_contribution_rate,0.85,0.695,0.14210471491122312,0.6625,0.6625,0.828125,0.4375,0.875,10,0.15500000000000003,1.0907449488698033,1.0907449488698033,0.75,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__kG5yQvHXGpmRr4rPj__k0__rep1,VALIDATION_19_T,first_round_total_contribution_rate,0.8125,0.695,0.14210471491122312,0.6625,0.6625,0.828125,0.4375,0.875,10,0.11750000000000005,0.8268550418851737,0.8268550418851737,0.7,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__eKpH6aKdyd57EP3xW__k0__rep1,VALIDATION_19_T,first_round_total_contribution_rate,0.8,0.695,0.14210471491122312,0.6625,0.6625,0.828125,0.4375,0.875,10,0.1050000000000001,0.738891739556964,0.738891739556964,0.7,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__mf69tavvQcoqC5iaR__k0__rep1,VALIDATION_19_T,first_round_total_contribution_rate,0.85,0.695,0.14210471491122312,0.6625,0.6625,0.828125,0.4375,0.875,10,0.15500000000000003,1.0907449488698033,1.0907449488698033,0.75,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__uFaYheSQ6WssQwa7w__k0__rep1,VALIDATION_19_T,first_round_total_contribution_rate,0.575,0.695,0.14210471491122312,0.6625,0.6625,0.828125,0.4375,0.875,10,0.12,-0.8444477023508152,0.8444477023508152,0.2,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__v9hzdr6gxdBLtzfBL__k0__rep1,VALIDATION_19_T,first_round_total_contribution_rate,0.8875,0.695,0.14210471491122312,0.6625,0.6625,0.828125,0.4375,0.875,10,0.1925,1.3546348558544328,1.3546348558544328,1.0,0,0,False,True,True,all
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep1,VALIDATION_1_C,first_round_total_contribution_rate,0.5,0.6812499999999999,0.12002242267361732,0.6666666666666666,0.6333333333333333,0.7833333333333334,0.48333333333333334,0.8333333333333334,8,0.1812499999999999,-1.5101344895601854,1.5101344895601854,0.125,1,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__EZDNBZXqSWEGgM3rB__k0__rep1,VALIDATION_1_C,first_round_total_contribution_rate,0.5,0.6812499999999999,0.12002242267361732,0.6666666666666666,0.6333333333333333,0.7833333333333334,0.48333333333333334,0.8333333333333334,8,0.1812499999999999,-1.5101344895601854,1.5101344895601854,0.125,1,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__gixvAJagenLR4bZqY__k0__rep1,VALIDATION_1_C,first_round_total_contribution_rate,0.45,0.6812499999999999,0.12002242267361732,0.6666666666666666,0.6333333333333333,0.7833333333333334,0.48333333333333334,0.8333333333333334,8,0.2312499999999999,-1.9267233142664435,1.9267233142664435,0.0,0,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__dakGThnA5puHNGNmR__k0__rep1,VALIDATION_1_C,first_round_total_contribution_rate,0.45,0.6812499999999999,0.12002242267361732,0.6666666666666666,0.6333333333333333,0.7833333333333334,0.48333333333333334,0.8333333333333334,8,0.2312499999999999,-1.9267233142664435,1.9267233142664435,0.0,0,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__dcbuervX39CFjNDsD__k0__rep1,VALIDATION_1_C,first_round_total_contribution_rate,0.4166666666666667,0.6812499999999999,0.12002242267361732,0.6666666666666666,0.6333333333333333,0.7833333333333334,0.48333333333333334,0.8333333333333334,8,0.2645833333333332,-2.204449197403949,2.204449197403949,0.0,0,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__LENkaA2TC6u3FfEPn__k0__rep1,VALIDATION_1_C,first_round_total_contribution_rate,0.55,0.6812499999999999,0.12002242267361732,0.6666666666666666,0.6333333333333333,0.7833333333333334,0.48333333333333334,0.8333333333333334,8,0.13124999999999987,-1.0935456648539268,1.0935456648539268,0.25,1,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__6Pxb9DsQpyk22cJNr__k0__rep1,VALIDATION_1_C,first_round_total_contribution_rate,0.55,0.6812499999999999,0.12002242267361732,0.6666666666666666,0.6333333333333333,0.7833333333333334,0.48333333333333334,0.8333333333333334,8,0.13124999999999987,-1.0935456648539268,1.0935456648539268,0.25,1,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__ubqE84hRkjXyn8o9L__k0__rep1,VALIDATION_1_C,first_round_total_contribution_rate,0.5666666666666667,0.6812499999999999,0.12002242267361732,0.6666666666666666,0.6333333333333333,0.7833333333333334,0.48333333333333334,0.8333333333333334,8,0.11458333333333326,-0.9546827232851746,0.9546827232851746,0.25,1,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_T__5Cc83tYuWvA6YkhBj__k0__rep1,VALIDATION_1_T,first_round_total_contribution_rate,0.7,0.48750000000000004,0.22169642657371716,0.45,0.38333333333333336,0.6,0.16666666666666666,0.8333333333333334,8,0.2124999999999999,0.958517930505933,0.958517930505933,0.75,1,0,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep1,VALIDATION_1_T,first_round_total_contribution_rate,0.75,0.48750000000000004,0.22169642657371716,0.45,0.38333333333333336,0.6,0.16666666666666666,0.8333333333333334,8,0.26249999999999996,1.1840515612132116,1.1840515612132116,0.75,1,0,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__KeCNqo8rknDTPRXCN__k0__rep1,VALIDATION_1_T,first_round_total_contribution_rate,0.5,0.48750000000000004,0.22169642657371716,0.45,0.38333333333333336,0.6,0.16666666666666666,0.8333333333333334,8,0.012499999999999956,0.056383407676819416,0.056383407676819416,0.625,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__TvaK7RsiSd758hAmp__k0__rep1,VALIDATION_1_T,first_round_total_contribution_rate,0.8833333333333333,0.48750000000000004,0.22169642657371716,0.45,0.38333333333333336,0.6,0.16666666666666666,0.8333333333333334,8,0.39583333333333326,1.7854745764326208,1.7854745764326208,1.0,0,0,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__TJPaSpryeQ4jvvYtQ__k0__rep1,VALIDATION_1_T,first_round_total_contribution_rate,0.5333333333333333,0.48750000000000004,0.22169642657371716,0.45,0.38333333333333336,0.6,0.16666666666666666,0.8333333333333334,8,0.04583333333333328,0.20673916148167168,0.20673916148167168,0.6875,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__QdqBfTFqaaH2BmeGf__k0__rep1,VALIDATION_1_T,first_round_total_contribution_rate,0.6,0.48750000000000004,0.22169642657371716,0.45,0.38333333333333336,0.6,0.16666666666666666,0.8333333333333334,8,0.11249999999999993,0.5074506690913763,0.5074506690913763,0.75,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__tGoAaMWpJTmqmxxMh__k0__rep1,VALIDATION_1_T,first_round_total_contribution_rate,0.5,0.48750000000000004,0.22169642657371716,0.45,0.38333333333333336,0.6,0.16666666666666666,0.8333333333333334,8,0.012499999999999956,0.056383407676819416,0.056383407676819416,0.625,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__yB6tLexJ2FZ6h4oim__k0__rep1,VALIDATION_1_T,first_round_total_contribution_rate,0.75,0.48750000000000004,0.22169642657371716,0.45,0.38333333333333336,0.6,0.16666666666666666,0.8333333333333334,8,0.26249999999999996,1.1840515612132116,1.1840515612132116,0.75,1,0,False,True,False,all
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep1,VALIDATION_2_C,first_round_total_contribution_rate,0.6,0.6777777777777777,0.14740554623801777,0.6625,0.625,0.8125,0.375,0.875,9,0.07777777777777772,-0.527644853011086,0.527644853011086,0.2222222222222222,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__Fw9DpBqnuKsDtzG3D__k0__rep1,VALIDATION_2_C,first_round_total_contribution_rate,0.5375,0.6777777777777777,0.14740554623801777,0.6625,0.625,0.8125,0.375,0.875,9,0.14027777777777772,-0.951645181323566,0.951645181323566,0.16666666666666666,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__a4xmZQKTBESW8RKkE__k0__rep1,VALIDATION_2_C,first_round_total_contribution_rate,0.5,0.6777777777777777,0.14740554623801777,0.6625,0.625,0.8125,0.375,0.875,9,0.1777777777777777,-1.206045378311054,1.206045378311054,0.1111111111111111,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__kHhnJLhpnpMrt2amS__k0__rep1,VALIDATION_2_C,first_round_total_contribution_rate,0.6625,0.6777777777777777,0.14740554623801777,0.6625,0.625,0.8125,0.375,0.875,9,0.015277777777777724,-0.10364452469860588,0.10364452469860588,0.5,1,1,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__cubAELfJtEiE7Ryz6__k0__rep1,VALIDATION_2_C,first_round_total_contribution_rate,0.925,0.6777777777777777,0.14740554623801777,0.6625,0.625,0.8125,0.375,0.875,9,0.24722222222222234,1.6771568542138109,1.6771568542138109,1.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__9oyspxPncwXdAkruR__k0__rep1,VALIDATION_2_C,first_round_total_contribution_rate,0.7,0.6777777777777777,0.14740554623801777,0.6625,0.625,0.8125,0.375,0.875,9,0.022222222222222254,0.15075567228888204,0.15075567228888204,0.5555555555555556,1,1,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__D3PWPDrNAPhLocZzf__k0__rep1,VALIDATION_2_C,first_round_total_contribution_rate,0.775,0.6777777777777777,0.14740554623801777,0.6625,0.625,0.8125,0.375,0.875,9,0.09722222222222232,0.6595560662638585,0.6595560662638585,0.6666666666666666,1,1,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__RhgjrKrR85Xr6QRZ8__k0__rep1,VALIDATION_2_C,first_round_total_contribution_rate,0.65,0.6777777777777777,0.14740554623801777,0.6625,0.625,0.8125,0.375,0.875,9,0.02777777777777768,-0.1884445903611016,0.1884445903611016,0.3888888888888889,1,1,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__Hubv6B3PG4JiERQkM__k0__rep1,VALIDATION_2_C,first_round_total_contribution_rate,0.6,0.6777777777777777,0.14740554623801777,0.6625,0.625,0.8125,0.375,0.875,9,0.07777777777777772,-0.527644853011086,0.527644853011086,0.2222222222222222,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep1,VALIDATION_2_T,first_round_total_contribution_rate,0.3375,0.7238636363636364,0.13028100589060468,0.725,0.63125,0.7875,0.5125,1.0,11,0.38636363636363635,-2.96561754127122,2.96561754127122,0.0,0,0,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__WxHesP9kqtYXogDbi__k0__rep1,VALIDATION_2_T,first_round_total_contribution_rate,0.8,0.7238636363636364,0.13028100589060468,0.725,0.63125,0.7875,0.5125,1.0,11,0.07613636363636367,0.5844011037210936,0.5844011037210936,0.7272727272727273,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__2TDnnb4wn9rwy3CYZ__k0__rep1,VALIDATION_2_T,first_round_total_contribution_rate,0.7,0.7238636363636364,0.13028100589060468,0.725,0.63125,0.7875,0.5125,1.0,11,0.02386363636363642,-0.18317049519616402,0.18317049519616402,0.45454545454545453,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__txwAXk9WTDjLsuzDT__k0__rep1,VALIDATION_2_T,first_round_total_contribution_rate,0.625,0.7238636363636364,0.13028100589060468,0.725,0.63125,0.7875,0.5125,1.0,11,0.09886363636363638,-0.7588491943841064,0.7588491943841064,0.22727272727272727,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__MPJPiSumwWJfssC9c__k0__rep1,VALIDATION_2_T,first_round_total_contribution_rate,0.625,0.7238636363636364,0.13028100589060468,0.725,0.63125,0.7875,0.5125,1.0,11,0.09886363636363638,-0.7588491943841064,0.7588491943841064,0.22727272727272727,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__KRut4hewrYHiMpHuc__k0__rep1,VALIDATION_2_T,first_round_total_contribution_rate,0.5625,0.7238636363636364,0.13028100589060468,0.725,0.63125,0.7875,0.5125,1.0,11,0.16136363636363638,-1.2385814437073919,1.2385814437073919,0.09090909090909091,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__8XtcNG6WNCrzvWCq6__k0__rep1,VALIDATION_2_T,first_round_total_contribution_rate,0.725,0.7238636363636364,0.13028100589060468,0.725,0.63125,0.7875,0.5125,1.0,11,0.001136363636363602,0.008722404533150383,0.008722404533150383,0.5,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__KaWAn4fbzhhqL9sWm__k0__rep1,VALIDATION_2_T,first_round_total_contribution_rate,0.8375,0.7238636363636364,0.13028100589060468,0.725,0.63125,0.7875,0.5125,1.0,11,0.11363636363636365,0.8722404533150647,0.8722404533150647,0.8181818181818182,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__ezsSJMtgmXMt3CTta__k0__rep1,VALIDATION_2_T,first_round_total_contribution_rate,0.75,0.7238636363636364,0.13028100589060468,0.725,0.63125,0.7875,0.5125,1.0,11,0.026136363636363624,0.2006153042624648,0.2006153042624648,0.6363636363636364,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__XqscHH6F8eWZJM5Az__k0__rep1,VALIDATION_2_T,first_round_total_contribution_rate,0.8875,0.7238636363636364,0.13028100589060468,0.725,0.63125,0.7875,0.5125,1.0,11,0.16363636363636358,1.2560262527736927,1.2560262527736927,0.9090909090909091,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__2gfGWhbozeGdJFuXg__k0__rep1,VALIDATION_2_T,first_round_total_contribution_rate,0.675,0.7238636363636364,0.13028100589060468,0.725,0.63125,0.7875,0.5125,1.0,11,0.04886363636363633,-0.3750633949254776,0.3750633949254776,0.45454545454545453,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_3_C__vmFLypg96ABkbXMfZ__k0__rep1,VALIDATION_3_C,first_round_total_contribution_rate,0.8416666666666667,0.5101851851851852,0.11545520333900992,0.475,0.45,0.5833333333333334,0.35,0.75,9,0.3314814814814815,2.8710830858627987,2.8710830858627987,1.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep1,VALIDATION_3_C,first_round_total_contribution_rate,0.7666666666666667,0.5101851851851852,0.11545520333900992,0.475,0.45,0.5833333333333334,0.35,0.75,9,0.25648148148148153,2.2214804882234507,2.2214804882234507,1.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__n54FzkWNqLZxLv2BS__k0__rep1,VALIDATION_3_C,first_round_total_contribution_rate,0.7833333333333333,0.5101851851851852,0.11545520333900992,0.475,0.45,0.5833333333333334,0.35,0.75,9,0.27314814814814814,2.3658366210321944,2.3658366210321944,1.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__kKTDmWLcdt9dYZdJe__k0__rep1,VALIDATION_3_C,first_round_total_contribution_rate,0.5583333333333333,0.5101851851851852,0.11545520333900992,0.475,0.45,0.5833333333333334,0.35,0.75,9,0.04814814814814816,0.4170288281141496,0.4170288281141496,0.6666666666666666,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__urf8ouXom7YTA2ASn__k0__rep1,VALIDATION_3_C,first_round_total_contribution_rate,0.6,0.5101851851851852,0.11545520333900992,0.475,0.45,0.5833333333333334,0.35,0.75,9,0.08981481481481479,0.7779191601360095,0.7779191601360095,0.7777777777777778,1,0,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__4hDDkjrDWqkXQRsrK__k0__rep1,VALIDATION_3_C,first_round_total_contribution_rate,0.5,0.5101851851851852,0.11545520333900992,0.475,0.45,0.5833333333333334,0.35,0.75,9,0.010185185185185186,-0.0882176367164547,0.0882176367164547,0.5555555555555556,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__aCwABuHs4X2RsQjPQ__k0__rep1,VALIDATION_3_C,first_round_total_contribution_rate,0.5416666666666666,0.5101851851851852,0.11545520333900992,0.475,0.45,0.5833333333333334,0.35,0.75,9,0.031481481481481444,0.2726726953054051,0.2726726953054051,0.6666666666666666,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__7ywewvEuctuz4Rq8j__k0__rep1,VALIDATION_3_C,first_round_total_contribution_rate,0.6916666666666667,0.5101851851851852,0.11545520333900992,0.475,0.45,0.5833333333333334,0.35,0.75,9,0.18148148148148147,1.5718778905841018,1.5718778905841018,0.8888888888888888,1,0,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__79XdcpxMwu5Lprr32__k0__rep1,VALIDATION_3_C,first_round_total_contribution_rate,0.575,0.5101851851851852,0.11545520333900992,0.475,0.45,0.5833333333333334,0.35,0.75,9,0.06481481481481477,0.5613849609228931,0.5613849609228931,0.6666666666666666,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep1,VALIDATION_3_T,first_round_total_contribution_rate,0.38333333333333336,0.6300000000000001,0.15198684153570663,0.625,0.5083333333333333,0.6791666666666667,0.4083333333333333,0.9,10,0.24666666666666676,-1.6229475142340974,1.6229475142340974,0.0,0,0,True,True,True,all
trajectory_completion_compact__VALIDATION_3_T__GEyMgmTp37c4DXAWA__k0__rep1,VALIDATION_3_T,first_round_total_contribution_rate,0.6333333333333333,0.6300000000000001,0.15198684153570663,0.625,0.5083333333333333,0.6791666666666667,0.4083333333333333,0.9,10,0.0033333333333331883,0.021931723165324678,0.021931723165324678,0.5,1,1,True,True,True,all
