participant,cluster_id,cluster_title,weight,non_negligible
dA22uH5M3pPx4Hkxm,3,**Strict Full Cooperation**,1.0,True
hZtBHzPZhaALwQXRa,1,**High Unconditional Cooperation**,1.0,True
i8xGRwdHE9GcQ6P8o,1,**High Unconditional Cooperation**,1.0,True
kajJrGnAmX3ZLGQmx,10,**Strong High Contribution**,1.0,True
kfokmYTteJ5ycFi5Q,6,**Inconsistent Conditional Cooperation**,1.0,True
skgdqNXenmY2ZTKHt,3,**Strict Full Cooperation**,1.0,True
2u3N8ZBaTrwrr7ent,3,**Strict Full Cooperation**,1.0,True
4QSXLcF7HyXdHwTGW,16,**Rigid Full Cooperation**,1.0,True
5xf8XmXiNQvnzANiH,16,**Rigid Full Cooperation**,1.0,True
C2LKY4HNmTDWeBf9k,7,**Stable High Contribution**,1.0,True
CegtkXEnziHoHrj4y,7,**Stable High Contribution**,1.0,True
ChpQQ74m7QpG6Xnmb,16,**Rigid Full Cooperation**,1.0,True
Khz5nARdwXJEyAonQ,17,**Conditional High Contribution**,1.0,True
Y4ESkNgpfeY4v7syk,17,**Conditional High Contribution**,1.0,True
Z3svQSMQK5mipy8oZ,5,**Moderate Conditional Cooperation**,1.0,True
ZgMKNjkrT73twhNin,16,**Rigid Full Cooperation**,1.0,True
b43yybEFWSgc9ihQ3,16,**Rigid Full Cooperation**,1.0,True
bY7MXNN2J64REtMjS,3,**Strict Full Cooperation**,1.0,True
cWpikwe454CNzJEnh,5,**Moderate Conditional Cooperation**,1.0,True
eDZimSiNoL7CMf7MY,16,**Rigid Full Cooperation**,1.0,True
odjTHrruuPTeaMQsW,7,**Stable High Contribution**,1.0,True
qsJcTxH45dt3fpBDD,7,**Stable High Contribution**,1.0,True
tJY3fqM3mGboZmSxr,17,**Conditional High Contribution**,1.0,True
vHaFZE7myJm7srTap,3,**Strict Full Cooperation**,1.0,True
3vQinYzT7XPKYDkXB,14,**Unwavering Full Cooperation**,1.0,True
73PtaXmPuB3XNx6Hq,14,**Unwavering Full Cooperation**,1.0,True
7H2knCivRDdTFgPKd,14,**Unwavering Full Cooperation**,1.0,True
8cLeZXc2EHW6hcQgw,21,**High Conditional Contribution**,1.0,True
9ppaqrbErzrZRwYWh,21,**High Conditional Contribution**,1.0,True
AL7MRXFhSZh3py3fK,3,**Strict Full Cooperation**,1.0,True
JtJ6nNc6zBwphCBzR,14,**Unwavering Full Cooperation**,1.0,True
NMYjY7fAEydHCWxvB,6,**Inconsistent Conditional Cooperation**,1.0,True
W8Xeb3GtuSixG8DmJ,6,**Inconsistent Conditional Cooperation**,1.0,True
ZCTt88oQuJG7H6dDj,21,**High Conditional Contribution**,1.0,True
dtgpBAEnRFywHoMig,6,**Inconsistent Conditional Cooperation**,1.0,True
tZczuk6T76cJQbogu,6,**Inconsistent Conditional Cooperation**,1.0,True
u3bRMAozGnYBTJqY8,14,**Unwavering Full Cooperation**,1.0,True
zsvzKD4yqohtuWqmd,2,**Steadfast Full Cooperation**,1.0,True
6LfgWTmLrTw6ocYWA,7,**Stable High Contribution**,1.0,True
pQdJQNB7mpwMsfaXk,3,**Strict Full Cooperation**,1.0,True
A5MiSumFG9pMNDvoZ,1,**High Unconditional Cooperation**,1.0,True
AYoNPzxH3THqQirAW,18,**Predominantly Free-Riding**,1.0,True
ZWQXErLHGRwiCnEAK,10,**Strong High Contribution**,1.0,True
h7iq7SaWEzH4N4vEi,1,**High Unconditional Cooperation**,1.0,True
iZTrTtyLh2RQzXGhJ,10,**Strong High Contribution**,1.0,True
j2rxcZShjq4SqumGw,21,**High Conditional Contribution**,1.0,True
oLTiMWsbCmRZjGJoa,1,**High Unconditional Cooperation**,1.0,True
pSnZmfW9FNsjNgSQd,4,**Flexible Conditional Contribution**,1.0,True
ry9ynTGFDExhwiH2u,18,**Predominantly Free-Riding**,1.0,True
vANmJ4HeA8w7Yjvum,4,**Flexible Conditional Contribution**,1.0,True
ygfJ2gJ7R47rN7Y8a,18,**Predominantly Free-Riding**,1.0,True
5dWuiifG8REbveceN,5,**Moderate Conditional Cooperation**,1.0,True
7WXxbavzSZGvTQZsq,18,**Predominantly Free-Riding**,1.0,True
GCDh3atza72jjGZF8,16,**Rigid Full Cooperation**,1.0,True
GSWbaWXf4wcC2hQNM,5,**Moderate Conditional Cooperation**,1.0,True
HtTQgH92rrfSt6ZwM,5,**Moderate Conditional Cooperation**,1.0,True
bX6XJK86T5LQySjFS,5,**Moderate Conditional Cooperation**,1.0,True
hHMRaqv4Ghgd5Ljbp,8,**Consistent Free-Riding**,1.0,True
nS8FdE65oyTFvebuG,12,**Stable High Contribution**,1.0,True
rt92FAo8P2PHpqaEE,5,**Moderate Conditional Cooperation**,1.0,True
37Qjb7SqbrFrfRLNu,19,**Rigid Full Cooperation**,1.0,True
9GW2oKr5GBDwbYMpf,11,**Conditional High Contribution**,1.0,True
A7NELwAoAPnqyW83u,11,**Conditional High Contribution**,1.0,True
A8X77Yj2S5nPLXKvQ,19,**Rigid Full Cooperation**,1.0,True
Efsqpq52tZGWC2fqK,19,**Rigid Full Cooperation**,1.0,True
GMoiWGHcji9Gy5jgB,19,**Rigid Full Cooperation**,1.0,True
R9JM2eGvCbpJnPGBL,11,**Conditional High Contribution**,1.0,True
cx9w92Kmyxhdf66ES,11,**Conditional High Contribution**,1.0,True
kAFwduKJ9rkCuHvCs,11,**Conditional High Contribution**,1.0,True
ukXqbrd6dBJYHeW6d,11,**Conditional High Contribution**,1.0,True
EGcsXcA9KcKvGiDeK,3,**Strict Full Cooperation**,1.0,True
FY853omDERBGLnWXC,7,**Stable High Contribution**,1.0,True
H8EAMYQKyWJ9avkpY,7,**Stable High Contribution**,1.0,True
Pi4Empbxows6seizj,3,**Strict Full Cooperation**,1.0,True
QrpyoEzEu75hjm5o8,3,**Strict Full Cooperation**,1.0,True
RamY3dpzw74H5EsMz,5,**Moderate Conditional Cooperation**,1.0,True
SEgtz7bkeRQww5sGQ,16,**Rigid Full Cooperation**,1.0,True
TbgNrLsRNfeB8kG7q,7,**Stable High Contribution**,1.0,True
dkL3J9hMEk9CmHMqm,3,**Strict Full Cooperation**,1.0,True
jXc72ua364R4i6Z5Q,7,**Stable High Contribution**,1.0,True
kj869WYppdMz2dYGL,1,**High Unconditional Cooperation**,1.0,True
qPotpGRQjkwkfoXpS,3,**Strict Full Cooperation**,1.0,True
ttZbZrsYyNnKBiwMF,3,**Strict Full Cooperation**,1.0,True
w4Aena3bB24mELNMM,7,**Stable High Contribution**,1.0,True
3PKCfDTqZRvBowEo6,3,**Strict Full Cooperation**,1.0,True
Dmra7qzWd8wwLwcLi,10,**Strong High Contribution**,1.0,True
GM4GNN6EXmhXWuh9e,10,**Strong High Contribution**,1.0,True
QBWmmzsTaNAkHQmCB,3,**Strict Full Cooperation**,1.0,True
Sobtwx5KjbxuJijvx,10,**Strong High Contribution**,1.0,True
XGSGgWNf6dPCKJe7f,12,**Stable High Contribution**,1.0,True
bdcpfXacXH3mi6ytT,14,**Unwavering Full Cooperation**,1.0,True
fpFxtzv8KbddMwT5f,12,**Stable High Contribution**,1.0,True
hFRk8jHTRrTfEXerP,14,**Unwavering Full Cooperation**,1.0,True
noXwx5mbTAhbe2D5X,10,**Strong High Contribution**,1.0,True
oxzfaNFWeQTCPbfR6,10,**Strong High Contribution**,1.0,True
r4ppXWQgvYmHmkjdr,14,**Unwavering Full Cooperation**,1.0,True
uEdQDGdaW6RAt6bdQ,6,**Inconsistent Conditional Cooperation**,1.0,True
z8wNrGjGdvhsrtd3n,10,**Strong High Contribution**,1.0,True
zyeWX2rk8kRATyEpM,21,**High Conditional Contribution**,1.0,True
6b42kqQPuGMHk4yvX,14,**Unwavering Full Cooperation**,1.0,True
QG5q8LYhqZ3K2XnrK,2,**Steadfast Full Cooperation**,1.0,True
SCJYAJ744WXwqRcTJ,2,**Steadfast Full Cooperation**,1.0,True
SSoNSmBR4Y7Ays38d,2,**Steadfast Full Cooperation**,1.0,True
WbT9X5inuAJneqsq4,15,**Steadfast High Contribution**,1.0,True
adFGoqtnHrrhm2yEQ,10,**Strong High Contribution**,1.0,True
bTr9vEumghjmvqwdb,2,**Steadfast Full Cooperation**,1.0,True
gimLBJdGdHJrREskJ,14,**Unwavering Full Cooperation**,1.0,True
hKq7NB6yhmjx5xhYE,2,**Steadfast Full Cooperation**,1.0,True
wHiPyq8N7cJQHQfcC,2,**Steadfast Full Cooperation**,1.0,True
xYgbPP5mcWqPTkDdr,10,**Strong High Contribution**,1.0,True
FK4WzfCAQJ2PhsmBf,11,**Conditional High Contribution**,1.0,True
NvTuFa62irY7vQYvP,0,**Volatile Conditional Cooperation**,1.0,True
e4ibC4yyh8keBWJRN,19,**Rigid Full Cooperation**,1.0,True
ir7kuiDXzxBT56Mwe,8,**Consistent Free-Riding**,1.0,True
4vjmCiFpgjrfeY32v,9,**Stable Full Cooperation**,1.0,True
68NhXvTiB22wQCfT5,9,**Stable Full Cooperation**,1.0,True
7Pe3Mzhn7y7WpApnu,22,**Strategic Free-Riding**,1.0,True
A8Q7dhWK42XxvygSe,13,**Near-Maximal Cooperation**,1.0,True
CtFWzyC9AetEJKRqF,9,**Stable Full Cooperation**,1.0,True
HkxwRxQWSEhi6vrou,9,**Stable Full Cooperation**,1.0,True
LCBpzS9WDWn3yTgyE,9,**Stable Full Cooperation**,1.0,True
LziC8HDex6gmfaLxA,13,**Near-Maximal Cooperation**,1.0,True
WL7naBzQSJKsecQ6W,8,**Consistent Free-Riding**,1.0,True
d9Q4bAGJWN7dbLZ7Z,22,**Strategic Free-Riding**,1.0,True
vTHF7zQCvSKCHxByb,20,**Conditional Cooperative Behavior**,1.0,True
xJSX3CD6tYhBoouuS,22,**Strategic Free-Riding**,1.0,True
EsNFMQAZe7JmtiDBF,21,**High Conditional Contribution**,1.0,True
oKrYcAGCRCTpFy8WA,6,**Inconsistent Conditional Cooperation**,1.0,True
y9eHvkbhwijYkPHcM,21,**High Conditional Contribution**,1.0,True
34XA4hdGczFSLM8A2,2,**Steadfast Full Cooperation**,1.0,True
4F4iWqtTcfym6eZbu,2,**Steadfast Full Cooperation**,1.0,True
6pJAT3w3b6pEeQSh2,2,**Steadfast Full Cooperation**,1.0,True
9dfMmsGPWxWSam3aH,2,**Steadfast Full Cooperation**,1.0,True
9hfoX8Na8ZGdnWYRP,21,**High Conditional Contribution**,1.0,True
JHxEWx9sH99wYFXFN,2,**Steadfast Full Cooperation**,1.0,True
REE3nTygZekYjxGt7,2,**Steadfast Full Cooperation**,1.0,True
WxsBjJWNXYAh4nGPm,15,**Steadfast High Contribution**,1.0,True
dScGksXpRCS2oFJnL,10,**Strong High Contribution**,1.0,True
hHwNZMJgvMKxnwWP9,2,**Steadfast Full Cooperation**,1.0,True
nHnwfzpPYRiT6TioL,2,**Steadfast Full Cooperation**,1.0,True
oAFYn6ptaGsnyXZBZ,2,**Steadfast Full Cooperation**,1.0,True
qrupxuevAM9xuKYtc,15,**Steadfast High Contribution**,1.0,True
w4fmmfBT8nHacoYew,15,**Steadfast High Contribution**,1.0,True
xHCgddfCRmSPiTHLx,2,**Steadfast Full Cooperation**,1.0,True
zYqo6meiWzKcNpJQY,2,**Steadfast Full Cooperation**,1.0,True
ASrCJ6LFhJS8haC6K,3,**Strict Full Cooperation**,1.0,True
EEBKSXfYjMTgT9g45,10,**Strong High Contribution**,1.0,True
Nhds6sbXJzmpsSYeS,10,**Strong High Contribution**,1.0,True
RpTErLaMBvR2NamQn,6,**Inconsistent Conditional Cooperation**,1.0,True
bbrCAAiEfNHLfuquG,10,**Strong High Contribution**,1.0,True
cxnxAnHeuxdux7W9k,3,**Strict Full Cooperation**,1.0,True
eGArEGoyTXx5Dr2ho,10,**Strong High Contribution**,1.0,True
en2KpTZ25qoXtQoJS,21,**High Conditional Contribution**,1.0,True
fzScndw6kkJXNHgMF,10,**Strong High Contribution**,1.0,True
iCMjo6wZMzZ8yWYR7,14,**Unwavering Full Cooperation**,1.0,True
kQzMygHwyDHA9oaDW,2,**Steadfast Full Cooperation**,1.0,True
kYfyGmJAiLk6Hzz7q,14,**Unwavering Full Cooperation**,1.0,True
oHervNJRhw4ooHPx2,10,**Strong High Contribution**,1.0,True
2pv9wboNdcYqyeTQq,22,**Strategic Free-Riding**,1.0,True
63drsFH4NuTriETbT,19,**Rigid Full Cooperation**,1.0,True
68s3GbKkhuTGoe7Pi,0,**Volatile Conditional Cooperation**,1.0,True
NSmrEaxYamF744o6D,22,**Strategic Free-Riding**,1.0,True
RSZTvhRvpKGaY6BrS,19,**Rigid Full Cooperation**,1.0,True
bAZhq9SppkgfKZiDC,11,**Conditional High Contribution**,1.0,True
bswafpp4ysttT9qWz,19,**Rigid Full Cooperation**,1.0,True
buq9mK9KkRyvvCRa6,11,**Conditional High Contribution**,1.0,True
d5Jk3qqEoz4GB7EEv,11,**Conditional High Contribution**,1.0,True
gg6rFRR3Dzf3N2sH6,22,**Strategic Free-Riding**,1.0,True
hrdpFTzB55zNF3cFQ,19,**Rigid Full Cooperation**,1.0,True
nPKF9BRec2ocdR2XF,11,**Conditional High Contribution**,1.0,True
oucsRqEZJ3hgexTDE,19,**Rigid Full Cooperation**,1.0,True
rQy2ALbQ2jEs2YcKB,22,**Strategic Free-Riding**,1.0,True
yovmHKActQcomid9p,11,**Conditional High Contribution**,1.0,True
29aspqWcFWTDJsT9o,19,**Rigid Full Cooperation**,1.0,True
2N8cSCiZnjyvkdMHn,19,**Rigid Full Cooperation**,1.0,True
3CQKifM8ZavBuYee4,8,**Consistent Free-Riding**,1.0,True
EruifnZnoCyYycpv7,0,**Volatile Conditional Cooperation**,1.0,True
HFc2efNzXgZjMKw6W,11,**Conditional High Contribution**,1.0,True
NETws2TAo3ccixBRc,11,**Conditional High Contribution**,1.0,True
PSEubLa5xZjuMCanz,11,**Conditional High Contribution**,1.0,True
Sk7sHJuxiPkrxRa3D,8,**Consistent Free-Riding**,1.0,True
ggLdhePBG53TndR6R,22,**Strategic Free-Riding**,1.0,True
gsemfksijfKmiGr2x,0,**Volatile Conditional Cooperation**,1.0,True
nDfPo8cDCtp7Ea4ox,11,**Conditional High Contribution**,1.0,True
pJe4tiWnBKY8fwqYt,11,**Conditional High Contribution**,1.0,True
q5mJdmzFuopKpDXgb,0,**Volatile Conditional Cooperation**,1.0,True
umg7y7bknGBwaXXvA,11,**Conditional High Contribution**,1.0,True
2Re5Y9t76xH255Ao4,1,**High Unconditional Cooperation**,1.0,True
Cay9hgyJEpZW4rY6J,3,**Strict Full Cooperation**,1.0,True
F5oYFWBZsrNpGqSeT,4,**Flexible Conditional Contribution**,1.0,True
XPRJntna9XtY6Ne8W,3,**Strict Full Cooperation**,1.0,True
zaQ5CKFfbdeQjJHKb,7,**Stable High Contribution**,1.0,True
4nemWzHPLcnHLWHZ8,18,**Predominantly Free-Riding**,1.0,True
ZxsA7YbFAYP6Njdm7,18,**Predominantly Free-Riding**,1.0,True
cZEvRJhh25Gup9DWz,18,**Predominantly Free-Riding**,1.0,True
en3YNSsTsy7tHDiCw,8,**Consistent Free-Riding**,1.0,True
fv5GBkWh5TN5BCRGp,18,**Predominantly Free-Riding**,1.0,True
orjccZFpinqgf8KRQ,4,**Flexible Conditional Contribution**,1.0,True
p3igAuHJ6xStmnZLe,18,**Predominantly Free-Riding**,1.0,True
Nf9qC3doQpDSF5BAs,2,**Steadfast Full Cooperation**,1.0,True
vFxthTKwK4xFwWTfs,2,**Steadfast Full Cooperation**,1.0,True
FeR9pg8fF8fspwq3Q,0,**Volatile Conditional Cooperation**,1.0,True
HetmyytmJxPuFuck3,0,**Volatile Conditional Cooperation**,1.0,True
Jz9dodX4bQz6iWvZq,0,**Volatile Conditional Cooperation**,1.0,True
NWAbC7N2GvyLSvPQJ,0,**Volatile Conditional Cooperation**,1.0,True
QHNQz2nefpCeSukSe,9,**Stable Full Cooperation**,1.0,True
T4wukPY2kENYydWA5,0,**Volatile Conditional Cooperation**,1.0,True
TnpTJCgrkrxWB8qvx,0,**Volatile Conditional Cooperation**,1.0,True
eyGMExhFYBQyLX8uo,0,**Volatile Conditional Cooperation**,1.0,True
i3KBdDQdZ6KRHntiD,0,**Volatile Conditional Cooperation**,1.0,True
mC9EE7zwRwzngNMdT,0,**Volatile Conditional Cooperation**,1.0,True
wNM4XEgzKYSsb6QFd,0,**Volatile Conditional Cooperation**,1.0,True
KgZDbGtMbHnwNcDAd,6,**Inconsistent Conditional Cooperation**,1.0,True
LRPjChpJxvY3QvqNe,6,**Inconsistent Conditional Cooperation**,1.0,True
Wn2sLb7yTu2dwE8jA,21,**High Conditional Contribution**,1.0,True
s8kbRdsw825C6b9W7,2,**Steadfast Full Cooperation**,1.0,True
36CugKZCd4t3a9rbx,22,**Strategic Free-Riding**,1.0,True
4qakrepGDvBWiTqAe,9,**Stable Full Cooperation**,1.0,True
7tGAHjAt4efZCofDm,9,**Stable Full Cooperation**,1.0,True
AhsusT24xwpC7LPi2,9,**Stable Full Cooperation**,1.0,True
HcJD3c6NwTnTeC6ab,20,**Conditional Cooperative Behavior**,1.0,True
f8D2Bh3ZxsyWAMFc6,9,**Stable Full Cooperation**,1.0,True
ohNtaznMTrDraTuTr,22,**Strategic Free-Riding**,1.0,True
utAfWfFBqmeYqEgGY,13,**Near-Maximal Cooperation**,1.0,True
zn9uuLvSbz2gJwfs3,9,**Stable Full Cooperation**,1.0,True
6wQK76dLxAEpeFvCD,20,**Conditional Cooperative Behavior**,1.0,True
C7ZMj7NQwbsRZoyA3,20,**Conditional Cooperative Behavior**,1.0,True
DrQaRBnXEfA4uwxJD,20,**Conditional Cooperative Behavior**,1.0,True
YTspzJ8dijfSSyXqa,20,**Conditional Cooperative Behavior**,1.0,True
vDAub3EZLuaWcz98Q,13,**Near-Maximal Cooperation**,1.0,True
6LhBRY4p4pmXE9BDp,10,**Strong High Contribution**,1.0,True
6p4JArxbGs6vTMJrF,10,**Strong High Contribution**,1.0,True
BtSdupFbAuw5j7JoX,10,**Strong High Contribution**,1.0,True
DK4odpXgeGkdRcGqp,10,**Strong High Contribution**,1.0,True
MsjeDJcbWNicNSCo6,14,**Unwavering Full Cooperation**,1.0,True
WJc5sQj9uZhevHKuw,10,**Strong High Contribution**,1.0,True
WS5DNCT2srqJMEh8i,10,**Strong High Contribution**,1.0,True
Ws79ibjhbmCfuQo8y,10,**Strong High Contribution**,1.0,True
eE2rtaLzHmDCS72m5,10,**Strong High Contribution**,1.0,True
hs6nqEMGJ6g5XKvr3,14,**Unwavering Full Cooperation**,1.0,True
kiWnFD5K9XANB2yCS,14,**Unwavering Full Cooperation**,1.0,True
ou62m4D5oiDJnLqpa,6,**Inconsistent Conditional Cooperation**,1.0,True
p66sxKbEPoRx7t9EF,10,**Strong High Contribution**,1.0,True
pxjow6p8Cck2JoTbR,10,**Strong High Contribution**,1.0,True
rJW7h6sGmxTbfZKMo,6,**Inconsistent Conditional Cooperation**,1.0,True
v2qa5iJzpnec62nSt,10,**Strong High Contribution**,1.0,True
whkm2oCuZce5uGuhY,14,**Unwavering Full Cooperation**,1.0,True
5svdo9hvavwK3sEYY,5,**Moderate Conditional Cooperation**,1.0,True
5zEQ9fbiCnkdFdyKc,7,**Stable High Contribution**,1.0,True
6H97qifGX8nfB5tg7,5,**Moderate Conditional Cooperation**,1.0,True
6kRZhpuEC9CEXSaBz,7,**Stable High Contribution**,1.0,True
CKmnDozY6wKy8hLAi,7,**Stable High Contribution**,1.0,True
FGXDnkC8PYjPPzKQQ,5,**Moderate Conditional Cooperation**,1.0,True
FTQnmhTkS6wFrCCaD,8,**Consistent Free-Riding**,1.0,True
FXEa9vdXvHdsf7WTZ,7,**Stable High Contribution**,1.0,True
KWB3b2RLykyyuvFXR,5,**Moderate Conditional Cooperation**,1.0,True
PRCBDy7tAzjGJM7k4,5,**Moderate Conditional Cooperation**,1.0,True
PwLH3TwHPfprDqYcA,5,**Moderate Conditional Cooperation**,1.0,True
Ti8RpQogp7CYZWA9e,5,**Moderate Conditional Cooperation**,1.0,True
kRvbPAsWYPF5gnFif,5,**Moderate Conditional Cooperation**,1.0,True
kTjv43mcQWsbzzRv7,18,**Predominantly Free-Riding**,1.0,True
oSWfYX3ePqyKRRgnW,7,**Stable High Contribution**,1.0,True
t395GPuFjyYFPkLfy,7,**Stable High Contribution**,1.0,True
wMxpdvuWa9xCT6MJa,5,**Moderate Conditional Cooperation**,1.0,True
CKsLPkaGjYF4mmz9b,15,**Steadfast High Contribution**,1.0,True
CoFKEEWvNba4jMqFg,6,**Inconsistent Conditional Cooperation**,1.0,True
JkPfwLz4y53ikJZZo,15,**Steadfast High Contribution**,1.0,True
PHsHtbZF44XLn6b2o,15,**Steadfast High Contribution**,1.0,True
TcxDsGZ8YPWgJK6rs,15,**Steadfast High Contribution**,1.0,True
Wxk8dfPmPRuJFxxC4,15,**Steadfast High Contribution**,1.0,True
a98ubrJPr8c9paTWb,15,**Steadfast High Contribution**,1.0,True
iSzJJgqB67s3NnfcS,15,**Steadfast High Contribution**,1.0,True
mBknMuGMNeGkSiqbG,21,**High Conditional Contribution**,1.0,True
nSYSW2ajJSZsQffBw,21,**High Conditional Contribution**,1.0,True
oHoxLubq6TgjGuPhD,15,**Steadfast High Contribution**,1.0,True
qhQ6i2euGHckojfyY,15,**Steadfast High Contribution**,1.0,True
sLzAGh3Ev2aegPdXp,2,**Steadfast Full Cooperation**,1.0,True
vppb8DcsgJbw2YEos,15,**Steadfast High Contribution**,1.0,True
y8B82RmBbBeryevx6,15,**Steadfast High Contribution**,1.0,True
zKekbHDsKpuEHHu4Q,21,**High Conditional Contribution**,1.0,True
27eaGWyGbCBFdJ7Ji,2,**Steadfast Full Cooperation**,1.0,True
2pouTWH5wpaLG6oi8,2,**Steadfast Full Cooperation**,1.0,True
37rEFdCYxj5bSBkPD,6,**Inconsistent Conditional Cooperation**,1.0,True
B5NqxcCZbFAeW9ioe,15,**Steadfast High Contribution**,1.0,True
Gw5p3GgNwmkHsCKJT,2,**Steadfast Full Cooperation**,1.0,True
LFGN9ivDK9AL6y3th,13,**Near-Maximal Cooperation**,1.0,True
RRFhwb9sDPfeRejQv,15,**Steadfast High Contribution**,1.0,True
TqnPoJwiDm6ohydLm,15,**Steadfast High Contribution**,1.0,True
WS7WB6qWaJW3n8XxM,15,**Steadfast High Contribution**,1.0,True
bWnZkipFp5af53kwh,2,**Steadfast Full Cooperation**,1.0,True
nHZZZWrWziFg6FoF5,2,**Steadfast Full Cooperation**,1.0,True
s4imAosbaYgnFJy5W,2,**Steadfast Full Cooperation**,1.0,True
u8c2aNRxtFN6ouWMf,15,**Steadfast High Contribution**,1.0,True
uGnoMxXthNjLHHZwx,15,**Steadfast High Contribution**,1.0,True
znyvfCHAztpfMovCW,15,**Steadfast High Contribution**,1.0,True
FLvQTLqwfitdd2krT,3,**Strict Full Cooperation**,1.0,True
y9x2N5gdCvpEQdyPk,3,**Strict Full Cooperation**,1.0,True
2MnLCDYRzZY6XWumj,16,**Rigid Full Cooperation**,1.0,True
3bMNgNRn6BiymKHMa,16,**Rigid Full Cooperation**,1.0,True
4qR6QzTYCCLtTGQhc,17,**Conditional High Contribution**,1.0,True
928ZZcdcZW3yZWus6,16,**Rigid Full Cooperation**,1.0,True
C8aMkYELR6G7HkKDo,3,**Strict Full Cooperation**,1.0,True
MbRCsgonnyvBMi5sw,16,**Rigid Full Cooperation**,1.0,True
WGDneEr6FFWbEigpA,8,**Consistent Free-Riding**,1.0,True
WjxMBp2SoMNtNCuvt,17,**Conditional High Contribution**,1.0,True
XFx6aGQQPR45ZGnRj,16,**Rigid Full Cooperation**,1.0,True
aX7ttGhbEwsicBWYr,16,**Rigid Full Cooperation**,1.0,True
hSgW5L7zawZZ3QzTp,5,**Moderate Conditional Cooperation**,1.0,True
hqb3pawENqEeDeKor,3,**Strict Full Cooperation**,1.0,True
nDAzYwNcFpBMNLXZi,8,**Consistent Free-Riding**,1.0,True
vi26ccixhM4rcTNjp,7,**Stable High Contribution**,1.0,True
wePYQ4TnDLw8tX2t2,7,**Stable High Contribution**,1.0,True
xuAbyZySYsHZgi6LL,3,**Strict Full Cooperation**,1.0,True
5brra9cjRGRY2bsuj,20,**Conditional Cooperative Behavior**,1.0,True
8e7g9Ed9igkTzK2ML,20,**Conditional Cooperative Behavior**,1.0,True
X68aqqR5n6qqnst9x,20,**Conditional Cooperative Behavior**,1.0,True
YPfPyeMLTizvyzf7E,22,**Strategic Free-Riding**,1.0,True
dkkZjAjTpZSSX6yWY,20,**Conditional Cooperative Behavior**,1.0,True
mhsBBXqk9eLM8xfAG,20,**Conditional Cooperative Behavior**,1.0,True
x7qe5Nuf46jdQaGvv,20,**Conditional Cooperative Behavior**,1.0,True
9Q9YC8RzLuoZEmKnY,10,**Strong High Contribution**,1.0,True
CBXzdH8kTXtzg95to,12,**Stable High Contribution**,1.0,True
DkyzZ3X7HKjd5LG67,2,**Steadfast Full Cooperation**,1.0,True
Fzg53xquW6rcsLDr5,2,**Steadfast Full Cooperation**,1.0,True
QxstRdqPbZR8tTwjL,10,**Strong High Contribution**,1.0,True
TpSZYY5D236qFxxan,2,**Steadfast Full Cooperation**,1.0,True
ZJ6mzJnHnRvPhhuQo,10,**Strong High Contribution**,1.0,True
bTfjNmRWpkDJsKtmj,10,**Strong High Contribution**,1.0,True
gjpZLvRFdEm3BwSxv,10,**Strong High Contribution**,1.0,True
k5SmHKCTPKnvQpEj7,2,**Steadfast Full Cooperation**,1.0,True
ytfAMuLvgcBHZMCNE,10,**Strong High Contribution**,1.0,True
7TLomr58NbBaxPFve,9,**Stable Full Cooperation**,1.0,True
9aoWtw6EanzKPwZau,22,**Strategic Free-Riding**,1.0,True
E6Fxd9hZfYyCXFqNQ,0,**Volatile Conditional Cooperation**,1.0,True
F4b85BT8zYXe6iMQD,11,**Conditional High Contribution**,1.0,True
HB74TC5rwvD7ak5nc,11,**Conditional High Contribution**,1.0,True
LyJNaJjEbodaGzbTr,11,**Conditional High Contribution**,1.0,True
ePcWoHaMCvAXFjdMe,13,**Near-Maximal Cooperation**,1.0,True
qgq65k9mt4cgFRuem,0,**Volatile Conditional Cooperation**,1.0,True
zbWmKAvvq2XsQk5sr,11,**Conditional High Contribution**,1.0,True
4MDbpMywveobjGz7b,8,**Consistent Free-Riding**,1.0,True
6JZBqoo6QYQi678Lr,10,**Strong High Contribution**,1.0,True
6y6Wh9LRmapnG9cN5,18,**Predominantly Free-Riding**,1.0,True
BvanyKPo9nfFStjAv,18,**Predominantly Free-Riding**,1.0,True
DncE67GiaveRGN3Tj,18,**Predominantly Free-Riding**,1.0,True
QQq52jfyE58JvGFHC,10,**Strong High Contribution**,1.0,True
YF8bXSCndcwnTayMj,4,**Flexible Conditional Contribution**,1.0,True
Zw7viY3kmJvWF8WaT,1,**High Unconditional Cooperation**,1.0,True
nRJEiZS4kDL39LCwv,1,**High Unconditional Cooperation**,1.0,True
oqRZ4brBcBYuycSeH,18,**Predominantly Free-Riding**,1.0,True
pyw6tDg3yAJEXG9LR,4,**Flexible Conditional Contribution**,1.0,True
qMKnYBS8pZG5sJwkC,18,**Predominantly Free-Riding**,1.0,True
tWpSz49eFiLwHWT4X,18,**Predominantly Free-Riding**,1.0,True
xaTaXuzM5d4BD7Hts,10,**Strong High Contribution**,1.0,True
xaeKibbxhzeu2qLnA,4,**Flexible Conditional Contribution**,1.0,True
y546pYkJMB7k34NHT,8,**Consistent Free-Riding**,1.0,True
3R4RmvBG5iNSbj9zB,12,**Stable High Contribution**,1.0,True
3at2jFnH9q4z8L9QC,17,**Conditional High Contribution**,1.0,True
LPQatsdbWJM3tsNqQ,16,**Rigid Full Cooperation**,1.0,True
