custom_id,treatment_name,metric,generated_value,human_mean,human_std,human_median,human_q25,human_q75,human_min,human_max,human_game_count,abs_diff_from_human_mean,z_score,abs_z_score,percentile_within_humans,within_human_range,within_human_iqr,chat_enabled,punishment_enabled,reward_enabled,metric_scope
trajectory_completion_compact__VALIDATION_18_T__yuHiXoSsCmxdnWBCT__k0__rep1,VALIDATION_18_T,mean_round_normalized_efficiency,0.7483842538190363,0.7492598766612921,0.3269081676692803,0.7972238542890716,0.5269528723617449,0.920057285546416,0.1498237367802585,1.4070484792173368,10,0.000875622842255841,-0.0026784979050804045,0.0026784979050804045,0.5,1,1,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__CoHyYysb84APn5gDE__k0__rep1,VALIDATION_18_T,mean_round_normalized_efficiency,0.620593419506463,0.7492598766612921,0.3269081676692803,0.7972238542890716,0.5269528723617449,0.920057285546416,0.1498237367802585,1.4070484792173368,10,0.12866645715482916,-0.3935859359898153,0.3935859359898153,0.4,1,1,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__gRaZAaugSyBEdfDhw__k0__rep1,VALIDATION_18_T,mean_round_normalized_efficiency,0.8691980023501762,0.7492598766612921,0.3269081676692803,0.7972238542890716,0.5269528723617449,0.920057285546416,0.1498237367802585,1.4070484792173368,10,0.11993812568888407,0.3668862926980172,0.3668862926980172,0.5,1,1,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__ZvNnTZ4QTMyc2YWhs__k0__rep1,VALIDATION_18_T,mean_round_normalized_efficiency,0.8221944770857814,0.7492598766612921,0.3269081676692803,0.7972238542890716,0.5269528723617449,0.920057285546416,0.1498237367802585,1.4070484792173368,10,0.0729346004244893,0.22310424650593086,0.22310424650593086,0.5,1,1,True,True,False,all
trajectory_completion_compact__VALIDATION_18_T__bSN2jEMtheLREPnSz__k0__rep1,VALIDATION_18_T,mean_round_normalized_efficiency,0.6437279670975322,0.7492598766612921,0.3269081676692803,0.7972238542890716,0.5269528723617449,0.920057285546416,0.1498237367802585,1.4070484792173368,10,0.10553190956375991,-0.3228182101296479,0.3228182101296479,0.4,1,1,True,True,False,all
trajectory_completion_compact__VALIDATION_19_C__HyMH2wFdBsGCcERZ7__k0__rep1,VALIDATION_19_C,mean_round_normalized_efficiency,0.31842672413793105,0.6884749589490969,0.21130156711895182,0.6435883620689655,0.5297875615763546,0.8374191810344828,0.43049568965517243,1.125923645320197,10,0.3700482348111659,-1.7512801246895058,1.7512801246895058,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__3Ce6KgbmNCQEwYBfk__k0__rep1,VALIDATION_19_C,mean_round_normalized_efficiency,0.25646551724137934,0.6884749589490969,0.21130156711895182,0.6435883620689655,0.5297875615763546,0.8374191810344828,0.43049568965517243,1.125923645320197,10,0.4320094417077176,-2.0445160326923593,2.0445160326923593,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__SxP3u469uffATbuCL__k0__rep1,VALIDATION_19_C,mean_round_normalized_efficiency,0.3081896551724138,0.6884749589490969,0.21130156711895182,0.6435883620689655,0.5297875615763546,0.8374191810344828,0.43049568965517243,1.125923645320197,10,0.3802853037766831,-1.7997277964464988,1.7997277964464988,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__WugGwkWo2nM3RgnwF__k0__rep1,VALIDATION_19_C,mean_round_normalized_efficiency,0.22844827586206898,0.6884749589490969,0.21130156711895182,0.6435883620689655,0.5297875615763546,0.8374191810344828,0.43049568965517243,1.125923645320197,10,0.460026683087028,-2.177109660658867,2.177109660658867,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__2KKC9nMd8nRXfgH5G__k0__rep1,VALIDATION_19_C,mean_round_normalized_efficiency,0.49407327586206895,0.6884749589490969,0.21130156711895182,0.6435883620689655,0.5297875615763546,0.8374191810344828,0.43049568965517243,1.125923645320197,10,0.194401683087028,-0.9200200724379386,0.9200200724379386,0.2,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__ijzJLqMzzatZAeaNi__k0__rep1,VALIDATION_19_C,mean_round_normalized_efficiency,0.2322198275862069,0.6884749589490969,0.21130156711895182,0.6435883620689655,0.5297875615763546,0.8374191810344828,0.43049568965517243,1.125923645320197,10,0.45625513136289003,-2.1592605184326064,2.1592605184326064,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__qnwoWA9PooEsojSqN__k0__rep1,VALIDATION_19_C,mean_round_normalized_efficiency,0.28125,0.6884749589490969,0.21130156711895182,0.6435883620689655,0.5297875615763546,0.8374191810344828,0.43049568965517243,1.125923645320197,10,0.40722495894909694,-1.9272216694912179,1.9272216694912179,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__cEQim72euG5jzNSzR__k0__rep1,VALIDATION_19_C,mean_round_normalized_efficiency,0.2860991379310345,0.6884749589490969,0.21130156711895182,0.6435883620689655,0.5297875615763546,0.8374191810344828,0.43049568965517243,1.125923645320197,10,0.40237582101806246,-1.9042727723431685,1.9042727723431685,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__jKen5K2Lw8Rmccxh2__k0__rep1,VALIDATION_19_C,mean_round_normalized_efficiency,0.33135775862068967,0.6884749589490969,0.21130156711895182,0.6435883620689655,0.5297875615763546,0.8374191810344828,0.43049568965517243,1.125923645320197,10,0.35711720032840727,-1.6900830656280406,1.6900830656280406,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_C__BwwK2gGYkeaWTaxGf__k0__rep1,VALIDATION_19_C,mean_round_normalized_efficiency,0.32273706896551724,0.6884749589490969,0.21130156711895182,0.6435883620689655,0.5297875615763546,0.8374191810344828,0.43049568965517243,1.125923645320197,10,0.3657378899835797,-1.7308811050023507,1.7308811050023507,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_19_T__PrfKWppTZdvPhe4oN__k0__rep1,VALIDATION_19_T,mean_round_normalized_efficiency,0.42941810344827586,0.9161253078817735,0.5716533497153142,0.7303340517241379,0.5523976293103448,0.989378078817734,0.1961206896551724,2.0609862479474548,10,0.48670720443349763,-0.8514026982888842,0.8514026982888842,0.1,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__jvD9GfjCgL4JoEaMq__k0__rep1,VALIDATION_19_T,mean_round_normalized_efficiency,0.5075431034482759,0.9161253078817735,0.5716533497153142,0.7303340517241379,0.5523976293103448,0.989378078817734,0.1961206896551724,2.0609862479474548,10,0.4085822044334976,-0.7147377071033927,0.7147377071033927,0.2,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__privie8F5995NBXnB__k0__rep1,VALIDATION_19_T,mean_round_normalized_efficiency,0.3771551724137931,0.9161253078817735,0.5716533497153142,0.7303340517241379,0.5523976293103448,0.989378078817734,0.1961206896551724,2.0609862479474548,10,0.5389701354679803,-0.9428268648060747,0.9428268648060747,0.1,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__zKf8JGD6NqbmcmQAK__k0__rep1,VALIDATION_19_T,mean_round_normalized_efficiency,0.49030172413793105,0.9161253078817735,0.5716533497153142,0.7303340517241379,0.5523976293103448,0.989378078817734,0.1961206896551724,2.0609862479474548,10,0.42582358374384244,-0.7448982568822599,0.7448982568822599,0.2,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__J9CZkcA8QR3MTvJaH__k0__rep1,VALIDATION_19_T,mean_round_normalized_efficiency,0.40948275862068967,0.9161253078817735,0.5716533497153142,0.7303340517241379,0.5523976293103448,0.989378078817734,0.1961206896551724,2.0609862479474548,10,0.5066425492610838,-0.886275833970699,0.886275833970699,0.1,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__kG5yQvHXGpmRr4rPj__k0__rep1,VALIDATION_19_T,mean_round_normalized_efficiency,0.4202586206896552,0.9161253078817735,0.5716533497153142,0.7303340517241379,0.5523976293103448,0.989378078817734,0.1961206896551724,2.0609862479474548,10,0.4958666871921183,-0.8674254903589071,0.8674254903589071,0.1,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__eKpH6aKdyd57EP3xW__k0__rep1,VALIDATION_19_T,mean_round_normalized_efficiency,0.2607758620689655,0.9161253078817735,0.5716533497153142,0.7303340517241379,0.5523976293103448,0.989378078817734,0.1961206896551724,2.0609862479474548,10,0.655349445812808,-1.1464105758134273,1.1464105758134273,0.1,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__mf69tavvQcoqC5iaR__k0__rep1,VALIDATION_19_T,mean_round_normalized_efficiency,0.44665948275862066,0.9161253078817735,0.5716533497153142,0.7303340517241379,0.5523976293103448,0.989378078817734,0.1961206896551724,2.0609862479474548,10,0.4694658251231528,-0.8212421485100171,0.8212421485100171,0.1,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__uFaYheSQ6WssQwa7w__k0__rep1,VALIDATION_19_T,mean_round_normalized_efficiency,0.5754310344827587,0.9161253078817735,0.5716533497153142,0.7303340517241379,0.5523976293103448,0.989378078817734,0.1961206896551724,2.0609862479474548,10,0.3406942733990148,-0.5959805423491037,0.5959805423491037,0.3,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_19_T__v9hzdr6gxdBLtzfBL__k0__rep1,VALIDATION_19_T,mean_round_normalized_efficiency,0.65625,0.9161253078817735,0.5716533497153142,0.7303340517241379,0.5523976293103448,0.989378078817734,0.1961206896551724,2.0609862479474548,10,0.2598753078817735,-0.4546029652606645,0.4546029652606645,0.5,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep1,VALIDATION_1_C,mean_round_normalized_efficiency,0.165016501650165,0.7107312293729372,0.16507083011082788,0.7224628712871286,0.6280940594059405,0.8150268151815181,0.37644389438943887,0.9323432343234322,8,0.5457147277227722,-3.3059428328819913,3.3059428328819913,0.0,0,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__EZDNBZXqSWEGgM3rB__k0__rep1,VALIDATION_1_C,mean_round_normalized_efficiency,0.20730198019801976,0.7107312293729372,0.16507083011082788,0.7224628712871286,0.6280940594059405,0.8150268151815181,0.37644389438943887,0.9323432343234322,8,0.5034292491749175,-3.0497771704238548,3.0497771704238548,0.0,0,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__gixvAJagenLR4bZqY__k0__rep1,VALIDATION_1_C,mean_round_normalized_efficiency,0.3011551155115511,0.7107312293729372,0.16507083011082788,0.7224628712871286,0.6280940594059405,0.8150268151815181,0.37644389438943887,0.9323432343234322,8,0.4095761138613861,-2.4812143586265263,2.4812143586265263,0.0,0,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__dakGThnA5puHNGNmR__k0__rep1,VALIDATION_1_C,mean_round_normalized_efficiency,0.2114273927392739,0.7107312293729372,0.16507083011082788,0.7224628712871286,0.6280940594059405,0.8150268151815181,0.37644389438943887,0.9323432343234322,8,0.4993038366336633,-3.0247853984767192,3.0247853984767192,0.0,0,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__dcbuervX39CFjNDsD__k0__rep1,VALIDATION_1_C,mean_round_normalized_efficiency,0.1691419141914191,0.7107312293729372,0.16507083011082788,0.7224628712871286,0.6280940594059405,0.8150268151815181,0.37644389438943887,0.9323432343234322,8,0.5415893151815181,-3.280951060934856,3.280951060934856,0.0,0,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__LENkaA2TC6u3FfEPn__k0__rep1,VALIDATION_1_C,mean_round_normalized_efficiency,0.12685643564356433,0.7107312293729372,0.16507083011082788,0.7224628712871286,0.6280940594059405,0.8150268151815181,0.37644389438943887,0.9323432343234322,8,0.5838747937293729,-3.5371167233929928,3.5371167233929928,0.0,0,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__6Pxb9DsQpyk22cJNr__k0__rep1,VALIDATION_1_C,mean_round_normalized_efficiency,0.18667491749174914,0.7107312293729372,0.16507083011082788,0.7224628712871286,0.6280940594059405,0.8150268151815181,0.37644389438943887,0.9323432343234322,8,0.5240563118811881,-3.174736030159531,3.174736030159531,0.0,0,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_C__ubqE84hRkjXyn8o9L__k0__rep1,VALIDATION_1_C,mean_round_normalized_efficiency,0.2867161716171617,0.7107312293729372,0.16507083011082788,0.7224628712871286,0.6280940594059405,0.8150268151815181,0.37644389438943887,0.9323432343234322,8,0.4240150577557755,-2.5686855604414998,2.5686855604414998,0.0,0,0,False,False,False,all
trajectory_completion_compact__VALIDATION_1_T__5Cc83tYuWvA6YkhBj__k0__rep1,VALIDATION_1_T,mean_round_normalized_efficiency,0.3970709570957095,0.5367207217045233,0.7233556853675802,0.5832301980198019,0.12479372937293728,0.7655218646864685,-0.726072607260726,1.9670331003688601,8,0.13964976460881384,-0.1930582249282377,0.1930582249282377,0.375,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep1,VALIDATION_1_T,mean_round_normalized_efficiency,0.2774339933993399,0.5367207217045233,0.7233556853675802,0.5832301980198019,0.12479372937293728,0.7655218646864685,-0.726072607260726,1.9670331003688601,8,0.25928672830518346,-0.35844983809510583,0.35844983809510583,0.375,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__KeCNqo8rknDTPRXCN__k0__rep1,VALIDATION_1_T,mean_round_normalized_efficiency,0.3661303630363036,0.5367207217045233,0.7233556853675802,0.5832301980198019,0.12479372937293728,0.7655218646864685,-0.726072607260726,1.9670331003688601,8,0.17059035866821975,-0.2358319179886346,0.2358319179886346,0.375,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__TvaK7RsiSd758hAmp__k0__rep1,VALIDATION_1_T,mean_round_normalized_efficiency,0.38572607260726066,0.5367207217045233,0.7233556853675802,0.5832301980198019,0.12479372937293728,0.7655218646864685,-0.726072607260726,1.9670331003688601,8,0.15099464909726268,-0.20874191238371656,0.20874191238371656,0.375,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__TJPaSpryeQ4jvvYtQ__k0__rep1,VALIDATION_1_T,mean_round_normalized_efficiency,0.36406765676567654,0.5367207217045233,0.7233556853675802,0.5832301980198019,0.12479372937293728,0.7655218646864685,-0.726072607260726,1.9670331003688601,8,0.1726530649388468,-0.23868349752599438,0.23868349752599438,0.375,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__QdqBfTFqaaH2BmeGf__k0__rep1,VALIDATION_1_T,mean_round_normalized_efficiency,0.49195544554455434,0.5367207217045233,0.7233556853675802,0.5832301980198019,0.12479372937293728,0.7655218646864685,-0.726072607260726,1.9670331003688601,8,0.044765276159969,-0.06188556620968714,0.06188556620968714,0.375,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__tGoAaMWpJTmqmxxMh__k0__rep1,VALIDATION_1_T,mean_round_normalized_efficiency,0.3733498349834983,0.5367207217045233,0.7233556853675802,0.5832301980198019,0.12479372937293728,0.7655218646864685,-0.726072607260726,1.9670331003688601,8,0.16337088672102507,-0.22585138960787537,0.22585138960787537,0.375,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_1_T__yB6tLexJ2FZ6h4oim__k0__rep1,VALIDATION_1_T,mean_round_normalized_efficiency,0.45792079207920783,0.5367207217045233,0.7233556853675802,0.5832301980198019,0.12479372937293728,0.7655218646864685,-0.726072607260726,1.9670331003688601,8,0.07879992962531551,-0.10893662857612374,0.10893662857612374,0.375,1,1,False,True,False,all
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep1,VALIDATION_2_C,mean_round_normalized_efficiency,0.5381944444444444,0.6121399176954732,0.11886278481900872,0.6041666666666666,0.5717592592592593,0.6284722222222221,0.40856481481481477,0.8645833333333333,9,0.07394547325102874,-0.6221078646577635,0.6221078646577635,0.2222222222222222,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__Fw9DpBqnuKsDtzG3D__k0__rep1,VALIDATION_2_C,mean_round_normalized_efficiency,0.40856481481481477,0.6121399176954732,0.11886278481900872,0.6041666666666666,0.5717592592592593,0.6284722222222221,0.40856481481481477,0.8645833333333333,9,0.2035751028806584,-1.7126899995708527,1.7126899995708527,0.05555555555555555,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__a4xmZQKTBESW8RKkE__k0__rep1,VALIDATION_2_C,mean_round_normalized_efficiency,0.4965277777777778,0.6121399176954732,0.11886278481900872,0.6041666666666666,0.5717592592592593,0.6284722222222221,0.40856481481481477,0.8645833333333333,9,0.11561213991769537,-0.9726521223083988,0.9726521223083988,0.1111111111111111,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__kHhnJLhpnpMrt2amS__k0__rep1,VALIDATION_2_C,mean_round_normalized_efficiency,0.40509259259259256,0.6121399176954732,0.11886278481900872,0.6041666666666666,0.5717592592592593,0.6284722222222221,0.40856481481481477,0.8645833333333333,9,0.2070473251028806,-1.7419020210417389,1.7419020210417389,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__cubAELfJtEiE7Ryz6__k0__rep1,VALIDATION_2_C,mean_round_normalized_efficiency,0.35995370370370366,0.6121399176954732,0.11886278481900872,0.6041666666666666,0.5717592592592593,0.6284722222222221,0.40856481481481477,0.8645833333333333,9,0.2521862139917695,-2.121658300163261,2.121658300163261,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__9oyspxPncwXdAkruR__k0__rep1,VALIDATION_2_C,mean_round_normalized_efficiency,0.40625,0.6121399176954732,0.11886278481900872,0.6041666666666666,0.5717592592592593,0.6284722222222221,0.40856481481481477,0.8645833333333333,9,0.20588991769547316,-1.732164680551443,1.732164680551443,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__D3PWPDrNAPhLocZzf__k0__rep1,VALIDATION_2_C,mean_round_normalized_efficiency,0.5046296296296295,0.6121399176954732,0.11886278481900872,0.6041666666666666,0.5717592592592593,0.6284722222222221,0.40856481481481477,0.8645833333333333,9,0.10751028806584362,-0.9044907388763317,0.9044907388763317,0.1111111111111111,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__RhgjrKrR85Xr6QRZ8__k0__rep1,VALIDATION_2_C,mean_round_normalized_efficiency,0.35532407407407407,0.6121399176954732,0.11886278481900872,0.6041666666666666,0.5717592592592593,0.6284722222222221,0.40856481481481477,0.8645833333333333,9,0.2568158436213991,-2.160607662124442,2.160607662124442,0.0,0,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_C__Hubv6B3PG4JiERQkM__k0__rep1,VALIDATION_2_C,mean_round_normalized_efficiency,0.4606481481481481,0.6121399176954732,0.11886278481900872,0.6041666666666666,0.5717592592592593,0.6284722222222221,0.40856481481481477,0.8645833333333333,9,0.15149176954732507,-1.274509677507558,1.274509677507558,0.1111111111111111,1,0,False,False,True,all
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep1,VALIDATION_2_T,mean_round_normalized_efficiency,0.5601851851851851,0.5964856902356902,0.1936714739300757,0.5497685185185185,0.45196759259259256,0.6846064814814814,0.3356481481481481,0.9976851851851851,11,0.03630050505050508,-0.18743341140477526,0.18743341140477526,0.5454545454545454,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__WxHesP9kqtYXogDbi__k0__rep1,VALIDATION_2_T,mean_round_normalized_efficiency,0.587962962962963,0.5964856902356902,0.1936714739300757,0.5497685185185185,0.45196759259259256,0.6846064814814814,0.3356481481481481,0.9976851851851851,11,0.008522727272727182,-0.044006105286338026,0.044006105286338026,0.5454545454545454,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__2TDnnb4wn9rwy3CYZ__k0__rep1,VALIDATION_2_T,mean_round_normalized_efficiency,0.5694444444444444,0.5964856902356902,0.1936714739300757,0.5497685185185185,0.45196759259259256,0.6846064814814814,0.3356481481481481,0.9976851851851851,11,0.027041245791245783,-0.13962430936529618,0.13962430936529618,0.5454545454545454,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__txwAXk9WTDjLsuzDT__k0__rep1,VALIDATION_2_T,mean_round_normalized_efficiency,0.37037037037037035,0.5964856902356902,0.1936714739300757,0.5497685185185185,0.45196759259259256,0.6846064814814814,0.3356481481481481,0.9976851851851851,11,0.22611531986531985,-1.1675200032140918,1.1675200032140918,0.18181818181818182,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__MPJPiSumwWJfssC9c__k0__rep1,VALIDATION_2_T,mean_round_normalized_efficiency,0.6712962962962963,0.5964856902356902,0.1936714739300757,0.5497685185185185,0.45196759259259256,0.6846064814814814,0.3356481481481481,0.9976851851851851,11,0.07481060606060608,0.38627581306897135,0.38627581306897135,0.7272727272727273,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__KRut4hewrYHiMpHuc__k0__rep1,VALIDATION_2_T,mean_round_normalized_efficiency,0.4618055555555555,0.5964856902356902,0.1936714739300757,0.5497685185185185,0.45196759259259256,0.6846064814814814,0.3356481481481481,0.9976851851851851,11,0.13468013468013468,-0.695405120574238,0.695405120574238,0.2727272727272727,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__8XtcNG6WNCrzvWCq6__k0__rep1,VALIDATION_2_T,mean_round_normalized_efficiency,0.579861111111111,0.5964856902356902,0.1936714739300757,0.5497685185185185,0.45196759259259256,0.6846064814814814,0.3356481481481481,0.9976851851851851,11,0.016624579124579153,-0.08583906957088265,0.08583906957088265,0.5454545454545454,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__KaWAn4fbzhhqL9sWm__k0__rep1,VALIDATION_2_T,mean_round_normalized_efficiency,0.7476851851851851,0.5964856902356902,0.1936714739300757,0.5497685185185185,0.45196759259259256,0.6846064814814814,0.3356481481481481,0.9976851851851851,11,0.15119949494949492,0.7807009048946717,0.7807009048946717,0.8181818181818182,1,0,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__ezsSJMtgmXMt3CTta__k0__rep1,VALIDATION_2_T,mean_round_normalized_efficiency,0.5474537037037037,0.5964856902356902,0.1936714739300757,0.5497685185185185,0.45196759259259256,0.6846064814814814,0.3356481481481481,0.9976851851851851,11,0.04903198653198648,-0.2531709267090583,0.2531709267090583,0.36363636363636365,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__XqscHH6F8eWZJM5Az__k0__rep1,VALIDATION_2_T,mean_round_normalized_efficiency,0.5787037037037036,0.5964856902356902,0.1936714739300757,0.5497685185185185,0.45196759259259256,0.6846064814814814,0.3356481481481481,0.9976851851851851,11,0.017781986531986593,-0.09181520732581767,0.09181520732581767,0.5454545454545454,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_2_T__2gfGWhbozeGdJFuXg__k0__rep1,VALIDATION_2_T,mean_round_normalized_efficiency,0.5416666666666666,0.5964856902356902,0.1936714739300757,0.5497685185185185,0.45196759259259256,0.6846064814814814,0.3356481481481481,0.9976851851851851,11,0.05481902356902357,-0.2830516154837328,0.2830516154837328,0.36363636363636365,1,1,False,True,True,all
trajectory_completion_compact__VALIDATION_3_C__vmFLypg96ABkbXMfZ__k0__rep1,VALIDATION_3_C,mean_round_normalized_efficiency,0.6386045010145729,0.7243827331663213,0.36255854575652846,0.7006318022505073,0.4168972514296255,0.8529330381848367,0.3037954251983029,1.5748002781749746,9,0.0857782321517484,-0.2365913951159537,0.2365913951159537,0.4444444444444444,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep1,VALIDATION_3_C,mean_round_normalized_efficiency,0.31647758716104035,0.7243827331663213,0.36255854575652846,0.7006318022505073,0.4168972514296255,0.8529330381848367,0.3037954251983029,1.5748002781749746,9,0.40790514600528094,-1.1250738695294866,1.1250738695294866,0.1111111111111111,1,0,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__n54FzkWNqLZxLv2BS__k0__rep1,VALIDATION_3_C,mean_round_normalized_efficiency,0.609781405644715,0.7243827331663213,0.36255854575652846,0.7006318022505073,0.4168972514296255,0.8529330381848367,0.3037954251983029,1.5748002781749746,9,0.11460132752160634,-0.31609054279075083,0.31609054279075083,0.4444444444444444,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__kKTDmWLcdt9dYZdJe__k0__rep1,VALIDATION_3_C,mean_round_normalized_efficiency,0.7437511529238148,0.7243827331663213,0.36255854575652846,0.7006318022505073,0.4168972514296255,0.8529330381848367,0.3037954251983029,1.5748002781749746,9,0.019368419757493482,0.053421495601706476,0.053421495601706476,0.5555555555555556,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__urf8ouXom7YTA2ASn__k0__rep1,VALIDATION_3_C,mean_round_normalized_efficiency,0.6867967164729755,0.7243827331663213,0.36255854575652846,0.7006318022505073,0.4168972514296255,0.8529330381848367,0.3037954251983029,1.5748002781749746,9,0.037586016693345825,-0.10366882020369265,0.10366882020369265,0.4444444444444444,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__4hDDkjrDWqkXQRsrK__k0__rep1,VALIDATION_3_C,mean_round_normalized_efficiency,0.6042473713337022,0.7243827331663213,0.36255854575652846,0.7006318022505073,0.4168972514296255,0.8529330381848367,0.3037954251983029,1.5748002781749746,9,0.12013536183261908,-0.3313543791443119,0.3313543791443119,0.4444444444444444,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__aCwABuHs4X2RsQjPQ__k0__rep1,VALIDATION_3_C,mean_round_normalized_efficiency,0.4193183914406936,0.7243827331663213,0.36255854575652846,0.7006318022505073,0.4168972514296255,0.8529330381848367,0.3037954251983029,1.5748002781749746,9,0.3050643417256277,-0.8414209106258103,0.8414209106258103,0.3333333333333333,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__7ywewvEuctuz4Rq8j__k0__rep1,VALIDATION_3_C,mean_round_normalized_efficiency,0.2545655783065855,0.7243827331663213,0.36255854575652846,0.7006318022505073,0.4168972514296255,0.8529330381848367,0.3037954251983029,1.5748002781749746,9,0.4698171548597358,-1.2958380387349508,1.2958380387349508,0.0,0,0,True,False,True,all
trajectory_completion_compact__VALIDATION_3_C__79XdcpxMwu5Lprr32__k0__rep1,VALIDATION_3_C,mean_round_normalized_efficiency,0.6561289429994465,0.7243827331663213,0.36255854575652846,0.7006318022505073,0.4168972514296255,0.8529330381848367,0.3037954251983029,1.5748002781749746,9,0.06825379016687483,-0.1882559133296772,0.1882559133296772,0.4444444444444444,1,1,True,False,True,all
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep1,VALIDATION_3_T,mean_round_normalized_efficiency,0.4715458402508762,0.8406524047309558,0.19290019998549862,0.9055640103301973,0.696213530070398,0.9682830658550083,0.491260837483859,1.1565112847110506,10,0.3691065644800796,-1.9134586926702377,1.9134586926702377,0.0,0,0,True,True,True,all
trajectory_completion_compact__VALIDATION_3_T__GEyMgmTp37c4DXAWA__k0__rep1,VALIDATION_3_T,mean_round_normalized_efficiency,0.8350627190555249,0.8406524047309558,0.19290019998549862,0.9055640103301973,0.696213530070398,0.9682830658550083,0.491260837483859,1.1565112847110506,10,0.005589685675430944,-0.02897708595351976,0.02897708595351976,0.4,1,1,True,True,True,all
trajectory_completion_compact__VALIDATION_3_T__AJ4ikZuWJeJcEXhgZ__k0__rep1,VALIDATION_3_T,mean_round_normalized_efficiency,0.5667773473528869,0.8406524047309558,0.19290019998549862,0.9055640103301973,0.696213530070398,0.9682830658550083,0.491260837483859,1.1565112847110506,10,0.27387505737806894,-1.419775912096813,1.419775912096813,0.1,1,0,True,True,True,all
