custom_id,persona_pid,persona_source,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players,model,max_persona_chars,top_k,match_rank,player,probability,is_top1,player_key,match_probability,final_surplus,final_welfare,proposer_mean_net_surplus,proposer_acceptance_rate,proposer_mean_trade_ratio,response_acceptance_rate,response_mean_net_surplus_if_accepted,received_trade_rate
persona_chip_match__pid_836__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p003__g002,836,twin_direct_persona_summary,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3,1,camel-pink-767,0.75,True,chip2__cohort_15_m8agmu__game_2_alt_profile::camel-pink-767,0.75,3.8000000000000007,16.8,1.0,0.3333333333333333,0.49999999999999994,0.16666666666666666,2.4000000000000004,0.16666666666666666
persona_chip_match__pid_836__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p003__g002,836,twin_direct_persona_summary,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3,2,alligator-orange-9612,0.15,False,chip2__cohort_15_m8agmu__game_2_alt_profile::alligator-orange-9612,0.15,0.40000000000000036,7.4,0.3,0.0,1.6666666666666667,0.16666666666666666,0.3999999999999999,0.16666666666666666
persona_chip_match__pid_836__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p003__g002,836,twin_direct_persona_summary,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3,3,butterfly-yellow-2139,0.1,False,chip2__cohort_15_m8agmu__game_2_alt_profile::butterfly-yellow-2139,0.1,2.4000000000000004,9.4,5.266666666666667,0.3333333333333333,0.4047619047619047,0.0,nan,0.0
persona_chip_match__pid_836__record_chip3__cohort_03_m8aiq8__game_1__p003__g003,836,twin_direct_persona_summary,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""badger-red-5032"", ""camel-yellow-5577"", ""squid-yellow-9545""]",gpt-5-mini,0,3,1,badger-red-5032,0.6,True,chip3__cohort_03_m8aiq8__game_1::badger-red-5032,0.6,1.3999999999999986,22.4,0.8666666666666663,0.3333333333333333,0.762962962962963,0.3333333333333333,-0.09999999999999987,0.3333333333333333
persona_chip_match__pid_836__record_chip3__cohort_03_m8aiq8__game_1__p003__g003,836,twin_direct_persona_summary,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""badger-red-5032"", ""camel-yellow-5577"", ""squid-yellow-9545""]",gpt-5-mini,0,3,2,squid-yellow-9545,0.25,False,chip3__cohort_03_m8aiq8__game_1::squid-yellow-9545,0.25,3.1999999999999993,16.2,0.8000000000000002,0.3333333333333333,0.8888888888888888,0.16666666666666666,2.0,0.16666666666666666
persona_chip_match__pid_836__record_chip3__cohort_03_m8aiq8__game_1__p003__g003,836,twin_direct_persona_summary,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""badger-red-5032"", ""camel-yellow-5577"", ""squid-yellow-9545""]",gpt-5-mini,0,3,3,camel-yellow-5577,0.15,False,chip3__cohort_03_m8aiq8__game_1::camel-yellow-5577,0.15,3.0,18.0,3.5333333333333337,0.6666666666666666,0.6185185185185186,0.16666666666666666,0.7999999999999998,0.16666666666666666
persona_chip_match__pid_836__record_chip3__g12_m5wp8p__game_2_alt_profile__p003__g004,836,twin_direct_persona_summary,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,0,3,1,bear-purple-7271,0.6,True,chip3__g12_m5wp8p__game_2_alt_profile::bear-purple-7271,0.6,0.5,22.5,1.1666666666666665,0.3333333333333333,1.3055555555555556,0.16666666666666666,2.4999999999999996,0.0
persona_chip_match__pid_836__record_chip3__g12_m5wp8p__game_2_alt_profile__p003__g004,836,twin_direct_persona_summary,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,0,3,2,peacock-red-7768,0.3,False,chip3__g12_m5wp8p__game_2_alt_profile::peacock-red-7768,0.3,1.9100000000000001,16.91,0.6000000000000001,0.3333333333333333,0.9333333333333335,0.16666666666666666,1.2999999999999998,0.16666666666666666
persona_chip_match__pid_836__record_chip3__g12_m5wp8p__game_2_alt_profile__p003__g004,836,twin_direct_persona_summary,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,0,3,3,swan-purple-1670,0.1,False,chip3__g12_m5wp8p__game_2_alt_profile::swan-purple-1670,0.1,2.8999999999999986,21.9,1.5999999999999999,0.0,1.0,0.16666666666666666,2.9000000000000004,0.16666666666666666
persona_chip_match__pid_836__record_chip4__cohort_02_m7xl5i__game_1__p003__g005,836,twin_direct_persona_summary,chip4__cohort_02_m7xl5i__game_1,chip4__cohort_02_m7xl5i__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""peacock-red-7894"", ""squid-pink-8454"", ""otter-orange-7286""]",gpt-5-mini,0,3,1,otter-orange-7286,0.6,True,chip4__cohort_02_m7xl5i__game_1::otter-orange-7286,0.6,2.0,28.0,1.9000000000000001,0.3333333333333333,0.9333333333333332,0.0,nan,0.0
persona_chip_match__pid_836__record_chip4__cohort_02_m7xl5i__game_1__p003__g005,836,twin_direct_persona_summary,chip4__cohort_02_m7xl5i__game_1,chip4__cohort_02_m7xl5i__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""peacock-red-7894"", ""squid-pink-8454"", ""otter-orange-7286""]",gpt-5-mini,0,3,2,squid-pink-8454,0.3,False,chip4__cohort_02_m7xl5i__game_1::squid-pink-8454,0.3,1.0,27.0,1.6333333333333335,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333
persona_chip_match__pid_836__record_chip4__cohort_02_m7xl5i__game_1__p003__g005,836,twin_direct_persona_summary,chip4__cohort_02_m7xl5i__game_1,chip4__cohort_02_m7xl5i__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""peacock-red-7894"", ""squid-pink-8454"", ""otter-orange-7286""]",gpt-5-mini,0,3,3,peacock-red-7894,0.1,False,chip4__cohort_02_m7xl5i__game_1::peacock-red-7894,0.1,0.5,28.5,1.1666666666666667,0.3333333333333333,1.0,0.0,nan,0.0
persona_chip_match__pid_836__record_chip4__cohort_05_m898xg__game_2_alt_profile__p003__g006,836,twin_direct_persona_summary,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,0,3,1,butterfly-purple-4350,0.65,True,chip4__cohort_05_m898xg__game_2_alt_profile::butterfly-purple-4350,0.65,3.1000000000000014,22.1,0.4999999999999998,1.0,1.3888888888888886,0.6666666666666666,0.575,0.5
persona_chip_match__pid_836__record_chip4__cohort_05_m898xg__game_2_alt_profile__p003__g006,836,twin_direct_persona_summary,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,0,3,2,ram-green-9746,0.25,False,chip4__cohort_05_m898xg__game_2_alt_profile::ram-green-9746,0.25,5.899999999999999,24.9,1.133333333333333,0.6666666666666666,0.9999999999999999,0.8333333333333334,1.7199999999999995,0.5
persona_chip_match__pid_836__record_chip4__cohort_05_m898xg__game_2_alt_profile__p003__g006,836,twin_direct_persona_summary,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,0,3,3,owl-yellow-8687,0.1,False,chip4__cohort_05_m898xg__game_2_alt_profile::owl-yellow-8687,0.1,7.600000000000001,30.6,2.0333333333333337,0.6666666666666666,1.1833333333333333,0.16666666666666666,3.0,0.16666666666666666
persona_chip_match__pid_1667__record_chip2__cohort_03_m8aexq__game_1__p004__g001,1667,twin_direct_persona_summary,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""dog-purple-778"", ""peacock-purple-2249"", ""owl-orange-1045""]",gpt-5-mini,0,3,1,owl-orange-1045,0.62,True,chip2__cohort_03_m8aexq__game_1::owl-orange-1045,0.62,1.5,11.5,1.3333333333333333,0.3333333333333333,0.37222222222222223,0.5,0.6666666666666666,0.3333333333333333
persona_chip_match__pid_1667__record_chip2__cohort_03_m8aexq__game_1__p004__g001,1667,twin_direct_persona_summary,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""dog-purple-778"", ""peacock-purple-2249"", ""owl-orange-1045""]",gpt-5-mini,0,3,2,peacock-purple-2249,0.28,False,chip2__cohort_03_m8aexq__game_1::peacock-purple-2249,0.28,0.0,13.0,0.6333333333333335,0.3333333333333333,1.138888888888889,0.16666666666666666,0.10000000000000009,0.16666666666666666
persona_chip_match__pid_1667__record_chip2__cohort_03_m8aexq__game_1__p004__g001,1667,twin_direct_persona_summary,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""dog-purple-778"", ""peacock-purple-2249"", ""owl-orange-1045""]",gpt-5-mini,0,3,3,dog-purple-778,0.1,False,chip2__cohort_03_m8aexq__game_1::dog-purple-778,0.1,1.1999999999999993,15.2,1.1666666666666667,0.6666666666666666,1.1666666666666667,0.16666666666666666,-0.20000000000000018,0.16666666666666666
persona_chip_match__pid_1667__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p004__g002,1667,twin_direct_persona_summary,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3,1,camel-pink-767,0.55,True,chip2__cohort_15_m8agmu__game_2_alt_profile::camel-pink-767,0.55,3.8000000000000007,16.8,1.0,0.3333333333333333,0.49999999999999994,0.16666666666666666,2.4000000000000004,0.16666666666666666
persona_chip_match__pid_1667__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p004__g002,1667,twin_direct_persona_summary,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3,2,butterfly-yellow-2139,0.3,False,chip2__cohort_15_m8agmu__game_2_alt_profile::butterfly-yellow-2139,0.3,2.4000000000000004,9.4,5.266666666666667,0.3333333333333333,0.4047619047619047,0.0,nan,0.0
persona_chip_match__pid_1667__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p004__g002,1667,twin_direct_persona_summary,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3,3,alligator-orange-9612,0.15,False,chip2__cohort_15_m8agmu__game_2_alt_profile::alligator-orange-9612,0.15,0.40000000000000036,7.4,0.3,0.0,1.6666666666666667,0.16666666666666666,0.3999999999999999,0.16666666666666666
persona_chip_match__pid_1667__record_chip3__cohort_03_m8aiq8__game_1__p004__g003,1667,twin_direct_persona_summary,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""badger-red-5032"", ""camel-yellow-5577"", ""squid-yellow-9545""]",gpt-5-mini,0,3,1,badger-red-5032,0.7,True,chip3__cohort_03_m8aiq8__game_1::badger-red-5032,0.7,1.3999999999999986,22.4,0.8666666666666663,0.3333333333333333,0.762962962962963,0.3333333333333333,-0.09999999999999987,0.3333333333333333
persona_chip_match__pid_1667__record_chip3__cohort_03_m8aiq8__game_1__p004__g003,1667,twin_direct_persona_summary,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""badger-red-5032"", ""camel-yellow-5577"", ""squid-yellow-9545""]",gpt-5-mini,0,3,2,camel-yellow-5577,0.2,False,chip3__cohort_03_m8aiq8__game_1::camel-yellow-5577,0.2,3.0,18.0,3.5333333333333337,0.6666666666666666,0.6185185185185186,0.16666666666666666,0.7999999999999998,0.16666666666666666
persona_chip_match__pid_1667__record_chip3__cohort_03_m8aiq8__game_1__p004__g003,1667,twin_direct_persona_summary,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""badger-red-5032"", ""camel-yellow-5577"", ""squid-yellow-9545""]",gpt-5-mini,0,3,3,squid-yellow-9545,0.1,False,chip3__cohort_03_m8aiq8__game_1::squid-yellow-9545,0.1,3.1999999999999993,16.2,0.8000000000000002,0.3333333333333333,0.8888888888888888,0.16666666666666666,2.0,0.16666666666666666
persona_chip_match__pid_1667__record_chip3__g12_m5wp8p__game_2_alt_profile__p004__g004,1667,twin_direct_persona_summary,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,0,3,1,swan-purple-1670,0.6,True,chip3__g12_m5wp8p__game_2_alt_profile::swan-purple-1670,0.6,2.8999999999999986,21.9,1.5999999999999999,0.0,1.0,0.16666666666666666,2.9000000000000004,0.16666666666666666
persona_chip_match__pid_1667__record_chip3__g12_m5wp8p__game_2_alt_profile__p004__g004,1667,twin_direct_persona_summary,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,0,3,2,peacock-red-7768,0.3,False,chip3__g12_m5wp8p__game_2_alt_profile::peacock-red-7768,0.3,1.9100000000000001,16.91,0.6000000000000001,0.3333333333333333,0.9333333333333335,0.16666666666666666,1.2999999999999998,0.16666666666666666
persona_chip_match__pid_1667__record_chip3__g12_m5wp8p__game_2_alt_profile__p004__g004,1667,twin_direct_persona_summary,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,0,3,3,bear-purple-7271,0.1,False,chip3__g12_m5wp8p__game_2_alt_profile::bear-purple-7271,0.1,0.5,22.5,1.1666666666666665,0.3333333333333333,1.3055555555555556,0.16666666666666666,2.4999999999999996,0.0
persona_chip_match__pid_1667__record_chip4__cohort_02_m7xl5i__game_1__p004__g005,1667,twin_direct_persona_summary,chip4__cohort_02_m7xl5i__game_1,chip4__cohort_02_m7xl5i__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""peacock-red-7894"", ""squid-pink-8454"", ""otter-orange-7286""]",gpt-5-mini,0,3,1,squid-pink-8454,0.6,True,chip4__cohort_02_m7xl5i__game_1::squid-pink-8454,0.6,1.0,27.0,1.6333333333333335,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333
persona_chip_match__pid_1667__record_chip4__cohort_02_m7xl5i__game_1__p004__g005,1667,twin_direct_persona_summary,chip4__cohort_02_m7xl5i__game_1,chip4__cohort_02_m7xl5i__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""peacock-red-7894"", ""squid-pink-8454"", ""otter-orange-7286""]",gpt-5-mini,0,3,2,peacock-red-7894,0.28,False,chip4__cohort_02_m7xl5i__game_1::peacock-red-7894,0.28,0.5,28.5,1.1666666666666667,0.3333333333333333,1.0,0.0,nan,0.0
persona_chip_match__pid_1667__record_chip4__cohort_02_m7xl5i__game_1__p004__g005,1667,twin_direct_persona_summary,chip4__cohort_02_m7xl5i__game_1,chip4__cohort_02_m7xl5i__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""peacock-red-7894"", ""squid-pink-8454"", ""otter-orange-7286""]",gpt-5-mini,0,3,3,otter-orange-7286,0.12,False,chip4__cohort_02_m7xl5i__game_1::otter-orange-7286,0.12,2.0,28.0,1.9000000000000001,0.3333333333333333,0.9333333333333332,0.0,nan,0.0
persona_chip_match__pid_1667__record_chip4__cohort_05_m898xg__game_2_alt_profile__p004__g006,1667,twin_direct_persona_summary,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,0,3,1,butterfly-purple-4350,0.7,True,chip4__cohort_05_m898xg__game_2_alt_profile::butterfly-purple-4350,0.7,3.1000000000000014,22.1,0.4999999999999998,1.0,1.3888888888888886,0.6666666666666666,0.575,0.5
persona_chip_match__pid_1667__record_chip4__cohort_05_m898xg__game_2_alt_profile__p004__g006,1667,twin_direct_persona_summary,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,0,3,2,ram-green-9746,0.2,False,chip4__cohort_05_m898xg__game_2_alt_profile::ram-green-9746,0.2,5.899999999999999,24.9,1.133333333333333,0.6666666666666666,0.9999999999999999,0.8333333333333334,1.7199999999999995,0.5
persona_chip_match__pid_1667__record_chip4__cohort_05_m898xg__game_2_alt_profile__p004__g006,1667,twin_direct_persona_summary,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,0,3,3,owl-yellow-8687,0.1,False,chip4__cohort_05_m898xg__game_2_alt_profile::owl-yellow-8687,0.1,7.600000000000001,30.6,2.0333333333333337,0.6666666666666666,1.1833333333333333,0.16666666666666666,3.0,0.16666666666666666
persona_chip_match__pid_333__record_chip2__cohort_03_m8aexq__game_1__p005__g001,333,twin_direct_persona_summary,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""dog-purple-778"", ""peacock-purple-2249"", ""owl-orange-1045""]",gpt-5-mini,0,3,1,dog-purple-778,0.7,True,chip2__cohort_03_m8aexq__game_1::dog-purple-778,0.7,1.1999999999999993,15.2,1.1666666666666667,0.6666666666666666,1.1666666666666667,0.16666666666666666,-0.20000000000000018,0.16666666666666666
persona_chip_match__pid_333__record_chip2__cohort_03_m8aexq__game_1__p005__g001,333,twin_direct_persona_summary,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""dog-purple-778"", ""peacock-purple-2249"", ""owl-orange-1045""]",gpt-5-mini,0,3,2,owl-orange-1045,0.2,False,chip2__cohort_03_m8aexq__game_1::owl-orange-1045,0.2,1.5,11.5,1.3333333333333333,0.3333333333333333,0.37222222222222223,0.5,0.6666666666666666,0.3333333333333333
persona_chip_match__pid_333__record_chip2__cohort_03_m8aexq__game_1__p005__g001,333,twin_direct_persona_summary,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""dog-purple-778"", ""peacock-purple-2249"", ""owl-orange-1045""]",gpt-5-mini,0,3,3,peacock-purple-2249,0.1,False,chip2__cohort_03_m8aexq__game_1::peacock-purple-2249,0.1,0.0,13.0,0.6333333333333335,0.3333333333333333,1.138888888888889,0.16666666666666666,0.10000000000000009,0.16666666666666666
persona_chip_match__pid_333__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p005__g002,333,twin_direct_persona_summary,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3,1,butterfly-yellow-2139,0.6,True,chip2__cohort_15_m8agmu__game_2_alt_profile::butterfly-yellow-2139,0.6,2.4000000000000004,9.4,5.266666666666667,0.3333333333333333,0.4047619047619047,0.0,nan,0.0
persona_chip_match__pid_333__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p005__g002,333,twin_direct_persona_summary,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3,2,camel-pink-767,0.35,False,chip2__cohort_15_m8agmu__game_2_alt_profile::camel-pink-767,0.35,3.8000000000000007,16.8,1.0,0.3333333333333333,0.49999999999999994,0.16666666666666666,2.4000000000000004,0.16666666666666666
persona_chip_match__pid_333__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p005__g002,333,twin_direct_persona_summary,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3,3,alligator-orange-9612,0.05,False,chip2__cohort_15_m8agmu__game_2_alt_profile::alligator-orange-9612,0.05,0.40000000000000036,7.4,0.3,0.0,1.6666666666666667,0.16666666666666666,0.3999999999999999,0.16666666666666666
