custom_id,estimated_input_chars,estimated_input_tokens_char4
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p008__g015,5820,1455
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p008__g016,5864,1466
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__cohort_01_m8aiq8__game_1__p008__g017,6024,1506
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__cohort_05_m8aiq8__game_1__p008__g018,5981,1495
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__g11_m5wp7b__game_1__p008__g019,6411,1603
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__g17_m5wp8w__game_1__p008__g020,6083,1521
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__g20_m5wq93__game_1__p008__g021,6154,1538
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__g6_m5wp77__game_1__p008__g022,6146,1536
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__g7_m5wp78__game_1__p008__g023,6460,1615
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__g9_m5wp79__game_1__p008__g024,6047,1512
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p008__g025,5813,1453
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p008__g026,5999,1500
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p008__g027,5877,1469
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p008__g028,6107,1527
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__g12_m5wp8p__game_2_alt_profile__p008__g029,5899,1475
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__g13_m5wp8q__game_2_alt_profile__p008__g030,6511,1628
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__g3_m5wp6q__game_2_alt_profile__p008__g031,6349,1587
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip3__g7_m5wp78__game_2_alt_profile__p008__g032,6561,1640
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_02_m89542__game_1__p008__g033,6067,1517
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_04_m8aboy__game_1__p008__g034,6210,1552
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_05_m7xlsd__game_1__p008__g035,6129,1532
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_05_m89542__game_1__p008__g036,6303,1576
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_05_m898xg__game_1__p008__g037,6298,1574
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_06_m89b9z__game_1__p008__g038,6123,1531
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_06_m8acrp__game_1__p008__g039,6472,1618
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_07_m8ad4g__game_1__p008__g040,6685,1671
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_01_m898xg__game_2_alt_profile__p008__g041,5930,1482
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p008__g042,6384,1596
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_02_m89542__game_2_alt_profile__p008__g043,6079,1520
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p008__g044,6157,1539
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_03_m898xg__game_2_alt_profile__p008__g045,6321,1580
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_04_m89542__game_2_alt_profile__p008__g046,6419,1605
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p008__g047,6280,1570
personahub_elite_preview_chip_match__pid_personahub_elite_4d645fda20d1__record_chip4__cohort_05_m898xg__game_2_alt_profile__p008__g048,6663,1666
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_01_m7xia7__game_1__p009__g001,5636,1409
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_02_m7xiz2__game_1__p009__g002,5997,1499
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_03_m8aexq__game_1__p009__g003,6051,1513
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_05_m7xjzy__game_1__p009__g004,5995,1499
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_07_m8ag8i__game_1__p009__g005,6159,1540
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_12_m8agmu__game_1__p009__g006,6120,1530
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_14_m8agmu__game_1__p009__g007,6114,1528
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_15_m8agmu__game_1__p009__g008,6177,1544
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p009__g009,5901,1475
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p009__g010,6003,1501
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p009__g011,6134,1534
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p009__g012,6343,1586
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p009__g013,6097,1524
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p009__g014,5926,1482
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p009__g015,5858,1464
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p009__g016,5902,1476
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__cohort_01_m8aiq8__game_1__p009__g017,6062,1516
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__cohort_05_m8aiq8__game_1__p009__g018,6019,1505
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__g11_m5wp7b__game_1__p009__g019,6449,1612
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__g17_m5wp8w__game_1__p009__g020,6121,1530
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__g20_m5wq93__game_1__p009__g021,6192,1548
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__g6_m5wp77__game_1__p009__g022,6184,1546
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__g7_m5wp78__game_1__p009__g023,6498,1624
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__g9_m5wp79__game_1__p009__g024,6085,1521
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p009__g025,5851,1463
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p009__g026,6037,1509
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p009__g027,5915,1479
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p009__g028,6145,1536
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__g12_m5wp8p__game_2_alt_profile__p009__g029,5937,1484
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__g13_m5wp8q__game_2_alt_profile__p009__g030,6549,1637
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__g3_m5wp6q__game_2_alt_profile__p009__g031,6387,1597
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip3__g7_m5wp78__game_2_alt_profile__p009__g032,6599,1650
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_02_m89542__game_1__p009__g033,6105,1526
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_04_m8aboy__game_1__p009__g034,6248,1562
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_05_m7xlsd__game_1__p009__g035,6167,1542
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_05_m89542__game_1__p009__g036,6341,1585
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_05_m898xg__game_1__p009__g037,6336,1584
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_06_m89b9z__game_1__p009__g038,6161,1540
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_06_m8acrp__game_1__p009__g039,6510,1628
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_07_m8ad4g__game_1__p009__g040,6723,1681
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_01_m898xg__game_2_alt_profile__p009__g041,5968,1492
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p009__g042,6422,1606
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_02_m89542__game_2_alt_profile__p009__g043,6117,1529
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p009__g044,6195,1549
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_03_m898xg__game_2_alt_profile__p009__g045,6359,1590
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_04_m89542__game_2_alt_profile__p009__g046,6457,1614
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p009__g047,6318,1580
personahub_elite_preview_chip_match__pid_personahub_elite_4a179e7ceac3__record_chip4__cohort_05_m898xg__game_2_alt_profile__p009__g048,6701,1675
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_01_m7xia7__game_1__p010__g001,5862,1466
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_02_m7xiz2__game_1__p010__g002,6223,1556
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_03_m8aexq__game_1__p010__g003,6277,1569
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_05_m7xjzy__game_1__p010__g004,6221,1555
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_07_m8ag8i__game_1__p010__g005,6385,1596
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_12_m8agmu__game_1__p010__g006,6346,1586
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_14_m8agmu__game_1__p010__g007,6340,1585
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_15_m8agmu__game_1__p010__g008,6403,1601
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p010__g009,6127,1532
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p010__g010,6229,1557
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p010__g011,6360,1590
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p010__g012,6569,1642
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p010__g013,6323,1581
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p010__g014,6152,1538
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p010__g015,6084,1521
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p010__g016,6128,1532
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__cohort_01_m8aiq8__game_1__p010__g017,6288,1572
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__cohort_05_m8aiq8__game_1__p010__g018,6245,1561
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__g11_m5wp7b__game_1__p010__g019,6675,1669
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__g17_m5wp8w__game_1__p010__g020,6347,1587
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__g20_m5wq93__game_1__p010__g021,6418,1604
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__g6_m5wp77__game_1__p010__g022,6410,1602
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__g7_m5wp78__game_1__p010__g023,6724,1681
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__g9_m5wp79__game_1__p010__g024,6311,1578
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p010__g025,6077,1519
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p010__g026,6263,1566
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p010__g027,6141,1535
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p010__g028,6371,1593
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__g12_m5wp8p__game_2_alt_profile__p010__g029,6163,1541
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__g13_m5wp8q__game_2_alt_profile__p010__g030,6775,1694
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__g3_m5wp6q__game_2_alt_profile__p010__g031,6613,1653
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip3__g7_m5wp78__game_2_alt_profile__p010__g032,6825,1706
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_02_m89542__game_1__p010__g033,6331,1583
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_04_m8aboy__game_1__p010__g034,6474,1618
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_05_m7xlsd__game_1__p010__g035,6393,1598
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_05_m89542__game_1__p010__g036,6567,1642
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_05_m898xg__game_1__p010__g037,6562,1640
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_06_m89b9z__game_1__p010__g038,6387,1597
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_06_m8acrp__game_1__p010__g039,6736,1684
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_07_m8ad4g__game_1__p010__g040,6949,1737
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_01_m898xg__game_2_alt_profile__p010__g041,6194,1548
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p010__g042,6648,1662
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_02_m89542__game_2_alt_profile__p010__g043,6343,1586
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p010__g044,6421,1605
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_03_m898xg__game_2_alt_profile__p010__g045,6585,1646
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_04_m89542__game_2_alt_profile__p010__g046,6683,1671
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p010__g047,6544,1636
personahub_elite_preview_chip_match__pid_personahub_elite_70dac25e637d__record_chip4__cohort_05_m898xg__game_2_alt_profile__p010__g048,6927,1732
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_01_m7xia7__game_1__p011__g001,5372,1343
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_02_m7xiz2__game_1__p011__g002,5733,1433
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_03_m8aexq__game_1__p011__g003,5787,1447
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_05_m7xjzy__game_1__p011__g004,5731,1433
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_07_m8ag8i__game_1__p011__g005,5895,1474
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_12_m8agmu__game_1__p011__g006,5856,1464
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_14_m8agmu__game_1__p011__g007,5850,1462
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_15_m8agmu__game_1__p011__g008,5913,1478
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p011__g009,5637,1409
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p011__g010,5739,1435
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p011__g011,5870,1468
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p011__g012,6079,1520
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p011__g013,5833,1458
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p011__g014,5662,1416
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p011__g015,5594,1398
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p011__g016,5638,1410
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__cohort_01_m8aiq8__game_1__p011__g017,5798,1450
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__cohort_05_m8aiq8__game_1__p011__g018,5755,1439
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__g11_m5wp7b__game_1__p011__g019,6185,1546
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__g17_m5wp8w__game_1__p011__g020,5857,1464
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__g20_m5wq93__game_1__p011__g021,5928,1482
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__g6_m5wp77__game_1__p011__g022,5920,1480
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__g7_m5wp78__game_1__p011__g023,6234,1558
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__g9_m5wp79__game_1__p011__g024,5821,1455
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p011__g025,5587,1397
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p011__g026,5773,1443
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p011__g027,5651,1413
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p011__g028,5881,1470
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__g12_m5wp8p__game_2_alt_profile__p011__g029,5673,1418
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__g13_m5wp8q__game_2_alt_profile__p011__g030,6285,1571
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__g3_m5wp6q__game_2_alt_profile__p011__g031,6123,1531
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip3__g7_m5wp78__game_2_alt_profile__p011__g032,6335,1584
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_02_m89542__game_1__p011__g033,5841,1460
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_04_m8aboy__game_1__p011__g034,5984,1496
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_05_m7xlsd__game_1__p011__g035,5903,1476
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_05_m89542__game_1__p011__g036,6077,1519
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_05_m898xg__game_1__p011__g037,6072,1518
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_06_m89b9z__game_1__p011__g038,5897,1474
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_06_m8acrp__game_1__p011__g039,6246,1562
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_07_m8ad4g__game_1__p011__g040,6459,1615
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_01_m898xg__game_2_alt_profile__p011__g041,5704,1426
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p011__g042,6158,1540
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_02_m89542__game_2_alt_profile__p011__g043,5853,1463
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p011__g044,5931,1483
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_03_m898xg__game_2_alt_profile__p011__g045,6095,1524
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_04_m89542__game_2_alt_profile__p011__g046,6193,1548
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p011__g047,6054,1514
personahub_elite_preview_chip_match__pid_personahub_elite_816f7160facd__record_chip4__cohort_05_m898xg__game_2_alt_profile__p011__g048,6437,1609
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_01_m7xia7__game_1__p012__g001,5741,1435
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_02_m7xiz2__game_1__p012__g002,6102,1526
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_03_m8aexq__game_1__p012__g003,6156,1539
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_05_m7xjzy__game_1__p012__g004,6100,1525
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_07_m8ag8i__game_1__p012__g005,6264,1566
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_12_m8agmu__game_1__p012__g006,6225,1556
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_14_m8agmu__game_1__p012__g007,6219,1555
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_15_m8agmu__game_1__p012__g008,6282,1570
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p012__g009,6006,1502
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p012__g010,6108,1527
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p012__g011,6239,1560
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p012__g012,6448,1612
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p012__g013,6202,1550
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p012__g014,6031,1508
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p012__g015,5963,1491
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p012__g016,6007,1502
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip3__cohort_01_m8aiq8__game_1__p012__g017,6167,1542
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip3__cohort_05_m8aiq8__game_1__p012__g018,6124,1531
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip3__g11_m5wp7b__game_1__p012__g019,6554,1638
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip3__g17_m5wp8w__game_1__p012__g020,6226,1556
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip3__g20_m5wq93__game_1__p012__g021,6297,1574
personahub_elite_preview_chip_match__pid_personahub_elite_1592864f8f83__record_chip3__g6_m5wp77__game_1__p012__g022,6289,1572
