custom_id,entity_kind,entity_id,treatment_name,round_number,num_active_players,total_contribution,total_contribution_rate,total_round_payoff,round_normalized_efficiency,within_round_contribution_rate_var,message_count,has_chat
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,VALIDATION_11_T,13,12,240,1.0,696.0,1.0106382978723403,0.0,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,VALIDATION_11_T,13,12,120,0.5,468.0,0.5053191489361701,0.25,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,VALIDATION_11_T,13,12,100,0.4166666666666667,425.0,0.41001773049645385,0.24305555555555555,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,VALIDATION_11_T,13,12,200,0.8333333333333334,613.0,0.8266843971631205,0.1388888888888889,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,VALIDATION_11_T,13,12,180,0.75,576.0,0.7446808510638298,0.1875,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,VALIDATION_11_T,13,12,160,0.6666666666666666,533.0,0.6493794326241135,0.22222222222222224,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,VALIDATION_11_T,13,12,240,1.0,696.0,1.0106382978723403,0.0,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,VALIDATION_11_T,14,12,180,0.75,570.0,0.7313829787234042,0.1875,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,VALIDATION_11_T,14,12,60,0.25,348.0,0.23936170212765956,0.1875,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,VALIDATION_11_T,14,12,40,0.16666666666666666,320.0,0.17730496453900707,0.13888888888888892,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,VALIDATION_11_T,14,12,240,1.0,696.0,1.0106382978723403,0.0,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,VALIDATION_11_T,14,12,240,1.0,696.0,1.0106382978723403,0.0,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,VALIDATION_11_T,14,12,160,0.6666666666666666,530.0,0.6427304964539007,0.22222222222222224,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,VALIDATION_11_T,14,12,100,0.4166666666666667,428.0,0.41666666666666663,0.24305555555555555,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,VALIDATION_11_T,14,12,200,0.8333333333333334,613.0,0.8266843971631205,0.1388888888888889,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,VALIDATION_11_T,14,12,160,0.6666666666666666,533.0,0.6493794326241135,0.22222222222222224,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,VALIDATION_11_T,14,12,140,0.5833333333333334,505.0,0.587322695035461,0.24305555555555558,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,VALIDATION_11_T,14,12,240,1.0,696.0,1.0106382978723403,0.0,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,VALIDATION_11_T,15,12,140,0.5833333333333334,499.0,0.5740248226950354,0.24305555555555555,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,VALIDATION_11_T,15,12,60,0.25,348.0,0.23936170212765956,0.1875,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,VALIDATION_11_T,15,12,20,0.08333333333333333,280.0,0.08865248226950354,0.07638888888888888,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,VALIDATION_11_T,15,12,220,0.9166666666666666,650.0,0.9086879432624112,0.07638888888888888,3,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,VALIDATION_11_T,15,12,220,0.9166666666666666,650.0,0.9086879432624112,0.07638888888888888,3,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,VALIDATION_11_T,15,12,80,0.3333333333333333,382.0,0.31471631205673756,0.22222222222222224,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,VALIDATION_11_T,15,12,100,0.4166666666666667,428.0,0.41666666666666663,0.24305555555555555,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,VALIDATION_11_T,15,12,200,0.8333333333333334,613.0,0.8266843971631205,0.1388888888888889,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,VALIDATION_11_T,15,12,160,0.6666666666666666,536.0,0.6560283687943261,0.22222222222222224,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,VALIDATION_11_T,15,12,120,0.5,465.0,0.4986702127659574,0.25,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,VALIDATION_11_T,15,12,240,1.0,696.0,1.0106382978723403,0.0,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,VALIDATION_11_T,16,12,140,0.5833333333333334,502.0,0.5806737588652482,0.24305555555555555,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,VALIDATION_11_T,16,12,40,0.16666666666666666,320.0,0.17730496453900707,0.13888888888888887,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,VALIDATION_11_T,16,12,0,0.0,240.0,0.0,0.0,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,VALIDATION_11_T,16,12,240,1.0,696.0,1.0106382978723403,0.0,3,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,VALIDATION_11_T,16,12,240,1.0,696.0,1.0106382978723403,0.0,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,VALIDATION_11_T,16,12,60,0.25,348.0,0.23936170212765956,0.1875,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,VALIDATION_11_T,16,12,80,0.3333333333333333,385.0,0.32136524822695034,0.22222222222222224,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,VALIDATION_11_T,16,12,220,0.9166666666666666,653.0,0.915336879432624,0.07638888888888888,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,VALIDATION_11_T,16,12,140,0.5833333333333334,508.0,0.5939716312056736,0.24305555555555555,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,VALIDATION_11_T,16,12,100,0.4166666666666667,425.0,0.41001773049645385,0.24305555555555555,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,VALIDATION_11_T,16,12,220,0.9166666666666666,650.0,0.9086879432624112,0.07638888888888888,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,VALIDATION_11_T,17,12,140,0.5833333333333334,499.0,0.5740248226950354,0.24305555555555555,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,VALIDATION_11_T,17,12,40,0.16666666666666666,320.0,0.17730496453900707,0.13888888888888887,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,VALIDATION_11_T,17,12,0,0.0,240.0,0.0,0.0,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,VALIDATION_11_T,17,12,240,1.0,696.0,1.0106382978723403,0.0,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,VALIDATION_11_T,17,12,220,0.9166666666666666,653.0,0.915336879432624,0.07638888888888888,3,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,VALIDATION_11_T,17,12,40,0.16666666666666666,320.0,0.17730496453900707,0.13888888888888887,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,VALIDATION_11_T,17,12,80,0.3333333333333333,388.0,0.32801418439716307,0.22222222222222224,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,VALIDATION_11_T,17,12,220,0.9166666666666666,653.0,0.915336879432624,0.07638888888888888,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,VALIDATION_11_T,17,12,120,0.5,468.0,0.5053191489361701,0.25,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,VALIDATION_11_T,17,12,80,0.3333333333333333,388.0,0.32801418439716307,0.22222222222222224,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,VALIDATION_11_T,17,12,220,0.9166666666666666,647.0,0.9020390070921985,0.07638888888888888,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,VALIDATION_11_T,18,12,140,0.5833333333333334,502.0,0.5806737588652482,0.24305555555555555,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,VALIDATION_11_T,18,12,40,0.16666666666666666,320.0,0.17730496453900707,0.13888888888888887,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,VALIDATION_11_T,18,12,0,0.0,240.0,0.0,0.0,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,VALIDATION_11_T,18,12,220,0.9166666666666666,653.0,0.915336879432624,0.07638888888888888,3,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,VALIDATION_11_T,18,12,220,0.9166666666666666,653.0,0.915336879432624,0.07638888888888888,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,VALIDATION_11_T,18,12,20,0.08333333333333333,280.0,0.08865248226950354,0.07638888888888888,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,VALIDATION_11_T,18,12,60,0.25,345.0,0.23271276595744678,0.1875,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,VALIDATION_11_T,18,12,220,0.9166666666666666,653.0,0.915336879432624,0.07638888888888888,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,VALIDATION_11_T,18,12,120,0.5,465.0,0.4986702127659574,0.25,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,VALIDATION_11_T,18,12,80,0.3333333333333333,388.0,0.32801418439716307,0.22222222222222224,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,VALIDATION_11_T,18,12,200,0.8333333333333334,610.0,0.8200354609929077,0.1388888888888889,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,VALIDATION_11_T,19,12,120,0.5,462.0,0.4920212765957446,0.25,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,VALIDATION_11_T,19,12,20,0.08333333333333333,280.0,0.08865248226950354,0.07638888888888887,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,VALIDATION_11_T,19,12,0,0.0,240.0,0.0,0.0,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,VALIDATION_11_T,19,12,200,0.8333333333333334,607.0,0.8133865248226949,0.1388888888888889,4,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,VALIDATION_11_T,19,12,200,0.8333333333333334,613.0,0.8266843971631205,0.13888888888888887,3,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,VALIDATION_11_T,19,12,0,0.0,240.0,0.0,0.0,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,VALIDATION_11_T,19,12,60,0.25,348.0,0.23936170212765956,0.1875,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,VALIDATION_11_T,19,12,200,0.8333333333333334,613.0,0.8266843971631205,0.1388888888888889,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,VALIDATION_11_T,19,12,100,0.4166666666666667,428.0,0.41666666666666663,0.24305555555555555,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,VALIDATION_11_T,19,12,60,0.25,348.0,0.23936170212765956,0.1875,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,VALIDATION_11_T,19,12,220,0.9166666666666666,653.0,0.915336879432624,0.07638888888888888,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,VALIDATION_11_T,20,12,120,0.5,462.0,0.4920212765957446,0.25,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,VALIDATION_11_T,20,12,20,0.08333333333333333,280.0,0.08865248226950354,0.07638888888888887,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,VALIDATION_11_T,20,12,0,0.0,240.0,0.0,0.0,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,VALIDATION_11_T,20,12,200,0.8333333333333334,610.0,0.8200354609929077,0.1388888888888889,3,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,VALIDATION_11_T,20,12,180,0.75,573.0,0.738031914893617,0.1875,3,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,VALIDATION_11_T,20,12,0,0.0,240.0,0.0,0.0,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,VALIDATION_11_T,20,12,60,0.25,345.0,0.23271276595744678,0.1875,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,VALIDATION_11_T,20,12,180,0.75,573.0,0.738031914893617,0.1875,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,VALIDATION_11_T,20,12,100,0.4166666666666667,428.0,0.41666666666666663,0.24305555555555555,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,VALIDATION_11_T,20,12,60,0.25,348.0,0.23936170212765956,0.1875,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,VALIDATION_11_T,20,12,180,0.75,570.0,0.7313829787234042,0.1875,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,VALIDATION_11_T,21,12,100,0.4166666666666667,422.0,0.4033687943262411,0.24305555555555555,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,VALIDATION_11_T,21,12,20,0.08333333333333333,280.0,0.08865248226950354,0.07638888888888887,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,VALIDATION_11_T,21,12,0,0.0,240.0,0.0,0.0,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep4,VALIDATION_11_T,21,12,180,0.75,570.0,0.7313829787234042,0.1875,3,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep5,VALIDATION_11_T,21,12,180,0.75,576.0,0.7446808510638298,0.1875,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep6,VALIDATION_11_T,21,12,0,0.0,240.0,0.0,0.0,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep7,VALIDATION_11_T,21,12,40,0.16666666666666666,320.0,0.17730496453900707,0.13888888888888887,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep8,VALIDATION_11_T,21,12,160,0.6666666666666666,533.0,0.6493794326241135,0.2222222222222223,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep9,VALIDATION_11_T,21,12,80,0.3333333333333333,388.0,0.32801418439716307,0.22222222222222224,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep10,VALIDATION_11_T,21,12,40,0.16666666666666666,320.0,0.17730496453900707,0.13888888888888887,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep11,VALIDATION_11_T,21,12,160,0.6666666666666666,527.0,0.6360815602836879,0.2222222222222223,1,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep1,VALIDATION_11_T,22,12,80,0.3333333333333333,382.0,0.31471631205673756,0.22222222222222224,2,1
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep2,VALIDATION_11_T,22,12,20,0.08333333333333333,280.0,0.08865248226950354,0.07638888888888887,0,0
trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,generated,trajectory_completion_compact__VALIDATION_11_T__925LF9k9CXpz8KjQm__k0__rep3,VALIDATION_11_T,22,12,20,0.08333333333333333,280.0,0.08865248226950354,0.07638888888888888,2,1
