participant,cluster_id,cluster_title,weight,non_negligible
eDZimSiNoL7CMf7MY,3,**Strict Full Cooperators**,1.0,True
odjTHrruuPTeaMQsW,14,**Moderate and Stable Contributors**,1.0,True
qsJcTxH45dt3fpBDD,14,**Moderate and Stable Contributors**,1.0,True
tJY3fqM3mGboZmSxr,1,**Conditional High Contributors**,1.0,True
vHaFZE7myJm7srTap,20,**Strict Full Contributors**,1.0,True
3vQinYzT7XPKYDkXB,6,**Stable Full Cooperators**,1.0,True
73PtaXmPuB3XNx6Hq,6,**Stable Full Cooperators**,1.0,True
7H2knCivRDdTFgPKd,6,**Stable Full Cooperators**,1.0,True
8cLeZXc2EHW6hcQgw,17,**High Contributors with Variability**,1.0,True
9ppaqrbErzrZRwYWh,17,**High Contributors with Variability**,1.0,True
AL7MRXFhSZh3py3fK,20,**Strict Full Contributors**,1.0,True
JtJ6nNc6zBwphCBzR,6,**Stable Full Cooperators**,1.0,True
NMYjY7fAEydHCWxvB,2,**Inconsistent Contributors**,1.0,True
W8Xeb3GtuSixG8DmJ,2,**Inconsistent Contributors**,1.0,True
ZCTt88oQuJG7H6dDj,17,**High Contributors with Variability**,1.0,True
dtgpBAEnRFywHoMig,17,**High Contributors with Variability**,1.0,True
tZczuk6T76cJQbogu,2,**Inconsistent Contributors**,1.0,True
u3bRMAozGnYBTJqY8,6,**Stable Full Cooperators**,1.0,True
zsvzKD4yqohtuWqmd,12,**Steadfast Full Cooperators**,1.0,True
6LfgWTmLrTw6ocYWA,14,**Moderate and Stable Contributors**,1.0,True
pQdJQNB7mpwMsfaXk,3,**Strict Full Cooperators**,1.0,True
A5MiSumFG9pMNDvoZ,8,**Near-Unconditional Contributors**,1.0,True
AYoNPzxH3THqQirAW,22,**Conditional Contributors with Free-Riding**,1.0,True
ZWQXErLHGRwiCnEAK,8,**Near-Unconditional Contributors**,1.0,True
h7iq7SaWEzH4N4vEi,22,**Conditional Contributors with Free-Riding**,1.0,True
iZTrTtyLh2RQzXGhJ,10,**Stable High Contributors**,1.0,True
j2rxcZShjq4SqumGw,22,**Conditional Contributors with Free-Riding**,1.0,True
oLTiMWsbCmRZjGJoa,22,**Conditional Contributors with Free-Riding**,1.0,True
pSnZmfW9FNsjNgSQd,9,**Flexible Contributors**,1.0,True
ry9ynTGFDExhwiH2u,22,**Conditional Contributors with Free-Riding**,1.0,True
vANmJ4HeA8w7Yjvum,9,**Flexible Contributors**,1.0,True
ygfJ2gJ7R47rN7Y8a,9,**Flexible Contributors**,1.0,True
5dWuiifG8REbveceN,15,**Moderate Conditional Contributors**,1.0,True
7WXxbavzSZGvTQZsq,5,**High Contributors with Deviations**,1.0,True
GCDh3atza72jjGZF8,3,**Strict Full Cooperators**,1.0,True
GSWbaWXf4wcC2hQNM,15,**Moderate Conditional Contributors**,1.0,True
HtTQgH92rrfSt6ZwM,15,**Moderate Conditional Contributors**,1.0,True
bX6XJK86T5LQySjFS,15,**Moderate Conditional Contributors**,1.0,True
hHMRaqv4Ghgd5Ljbp,11,**Unconditional Free-Riders**,1.0,True
nS8FdE65oyTFvebuG,5,**High Contributors with Deviations**,1.0,True
rt92FAo8P2PHpqaEE,15,**Moderate Conditional Contributors**,1.0,True
37Qjb7SqbrFrfRLNu,19,**Rigid Full Cooperators**,1.0,True
9GW2oKr5GBDwbYMpf,4,**Moderate Contributors**,1.0,True
A7NELwAoAPnqyW83u,4,**Moderate Contributors**,1.0,True
A8X77Yj2S5nPLXKvQ,19,**Rigid Full Cooperators**,1.0,True
Efsqpq52tZGWC2fqK,19,**Rigid Full Cooperators**,1.0,True
GMoiWGHcji9Gy5jgB,19,**Rigid Full Cooperators**,1.0,True
R9JM2eGvCbpJnPGBL,21,**Volatile Conditional Contributors**,1.0,True
cx9w92Kmyxhdf66ES,21,**Volatile Conditional Contributors**,1.0,True
kAFwduKJ9rkCuHvCs,4,**Moderate Contributors**,1.0,True
ukXqbrd6dBJYHeW6d,21,**Volatile Conditional Contributors**,1.0,True
EGcsXcA9KcKvGiDeK,3,**Strict Full Cooperators**,1.0,True
FY853omDERBGLnWXC,14,**Moderate and Stable Contributors**,1.0,True
H8EAMYQKyWJ9avkpY,14,**Moderate and Stable Contributors**,1.0,True
Pi4Empbxows6seizj,20,**Strict Full Contributors**,1.0,True
QrpyoEzEu75hjm5o8,10,**Stable High Contributors**,1.0,True
RamY3dpzw74H5EsMz,15,**Moderate Conditional Contributors**,1.0,True
SEgtz7bkeRQww5sGQ,3,**Strict Full Cooperators**,1.0,True
TbgNrLsRNfeB8kG7q,14,**Moderate and Stable Contributors**,1.0,True
dkL3J9hMEk9CmHMqm,20,**Strict Full Contributors**,1.0,True
jXc72ua364R4i6Z5Q,3,**Strict Full Cooperators**,1.0,True
kj869WYppdMz2dYGL,8,**Near-Unconditional Contributors**,1.0,True
qPotpGRQjkwkfoXpS,20,**Strict Full Contributors**,1.0,True
ttZbZrsYyNnKBiwMF,20,**Strict Full Contributors**,1.0,True
w4Aena3bB24mELNMM,3,**Strict Full Cooperators**,1.0,True
3PKCfDTqZRvBowEo6,10,**Stable High Contributors**,1.0,True
Dmra7qzWd8wwLwcLi,8,**Near-Unconditional Contributors**,1.0,True
GM4GNN6EXmhXWuh9e,10,**Stable High Contributors**,1.0,True
QBWmmzsTaNAkHQmCB,10,**Stable High Contributors**,1.0,True
Sobtwx5KjbxuJijvx,10,**Stable High Contributors**,1.0,True
XGSGgWNf6dPCKJe7f,5,**High Contributors with Deviations**,1.0,True
bdcpfXacXH3mi6ytT,6,**Stable Full Cooperators**,1.0,True
fpFxtzv8KbddMwT5f,5,**High Contributors with Deviations**,1.0,True
hFRk8jHTRrTfEXerP,6,**Stable Full Cooperators**,1.0,True
noXwx5mbTAhbe2D5X,10,**Stable High Contributors**,1.0,True
oxzfaNFWeQTCPbfR6,10,**Stable High Contributors**,1.0,True
r4ppXWQgvYmHmkjdr,6,**Stable Full Cooperators**,1.0,True
uEdQDGdaW6RAt6bdQ,11,**Unconditional Free-Riders**,1.0,True
z8wNrGjGdvhsrtd3n,10,**Stable High Contributors**,1.0,True
zyeWX2rk8kRATyEpM,8,**Near-Unconditional Contributors**,1.0,True
6b42kqQPuGMHk4yvX,6,**Stable Full Cooperators**,1.0,True
QG5q8LYhqZ3K2XnrK,12,**Steadfast Full Cooperators**,1.0,True
SCJYAJ744WXwqRcTJ,12,**Steadfast Full Cooperators**,1.0,True
SSoNSmBR4Y7Ays38d,12,**Steadfast Full Cooperators**,1.0,True
WbT9X5inuAJneqsq4,12,**Steadfast Full Cooperators**,1.0,True
adFGoqtnHrrhm2yEQ,10,**Stable High Contributors**,1.0,True
bTr9vEumghjmvqwdb,12,**Steadfast Full Cooperators**,1.0,True
gimLBJdGdHJrREskJ,6,**Stable Full Cooperators**,1.0,True
hKq7NB6yhmjx5xhYE,12,**Steadfast Full Cooperators**,1.0,True
wHiPyq8N7cJQHQfcC,12,**Steadfast Full Cooperators**,1.0,True
xYgbPP5mcWqPTkDdr,12,**Steadfast Full Cooperators**,1.0,True
FK4WzfCAQJ2PhsmBf,13,**Conditional Cooperative Contributors**,1.0,True
NvTuFa62irY7vQYvP,4,**Moderate Contributors**,1.0,True
e4ibC4yyh8keBWJRN,19,**Rigid Full Cooperators**,1.0,True
ir7kuiDXzxBT56Mwe,11,**Unconditional Free-Riders**,1.0,True
4vjmCiFpgjrfeY32v,7,**Consistent High Contributors**,1.0,True
68NhXvTiB22wQCfT5,7,**Consistent High Contributors**,1.0,True
7Pe3Mzhn7y7WpApnu,16,**Opportunistic Free-Riders**,1.0,True
A8Q7dhWK42XxvygSe,18,**Stable High Contributors**,1.0,True
CtFWzyC9AetEJKRqF,7,**Consistent High Contributors**,1.0,True
HkxwRxQWSEhi6vrou,7,**Consistent High Contributors**,1.0,True
LCBpzS9WDWn3yTgyE,7,**Consistent High Contributors**,1.0,True
LziC8HDex6gmfaLxA,18,**Stable High Contributors**,1.0,True
WL7naBzQSJKsecQ6W,11,**Unconditional Free-Riders**,1.0,True
d9Q4bAGJWN7dbLZ7Z,16,**Opportunistic Free-Riders**,1.0,True
vTHF7zQCvSKCHxByb,13,**Conditional Cooperative Contributors**,1.0,True
xJSX3CD6tYhBoouuS,16,**Opportunistic Free-Riders**,1.0,True
EsNFMQAZe7JmtiDBF,17,**High Contributors with Variability**,1.0,True
oKrYcAGCRCTpFy8WA,2,**Inconsistent Contributors**,1.0,True
y9eHvkbhwijYkPHcM,17,**High Contributors with Variability**,1.0,True
34XA4hdGczFSLM8A2,12,**Steadfast Full Cooperators**,1.0,True
4F4iWqtTcfym6eZbu,0,**Unconditional High Contributors**,1.0,True
6pJAT3w3b6pEeQSh2,12,**Steadfast Full Cooperators**,1.0,True
9dfMmsGPWxWSam3aH,12,**Steadfast Full Cooperators**,1.0,True
9hfoX8Na8ZGdnWYRP,17,**High Contributors with Variability**,1.0,True
JHxEWx9sH99wYFXFN,12,**Steadfast Full Cooperators**,1.0,True
REE3nTygZekYjxGt7,12,**Steadfast Full Cooperators**,1.0,True
WxsBjJWNXYAh4nGPm,0,**Unconditional High Contributors**,1.0,True
dScGksXpRCS2oFJnL,10,**Stable High Contributors**,1.0,True
hHwNZMJgvMKxnwWP9,12,**Steadfast Full Cooperators**,1.0,True
nHnwfzpPYRiT6TioL,10,**Stable High Contributors**,1.0,True
oAFYn6ptaGsnyXZBZ,12,**Steadfast Full Cooperators**,1.0,True
qrupxuevAM9xuKYtc,0,**Unconditional High Contributors**,1.0,True
w4fmmfBT8nHacoYew,0,**Unconditional High Contributors**,1.0,True
xHCgddfCRmSPiTHLx,6,**Stable Full Cooperators**,1.0,True
zYqo6meiWzKcNpJQY,12,**Steadfast Full Cooperators**,1.0,True
ASrCJ6LFhJS8haC6K,20,**Strict Full Contributors**,1.0,True
EEBKSXfYjMTgT9g45,10,**Stable High Contributors**,1.0,True
Nhds6sbXJzmpsSYeS,10,**Stable High Contributors**,1.0,True
RpTErLaMBvR2NamQn,2,**Inconsistent Contributors**,1.0,True
bbrCAAiEfNHLfuquG,10,**Stable High Contributors**,1.0,True
cxnxAnHeuxdux7W9k,20,**Strict Full Contributors**,1.0,True
eGArEGoyTXx5Dr2ho,20,**Strict Full Contributors**,1.0,True
en2KpTZ25qoXtQoJS,17,**High Contributors with Variability**,1.0,True
fzScndw6kkJXNHgMF,10,**Stable High Contributors**,1.0,True
iCMjo6wZMzZ8yWYR7,6,**Stable Full Cooperators**,1.0,True
kQzMygHwyDHA9oaDW,6,**Stable Full Cooperators**,1.0,True
kYfyGmJAiLk6Hzz7q,6,**Stable Full Cooperators**,1.0,True
oHervNJRhw4ooHPx2,10,**Stable High Contributors**,1.0,True
2pv9wboNdcYqyeTQq,16,**Opportunistic Free-Riders**,1.0,True
63drsFH4NuTriETbT,19,**Rigid Full Cooperators**,1.0,True
68s3GbKkhuTGoe7Pi,16,**Opportunistic Free-Riders**,1.0,True
NSmrEaxYamF744o6D,16,**Opportunistic Free-Riders**,1.0,True
RSZTvhRvpKGaY6BrS,19,**Rigid Full Cooperators**,1.0,True
bAZhq9SppkgfKZiDC,13,**Conditional Cooperative Contributors**,1.0,True
bswafpp4ysttT9qWz,19,**Rigid Full Cooperators**,1.0,True
buq9mK9KkRyvvCRa6,21,**Volatile Conditional Contributors**,1.0,True
d5Jk3qqEoz4GB7EEv,21,**Volatile Conditional Contributors**,1.0,True
gg6rFRR3Dzf3N2sH6,16,**Opportunistic Free-Riders**,1.0,True
hrdpFTzB55zNF3cFQ,19,**Rigid Full Cooperators**,1.0,True
nPKF9BRec2ocdR2XF,21,**Volatile Conditional Contributors**,1.0,True
oucsRqEZJ3hgexTDE,19,**Rigid Full Cooperators**,1.0,True
rQy2ALbQ2jEs2YcKB,16,**Opportunistic Free-Riders**,1.0,True
yovmHKActQcomid9p,4,**Moderate Contributors**,1.0,True
29aspqWcFWTDJsT9o,19,**Rigid Full Cooperators**,1.0,True
2N8cSCiZnjyvkdMHn,19,**Rigid Full Cooperators**,1.0,True
3CQKifM8ZavBuYee4,11,**Unconditional Free-Riders**,1.0,True
EruifnZnoCyYycpv7,16,**Opportunistic Free-Riders**,1.0,True
HFc2efNzXgZjMKw6W,4,**Moderate Contributors**,1.0,True
NETws2TAo3ccixBRc,4,**Moderate Contributors**,1.0,True
PSEubLa5xZjuMCanz,4,**Moderate Contributors**,1.0,True
Sk7sHJuxiPkrxRa3D,11,**Unconditional Free-Riders**,1.0,True
ggLdhePBG53TndR6R,16,**Opportunistic Free-Riders**,1.0,True
gsemfksijfKmiGr2x,4,**Moderate Contributors**,1.0,True
nDfPo8cDCtp7Ea4ox,4,**Moderate Contributors**,1.0,True
pJe4tiWnBKY8fwqYt,4,**Moderate Contributors**,1.0,True
q5mJdmzFuopKpDXgb,16,**Opportunistic Free-Riders**,1.0,True
umg7y7bknGBwaXXvA,4,**Moderate Contributors**,1.0,True
2Re5Y9t76xH255Ao4,22,**Conditional Contributors with Free-Riding**,1.0,True
Cay9hgyJEpZW4rY6J,20,**Strict Full Contributors**,1.0,True
F5oYFWBZsrNpGqSeT,11,**Unconditional Free-Riders**,1.0,True
XPRJntna9XtY6Ne8W,20,**Strict Full Contributors**,1.0,True
zaQ5CKFfbdeQjJHKb,14,**Moderate and Stable Contributors**,1.0,True
4nemWzHPLcnHLWHZ8,22,**Conditional Contributors with Free-Riding**,1.0,True
ZxsA7YbFAYP6Njdm7,22,**Conditional Contributors with Free-Riding**,1.0,True
cZEvRJhh25Gup9DWz,9,**Flexible Contributors**,1.0,True
en3YNSsTsy7tHDiCw,11,**Unconditional Free-Riders**,1.0,True
fv5GBkWh5TN5BCRGp,22,**Conditional Contributors with Free-Riding**,1.0,True
orjccZFpinqgf8KRQ,9,**Flexible Contributors**,1.0,True
p3igAuHJ6xStmnZLe,9,**Flexible Contributors**,1.0,True
Nf9qC3doQpDSF5BAs,12,**Steadfast Full Cooperators**,1.0,True
vFxthTKwK4xFwWTfs,12,**Steadfast Full Cooperators**,1.0,True
FeR9pg8fF8fspwq3Q,4,**Moderate Contributors**,1.0,True
HetmyytmJxPuFuck3,21,**Volatile Conditional Contributors**,1.0,True
Jz9dodX4bQz6iWvZq,21,**Volatile Conditional Contributors**,1.0,True
NWAbC7N2GvyLSvPQJ,21,**Volatile Conditional Contributors**,1.0,True
QHNQz2nefpCeSukSe,7,**Consistent High Contributors**,1.0,True
T4wukPY2kENYydWA5,21,**Volatile Conditional Contributors**,1.0,True
TnpTJCgrkrxWB8qvx,4,**Moderate Contributors**,1.0,True
eyGMExhFYBQyLX8uo,4,**Moderate Contributors**,1.0,True
i3KBdDQdZ6KRHntiD,4,**Moderate Contributors**,1.0,True
mC9EE7zwRwzngNMdT,21,**Volatile Conditional Contributors**,1.0,True
wNM4XEgzKYSsb6QFd,4,**Moderate Contributors**,1.0,True
KgZDbGtMbHnwNcDAd,2,**Inconsistent Contributors**,1.0,True
LRPjChpJxvY3QvqNe,2,**Inconsistent Contributors**,1.0,True
Wn2sLb7yTu2dwE8jA,17,**High Contributors with Variability**,1.0,True
s8kbRdsw825C6b9W7,12,**Steadfast Full Cooperators**,1.0,True
36CugKZCd4t3a9rbx,16,**Opportunistic Free-Riders**,1.0,True
4qakrepGDvBWiTqAe,7,**Consistent High Contributors**,1.0,True
7tGAHjAt4efZCofDm,7,**Consistent High Contributors**,1.0,True
AhsusT24xwpC7LPi2,7,**Consistent High Contributors**,1.0,True
HcJD3c6NwTnTeC6ab,13,**Conditional Cooperative Contributors**,1.0,True
f8D2Bh3ZxsyWAMFc6,7,**Consistent High Contributors**,1.0,True
ohNtaznMTrDraTuTr,16,**Opportunistic Free-Riders**,1.0,True
utAfWfFBqmeYqEgGY,18,**Stable High Contributors**,1.0,True
zn9uuLvSbz2gJwfs3,7,**Consistent High Contributors**,1.0,True
6wQK76dLxAEpeFvCD,13,**Conditional Cooperative Contributors**,1.0,True
C7ZMj7NQwbsRZoyA3,13,**Conditional Cooperative Contributors**,1.0,True
DrQaRBnXEfA4uwxJD,13,**Conditional Cooperative Contributors**,1.0,True
YTspzJ8dijfSSyXqa,13,**Conditional Cooperative Contributors**,1.0,True
vDAub3EZLuaWcz98Q,18,**Stable High Contributors**,1.0,True
6LhBRY4p4pmXE9BDp,10,**Stable High Contributors**,1.0,True
6p4JArxbGs6vTMJrF,10,**Stable High Contributors**,1.0,True
BtSdupFbAuw5j7JoX,10,**Stable High Contributors**,1.0,True
DK4odpXgeGkdRcGqp,10,**Stable High Contributors**,1.0,True
MsjeDJcbWNicNSCo6,6,**Stable Full Cooperators**,1.0,True
WJc5sQj9uZhevHKuw,10,**Stable High Contributors**,1.0,True
WS5DNCT2srqJMEh8i,10,**Stable High Contributors**,1.0,True
Ws79ibjhbmCfuQo8y,10,**Stable High Contributors**,1.0,True
eE2rtaLzHmDCS72m5,10,**Stable High Contributors**,1.0,True
hs6nqEMGJ6g5XKvr3,10,**Stable High Contributors**,1.0,True
kiWnFD5K9XANB2yCS,10,**Stable High Contributors**,1.0,True
ou62m4D5oiDJnLqpa,2,**Inconsistent Contributors**,1.0,True
p66sxKbEPoRx7t9EF,10,**Stable High Contributors**,1.0,True
pxjow6p8Cck2JoTbR,10,**Stable High Contributors**,1.0,True
rJW7h6sGmxTbfZKMo,2,**Inconsistent Contributors**,1.0,True
v2qa5iJzpnec62nSt,10,**Stable High Contributors**,1.0,True
whkm2oCuZce5uGuhY,6,**Stable Full Cooperators**,1.0,True
5svdo9hvavwK3sEYY,15,**Moderate Conditional Contributors**,1.0,True
5zEQ9fbiCnkdFdyKc,14,**Moderate and Stable Contributors**,1.0,True
6H97qifGX8nfB5tg7,15,**Moderate Conditional Contributors**,1.0,True
6kRZhpuEC9CEXSaBz,14,**Moderate and Stable Contributors**,1.0,True
CKmnDozY6wKy8hLAi,14,**Moderate and Stable Contributors**,1.0,True
FGXDnkC8PYjPPzKQQ,15,**Moderate Conditional Contributors**,1.0,True
FTQnmhTkS6wFrCCaD,11,**Unconditional Free-Riders**,1.0,True
FXEa9vdXvHdsf7WTZ,14,**Moderate and Stable Contributors**,1.0,True
KWB3b2RLykyyuvFXR,15,**Moderate Conditional Contributors**,1.0,True
PRCBDy7tAzjGJM7k4,15,**Moderate Conditional Contributors**,1.0,True
PwLH3TwHPfprDqYcA,15,**Moderate Conditional Contributors**,1.0,True
Ti8RpQogp7CYZWA9e,15,**Moderate Conditional Contributors**,1.0,True
kRvbPAsWYPF5gnFif,15,**Moderate Conditional Contributors**,1.0,True
kTjv43mcQWsbzzRv7,22,**Conditional Contributors with Free-Riding**,1.0,True
oSWfYX3ePqyKRRgnW,14,**Moderate and Stable Contributors**,1.0,True
t395GPuFjyYFPkLfy,14,**Moderate and Stable Contributors**,1.0,True
wMxpdvuWa9xCT6MJa,15,**Moderate Conditional Contributors**,1.0,True
CKsLPkaGjYF4mmz9b,0,**Unconditional High Contributors**,1.0,True
CoFKEEWvNba4jMqFg,2,**Inconsistent Contributors**,1.0,True
JkPfwLz4y53ikJZZo,0,**Unconditional High Contributors**,1.0,True
PHsHtbZF44XLn6b2o,0,**Unconditional High Contributors**,1.0,True
TcxDsGZ8YPWgJK6rs,0,**Unconditional High Contributors**,1.0,True
Wxk8dfPmPRuJFxxC4,0,**Unconditional High Contributors**,1.0,True
a98ubrJPr8c9paTWb,0,**Unconditional High Contributors**,1.0,True
iSzJJgqB67s3NnfcS,0,**Unconditional High Contributors**,1.0,True
mBknMuGMNeGkSiqbG,17,**High Contributors with Variability**,1.0,True
nSYSW2ajJSZsQffBw,17,**High Contributors with Variability**,1.0,True
oHoxLubq6TgjGuPhD,0,**Unconditional High Contributors**,1.0,True
qhQ6i2euGHckojfyY,0,**Unconditional High Contributors**,1.0,True
sLzAGh3Ev2aegPdXp,12,**Steadfast Full Cooperators**,1.0,True
vppb8DcsgJbw2YEos,0,**Unconditional High Contributors**,1.0,True
y8B82RmBbBeryevx6,0,**Unconditional High Contributors**,1.0,True
zKekbHDsKpuEHHu4Q,0,**Unconditional High Contributors**,1.0,True
27eaGWyGbCBFdJ7Ji,12,**Steadfast Full Cooperators**,1.0,True
2pouTWH5wpaLG6oi8,12,**Steadfast Full Cooperators**,1.0,True
37rEFdCYxj5bSBkPD,2,**Inconsistent Contributors**,1.0,True
B5NqxcCZbFAeW9ioe,0,**Unconditional High Contributors**,1.0,True
Gw5p3GgNwmkHsCKJT,12,**Steadfast Full Cooperators**,1.0,True
LFGN9ivDK9AL6y3th,18,**Stable High Contributors**,1.0,True
RRFhwb9sDPfeRejQv,0,**Unconditional High Contributors**,1.0,True
TqnPoJwiDm6ohydLm,0,**Unconditional High Contributors**,1.0,True
WS7WB6qWaJW3n8XxM,0,**Unconditional High Contributors**,1.0,True
bWnZkipFp5af53kwh,12,**Steadfast Full Cooperators**,1.0,True
nHZZZWrWziFg6FoF5,12,**Steadfast Full Cooperators**,1.0,True
s4imAosbaYgnFJy5W,12,**Steadfast Full Cooperators**,1.0,True
u8c2aNRxtFN6ouWMf,0,**Unconditional High Contributors**,1.0,True
uGnoMxXthNjLHHZwx,0,**Unconditional High Contributors**,1.0,True
znyvfCHAztpfMovCW,0,**Unconditional High Contributors**,1.0,True
FLvQTLqwfitdd2krT,20,**Strict Full Contributors**,1.0,True
y9x2N5gdCvpEQdyPk,20,**Strict Full Contributors**,1.0,True
2MnLCDYRzZY6XWumj,3,**Strict Full Cooperators**,1.0,True
3bMNgNRn6BiymKHMa,3,**Strict Full Cooperators**,1.0,True
4qR6QzTYCCLtTGQhc,1,**Conditional High Contributors**,1.0,True
928ZZcdcZW3yZWus6,3,**Strict Full Cooperators**,1.0,True
C8aMkYELR6G7HkKDo,20,**Strict Full Contributors**,1.0,True
MbRCsgonnyvBMi5sw,3,**Strict Full Cooperators**,1.0,True
WGDneEr6FFWbEigpA,11,**Unconditional Free-Riders**,1.0,True
WjxMBp2SoMNtNCuvt,1,**Conditional High Contributors**,1.0,True
XFx6aGQQPR45ZGnRj,3,**Strict Full Cooperators**,1.0,True
aX7ttGhbEwsicBWYr,20,**Strict Full Contributors**,1.0,True
hSgW5L7zawZZ3QzTp,15,**Moderate Conditional Contributors**,1.0,True
hqb3pawENqEeDeKor,20,**Strict Full Contributors**,1.0,True
nDAzYwNcFpBMNLXZi,11,**Unconditional Free-Riders**,1.0,True
vi26ccixhM4rcTNjp,14,**Moderate and Stable Contributors**,1.0,True
wePYQ4TnDLw8tX2t2,14,**Moderate and Stable Contributors**,1.0,True
xuAbyZySYsHZgi6LL,3,**Strict Full Cooperators**,1.0,True
5brra9cjRGRY2bsuj,13,**Conditional Cooperative Contributors**,1.0,True
8e7g9Ed9igkTzK2ML,13,**Conditional Cooperative Contributors**,1.0,True
X68aqqR5n6qqnst9x,13,**Conditional Cooperative Contributors**,1.0,True
YPfPyeMLTizvyzf7E,16,**Opportunistic Free-Riders**,1.0,True
dkkZjAjTpZSSX6yWY,13,**Conditional Cooperative Contributors**,1.0,True
mhsBBXqk9eLM8xfAG,13,**Conditional Cooperative Contributors**,1.0,True
x7qe5Nuf46jdQaGvv,13,**Conditional Cooperative Contributors**,1.0,True
9Q9YC8RzLuoZEmKnY,10,**Stable High Contributors**,1.0,True
CBXzdH8kTXtzg95to,5,**High Contributors with Deviations**,1.0,True
DkyzZ3X7HKjd5LG67,10,**Stable High Contributors**,1.0,True
Fzg53xquW6rcsLDr5,12,**Steadfast Full Cooperators**,1.0,True
QxstRdqPbZR8tTwjL,10,**Stable High Contributors**,1.0,True
TpSZYY5D236qFxxan,12,**Steadfast Full Cooperators**,1.0,True
ZJ6mzJnHnRvPhhuQo,12,**Steadfast Full Cooperators**,1.0,True
bTfjNmRWpkDJsKtmj,10,**Stable High Contributors**,1.0,True
gjpZLvRFdEm3BwSxv,10,**Stable High Contributors**,1.0,True
k5SmHKCTPKnvQpEj7,6,**Stable Full Cooperators**,1.0,True
ytfAMuLvgcBHZMCNE,10,**Stable High Contributors**,1.0,True
7TLomr58NbBaxPFve,7,**Consistent High Contributors**,1.0,True
9aoWtw6EanzKPwZau,16,**Opportunistic Free-Riders**,1.0,True
E6Fxd9hZfYyCXFqNQ,4,**Moderate Contributors**,1.0,True
F4b85BT8zYXe6iMQD,4,**Moderate Contributors**,1.0,True
HB74TC5rwvD7ak5nc,4,**Moderate Contributors**,1.0,True
LyJNaJjEbodaGzbTr,4,**Moderate Contributors**,1.0,True
ePcWoHaMCvAXFjdMe,7,**Consistent High Contributors**,1.0,True
qgq65k9mt4cgFRuem,16,**Opportunistic Free-Riders**,1.0,True
zbWmKAvvq2XsQk5sr,4,**Moderate Contributors**,1.0,True
4MDbpMywveobjGz7b,11,**Unconditional Free-Riders**,1.0,True
6JZBqoo6QYQi678Lr,10,**Stable High Contributors**,1.0,True
6y6Wh9LRmapnG9cN5,22,**Conditional Contributors with Free-Riding**,1.0,True
BvanyKPo9nfFStjAv,22,**Conditional Contributors with Free-Riding**,1.0,True
DncE67GiaveRGN3Tj,22,**Conditional Contributors with Free-Riding**,1.0,True
QQq52jfyE58JvGFHC,8,**Near-Unconditional Contributors**,1.0,True
YF8bXSCndcwnTayMj,9,**Flexible Contributors**,1.0,True
Zw7viY3kmJvWF8WaT,8,**Near-Unconditional Contributors**,1.0,True
nRJEiZS4kDL39LCwv,8,**Near-Unconditional Contributors**,1.0,True
oqRZ4brBcBYuycSeH,22,**Conditional Contributors with Free-Riding**,1.0,True
pyw6tDg3yAJEXG9LR,9,**Flexible Contributors**,1.0,True
qMKnYBS8pZG5sJwkC,22,**Conditional Contributors with Free-Riding**,1.0,True
tWpSz49eFiLwHWT4X,22,**Conditional Contributors with Free-Riding**,1.0,True
xaTaXuzM5d4BD7Hts,10,**Stable High Contributors**,1.0,True
xaeKibbxhzeu2qLnA,9,**Flexible Contributors**,1.0,True
y546pYkJMB7k34NHT,11,**Unconditional Free-Riders**,1.0,True
3R4RmvBG5iNSbj9zB,5,**High Contributors with Deviations**,1.0,True
3at2jFnH9q4z8L9QC,1,**Conditional High Contributors**,1.0,True
LPQatsdbWJM3tsNqQ,3,**Strict Full Cooperators**,1.0,True
M4pLwLRPcLjfoF4P6,1,**Conditional High Contributors**,1.0,True
RaGcqEWaJcP9htAS5,3,**Strict Full Cooperators**,1.0,True
SfGhYPabhpGNYw5kc,14,**Moderate and Stable Contributors**,1.0,True
WQpBKb5wRwcSdS4rm,1,**Conditional High Contributors**,1.0,True
bAsjWFzFw7AaAcf9g,5,**High Contributors with Deviations**,1.0,True
gpvCGNdLKu9Rq3ou4,1,**Conditional High Contributors**,1.0,True
jYAzivMNi4qAufvaQ,20,**Strict Full Contributors**,1.0,True
quhq7KaibLJi2fxLf,1,**Conditional High Contributors**,1.0,True
rrrsHvYP5bHDCifeM,14,**Moderate and Stable Contributors**,1.0,True
vpWHYhC9RtABPXcqL,3,**Strict Full Cooperators**,1.0,True
wW3gG74zRPJ8SL7dp,14,**Moderate and Stable Contributors**,1.0,True
8PZaBvsZeRHcSrTf7,10,**Stable High Contributors**,1.0,True
ByJRdxG55tbcb295Z,10,**Stable High Contributors**,1.0,True
EaRYyrkv3sSvDm6Pj,17,**High Contributors with Variability**,1.0,True
GXuoiAo2vL85BReiQ,6,**Stable Full Cooperators**,1.0,True
JxdAMR2Bvsd3HyGbm,10,**Stable High Contributors**,1.0,True
RWPdtWDcCEiTEvJgc,10,**Stable High Contributors**,1.0,True
akY7wMDzFMt3pyFpT,8,**Near-Unconditional Contributors**,1.0,True
dcGDNpba2Ad9JmRaf,6,**Stable Full Cooperators**,1.0,True
eJga9wh7xAwaywxDW,17,**High Contributors with Variability**,1.0,True
eSkN7FnTkBHJiXhbN,8,**Near-Unconditional Contributors**,1.0,True
idjoiMeAgeJceaokv,10,**Stable High Contributors**,1.0,True
