custom_id,persona_pid,persona_source,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players,model,max_persona_chars,top_k,match_rank,player,probability,is_top1,player_key,match_probability,final_surplus,final_welfare,proposer_mean_net_surplus,proposer_acceptance_rate,proposer_mean_trade_ratio,response_acceptance_rate,response_mean_net_surplus_if_accepted,received_trade_rate
no_persona_chip_match__record_chip2__cohort_15_m8agmu__game_2_alt_profile__g014,no_persona,none,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3,2,alligator-orange-9612,0.2,False,chip2__cohort_15_m8agmu__game_2_alt_profile::alligator-orange-9612,0.2,0.40000000000000036,7.4,0.3,0.0,1.6666666666666667,0.16666666666666666,0.3999999999999999,0.16666666666666666
no_persona_chip_match__record_chip2__cohort_15_m8agmu__game_2_alt_profile__g014,no_persona,none,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3,3,butterfly-yellow-2139,0.1,False,chip2__cohort_15_m8agmu__game_2_alt_profile::butterfly-yellow-2139,0.1,2.4000000000000004,9.4,5.266666666666667,0.3333333333333333,0.4047619047619047,0.0,nan,0.0
no_persona_chip_match__record_chip2__cohort_18_m8agzl__game_2_alt_profile__g015,no_persona,none,chip2__cohort_18_m8agzl__game_2_alt_profile,chip2__cohort_18_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 18-m8agzl,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""pig-blue-1277"", ""turtle-yellow-3106"", ""elephant-yellow-5788""]",gpt-5-mini,0,3,1,elephant-yellow-5788,0.6,True,chip2__cohort_18_m8agzl__game_2_alt_profile::elephant-yellow-5788,0.6,0.5,9.5,0.3333333333333333,0.0,0.8888888888888888,0.3333333333333333,0.75,0.16666666666666666
no_persona_chip_match__record_chip2__cohort_18_m8agzl__game_2_alt_profile__g015,no_persona,none,chip2__cohort_18_m8agzl__game_2_alt_profile,chip2__cohort_18_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 18-m8agzl,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""pig-blue-1277"", ""turtle-yellow-3106"", ""elephant-yellow-5788""]",gpt-5-mini,0,3,2,pig-blue-1277,0.3,False,chip2__cohort_18_m8agzl__game_2_alt_profile::pig-blue-1277,0.3,1.0,10.0,0.4333333333333332,0.0,0.9166666666666666,0.3333333333333333,0.75,0.16666666666666666
no_persona_chip_match__record_chip2__cohort_18_m8agzl__game_2_alt_profile__g015,no_persona,none,chip2__cohort_18_m8agzl__game_2_alt_profile,chip2__cohort_18_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 18-m8agzl,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""pig-blue-1277"", ""turtle-yellow-3106"", ""elephant-yellow-5788""]",gpt-5-mini,0,3,3,turtle-yellow-3106,0.1,False,chip2__cohort_18_m8agzl__game_2_alt_profile::turtle-yellow-3106,0.1,1.5,7.5,1.0,0.6666666666666666,1.8055555555555556,0.0,nan,0.0
no_persona_chip_match__record_chip2__cohort_20_m8agzl__game_2_alt_profile__g016,no_persona,none,chip2__cohort_20_m8agzl__game_2_alt_profile,chip2__cohort_20_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 20-m8agzl,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""tiger-yellow-3019"", ""bat-purple-4553"", ""unicorn-pink-1559""]",gpt-5-mini,0,3,1,bat-purple-4553,0.7,True,chip2__cohort_20_m8agzl__game_2_alt_profile::bat-purple-4553,0.7,4.0,18.0,0.3666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.9,0.3333333333333333
no_persona_chip_match__record_chip2__cohort_20_m8agzl__game_2_alt_profile__g016,no_persona,none,chip2__cohort_20_m8agzl__game_2_alt_profile,chip2__cohort_20_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 20-m8agzl,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""tiger-yellow-3019"", ""bat-purple-4553"", ""unicorn-pink-1559""]",gpt-5-mini,0,3,2,tiger-yellow-3019,0.25,False,chip2__cohort_20_m8agzl__game_2_alt_profile::tiger-yellow-3019,0.25,0.0,13.0,0.7000000000000002,0.0,1.0,0.16666666666666666,1.0,0.0
no_persona_chip_match__record_chip2__cohort_20_m8agzl__game_2_alt_profile__g016,no_persona,none,chip2__cohort_20_m8agzl__game_2_alt_profile,chip2__cohort_20_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 20-m8agzl,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""tiger-yellow-3019"", ""bat-purple-4553"", ""unicorn-pink-1559""]",gpt-5-mini,0,3,3,unicorn-pink-1559,0.05,False,chip2__cohort_20_m8agzl__game_2_alt_profile::unicorn-pink-1559,0.05,-1.0,10.0,0.2666666666666666,0.6666666666666666,0.9027777777777778,0.16666666666666666,-0.8,0.16666666666666666
no_persona_chip_match__record_chip3__cohort_01_m8aiq8__game_1__g017,no_persona,none,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""buffalo-green-2230"", ""bear-green-5745"", ""goose-green-3433""]",gpt-5-mini,0,3,1,buffalo-green-2230,0.5,True,chip3__cohort_01_m8aiq8__game_1::buffalo-green-2230,0.5,1.0,14.0,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,1.5,0.0
no_persona_chip_match__record_chip3__cohort_01_m8aiq8__game_1__g017,no_persona,none,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""buffalo-green-2230"", ""bear-green-5745"", ""goose-green-3433""]",gpt-5-mini,0,3,2,bear-green-5745,0.3,False,chip3__cohort_01_m8aiq8__game_1::bear-green-5745,0.3,3.0,24.0,1.7666666666666666,0.3333333333333333,1.0,0.16666666666666666,2.5,0.16666666666666666
no_persona_chip_match__record_chip3__cohort_01_m8aiq8__game_1__g017,no_persona,none,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""buffalo-green-2230"", ""bear-green-5745"", ""goose-green-3433""]",gpt-5-mini,0,3,3,goose-green-3433,0.2,False,chip3__cohort_01_m8aiq8__game_1::goose-green-3433,0.2,6.0,13.0,1.5999999999999999,0.3333333333333333,1.0,0.3333333333333333,2.0,0.3333333333333333
no_persona_chip_match__record_chip3__cohort_05_m8aiq8__game_1__g018,no_persona,none,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""alligator-blue-3197"", ""lion-orange-6194"", ""iguana-orange-3232""]",gpt-5-mini,0,3,1,alligator-blue-3197,0.7,True,chip3__cohort_05_m8aiq8__game_1::alligator-blue-3197,0.7,3.0,17.0,1.5,0.3333333333333333,1.0,0.0,nan,0.0
no_persona_chip_match__record_chip3__cohort_05_m8aiq8__game_1__g018,no_persona,none,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""alligator-blue-3197"", ""lion-orange-6194"", ""iguana-orange-3232""]",gpt-5-mini,0,3,2,lion-orange-6194,0.25,False,chip3__cohort_05_m8aiq8__game_1::lion-orange-6194,0.25,1.0,20.0,4.5,0.0,1.0,0.16666666666666666,1.0,0.16666666666666666
no_persona_chip_match__record_chip3__cohort_05_m8aiq8__game_1__g018,no_persona,none,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""alligator-blue-3197"", ""lion-orange-6194"", ""iguana-orange-3232""]",gpt-5-mini,0,3,3,iguana-orange-3232,0.05,False,chip3__cohort_05_m8aiq8__game_1::iguana-orange-3232,0.05,7.0,24.0,0.8000000000000002,0.3333333333333333,1.0,0.16666666666666666,4.0,0.16666666666666666
no_persona_chip_match__record_chip3__g11_m5wp7b__game_1__g019,no_persona,none,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""cat-green-4185"", ""iguana-yellow-3262"", ""zebra-pink-2457""]",gpt-5-mini,0,3,1,cat-green-4185,0.6,True,chip3__g11_m5wp7b__game_1::cat-green-4185,0.6,7.0,27.0,1.833333333333333,1.0,0.9333333333333332,0.3333333333333333,0.75,0.3333333333333333
no_persona_chip_match__record_chip3__g11_m5wp7b__game_1__g019,no_persona,none,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""cat-green-4185"", ""iguana-yellow-3262"", ""zebra-pink-2457""]",gpt-5-mini,0,3,2,iguana-yellow-3262,0.3,False,chip3__g11_m5wp7b__game_1::iguana-yellow-3262,0.3,-2.6999999999999993,13.3,2.8000000000000003,0.6666666666666666,0.7825396825396825,0.6666666666666666,-1.125,0.5
no_persona_chip_match__record_chip3__g11_m5wp7b__game_1__g019,no_persona,none,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""cat-green-4185"", ""iguana-yellow-3262"", ""zebra-pink-2457""]",gpt-5-mini,0,3,3,zebra-pink-2457,0.1,False,chip3__g11_m5wp7b__game_1::zebra-pink-2457,0.1,5.0,24.0,-1.0,0.6666666666666666,1.0,0.6666666666666666,2.5,0.3333333333333333
no_persona_chip_match__record_chip3__g17_m5wp8w__game_1__g020,no_persona,none,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""iguana-blue-1059"", ""owl-green-168"", ""squid-purple-9957""]",gpt-5-mini,0,3,1,iguana-blue-1059,0.55,True,chip3__g17_m5wp8w__game_1::iguana-blue-1059,0.55,2.8000000000000007,17.8,1.0666666666666667,0.6666666666666666,0.5555555555555556,0.0,nan,0.0
no_persona_chip_match__record_chip3__g17_m5wp8w__game_1__g020,no_persona,none,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""iguana-blue-1059"", ""owl-green-168"", ""squid-purple-9957""]",gpt-5-mini,0,3,2,squid-purple-9957,0.3,False,chip3__g17_m5wp8w__game_1::squid-purple-9957,0.3,1.1999999999999993,12.2,0.43333333333333335,0.6666666666666666,1.3888888888888886,0.0,nan,0.0
no_persona_chip_match__record_chip3__g17_m5wp8w__game_1__g020,no_persona,none,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""iguana-blue-1059"", ""owl-green-168"", ""squid-purple-9957""]",gpt-5-mini,0,3,3,owl-green-168,0.15,False,chip3__g17_m5wp8w__game_1::owl-green-168,0.15,4.200000000000001,19.21,0.43333333333333335,0.0,0.43333333333333335,0.6666666666666666,1.0500000000000003,0.6666666666666666
no_persona_chip_match__record_chip3__g20_m5wq93__game_1__g021,no_persona,none,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""lion-blue-472"", ""octopus-green-4361"", ""ram-purple-2824""]",gpt-5-mini,0,3,1,octopus-green-4361,0.7,True,chip3__g20_m5wq93__game_1::octopus-green-4361,0.7,3.0,28.0,1.3333333333333333,0.6666666666666666,1.0833333333333333,0.3333333333333333,1.75,0.0
no_persona_chip_match__record_chip3__g20_m5wq93__game_1__g021,no_persona,none,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""lion-blue-472"", ""octopus-green-4361"", ""ram-purple-2824""]",gpt-5-mini,0,3,2,lion-blue-472,0.2,False,chip3__g20_m5wq93__game_1::lion-blue-472,0.2,-0.6000000000000014,16.4,0.6666666666666669,0.3333333333333333,0.85,0.6666666666666666,-0.27500000000000013,0.6666666666666666
no_persona_chip_match__record_chip3__g20_m5wq93__game_1__g021,no_persona,none,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""lion-blue-472"", ""octopus-green-4361"", ""ram-purple-2824""]",gpt-5-mini,0,3,3,ram-purple-2824,0.1,False,chip3__g20_m5wq93__game_1::ram-purple-2824,0.1,3.0,17.0,3.633333333333334,0.6666666666666666,0.8796296296296297,0.3333333333333333,-0.8500000000000001,0.16666666666666666
no_persona_chip_match__record_chip3__g6_m5wp77__game_1__g022,no_persona,none,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""dog-green-8079"", ""parrot-pink-5400"", ""turtle-red-9966""]",gpt-5-mini,0,3,1,parrot-pink-5400,0.6,True,chip3__g6_m5wp77__game_1::parrot-pink-5400,0.6,5.0,28.0,2.1333333333333333,0.6666666666666666,0.8333333333333334,0.0,nan,0.0
no_persona_chip_match__record_chip3__g6_m5wp77__game_1__g022,no_persona,none,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""dog-green-8079"", ""parrot-pink-5400"", ""turtle-red-9966""]",gpt-5-mini,0,3,2,dog-green-8079,0.3,False,chip3__g6_m5wp77__game_1::dog-green-8079,0.3,4.0,17.0,1.0999999999999999,1.0,0.5,0.3333333333333333,0.34999999999999987,0.3333333333333333
no_persona_chip_match__record_chip3__g6_m5wp77__game_1__g022,no_persona,none,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""dog-green-8079"", ""parrot-pink-5400"", ""turtle-red-9966""]",gpt-5-mini,0,3,3,turtle-red-9966,0.1,False,chip3__g6_m5wp77__game_1::turtle-red-9966,0.1,-1.5,19.5,3.7000000000000006,0.0,0.37777777777777777,0.5,-0.5000000000000003,0.5
no_persona_chip_match__record_chip3__g7_m5wp78__game_1__g023,no_persona,none,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,0,3,1,unicorn-blue-7096,0.6,True,chip3__g7_m5wp78__game_1::unicorn-blue-7096,0.6,1.8999999999999986,20.9,0.6,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.5499999999999999,0.3333333333333333
no_persona_chip_match__record_chip3__g7_m5wp78__game_1__g023,no_persona,none,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,0,3,2,peacock-purple-5231,0.3,False,chip3__g7_m5wp78__game_1::peacock-purple-5231,0.3,7.600000000000001,23.6,2.0,0.6666666666666666,1.0333333333333334,0.6666666666666666,1.5,0.5
no_persona_chip_match__record_chip3__g7_m5wp78__game_1__g023,no_persona,none,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,0,3,3,badger-green-4722,0.1,False,chip3__g7_m5wp78__game_1::badger-green-4722,0.1,2.8999999999999986,22.9,1.3333333333333333,0.6666666666666666,1.0,0.16666666666666666,-0.29999999999999993,0.16666666666666666
no_persona_chip_match__record_chip3__g9_m5wp79__game_1__g024,no_persona,none,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]",gpt-5-mini,0,3,1,rabbit-yellow-6681,0.7,True,chip3__g9_m5wp79__game_1::rabbit-yellow-6681,0.7,0.10999999999999943,20.11,0.3333333333333334,0.3333333333333333,1.0,0.0,nan,0.0
no_persona_chip_match__record_chip3__g9_m5wp79__game_1__g024,no_persona,none,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]",gpt-5-mini,0,3,2,alligator-orange-6315,0.2,False,chip3__g9_m5wp79__game_1::alligator-orange-6315,0.2,1.1000000000000014,23.1,1.4000000000000004,0.3333333333333333,0.7222222222222222,0.16666666666666666,-0.20000000000000007,0.16666666666666666
no_persona_chip_match__record_chip3__g9_m5wp79__game_1__g024,no_persona,none,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]",gpt-5-mini,0,3,3,buffalo-purple-4069,0.1,False,chip3__g9_m5wp79__game_1::buffalo-purple-4069,0.1,-1.3000000000000007,20.7,1.1333333333333335,0.0,0.8055555555555555,0.16666666666666666,-1.3000000000000003,0.16666666666666666
no_persona_chip_match__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__g025,no_persona,none,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,0,3,1,goose-green-3433,0.6,True,chip3__cohort_01_m8aiq8__game_2_alt_profile::goose-green-3433,0.6,4.0,23.0,1.8666666666666665,0.3333333333333333,1.0,0.16666666666666666,2.0,0.16666666666666666
no_persona_chip_match__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__g025,no_persona,none,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,0,3,2,buffalo-green-2230,0.3,False,chip3__cohort_01_m8aiq8__game_2_alt_profile::buffalo-green-2230,0.3,0.0,15.0,1.3333333333333333,0.0,1.0666666666666667,0.16666666666666666,3.0,0.0
no_persona_chip_match__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__g025,no_persona,none,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,0,3,3,bear-green-5745,0.1,False,chip3__cohort_01_m8aiq8__game_2_alt_profile::bear-green-5745,0.1,0.0,15.0,0.5,0.3333333333333333,0.75,0.16666666666666666,0.0,0.16666666666666666
no_persona_chip_match__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__g026,no_persona,none,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,0,3,1,peacock-red-3668,0.6,True,chip3__cohort_02_m8aiq8__game_2_alt_profile::peacock-red-3668,0.6,1.6099999999999994,19.61,0.9333333333333336,0.6666666666666666,1.111111111111111,0.0,nan,0.0
no_persona_chip_match__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__g026,no_persona,none,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,0,3,2,otter-blue-7516,0.3,False,chip3__cohort_02_m8aiq8__game_2_alt_profile::otter-blue-7516,0.3,0.6999999999999993,14.7,1.3666666666666665,0.3333333333333333,1.0,0.16666666666666666,0.09999999999999998,0.16666666666666666
no_persona_chip_match__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__g026,no_persona,none,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,0,3,3,cat-orange-2462,0.1,False,chip3__cohort_02_m8aiq8__game_2_alt_profile::cat-orange-2462,0.1,0.5999999999999996,13.6,0.03333333333333336,0.3333333333333333,1.3333333333333333,0.5,0.16666666666666666,0.5
no_persona_chip_match__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__g027,no_persona,none,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,0,3,1,badger-red-5032,0.5,True,chip3__cohort_03_m8aiq8__game_2_alt_profile::badger-red-5032,0.5,5.0,30.0,1.6666666666666667,0.0,0.837037037037037,0.3333333333333333,2.5,0.3333333333333333
no_persona_chip_match__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__g027,no_persona,none,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,0,3,2,squid-yellow-9545,0.3,False,chip3__cohort_03_m8aiq8__game_2_alt_profile::squid-yellow-9545,0.3,4.0,20.0,6.0,0.3333333333333333,1.0,0.0,nan,0.0
no_persona_chip_match__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__g027,no_persona,none,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,0,3,3,camel-yellow-5577,0.2,False,chip3__cohort_03_m8aiq8__game_2_alt_profile::camel-yellow-5577,0.2,4.0,21.0,2.0000000000000004,0.3333333333333333,1.2261904761904763,0.0,nan,0.0
no_persona_chip_match__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__g028,no_persona,none,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]",gpt-5-mini,0,3,1,whale-red-86,0.6,True,chip3__cohort_06_m8ak4g__game_2_alt_profile::whale-red-86,0.6,2.5,17.5,0.7999999999999998,1.0,1.3722222222222225,0.16666666666666666,0.09999999999999964,0.16666666666666666
