custom_id,record_id,unit_id,treatment_name,variant,model,TreatmentCode,Treatment,PersonalizedTreatment,num_scenarios,scenario_manifest_json
multi_game_llm_fvk2c__2835,2835,2835,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__288,288,288,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__296,296,296,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__2975,2975,2975,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__30,30,30,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__333,333,333,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__334,334,334,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__368,368,368,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__448,448,448,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__514,514,514,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__579,579,579,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__633,633,633,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__671,671,671,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__706,706,706,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__73,73,73,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__811,811,811,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__812,812,812,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__946,946,946,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]"
multi_game_llm_fvk2c__1003,1003,1003,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1022,1022,1022,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1024,1024,1024,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__103,103,103,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__107,107,107,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1155,1155,1155,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1404,1404,1404,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1422,1422,1422,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1518,1518,1518,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1530,1530,1530,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1599,1599,1599,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1636,1636,1636,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1668,1668,1668,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1742,1742,1742,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1746,1746,1746,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1777,1777,1777,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1781,1781,1781,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1784,1784,1784,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1836,1836,1836,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__1850,1850,1850,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__205,205,205,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2066,2066,2066,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2259,2259,2259,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2346,2346,2346,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2348,2348,2348,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2352,2352,2352,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2371,2371,2371,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2486,2486,2486,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2508,2508,2508,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2520,2520,2520,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2741,2741,2741,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2768,2768,2768,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2821,2821,2821,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2827,2827,2827,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__284,284,284,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__285,285,285,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2916,2916,2916,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2942,2942,2942,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__2946,2946,2946,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__31,31,31,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__329,329,329,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__412,412,412,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__45,45,45,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__612,612,612,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__62,62,62,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__627,627,627,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__758,758,758,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
multi_game_llm_fvk2c__767,767,767,TDP,baseline,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]"
