custom_id,persona_pid,persona_source,game_id,treatment_name,config_id,num_rounds,players,model,max_persona_chars,top_k,match_rank,player,probability,is_top1
no_persona_pgg_match__game_7ywewvEuctuz4Rq8j__g027,no_persona,none,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,3,DUCK,0.15,False
no_persona_pgg_match__game_AJ4ikZuWJeJcEXhgZ__g028,no_persona,none,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,1,DUCK,0.6,True
no_persona_pgg_match__game_AJ4ikZuWJeJcEXhgZ__g028,no_persona,none,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,2,GORILLA,0.3,False
no_persona_pgg_match__game_AJ4ikZuWJeJcEXhgZ__g028,no_persona,none,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,3,PARROT,0.1,False
no_persona_pgg_match__game_3v9ji6wNY7sXHe8cM__g029,no_persona,none,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,1,DUCK,0.6,True
no_persona_pgg_match__game_3v9ji6wNY7sXHe8cM__g029,no_persona,none,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,2,GORILLA,0.25,False
no_persona_pgg_match__game_3v9ji6wNY7sXHe8cM__g029,no_persona,none,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,3,SLOTH,0.15,False
no_persona_pgg_match__game_8GneB6qmtDLSnbcJT__g030,no_persona,none,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,1,MOOSE,0.55,True
no_persona_pgg_match__game_8GneB6qmtDLSnbcJT__g030,no_persona,none,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,2,CHICKEN,0.3,False
no_persona_pgg_match__game_8GneB6qmtDLSnbcJT__g030,no_persona,none,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,3,DOG,0.15,False
no_persona_pgg_match__game_6sSM4xSyZQkaxyHav__g031,no_persona,none,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,DUCK,0.75,True
no_persona_pgg_match__game_6sSM4xSyZQkaxyHav__g031,no_persona,none,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,SLOTH,0.2,False
no_persona_pgg_match__game_6sSM4xSyZQkaxyHav__g031,no_persona,none,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,GORILLA,0.05,False
no_persona_pgg_match__game_3EQGxadfbmAKaACgZ__g032,no_persona,none,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,GORILLA,0.75,True
no_persona_pgg_match__game_3EQGxadfbmAKaACgZ__g032,no_persona,none,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,SLOTH,0.2,False
no_persona_pgg_match__game_3EQGxadfbmAKaACgZ__g032,no_persona,none,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,CHICKEN,0.05,False
no_persona_pgg_match__game_Aj2G7CTuhLZ7Z2SPK__g033,no_persona,none,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,1,DUCK,0.5,True
no_persona_pgg_match__game_Aj2G7CTuhLZ7Z2SPK__g033,no_persona,none,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,2,RABBIT,0.3,False
no_persona_pgg_match__game_Aj2G7CTuhLZ7Z2SPK__g033,no_persona,none,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,3,DOG,0.2,False
no_persona_pgg_match__game_FAuuG8S2iw8wkGRnA__g034,no_persona,none,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,1,MOOSE,0.6,True
no_persona_pgg_match__game_FAuuG8S2iw8wkGRnA__g034,no_persona,none,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,2,RABBIT,0.25,False
no_persona_pgg_match__game_FAuuG8S2iw8wkGRnA__g034,no_persona,none,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,3,OWL,0.15,False
no_persona_pgg_match__game_SFohXkBYvScM7Y7rC__g035,no_persona,none,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,1,DOG,0.6,True
no_persona_pgg_match__game_SFohXkBYvScM7Y7rC__g035,no_persona,none,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,2,GORILLA,0.3,False
no_persona_pgg_match__game_SFohXkBYvScM7Y7rC__g035,no_persona,none,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,3,SLOTH,0.1,False
no_persona_pgg_match__game_5R7YRmti4R5GiJKpi__g036,no_persona,none,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,1,DUCK,0.5,True
no_persona_pgg_match__game_5R7YRmti4R5GiJKpi__g036,no_persona,none,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,2,PARROT,0.3,False
no_persona_pgg_match__game_5R7YRmti4R5GiJKpi__g036,no_persona,none,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,3,GORILLA,0.2,False
no_persona_pgg_match__game_6BxRfLcBtXYodAS8h__g037,no_persona,none,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,1,GORILLA,0.7,True
no_persona_pgg_match__game_6BxRfLcBtXYodAS8h__g037,no_persona,none,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,2,DOG,0.2,False
no_persona_pgg_match__game_6BxRfLcBtXYodAS8h__g037,no_persona,none,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,3,PARROT,0.1,False
no_persona_pgg_match__game_7Y6PBvgZNqtriKzaZ__g038,no_persona,none,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,1,CHICKEN,0.6,True
no_persona_pgg_match__game_7Y6PBvgZNqtriKzaZ__g038,no_persona,none,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,2,DUCK,0.25,False
no_persona_pgg_match__game_7Y6PBvgZNqtriKzaZ__g038,no_persona,none,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,3,GORILLA,0.15,False
no_persona_pgg_match__game_HmA52oSS75D5Z2W8a__g039,no_persona,none,HmA52oSS75D5Z2W8a,VALIDATION_9_C,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,3,1,COW,0.75,True
no_persona_pgg_match__game_HmA52oSS75D5Z2W8a__g039,no_persona,none,HmA52oSS75D5Z2W8a,VALIDATION_9_C,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,3,2,GORILLA,0.15,False
no_persona_pgg_match__game_HmA52oSS75D5Z2W8a__g039,no_persona,none,HmA52oSS75D5Z2W8a,VALIDATION_9_C,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,3,3,PARROT,0.1,False
no_persona_pgg_match__game_6pQRuemJv5faRcZft__g040,no_persona,none,6pQRuemJv5faRcZft,VALIDATION_9_T,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,3,1,OWL,0.6,True
no_persona_pgg_match__game_6pQRuemJv5faRcZft__g040,no_persona,none,6pQRuemJv5faRcZft,VALIDATION_9_T,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,3,2,MONKEY,0.25,False
no_persona_pgg_match__game_6pQRuemJv5faRcZft__g040,no_persona,none,6pQRuemJv5faRcZft,VALIDATION_9_T,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,3,3,MOOSE,0.15,False
