metric_scope,treatment_name,cell_name,scenario,case,metric,generated_value,human_value,abs_error,generated_n,human_n
paper_index_scenario,TDP,TDP__human,human,,kindness_index_mean,1.0,0.68,0.31999999999999995,50,50
paper_index_scenario,TDP,TDP__human,human,,intentions_index_mean,0.5366666666666666,0.6256666666666667,0.08900000000000008,50,50
paper_index_scenario,TDP,TDP__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,50,50
paper_index_scenario,TDP,TDP__human,human,,equality_index_mean,0.9840000000000001,0.956,0.028000000000000136,50,50
paper_index_scenario,TDP,TDP__support,support,,payoff_index_mean,1.0,0.7448072562358277,0.25519274376417234,4,49
paper_index_scenario,TDP,TDP__support,support,,prosociality_index_mean,1.0,0.6651927437641724,0.33480725623582763,3,49
paper_index_scenario,TDP,TDP__support,support,,kindness_index_mean,1.0,0.7159090909090909,0.28409090909090906,3,44
paper_index_scenario,TDP,TDP__support,support,,predictability_index_mean,1.0,0.75,0.25,4,24
paper_index_scenario,TDU,TDU__AI,AI,,payoff_index_mean,0.387047619047619,0.5846666666666667,0.1976190476190477,50,50
paper_index_scenario,TDU,TDU__AI,AI,,prosociality_index_mean,0.33955555555555555,0.5107777777777777,0.1712222222222221,50,50
paper_index_scenario,TDU,TDU__AI,AI,,kindness_index_mean,0.2333333333333333,0.58,0.3466666666666667,50,50
paper_index_scenario,TDU,TDU__AI,AI,,intentions_index_mean,0.5446666666666665,0.5203333333333334,0.024333333333333096,50,50
paper_index_scenario,TDU,TDU__AI,AI,,predictability_index_mean,0.16,0.58,0.41999999999999993,50,50
paper_index_scenario,TDU,TDU__AI,AI,,equality_index_mean,0.7599999999999999,0.732,0.027999999999999914,50,50
paper_index_scenario,TDU,TDU__human,human,,payoff_index_mean,0.8628571428571428,0.6704761904761906,0.1923809523809522,50,50
paper_index_scenario,TDU,TDU__human,human,,prosociality_index_mean,0.8066666666666669,0.5842222222222222,0.22244444444444467,50,50
paper_index_scenario,TDU,TDU__human,human,,kindness_index_mean,0.9933333333333333,0.6866666666666665,0.30666666666666675,50,50
paper_index_scenario,TDU,TDU__human,human,,intentions_index_mean,0.55,0.5786666666666667,0.028666666666666618,50,50
paper_index_scenario,TDU,TDU__human,human,,predictability_index_mean,1.0,0.62,0.38,50,50
paper_index_scenario,TDU,TDU__human,human,,equality_index_mean,0.96,0.8559999999999998,0.1040000000000002,50,50
paper_index_scenario,TDU,TDU__support,support,,payoff_index_mean,0.9515151515151515,0.7148326432022085,0.23668250831294302,11,46
paper_index_scenario,TDU,TDU__support,support,,prosociality_index_mean,0.9318181818181818,0.6479347826086955,0.28388339920948624,11,46
paper_index_scenario,TDU,TDU__support,support,,kindness_index_mean,0.9545454545454546,0.6962962962962962,0.2582491582491584,11,45
paper_index_scenario,TDU,TDU__support,support,,intentions_index_mean,0.5,0.5791666666666667,0.07916666666666672,2,36
paper_index_scenario,TDU,TDU__support,support,,predictability_index_mean,1.0,0.7307692307692307,0.2692307692307693,10,26
paper_index_scenario,TRP,TRP__AI,AI,,payoff_index_mean,0.3237142857142857,0.6461904761904762,0.3224761904761905,50,50
paper_index_scenario,TRP,TRP__AI,AI,,prosociality_index_mean,0.33433333333333337,0.5538888888888889,0.2195555555555555,50,50
paper_index_scenario,TRP,TRP__AI,AI,,kindness_index_mean,0.19333333333333333,0.6,0.4066666666666666,50,50
paper_index_scenario,TRP,TRP__AI,AI,,intentions_index_mean,0.445,0.6016666666666667,0.15666666666666668,50,50
paper_index_scenario,TRP,TRP__AI,AI,,predictability_index_mean,0.06,0.56,0.5,50,50
paper_index_scenario,TRP,TRP__AI,AI,,equality_index_mean,0.7360000000000001,0.96,0.22399999999999987,50,50
paper_index_scenario,TRP,TRP__human,human,,payoff_index_mean,0.8156190476190476,0.730857142857143,0.0847619047619046,50,50
paper_index_scenario,TRP,TRP__human,human,,prosociality_index_mean,0.7528888888888889,0.616,0.13688888888888895,50,50
paper_index_scenario,TRP,TRP__human,human,,kindness_index_mean,0.9333333333333332,0.7133333333333334,0.21999999999999986,50,50
paper_index_scenario,TRP,TRP__human,human,,intentions_index_mean,0.4646666666666667,0.6099999999999999,0.1453333333333332,50,50
paper_index_scenario,TRP,TRP__human,human,,predictability_index_mean,1.0,0.78,0.21999999999999997,50,50
paper_index_scenario,TRP,TRP__human,human,,equality_index_mean,0.98,0.9760000000000001,0.0039999999999998925,50,50
paper_index_scenario,TRP,TRP__support,support,,payoff_index_mean,0.8514285714285714,0.7439047619047621,0.10752380952380935,50,50
paper_index_scenario,TRP,TRP__support,support,,prosociality_index_mean,0.8053333333333333,0.6258888888888889,0.1794444444444444,50,50
paper_index_scenario,TRP,TRP__support,support,,kindness_index_mean,0.9466666666666665,0.72,0.22666666666666657,50,50
paper_index_scenario,TRP,TRP__support,support,,intentions_index_mean,0.532,0.6196666666666666,0.08766666666666656,50,50
paper_index_scenario,TRP,TRP__support,support,,predictability_index_mean,1.0,0.82,0.18000000000000005,50,50
paper_index_scenario,TRP,TRP__support,support,,equality_index_mean,1.056,0.9880000000000001,0.06799999999999995,50,50
paper_index_scenario,TRU,TRU__AI,AI,,payoff_index_mean,0.29828571428571427,0.6442857142857144,0.3460000000000001,50,50
paper_index_scenario,TRU,TRU__AI,AI,,prosociality_index_mean,0.316,0.5436666666666666,0.22766666666666663,50,50
paper_index_scenario,TRU,TRU__AI,AI,,kindness_index_mean,0.1733333333333333,0.6066666666666667,0.43333333333333335,50,50
paper_index_scenario,TRU,TRU__AI,AI,,intentions_index_mean,0.4280000000000001,0.597,0.16899999999999987,50,50
paper_index_scenario,TRU,TRU__AI,AI,,predictability_index_mean,0.0,0.6,0.6,50,50
paper_index_scenario,TRU,TRU__AI,AI,,equality_index_mean,0.7120000000000001,0.8959999999999999,0.18399999999999983,50,50
paper_index_scenario,TRU,TRU__human,human,,payoff_index_mean,0.8182857142857142,0.7092380952380951,0.10904761904761906,50,50
paper_index_scenario,TRU,TRU__human,human,,prosociality_index_mean,0.7573333333333332,0.5994444444444444,0.15788888888888875,50,50
paper_index_scenario,TRU,TRU__human,human,,kindness_index_mean,0.9533333333333333,0.6866666666666665,0.2666666666666667,50,50
paper_index_scenario,TRU,TRU__human,human,,intentions_index_mean,0.4759999999999999,0.6203333333333334,0.14433333333333348,50,50
paper_index_scenario,TRU,TRU__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,50,50
paper_index_scenario,TRU,TRU__human,human,,equality_index_mean,0.9159999999999999,0.9839999999999999,0.06799999999999995,50,50
paper_index_scenario,TRU,TRU__support,support,,payoff_index_mean,0.864095238095238,0.7049523809523809,0.15914285714285714,50,50
paper_index_scenario,TRU,TRU__support,support,,prosociality_index_mean,0.8227777777777778,0.6064444444444443,0.2163333333333335,50,50
paper_index_scenario,TRU,TRU__support,support,,kindness_index_mean,1.0,0.6999999999999998,0.30000000000000016,50,50
paper_index_scenario,TRU,TRU__support,support,,intentions_index_mean,0.5263333333333334,0.5973333333333334,0.07099999999999995,50,50
paper_index_scenario,TRU,TRU__support,support,,predictability_index_mean,1.0,0.72,0.28,50,50
paper_index_scenario,TRU,TRU__support,support,,equality_index_mean,0.996,0.92,0.07599999999999996,50,50
