gameId,n_rounds_observed,first_round_contribution,last_round_contribution,last_minus_first,slope_per_unit_progress,intercept,peak_round_number,trough_round_number,mean_contribution_over_rounds,std_contribution_over_rounds
XvMGfuWMRnj7Zze5T,9,14.545454545454545,20.0,5.454545454545455,6.642424242424237,12.294949494949497,9,3,15.616161616161618,3.0981792099386753
XxFqhCuRceBqcZKXJ,2,12.277777777777779,15.833333333333334,3.5555555555555554,3.555555555555552,12.277777777777779,2,1,14.055555555555557,2.5141574442188355
XzfyCNAqCDEyB8zFN,1,11.6,11.6,0.0,,,1,1,11.6,0.0
YN56Wxmc3pczkd3qn,20,12.0,13.333333333333334,1.333333333333334,-1.8888888888888948,14.622222222222225,3,10,13.677777777777777,2.5526044491233284
YSZJmpMs7Ntz9SzAj,26,10.533333333333333,11.0,0.4666666666666668,-2.175498575498579,12.18005698005698,4,19,11.092307692307692,1.6980068758480784
YhjxhF5eLpavFvcCY,10,15.0,0.0,-15.0,-18.236363636363624,21.751515151515147,5,10,12.633333333333335,7.322719591942753
YpkFruWttspZdKQoS,28,12.142857142857142,20.0,7.857142857142858,2.2695285010555937,18.04890921885996,3,1,19.183673469387752,1.7465470276560764
Yq3KD8v64AAp9TWB8,2,15.714285714285714,19.285714285714285,3.571428571428571,3.5714285714285663,15.71428571428571,2,1,17.5,2.5253813613805267
Yzg3EK2csupryPMrN,4,12.0,6.666666666666667,-5.333333333333333,-5.2000000000000055,10.933333333333332,1,3,8.333333333333334,2.5239592648001214
Z5Drty7ZMjj5ofuHj,26,14.333333333333334,17.5,3.166666666666666,1.3428469678469672,18.336589336589338,7,1,19.00801282051282,1.34783876543407
ZDNGM3rxgwp5Ywedv,26,6.7272727272727275,10.625,3.8977272727272725,4.313854355521016,9.70811749978417,17,1,11.865044677544677,2.3655056421475127
ZKtZh9DNoXyumaztq,26,11.25,13.333333333333334,2.083333333333334,4.482193732193731,9.665954415954413,17,12,11.90705128205128,2.373970762138232
ZN7RXB9BhjpTsvzWB,1,13.692307692307692,13.692307692307692,0.0,,,1,1,13.692307692307692,0.0
ZPG5iDWZzj4rDWWme,28,13.777777777777779,20.0,6.222222222222221,2.2545155993431734,18.4521072796935,4,1,19.57936507936508,1.4443992214690746
ZxQqjWcDHRRAA4RNz,26,12.857142857142858,20.0,7.142857142857142,3.1501831501831403,17.556776556776555,4,1,19.13186813186813,1.7815027258815495
aHrsmibZfkeTR3sq8,5,16.666666666666668,6.666666666666667,-10.0,-10.666666666666663,15.999999999999993,1,4,10.666666666666666,4.346134936801766
aTxqFyqxz2AKSunKK,5,17.0,17.0,0.0,0.4000000000000021,16.599999999999994,1,2,16.8,0.4472135954999579
amJ5X3NpFmPRH72ZL,8,17.0,10.642857142857142,-6.357142857142858,-3.892857142857135,17.017857142857135,2,8,15.071428571428571,2.2850764416148808
axRt2SghNFgKAcxsv,11,10.75,20.0,9.25,5.265151515151526,16.09607438016528,3,1,18.728650137741045,2.8212691182070335
bAPLKPhrnm4BHekC8,30,15.0,20.0,5.0,2.4193548387096673,17.623655913978496,2,1,18.833333333333332,2.1509153357603816
bWca3DwPqyGAuwyri,13,14.23076923076923,15.545454545454545,1.314685314685315,6.190424959655727,11.635825712748787,10,3,14.731038192576655,2.793120003165666
bYTp9675CYN6Ki6dS,12,12.944444444444445,13.944444444444445,1.0,-3.183760683760687,13.952991452991457,3,8,12.361111111111112,1.9968409394275093
bac2ZjuZk92zQjPN4,7,11.428571428571429,14.285714285714286,2.8571428571428577,3.7499999999999925,12.461734693877554,5,1,14.33673469387755,2.035281610541394
bhzdfhLFniDEpPwuA,21,16.0,12.0,-4.0,5.194805194805197,6.545454545454548,1,11,9.142857142857142,4.756949803032552
bj96xkDcJ5gjjmqRz,25,7.0,11.0,4.0,0.6502564102564156,10.309316239316232,24,1,10.634444444444444,1.9416262646143643
c6rwoid47zqe3rYnM,1,15.384615384615385,15.384615384615385,0.0,,,1,1,15.384615384615385,0.0
cE7Emzy3S337gW66Y,10,13.625,12.75,-0.875,-2.113636363636357,15.131818181818176,2,9,14.075,2.3409103167595102
cJHD8epdFXtT4QCs5,27,9.411764705882353,15.176470588235293,5.76470588235294,-2.283846872082173,17.775910364145652,3,1,16.633986928104576,2.1010114129869817
cR4GEPBTAPnNpDR4N,4,16.842105263157894,16.842105263157894,0.0,-7.462223287890241e-15,16.31578947368421,1,2,16.31578947368421,0.6077371254627638
cSxrrpArMP6s8nKys,12,12.181818181818182,15.363636363636363,3.1818181818181817,-0.15734265734266764,14.874125874125879,3,1,14.795454545454547,1.2453519895038034
cWFLNmJfTKT8LbdcR,21,11.11111111111111,19.941176470588236,8.830065359477125,1.9562855445208314,17.720736779560323,21,1,18.698879551820728,1.8692362778913767
cd9vk2vdTNEJcmhjt,4,20.0,20.0,0.0,-8.540178291247857e-15,20.0,1,1,20.0,0.0
ckWYBPu7BxJtMCBvJ,28,13.789473684210526,7.888888888888889,-5.900584795321636,-8.168503154437817,17.038825512056007,8,27,12.954573934837091,3.0260015575946877
dAecdejNxFTB4va9u,3,13.714285714285714,11.714285714285714,-2.0,-2.000000000000001,13.999999999999995,1,3,13.0,1.1157499537009508
dCLpWhEv9gRwPbj3g,30,15.555555555555555,18.571428571428573,3.0158730158730176,5.117918134995919,14.918631968916603,22,5,17.477591036414562,1.8167030462181941
dKYyRu3TxjNjcGDAh,17,14.285714285714286,17.142857142857142,2.857142857142856,2.801120448179268,14.90196078431373,4,1,16.302521008403364,1.3419091951824627
dNgAcD6FLzDMap3Mv,17,13.461538461538462,18.333333333333332,4.8717948717948705,1.0716440422322728,17.05882352941177,5,15,17.5946455505279,1.860227707200394
dTNQ5xKrAQxPyhdTx,7,8.6,6.6,-2.0,-1.8428571428571494,10.635714285714286,5,7,9.714285714285714,1.8542101386022132
deBdF43aAzJnmZpSB,17,13.0,6.545454545454546,-6.454545454545454,-7.295603089720739,17.14379084967321,4,17,13.495989304812833,3.138572588987406
dgkPiTkBSvsvuH8X7,28,17.22222222222222,20.0,2.7777777777777786,0.656814449917894,19.552545155993442,3,1,19.88095238095238,0.5315200411259133
dr8gXGDNPbKB3iuRR,6,17.142857142857142,17.142857142857142,0.0,-1.2244897959183791,18.231292517006807,2,1,17.619047619047617,1.1664236870396087
dwPjmfg4QLEFT9yXf,1,0.0,0.0,0.0,,,1,1,0.0,0.0
e5uBwxZrBgFoLkR6N,17,15.0,13.333333333333334,-1.666666666666666,-5.490196078431368,18.921568627450984,2,6,16.176470588235293,3.321055820775357
e6tARYJ8Auhxhkcih,21,13.333333333333334,13.846153846153847,0.5128205128205128,1.1379097093382782,13.61907933336505,10,4,14.188034188034191,1.4475740626645799
eBKz8WtEtJHk5Kkhk,10,11.11111111111111,13.333333333333334,2.222222222222223,-0.48484848484847415,14.464646464646458,4,1,14.222222222222225,2.146870629065102
eGQSX2LhdDZgA36sj,11,18.0,20.0,2.0,2.000000000000005,15.90909090909091,9,2,16.90909090909091,1.640399064529449
emnc7NRWF52cDXjwm,10,20.0,0.0,-20.0,-14.727272727272716,22.36363636363636,1,10,15.0,7.0710678118654755
ervfYGcspz4PmvGhe,21,20.0,20.0,0.0,-6.060606060606063,17.316017316017327,1,17,14.285714285714283,3.8214100281407393
fGsi37qfv5EwygYmn,15,20.0,20.0,0.0,-2.4999999999999973,20.361111111111107,1,10,19.111111111111107,1.5257923607235442
fMi55QFrvdrjRZFwr,22,17.285714285714285,12.0,-5.285714285714285,-1.6802371541501926,14.384923771880292,1,19,13.544805194805194,1.9684108593151692
fQEnj6pAo2yqCQx98,5,8.88888888888889,15.555555555555555,6.666666666666666,7.111111111111112,10.222222222222221,4,1,13.777777777777777,3.296088216486961
ffYPZNBq9hZaNTksD,21,14.4,12.142857142857142,-2.257142857142858,0.0630797773654897,12.035126777983928,6,15,12.066666666666666,2.0006801564556427
ft2TNYdF5z5CM2y9g,18,15.0,5.0,-10.0,-3.2456140350877085,15.233918128654963,5,18,13.61111111111111,4.132210473668156
g2Qk3YD7xPASgkwki,13,9.666666666666666,6.666666666666667,-2.999999999999999,-2.5274725274725247,9.109890109890108,8,11,7.846153846153848,2.5335357543961003
gRhALsRNiAYvmdQxC,20,17.77777777777778,15.294117647058824,-2.4836601307189543,-0.01867413632119261,16.662931839402425,6,4,16.653594771241828,1.5910562560003436
gXpWbfCwTmRTPZtpx,1,13.5,13.5,0.0,,,1,1,13.5,0.0
gZNY7fH74BoGpdiMk,19,17.5,17.5,0.0,2.3684210526315903,12.500000000000002,1,13,13.68421052631579,3.3714921124522133
gndhFAQfgF9PwRbHx,7,14.411764705882353,15.411764705882353,1.0,1.7016806722689024,14.964285714285714,6,1,15.815126050420165,0.9346764339865395
gtgsZeYyKrZ46jwrw,11,13.333333333333334,20.0,6.666666666666666,3.0303030303030347,17.878787878787872,2,1,19.393939393939394,2.010075630518424
guqnSFsL7PBoja4HM,26,17.142857142857142,20.0,2.8571428571428577,0.6105006105006013,19.58485958485959,2,1,19.89010989010989,0.5603318146805258
gv3H4EqgWKzE7LQGF,20,18.333333333333332,9.090909090909092,-9.24242424242424,-6.753246753246756,15.96753246753247,1,14,12.59090909090909,2.829853554875664
gxPHEWfHFyL95TtDB,14,20.0,12.0,-8.0,-2.171428571428571,16.228571428571428,1,5,15.142857142857142,2.3157368940873577
h6PPMQJ63sE8QBQWy,5,10.0,20.0,10.0,11.200000000000003,7.6,5,2,13.2,4.8166378315169185
h7dLf3iJFWxe2KbMy,25,12.923076923076923,11.666666666666666,-1.2564102564102573,-2.0486390532544236,16.791755424063105,12,25,15.767435897435899,1.5951618789697626
hTJjA7Z63RBuEpkEJ,6,15.0,5.0,-10.0,-7.142857142857154,16.90476190476191,1,6,13.333333333333334,4.08248290463863
hTWBnZpmR8RRWtQur,10,10.5,20.0,9.5,6.245454545454547,15.360606060606061,5,1,18.48333333333333,2.9787829978278286
hWkoPdauWkC4xNjf7,8,13.25,16.25,3.0,2.364583333333334,14.395833333333332,3,1,15.578125,1.0834334889599821
hWwaWXowkJ25fZ7Kj,14,12.0,20.0,8.0,5.257142857142856,16.228571428571428,4,1,18.857142857142858,2.4449993820085067
hY3ZZBKWFoSPWa3SH,17,12.823529411764707,6.466666666666667,-6.35686274509804,-5.879584775086506,11.621914648212229,2,9,8.682122260668974,2.777337113654725
hwkwqiwaDNdsN5JGv,6,17.647058823529413,7.5,-10.147058823529413,-10.273109243697485,19.915966386554626,3,6,14.779411764705884,4.3622218236529795
i4P7J3h3Tc4BHhfYG,16,16.666666666666668,10.166666666666666,-6.500000000000002,-3.3124999999999893,18.541666666666664,4,16,16.885416666666664,1.8951387616546518
iDMSsFeCDBx6WP6HP,17,13.916666666666666,12.333333333333334,-1.5833333333333321,-1.8464052287581685,14.379084967320258,5,14,13.455882352941178,0.820800362630352
iLiiPwTLDTLQvdbxP,16,13.666666666666666,9.285714285714286,-4.38095238095238,-2.6766018907562907,14.450280112044817,3,16,13.111979166666668,1.381436728741448
iLnKf85gLSfcDA927,15,10.0,0.0,-10.0,-7.75,10.208333333333334,1,13,6.333333333333333,3.518657752744984
iNwbahGpEc3NWtqC9,11,15.0,18.214285714285715,3.2142857142857153,2.0692640692640802,13.923376623376619,11,4,14.958008658008657,1.4141523396815636
ibpbDm8GAaByGZidG,3,15.0,20.0,5.0,5.0000000000000036,14.833333333333334,3,1,17.333333333333332,2.5166114784235836
ieZ6xDJofJsTcQy7G,5,13.846153846153847,16.923076923076923,3.0769230769230766,2.4615384615384674,13.230769230769226,5,1,14.461538461538462,1.3760418323075627
ipCdsovJ8AkDWFFe2,23,16.0,12.0,-4.0,-8.782608695652183,21.08695652173914,2,15,16.695652173913043,3.3362306249131963
iwtEFKBW9YdZHuJwT,25,9.5,8.333333333333334,-1.166666666666666,-3.9815384615384493,10.33076923076922,8,19,8.34,1.9828430766620606
j6QdPpNdHmZBpECWo,20,13.333333333333334,13.333333333333334,0.0,-7.120362886644485e-15,19.33333333333334,2,1,19.333333333333336,2.051956704170308
jENb7dvRN9uoAuQzu,18,16.25,20.0,3.75,1.7324561403508834,18.786549707602337,4,1,19.65277777777778,0.9398798769026476
jH5FDskgzuCBuoBAv,12,11.777777777777779,13.0625,1.2847222222222214,1.3271901709401683,12.097604533266303,4,3,12.761199618736384,0.9003365271565921
jXTKZ6uDWEMnDxfBm,5,17.0,18.0,1.0,0.40000000000000857,17.399999999999995,2,1,17.6,0.5477225575051661
joud4ovCsZErt3f4G,12,16.25,12.25,-4.0,-1.038461538461551,12.394230769230777,1,6,11.875,2.185957248188786
k2vfubE2hWC33SD5B,27,7.333333333333333,10.666666666666666,3.333333333333333,4.02116402116402,5.656084656084655,24,10,7.666666666666667,3.2646775733783664
k3B7FXdku4CJF6hPH,17,14.4,20.0,5.6,6.478431372549008,15.301960784313732,5,2,18.541176470588233,2.870335090091706
k3hqndZ6cSsaer4Gx,9,14.545454545454545,12.727272727272727,-1.8181818181818183,-1.93939393939395,12.68686868686869,1,4,11.717171717171716,2.0552515100379596
kCfoC2BBKvFv9xgMT,22,13.571428571428571,20.0,6.428571428571429,0.5720366589931783,18.065630022151762,4,1,18.35164835164835,1.454994537062038
kDwKAMKhHHTiQ4GtS,5,18.46153846153846,15.384615384615385,-3.076923076923075,-1.8461538461538411,19.07692307692307,4,5,18.153846153846153,1.6853001769389722
kh7arKjP2TXrx7HwY,14,17.5,20.0,2.5,0.21428571428571425,18.285714285714285,3,1,18.392857142857142,1.2431128952471173
kkq2yMRvPrbveSz7b,27,11.705882352941176,20.0,8.294117647058824,2.5350140056022417,18.103135698723932,5,1,19.370642701525053,1.6737796177883124
m6KXjmpPzvMmmmKFZ,17,16.0,10.0,-6.0,-3.170868347338934,17.48459383753502,4,17,15.899159663865547,2.135561811257141
m79aZXA4GFZYbdAY4,19,18.0,20.0,2.0,0.6947368421052664,18.60000000000001,2,5,18.94736842105263,1.5446568914424659
m7QaeEoWQRTyTYuc6,2,12.5,16.1,3.6000000000000014,3.599999999999999,12.499999999999996,2,1,14.3,2.545584412271572
mJNRmfWJDaamnzwTd,23,20.0,12.0,-8.0,-3.913043478260876,21.086956521739136,1,23,19.130434782608695,2.073739438048328
mTL2sm4xW7z3kXTTn,17,11.0,15.0,4.0,3.1862745098039165,12.42156862745098,7,2,14.014705882352942,2.226387538275454
mYBkJpTk2wbXYs7xE,24,11.428571428571429,10.0,-1.4285714285714288,-0.32857142857142385,10.779365079365075,8,3,10.615079365079366,3.058724482244181
mgmQxmdCniYLRAkeA,27,16.11111111111111,19.933333333333334,3.822222222222223,2.523572206660439,17.58832282913165,11,2,18.850108932461872,1.186406327942016
mv64fBxLLWpniptwg,30,14.666666666666666,20.0,5.333333333333334,1.2043010752688057,19.04229390681004,2,1,19.644444444444446,1.0465536703532015
mvL3NN2JMMeuEsjeW,3,16.285714285714285,10.428571428571429,-5.857142857142856,-5.857142857142854,16.26190476190476,1,3,13.333333333333334,2.9288617742251004
n6NSi97NRys5B34oj,5,10.76923076923077,10.76923076923077,0.0,0.6153846153846189,9.538461538461537,1,2,9.846153846153848,1.3760418323075634
nDdpHoeAnBRZw8ZGk,14,12.631578947368421,20.0,7.368421052631579,5.3250773993808,16.05484298982751,6,1,18.71738168951791,2.203074820093523
nXMoDge4iDeRJenkz,27,17.0,13.6,-3.4000000000000004,-14.126984126984134,20.426455026455027,3,19,13.362962962962964,5.426158022320293
nYdckEbzqQxHPSWrL,29,14.444444444444445,12.307692307692308,-2.1367521367521363,0.1066986653193495,14.705029261925816,9,7,14.758378594585492,1.8026669903201176
nw9utR2xKSBHTk6zd,14,16.0,18.0,2.0,0.45714285714285297,16.05714285714286,4,3,16.285714285714285,1.5406577730392863
nxD5eh2yyd4oZXPP3,4,6.666666666666667,0.0,-6.666666666666667,-8.000000000000005,7.333333333333336,1,3,3.3333333333333335,3.8490017945975055
nzrJESnooSzpS6shD,9,10.0,16.666666666666668,6.666666666666668,7.111111111111103,11.259259259259265,4,1,14.814814814814817,2.939723678960657
oEkrWYrRhfFTo4uNJ,27,16.666666666666668,7.333333333333333,-9.333333333333336,-4.1693121693121755,17.25749559082892,14,27,15.17283950617284,3.9303447689948974
oGqLmDLq3k9iK2sax,3,20.0,20.0,0.0,3.2481552063661643e-15,20.0,1,1,20.0,0.0
oPusQPwZpXqkmK6ZF,18,8.571428571428571,6.666666666666667,-1.9047619047619042,-1.3283208020050055,10.21442495126705,3,6,9.55026455026455,4.110882184340242
ohhPLT4kk6Zhgn4yF,16,15.7,11.9,-3.799999999999999,-3.9088235294117495,14.741911764705879,2,14,12.7875,2.3955166457363637
oks7g8RobZHoggvxs,18,16.666666666666668,13.333333333333334,-3.333333333333334,6.432748538011698,12.339181286549701,10,2,15.555555555555555,3.6155076303109364
orggCPGLye8v2eBqg,2,9.733333333333333,13.066666666666666,3.333333333333334,3.333333333333333,9.733333333333329,2,1,11.399999999999999,2.357022603955159
oxXs2x9cdabyzpNX3,7,12.9,15.9,3.0,1.4571428571428473,15.442857142857148,5,1,16.171428571428574,1.691857249409935
pA5MPPotFbF5Nog8s,3,13.333333333333334,15.0,1.666666666666666,1.6666666666666667,13.05555555555555,3,1,13.888888888888891,0.962250448649376
pHo5sM3GN95nWxQqj,6,17.647058823529413,18.75,1.102941176470587,1.4600840336134335,17.885154061624657,3,1,18.61519607843137,1.1545912811589463
pa4876QCSBF656G3b,26,13.428571428571429,17.142857142857142,3.7142857142857135,-1.266178266178284,18.913308913308917,2,1,18.28021978021978,1.5956475337007663
pjLxDGMePZdh4Ttvm,23,15.0,7.2727272727272725,-7.7272727272727275,-6.498682476943353,12.162384716732548,1,21,8.913043478260871,3.0955955444132295
puakCsf4JEpsKkSQD,5,17.142857142857142,14.285714285714286,-2.857142857142856,-4.571428571428571,17.14285714285714,1,4,14.857142857142858,2.390457218668787
puq8vZ5ztaYYad4dk,15,17.142857142857142,16.666666666666668,-0.4761904761904745,-0.16666666666665758,16.11507936507936,6,2,16.03174603174603,2.267120136045349
qZvcRkfqMuMNcGtqA,21,16.363636363636363,14.3,-2.0636363636363626,-2.5407319952774468,17.55564738292012,4,20,16.285281385281387,1.4980937644867287
qgiJN3G2M3RqmC4ea,16,10.76923076923077,14.583333333333334,3.814102564102564,6.791430995475116,11.990903092006034,11,1,15.386618589743591,2.709561845226568
qgtPQJEH6uYFjDsiZ,11,12.0,11.142857142857142,-0.8571428571428577,-0.4675324675324569,12.298701298701292,8,10,12.064935064935066,1.726579296409624
qh3hNaLaiXai2Mqa7,8,14.785714285714286,18.46153846153846,3.6758241758241734,4.355769230769239,14.5837912087912,4,3,16.761675824175825,2.096131342324436
qoqdEsn9j5ewan9DG,18,15.555555555555555,14.117647058823529,-1.4379084967320264,-1.674119940373795,15.027328670259516,5,7,14.190268700072624,1.504669605311468
qvuPwocGXob6tJYLA,26,10.25,15.0,4.75,5.829059829059817,15.354700854700857,7,4,18.26923076923077,3.248017146601198
qwTuAqnvcuJee2e4j,10,17.77777777777778,20.0,2.2222222222222214,2.5454545454545507,18.060606060606055,4,1,19.333333333333336,1.0734353145325506
qzrxrSMfsZKreEMsQ,25,7.5,20.0,12.5,6.6923076923077005,15.353846153846144,4,1,18.7,3.688382662721788
rLfWgm9HQ329HKqvJ,14,14.285714285714286,15.714285714285714,1.428571428571427,0.04081632653060373,17.02040816326531,2,1,17.040816326530614,1.3098210975045572
rS6Mo9aTLLyZ7HXDD,29,16.666666666666668,15.0,-1.6666666666666679,-3.5672751859364458,15.618999323867477,2,11,13.835361730899256,1.719952936633516
rWG5mpMf99HY9uHY9,19,10.0,0.0,-10.0,-6.631578947368415,4.894736842105262,1,3,1.5789473684210527,3.7463432463267754
rY7uJPjekmRnkdPpP,21,13.636363636363637,10.454545454545455,-3.1818181818181817,-5.617473435655253,12.865013774104689,1,18,10.056277056277057,2.3745336541674265
rbhhLEyNwTbnqKWMf,20,16.25,16.25,0.0,-1.8214285714285785,18.03571428571429,5,16,17.125,1.1542256460957983
rfFHcr4WE3RFih8vJ,4,20.0,20.0,0.0,-8.540178291247857e-15,20.0,1,1,20.0,0.0
rqeStug79wtjBMYn5,15,14.736842105263158,12.5,-2.2368421052631575,-4.282894736842104,14.0405701754386,3,9,11.899122807017543,2.2838745522870463
ryCucwLMzEkT2Ciju,16,12.5,10.4,-2.0999999999999996,-2.061764705882343,14.118382352941174,2,16,13.0875,1.2174578858029148
rz7iP2uauvaamfySN,29,18.46153846153846,16.923076923076923,-1.5384615384615365,1.0185676392572967,18.641909814323604,5,3,19.151193633952253,1.0552134305591518
sArBi3N8QPRgYbvwn,2,11.266666666666667,18.0,6.7333333333333325,6.733333333333332,11.266666666666664,2,1,14.633333333333333,4.76118565998942
sEyX3bAsZaSZmgrbN,8,3.6666666666666665,9.0,5.333333333333334,6.083333333333333,2.666666666666664,6,3,5.708333333333333,3.1594529363709247
sMi35dD65HYStkZfG,7,5.25,7.75,2.5,2.4107142857142834,4.508928571428574,7,4,5.714285714285714,1.318368399991155
sfpiRNQgxApT3MEir,22,17.0,15.0,-2.0,-1.0286561264822123,10.639328063241106,1,13,10.125,3.2520597868340086
smQBRYJvfrRJs6PTx,28,11.11111111111111,11.11111111111111,0.0,-3.18555008210181,13.180076628352495,8,17,11.587301587301585,2.2104331617486137
spx2kzMh9jsgWtGos,17,10.75,20.0,9.25,7.9803921568627425,13.171568627450984,12,1,17.16176470588235,3.075788994904636
t2ianfmi7FS47WzB2,11,11.285714285714286,16.428571428571427,5.142857142857141,3.272727272727277,15.38961038961039,4,1,17.025974025974026,2.4857292132705977
tAg9q2ANecZSWFGaT,21,9.61111111111111,16.53846153846154,6.927350427350429,14.111216561216562,5.306871369371367,18,8,12.362479649979647,5.32055288335102
tFRhYJxotc5za8JEj,3,17.647058823529413,18.823529411764707,1.1764705882352935,1.1764705882352953,17.058823529411764,3,2,17.64705882352941,1.1764705882352953
tHLnuqjhYmmnd47Wo,8,17.75,12.25,-5.5,-2.968749999999987,16.81249999999999,1,8,15.328125,1.6849352202469303
tdE5dFz3toTHkPcs2,24,20.0,5.714285714285714,-14.285714285714285,-11.971428571428559,13.24761904761904,1,15,7.261904761904762,5.458834680787466
tdqpYFno2QQeRE3ze,1,15.0,15.0,0.0,,,1,1,15.0,0.0
teduku6Nrk7RMtB78,8,17.142857142857142,14.285714285714286,-2.857142857142856,2.142857142857146,12.142857142857137,1,4,13.214285714285714,3.7213433732266266
tg5DSqH3GhjbKQhef,9,17.5,17.5,0.0,0.33333333333331855,16.91666666666667,5,3,17.083333333333332,1.25
u28PsMXQy7Qpsg8hQ,21,18.666666666666668,14.666666666666666,-4.000000000000002,-1.8701298701298716,17.316017316017323,1,16,16.380952380952383,0.9561828874675149
udY5Qm3YGQp32XWHz,12,10.88888888888889,15.444444444444445,4.555555555555555,1.5726495726495648,14.880341880341886,9,1,15.666666666666666,2.504765379667912
ufmbrcnKaMxcByHJu,14,13.846153846153847,11.666666666666666,-2.1794871794871806,-1.5714285714285723,13.084249084249084,8,10,12.298534798534797,2.343284740614926
v4ZA3KgMeMbhmDdPt,9,16.363636363636363,20.0,3.6363636363636367,1.9393939393939275,18.626262626262626,2,1,19.5959595959596,1.2121212121212122
vBgnoMjpekcpYDSZq,21,14.117647058823529,18.823529411764707,4.7058823529411775,5.286478227654697,13.491214667685261,19,3,16.1344537815126,1.8279966966290728
vJjhQgXaEypDhJSTB,7,12.5,20.0,7.5,8.011904761904757,13.700396825396831,4,1,17.706349206349206,3.2780468009051007
vbn6abRQXZihWaaaA,22,12.777777777777779,15.555555555555555,2.777777777777777,1.7562582345191102,15.54106280193237,10,2,16.41919191919192,1.993207695480168
vgvnQRWF4kobEXxRv,25,12.23076923076923,4.0,-8.23076923076923,-7.134674556213005,11.241183431952654,2,25,7.673846153846154,2.5171286982649876
vmjofGxA8WS3W7YBr,27,13.2,8.0,-5.199999999999999,-4.393650793650791,10.782010582010578,2,20,8.585185185185185,2.666559826919567
w3jny86AB5GuGBXub,29,16.0,12.0,-4.0,-2.97931034482758,13.627586206896545,1,7,12.137931034482758,2.924333109946785
w48b2EcDHyTak85HB,22,13.285714285714286,20.0,6.7142857142857135,1.993788819875781,18.632975719932237,3,1,19.62987012987013,1.449277887889263
w7oZn8rW3v7T6ZYpy,4,16.0,8.0,-8.0,-5.20000000000001,14.933333333333335,1,4,12.333333333333334,4.268749491621898
wBzG27wHvgakgNDhy,27,14.666666666666666,17.0,2.333333333333334,2.4550264550264522,15.056437389770716,24,2,16.283950617283953,1.4681918168763801
wakTScBMc3QzxyNpA,17,11.857142857142858,12.0,0.14285714285714235,-1.2044817927170888,12.896358543417367,3,6,12.294117647058824,1.8813468011811447
wgkACXaDNh5bKmY9b,16,11.642857142857142,20.0,8.357142857142858,7.009978991596647,14.329831932773109,11,1,17.83482142857143,2.4537516396007844
wpdN66N9pAHhWsEkE,6,13.333333333333334,9.090909090909092,-4.242424242424242,-2.251082251082257,13.650793650793648,5,6,12.525252525252526,1.8249034005068625
xB5cfM36frfgH2uiS,29,20.0,20.0,0.0,4.203121925166222e-15,19.999999999999996,1,1,20.0,0.0
xEP5rajASDPJkWH94,26,15.470588235294118,20.0,4.529411764705882,1.9039718451483052,18.249371543489193,10,1,19.20135746606335,1.0550485748732275
xHQbTZiSs5zr4EBZ3,8,11.615384615384615,11.833333333333334,0.21794871794871895,1.0950854700854769,13.330662393162388,4,1,13.878205128205128,2.1474181290610375
xXHeSXRJtfmgzyQZK,2,14.88888888888889,13.88888888888889,-1.0,-1.000000000000001,14.888888888888886,1,2,14.38888888888889,0.7071067811865476
xhG3NHNxbrtJBH8ZE,3,9.411764705882353,14.117647058823529,4.705882352941176,4.7058823529411775,10.196078431372548,2,1,12.549019607843137,2.7169424432452973
xkkRZu2N2XeBWnmqc,13,8.222222222222221,1.75,-6.472222222222221,-5.890109890109888,6.577533577533573,1,9,3.6324786324786325,2.3342330123480437
xqCmsi4SBLqDyFbtD,20,20.0,20.0,0.0,0.2857142857142761,19.285714285714295,1,2,19.428571428571427,0.7180352713571916
yK3WaMDvWK3aXhFXR,4,15.555555555555555,12.5,-3.0555555555555554,-3.5000000000000053,15.638888888888886,1,3,13.88888888888889,1.6197088596792502
yKwnChuEmdBZrpZE5,28,18.5,17.142857142857142,-1.3571428571428577,0.7410274454609256,19.206016889514444,6,28,19.5765306122449,0.7328096902416634
yPACeymidYic32peG,14,15.714285714285714,12.857142857142858,-2.857142857142856,0.04081632653061177,15.183673469387754,9,4,15.204081632653061,1.3268324738058066
yQMhKhtLwGw4ucZdZ,15,17.5,10.0,-7.5,-4.749999999999996,17.375,1,15,15.0,2.5
ypRjimF2itrJKQLYE,24,15.0,2.857142857142857,-12.142857142857142,-10.460714285714278,14.292857142857136,1,20,9.0625,4.0155704327805175
ytqvPjvGXqkzDDsKY,16,15.526315789473685,18.823529411764707,3.2972136222910216,2.8874142536271554,17.031933568060865,7,1,18.47564069487444,1.3585449290257174
yx4HW98oi88LT5RNn,28,13.210526315789474,13.052631578947368,-0.1578947368421062,-0.918589577391762,14.989369976665813,12,28,14.530075187969924,0.7445887097291456
z5KnsyKMZuhXgJc6s,25,17.5,20.0,2.5,0.553846153846173,19.62307692307691,2,1,19.9,0.5
zHSydHxT3qxh5Z7b3,14,15.789473684210526,16.842105263157894,1.0526315789473681,3.7293233082706676,16.180451127819552,11,3,18.045112781954888,1.6951639191877266
zLtu6cXX24KhhWfaJ,4,14.736842105263158,14.444444444444445,-0.2923976608187129,-0.35087719298245734,14.766081871345026,1,3,14.5906432748538,0.16881586818410077
zQnZ9X9zHXbheAcTT,7,8.4,0.0,-8.4,-6.857142857142862,7.171428571428572,1,7,3.742857142857143,2.6726124191242437
