StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q38_1,Q38_2,Q56_1,Q56_2,Q54_1,Q54_2,Q91_1,Q91_2,Q88_1,Q88_2,Q94_1,Q94_2,1_Q38,1_Q25_First Click,1_Q25_Last Click,1_Q25_Page Submit,1_Q25_Click Count,2_Q38,2_Q25_First Click,2_Q25_Last Click,2_Q25_Page Submit,2_Q25_Click Count,3_Q38,3_Q25_First Click,3_Q25_Last Click,3_Q25_Page Submit,3_Q25_Click Count,4_Q38,4_Q25_First Click,4_Q25_Last Click,4_Q25_Page Submit,4_Q25_Click Count,5_Q38,5_Q25_First Click,5_Q25_Last Click,5_Q25_Page Submit,5_Q25_Click Count,6_Q38,6_Q25_First Click,6_Q25_Last Click,6_Q25_Page Submit,6_Q25_Click Count,7_Q38,7_Q25_First Click,7_Q25_Last Click,7_Q25_Page Submit,7_Q25_Click Count,8_Q38,8_Q25_First Click,8_Q25_Last Click,8_Q25_Page Submit,8_Q25_Click Count,9_Q38,9_Q25_First Click,9_Q25_Last Click,9_Q25_Page Submit,9_Q25_Click Count,10_Q38,10_Q25_First Click,10_Q25_Last Click,10_Q25_Page Submit,10_Q25_Click Count,11_Q38,11_Q25_First Click,11_Q25_Last Click,11_Q25_Page Submit,11_Q25_Click Count,12_Q38,12_Q25_First Click,12_Q25_Last Click,12_Q25_Page Submit,12_Q25_Click Count,13_Q38,13_Q25_First Click,13_Q25_Last Click,13_Q25_Page Submit,13_Q25_Click Count,14_Q38,14_Q25_First Click,14_Q25_Last Click,14_Q25_Page Submit,14_Q25_Click Count,15_Q38,15_Q25_First Click,15_Q25_Last Click,15_Q25_Page Submit,15_Q25_Click Count,16_Q38,16_Q25_First Click,16_Q25_Last Click,16_Q25_Page Submit,16_Q25_Click Count,Q52,CurrentTrial,totalGains,totalBonus,GamePlayed,Cooperated,NumGames,ErrorTraining,NumTraining,PROLIFIC_PID,Completion_URL,responses
2021-10-22 09:01:17,2021-10-22 09:03:08,IP Address,149.241.150.224,100,110,True,2021-10-22 09:03:08,R_2VQ45P969DFJiWB,,,,,53.587799072265625,-1.0319061279296875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,0.809,2.113,2.171,3,8,0.827,2.071,2.129,2,8,0.742,2.696,2.755,2,8,0.885,1.881,1.94,2,7,0.75,2.355,2.3,3,7,0.795,2.081,2.136,3,7,0.849,3.035,3.099,3,7,0.853,2.022,2.078,2,5,0.841,3.491,3.551,2,6,0.8,2.27,2.333,2,5,0.813,1.683,1.741,2,6,0.94,2.803,2.862,3,4,0.998,1.694,1.76,2,4,1.376,3.755,3.703,2,6,0.834,1.87,1.926,2,6,0.854,1.855,1.8,2,6147a2ed5708589b368853a8,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,7
2021-10-22 08:58:57,2021-10-22 09:03:22,IP Address,77.97.9.196,100,265,True,2021-10-22 09:03:23,R_1flNG8ZriBaENaG,,,,,53.45159912109375,-2.914703369140625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.219,4.246,4.201,3,Extremely,1.646,3.199,3.271,2,8,1.114,2.815,2.886,2,8,3.323,5.932,5.901,2,7,1.02,3.253,3.324,2,8,1.355,2.724,2.796,2,7,1.095,2.768,2.841,2,6,1.125,2.633,2.602,2,3,1.475,2.282,2.341,2,3,2.442,3.676,3.742,2,2,1.453,2.025,2.09,2,3,1.27,1.878,1.949,2,3,1.825,2.371,2.435,2,3,1.727,2.203,2.272,2,4,0.981,2.28,2.352,2,3,0.993,2.014,2.083,2,61477bd4355f82a8edc7dec0,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 09:01:35,2021-10-22 09:03:52,IP Address,80.192.163.43,100,137,True,2021-10-22 09:03:53,R_RwXc4kreFSjnfpL,,,,,53.379302978515625,-1.460205078125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.639,1.599,1.656,2,Extremely,0.691,1.701,1.767,2,Extremely,0.857,2.301,2.367,2,Extremely,1.069,2.028,2.095,2,Extremely,0.88,3.844,3.8,2,Extremely,1.629,3.02,3.089,2,Extremely,0.754,3.739,3.701,2,Extremely,0.802,1.946,1.901,2,Extremely,0.788,2.325,2.39,2,Extremely,0.768,3.387,3.454,2,7,0.925,2.668,2.726,2,6,0.867,2.335,2.401,2,Extremely,1.945,5.12,5.183,2,7,0.741,4.084,4.143,2,7,0.642,3.32,3.389,2,6,0.802,2.065,2.134,2,6160b7d85ad795c43cbd9530,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 09:03:30,2021-10-22 09:04:58,IP Address,94.192.146.115,100,88,True,2021-10-22 09:04:59,R_2ttacKaw2yuMW45,,,,,51.556396484375,0.071502685546875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,0.417,1.12,1.173,2,6,0.36,1.03,1.084,2,7,0.457,1.209,1.266,2,5,0.376,1.028,1.084,2,6,0.682,1.69,1.745,2,5,0.46,1.029,1.083,2,4,0.391,0.994,1.05,2,5,0.381,1.018,1.078,2,5,0.402,1.322,1.375,2,3,0.431,1.565,1.62,2,5,0.388,1.091,1.147,2,4,0.408,1.01,1.066,2,5,0.465,1.222,1.277,2,3,0.517,1.237,1.292,2,5,0.399,9.706,9.761,3,4,0.425,1.965,2.019,3,616422a381d6631da1ec2f59,0,3,0.299999999999999988897769753748434595763683319091796875,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,6
2021-10-22 09:08:19,2021-10-22 09:10:15,IP Address,82.33.200.184,100,116,True,2021-10-22 09:10:16,R_1jvrZzFkV9D8XXg,,,,,56.07110595703125,-3.7696075439453125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,1.7,1.7,1.716,1,7,2.084,2.084,2.1,1,Extremely,1.567,1.567,1.585,1,8,4.2,4.2,4.217,1,6,2.061,2.061,2.079,1,5,1.835,1.835,1.846,1,6,3.597,3.597,3.502,1,Extremely,2.281,2.281,2.298,1,5,3.31,3.31,3.326,1,4,1.471,1.471,1.487,1,8,2.399,2.399,2.415,1,Extremely,6.717,6.717,6.733,1,2,1.554,1.554,1.567,1,3,2.293,2.293,2.2,1,7,2.313,2.313,2.331,1,Extremely,3.588,3.588,3.501,1,615760128c9cc0dc5cf6febc,0,1,0.1000000000000000055511151231257827021181583404541015625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,7
2021-10-22 09:08:37,2021-10-22 09:10:44,IP Address,31.185.206.13,100,126,True,2021-10-22 09:10:44,R_2zx3U75QY14W72W,,,,,51.417999267578125,-0.175201416015625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.472,2.747,2.701,3,Extremely,1.067,2.6,2.807,4,8,1.159,2.787,2.88,3,7,1.225,3.401,3.599,4,Extremely,1.567,3.201,3.447,4,Not at all,1.452,2.101,2.327,2,3,2.072,3.245,3.202,3,5,1.427,2.901,3.147,2,7,1.532,4.3,4.509,4,8,2.467,4.801,5.011,3,Not at all,1.683,1.683,1.601,1,Not at all,0.859,1.59,1.678,2,7,2.591,3.7,3.914,2,4,1.091,2.901,3.102,3,Not at all,1.511,1.767,1.864,2,Not at all,1.351,2.3,2.527,2,61504a407a08a977b6ccf929,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 09:12:27,2021-10-22 09:14:01,IP Address,86.20.211.162,100,93,True,2021-10-22 09:14:01,R_007Z4YFcJKSdVFD,,,,,50.7310028076171875,-1.9530029296875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,0.938,1.976,2.033,2,Extremely,1.339,2.974,3.041,3,7,1.442,2.417,2.481,2,6,0.764,2.095,2.153,2,8,0.864,2.138,2.197,2,7,0.798,1.808,1.87,2,6,0.768,2.111,2.173,2,6,0.829,2.723,2.782,2,8,0.993,2.019,2.079,2,5,0.787,2.401,2.459,2,5,0.996,2.766,2.824,3,4,0.85,2.954,2.902,2,4,0.66,2.57,2.636,3,5,0.916,2.235,2.316,2,5,1.136,2.777,2.839,2,4,0.755,1.882,1.942,2,5eeba8ce2af5113688a7987c,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,7
2021-10-22 09:12:30,2021-10-22 09:15:24,IP Address,80.2.9.235,100,173,True,2021-10-22 09:15:24,R_2tmtS8C8OpCeh42,,,,,52.9647979736328125,-1.21319580078125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.219,1.219,1.244,1,8,1.536,1.536,1.562,1,6,2.223,2.223,2.243,1,8,1.165,1.165,1.186,1,Extremely,1.396,1.396,1.303,1,6,48.053,48.053,48.071,1,5,1.455,1.455,1.475,1,7,1.9,1.9,2.026,1,Extremely,1.173,1.173,1.191,1,7,18.619,18.619,18.641,1,6,2.34,2.34,2.359,1,6,2.051,2.051,2.07,1,Extremely,1.34,1.34,1.36,1,5,4.36,4.36,4.382,1,4,1.373,1.373,1.392,1,3,3.3,3.3,3.319,1,60992e2a5f3f48e17e154c16,0,4,0.40000000000000002220446049250313080847263336181640625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 09:14:20,2021-10-22 09:17:02,IP Address,86.7.17.84,100,162,True,2021-10-22 09:17:03,R_3Mn9WANFN8x4BeM,,,,,52.61810302734375,-1.1804046630859375,anonymous,EN,"Read, understood and approved",5,5,20,0,10,10,5,5,0,15,10,10,8,1.772,2.697,2.756,2,5,0.57,1.472,1.531,2,8,0.693,1.465,1.519,2,7,0.823,1.611,1.661,2,2,0.733,1.326,1.374,2,2,0.776,1.428,1.488,2,8,0.659,1.484,1.542,2,8,0.751,1.545,1.597,2,2,0.661,1.87,1.932,2,2,0.76,1.365,1.419,2,6,0.721,1.654,1.601,2,7,4.442,6.114,6.168,2,3,0.699,5.88,5.939,3,4,0.636,1.387,1.444,2,8,0.633,1.381,1.445,2,8,0.677,1.463,1.517,2,615ec4f34cb81d7e58fa144c,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=94715AD4,8
2021-10-22 09:23:23,2021-10-22 09:25:19,IP Address,86.158.4.73,100,115,True,2021-10-22 09:25:19,R_AGUYpCfxPqcdMOZ,,,,,50.8450927734375,-0.938995361328125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.93,2.219,2.276,2,Extremely,0.99,2.312,2.369,2,Extremely,1.076,2.381,2.438,2,Extremely,0.847,1.767,1.825,2,7,1.254,2.323,2.383,2,5,1.642,3.966,4.022,3,8,1.146,2.317,2.373,2,8,0.907,2.209,2.264,2,Not at all,1.092,1.092,1.148,1,Not at all,1.227,1.227,1.287,1,5,1.123,3.196,3.256,3,Not at all,1.189,1.189,1.247,1,Not at all,1.404,1.688,1.75,2,Not at all,1.034,1.034,1.087,1,Not at all,0.872,0.872,0.929,1,Not at all,1.293,1.645,1.601,2,615c17dac17d529070394f43,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 09:25:00,2021-10-22 09:27:18,IP Address,94.7.56.160,100,138,True,2021-10-22 09:27:19,R_pAUGSBE3RcV2FcB,,,,,54.9199981689453125,-1.4290008544921875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.853,2.451,2.487,3,8,0.75,3.428,3.471,5,8,0.945,2.163,2.2,3,Extremely,0.771,1.733,1.78,2,7,0.736,2.735,2.761,3,8,0.822,2.409,2.443,3,8,0.883,2.439,2.478,3,Extremely,0.983,2.622,2.666,3,6,0.987,5.531,5.596,4,3,0.857,2.825,2.872,2,6,1.003,3.522,3.565,4,6,0.79,3.562,3.601,3,Not at all,0.805,2.839,2.878,2,2,0.981,4.336,4.379,6,6,1.825,4.571,4.615,4,6,1.215,3.901,4.052,3,5e54ed0d7243ea4e2ce6c650,0,4,0.40000000000000002220446049250313080847263336181640625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 09:25:10,2021-10-22 09:27:53,IP Address,85.255.235.120,100,162,True,2021-10-22 09:27:53,R_7apyt7wdnksRail,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,1.652,3.302,3.543,3,6,1.727,3.6,3.808,4,3,1.158,2.5,2.772,3,3,1.392,2.201,2.432,2,7,1.655,3.007,3.208,3,6,1.147,3.3,3.477,3,4,0.857,3.792,3.867,5,5,4.748,7.301,7.529,4,8,0.808,2.301,2.506,3,6,2.016,5.201,5.468,4,6,8.627,11.601,11.866,3,7,1.248,3.599,3.671,3,Extremely,1.077,2.601,2.773,3,7,1.052,2.301,2.502,2,7,1.025,7.9,8.121,5,7,2.713,3.901,4.119,3,6161d2329a7b14fb4a336f73,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,6
2021-10-22 09:27:26,2021-10-22 09:29:38,IP Address,82.16.44.246,100,132,True,2021-10-22 09:29:38,R_1gpDiXGP60gxNIp,,,,,51.6143951416015625,-0.3368072509765625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.593,1.593,1.504,1,8,3.589,3.589,3.511,1,6,3.644,3.644,3.669,1,6,4.749,4.749,4.765,1,8,1.974,1.974,1.992,1,7,3.193,3.193,3.101,1,6,2.997,2.997,3.016,1,4,2.079,2.079,2.096,1,7,3.201,3.201,3.332,1,6,9.946,9.946,9.975,1,5,5.551,5.551,5.571,1,4,2.057,2.057,2.083,1,6,2.389,2.389,2.303,1,5,6.782,6.782,6.803,1,3,5.706,5.706,5.725,1,3,6.668,6.668,6.687,1,6154e0eaaaa79b827af4bca6,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 09:28:32,2021-10-22 09:30:24,IP Address,78.150.148.90,100,112,True,2021-10-22 09:30:25,R_3qpY3M93LY2fJQA,,,,,52.811798095703125,-1.47760009765625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,2,1.249,4.933,5,3,2,1.453,1.954,1.901,2,Not at all,1.214,1.484,1.553,2,Not at all,1.397,1.756,1.823,2,Not at all,1.574,2.214,2.274,2,2,0.843,1.648,1.602,2,4,0.778,3.673,3.734,2,4,0.957,1.85,1.802,2,6,1.757,5.493,5.554,2,4,1.138,1.999,2.061,2,5,1.223,2.083,2.144,2,5,0.932,1.654,1.601,2,7,2.117,3.399,3.461,2,8,2.169,5.871,5.932,2,7,1.219,2.483,2.552,2,7,1.146,3.972,4.05,2,611fa1092bc77bd09a76f5ac,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,2
2021-10-22 09:38:48,2021-10-22 09:40:33,IP Address,148.252.133.104,100,105,True,2021-10-22 09:40:33,R_3MnAlEyR6h5QNxH,,,,,55.9552001953125,-3.1999969482421875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.494,2.237,2.3,3,Extremely,0.415,1.73,1.787,2,Extremely,0.568,1.802,1.967,2,Extremely,0.573,1.945,1.9,2,Extremely,0.456,1.684,1.737,2,Extremely,0.481,1.882,1.944,2,Extremely,0.318,1.51,1.562,2,Extremely,0.45,1.555,1.615,3,Extremely,0.56,2.168,2.227,2,Extremely,0.503,1.983,2.037,3,Extremely,0.445,1.906,1.963,3,Extremely,0.427,1.822,1.887,3,Extremely,1.717,3.006,3.07,3,Extremely,0.349,2.24,2.299,3,Extremely,0.502,1.888,1.947,3,Extremely,0.82,2.141,2.214,2,6150c4352b1e7a61d20aa403,0,0,0,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 09:40:13,2021-10-22 09:42:11,IP Address,86.129.167.92,100,118,True,2021-10-22 09:42:11,R_2sRRdGdTeHj55m2,,,,,52.8300018310546875,0.8477020263671875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.012,2.137,2.194,2,8,1.059,2.509,2.574,2,Extremely,1.158,2.493,2.551,2,8,1.312,2.629,2.687,2,7,0.953,2.276,2.331,2,6,3.421,4.998,5.057,2,8,1.087,2.428,2.494,2,Extremely,1.181,2.339,2.301,2,4,1.108,1.925,1.983,2,7,1.481,2.73,2.796,2,7,1.274,2.359,2.427,2,5,1.181,2.123,2.179,2,4,1.324,2.261,2.32,2,2,1.435,1.96,2.015,2,2,4.588,11.819,11.882,4,Not at all,1.77,2.285,2.345,2,6151b15badc7d7045dbbb210,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 09:41:32,2021-10-22 09:43:29,IP Address,91.125.1.187,100,117,True,2021-10-22 09:43:30,R_VIMCHoxG0W5e7zX,,,,,52.2317962646484375,-0.9170989990234375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.601,5.486,5.545,3,8,0.623,1.404,1.472,2,8,0.601,1.652,1.714,2,8,0.892,1.889,1.954,2,7,1.787,2.559,2.515,2,7,0.692,1.411,1.594,2,7,0.592,2.108,2.291,2,8,0.679,1.612,1.675,2,6,1.044,3.487,3.547,3,6,0.706,1.721,1.791,2,5,2.98,3.898,3.961,2,8,1.011,2.105,2.171,2,7,0.665,1.593,1.658,2,7,4.316,5.19,5.254,2,7,0.584,1.715,1.781,2,7,1.136,1.925,1.985,2,59cd79bdaeef3b0001021824,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,8
2021-10-22 09:47:04,2021-10-22 09:48:46,IP Address,86.156.197.161,100,101,True,2021-10-22 09:48:46,R_9FGFlbjRXVJTXX3,,,,,53.6875,-1.6262969970703125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,5,1.934,2.447,2.401,2,Extremely,0.973,3.346,3.301,4,8,1.144,2.059,2.125,2,8,1.191,2.391,2.457,3,6,1.636,2.032,2.097,2,7,0.945,1.71,1.781,2,8,1.164,2.987,3.051,3,7,1.275,2.529,2.595,3,4,0.974,1.538,1.6,2,2,1.169,1.673,1.74,2,4,1.199,1.637,1.7,2,5,0.99,1.407,1.477,2,4,0.925,5.434,5.402,4,2,1.549,2.189,2.248,2,6,1.345,3.003,3.069,2,4,1.157,2.215,2.277,2,61603d13520e8746562aec7a,0,0,0,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,5
2021-10-22 09:50:21,2021-10-22 09:52:06,IP Address,90.248.240.72,100,104,True,2021-10-22 09:52:06,R_5yDXT0MflcYu4dH,,,,,51.43170166015625,-0.4575958251953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,4,3.588,5.292,5.201,3,2,0.952,1.509,1.535,2,8,0.864,3.001,3.147,4,Extremely,0.793,1.829,1.852,3,2,1,2.246,2.271,2,5,1.501,3.063,3.089,3,7,0.666,2.537,2.562,4,8,0.862,2.291,2.2,3,2,1.011,2.028,2.045,2,2,0.923,1.374,1.396,2,5,0.706,3.608,3.633,4,8,0.791,2.563,2.588,4,3,2.72,4.074,4.102,3,3,1.004,1.814,1.84,2,7,0.679,1.622,1.646,3,Extremely,0.828,2.231,2.252,3,614a31b8fbf332c1b6dc9ae6,0,4,0.40000000000000002220446049250313080847263336181640625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,4
2021-10-22 09:50:44,2021-10-22 09:52:46,IP Address,88.98.219.139,100,121,True,2021-10-22 09:52:46,R_3iqk3xdgijmJqEA,,,,,51.441192626953125,-0.1833038330078125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,0.781,1.881,1.943,3,8,1.004,1.906,1.969,2,Extremely,0.676,1.7,1.765,3,Extremely,0.671,1.539,1.607,2,4,0.818,1.655,1.613,2,4,2.405,7.884,7.951,2,6,1.135,2.76,2.837,2,Extremely,0.801,1.709,1.773,2,3,0.613,1.276,1.349,2,4,0.69,1.614,1.684,2,3,0.726,1.392,1.456,2,3,0.751,2.344,2.302,3,5,0.575,1.835,1.9,2,2,0.958,1.299,1.366,2,2,0.888,1.656,1.612,3,Not at all,0.882,1.513,1.577,3,615473f93a61f4883d5b5af1,0,10,1,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,7
2021-10-22 09:59:27,2021-10-22 10:00:40,IP Address,82.46.225.41,100,72,True,2021-10-22 10:00:40,R_033FsquG1nkocCJ,,,,,52.41729736328125,-2.0059967041015625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,5,1.794,1.794,1.8,1,5,1.698,1.698,1.705,1,7,1.1,1.1,1.217,1,8,1.102,1.102,1.109,1,4,1.503,1.503,1.617,1,5,1.872,1.872,1.877,1,6,1.305,1.305,1.313,1,8,1.758,1.758,1.765,1,3,2.113,2.113,2.119,1,4,1.738,1.738,1.744,1,5,3.177,3.177,3.183,1,4,1.363,1.363,1.368,1,3,1.264,1.264,1.271,1,3,1.197,1.197,1.204,1,4,2.73,2.73,2.737,1,5,2.093,2.093,2.1,1,5f3fb86b92000703ec0238a8,0,1,0.1000000000000000055511151231257827021181583404541015625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,5
2021-10-22 09:58:21,2021-10-22 10:00:43,IP Address,82.32.242.102,100,142,True,2021-10-22 10:00:43,R_3DoT5YOjwWUKEXX,,,,,51.721893310546875,0.4810943603515625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,0.735,2.001,2.164,2,7,1.518,2.901,2.96,3,6,1.714,3.221,3.277,2,6,1.527,3.625,3.685,2,7,0.97,2.47,2.529,2,8,1.145,3.239,3.202,2,6,15.682,17.916,17.973,3,5,1.265,2.489,2.551,2,5,2.016,5.683,5.743,4,6,1.193,2.67,2.734,2,5,1.627,3.16,3.217,2,3,2.092,2.51,2.572,2,7,1.507,4.109,4.169,2,3,1.458,2.533,2.595,2,5,1.658,2.846,2.8,2,2,1.572,2.498,2.558,2,5a5a3f2276d1c60001ab2992,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,8
2021-10-22 10:02:03,2021-10-22 10:04:46,IP Address,2.27.211.90,100,162,True,2021-10-22 10:04:46,R_3OfrSHLwGeW0WCy,,,,,50.3679962158203125,-4.132904052734375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,2.229,3.421,3.45,3,8,1.133,2.545,2.577,3,7,1.101,3.289,3.201,3,6,1.035,4.99,4.9,4,8,0.963,2.951,2.987,3,8,1.378,2.773,2.802,3,7,1.638,3.865,3.892,3,6,1.801,4.23,4.257,3,Extremely,1.627,3.072,3,3,7,1.626,3.402,3.435,3,6,1.145,2.635,2.665,3,6,14.478,15.631,15.667,2,6,0.98,2.36,2.383,3,6,1.796,4.027,4.06,3,4,1.314,2.561,2.589,3,4,1.965,2.99,2.901,2,615761b7a319cfaf9e9047ad,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 10:02:40,2021-10-22 10:05:18,IP Address,185.49.74.133,100,157,True,2021-10-22 10:05:19,R_9QX6va8iDrKnItP,,,,,51.1448974609375,0.3224945068359375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,0.853,2.87,2.921,5,Extremely,9.054,10.822,10.884,3,Extremely,0.69,2.606,2.673,3,Extremely,0.844,1.878,1.94,3,Not at all,0.528,1.295,1.362,2,7,1.349,4.333,4.3,3,Extremely,0.852,2.286,2.354,3,Extremely,0.829,2.062,2.13,2,Not at all,1.031,1.366,1.425,2,Not at all,0.984,1.433,1.402,2,5,0.847,1.399,1.468,2,Extremely,1.38,2.599,2.661,2,Not at all,0.958,1.394,1.454,2,3,0.899,1.348,1.301,2,5,0.875,1.375,1.445,2,5,0.846,1.713,1.781,3,615ab6108d1595700cd36241,0,10,1,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,6
2021-10-22 10:02:50,2021-10-22 10:05:19,IP Address,95.149.249.165,100,149,True,2021-10-22 10:05:20,R_eWC0Y0Uohk9vzPP,,,,,51.738494873046875,-2.2194061279296875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.78,3.088,3.146,2,Extremely,2.114,3.988,4.054,4,6,1.646,4.17,4.232,3,6,1.468,4.572,4.633,2,7,1.931,3.932,3.993,3,8,1.387,3.17,3.233,2,7,1.551,3.607,3.665,2,6,2.538,3.46,3.519,2,5,1.786,3.935,3.997,3,6,3.694,6.186,6.247,2,5,1.16,9.318,9.379,2,3,1.878,2.535,2.602,2,5,1.815,4.388,4.448,2,6,1.623,3.613,3.674,3,4,2.595,4.684,4.745,2,4,2.339,3.557,3.617,2,5e578224e5cbf4136e8ddcfa,0,3,0.299999999999999988897769753748434595763683319091796875,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 10:03:53,2021-10-22 10:05:46,IP Address,94.2.82.42,100,113,True,2021-10-22 10:05:47,R_24daj6vQNUoGQNt,,,,,53.730194091796875,-1.84320068359375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,1.308,2.552,2.502,2,7,0.265,2.461,2.519,2,8,0.825,2.163,2.22,2,7,0.832,2.018,2.077,2,7,0.967,1.999,2.054,2,7,0.823,1.571,1.635,2,6,0.812,1.723,1.779,2,5,0.809,1.639,1.696,2,7,0.078,1.685,1.741,4,6,0.755,2.853,2.801,3,6,0.845,2.209,2.265,2,6,0.107,3,3.056,5,5,0.807,1.584,1.641,2,5,1.138,1.965,2.023,2,5,0.853,1.556,1.501,2,3,1.016,2.192,2.252,2,6148a7d9b19a2b4c5c9dff87,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,7
2021-10-22 10:08:19,2021-10-22 10:10:15,IP Address,89.243.152.74,100,115,True,2021-10-22 10:10:15,R_z08DHLsXLZCtH6V,,,,,52.768096923828125,-1.202606201171875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.25,3.048,3.001,3,8,1.567,3.164,3.249,2,Extremely,1.935,3.076,3.146,2,Extremely,1.767,2.932,2.995,2,7,1.093,2.675,2.745,2,7,1.285,3.318,3.379,2,8,1.415,3.321,3.391,3,Extremely,1.231,2.389,2.468,2,7,1.677,2.988,3.058,3,6,1.231,2.397,2.459,2,8,4.885,7.563,7.633,3,7,1.772,3.14,3.101,2,7,1.276,2.4,2.465,3,6,1.028,2.096,2.156,2,6,1.88,3.179,3.249,2,7,1.306,2.359,2.43,2,61536834684ede30aff7e98c,0,4,0.40000000000000002220446049250313080847263336181640625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
