unit_id,twin_pid,headline,summary,background_summary,age_bracket,sex_assigned_at_birth,education_harmonized,match_level,reuse_count_before,reuse_count_after,sampled_target_source_row_id,target_matching_age_bracket,target_matching_sex
E2__A__1729,1402,"Strong logical reasoner, behaviorally stable, moderately patient","Strongest supported tendencies are strong logical reasoner, behaviorally stable, and moderately patient. Social evidence is mixed between self-report and direct allocation tasks.",Age: 65+; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,65+,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_04056,65+,male
E2__A__1732,444,"Reflective, empathic, cooperation-oriented","Strongest supported tendencies are reflective, empathic, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: Postgraduate.,18-29,male,postgraduate,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_00210,18-29,male
E2__A__1878,911,"More intuitive, empathic, cooperation-oriented","Strongest supported tendencies are more intuitive, empathic, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_01194,50-64,male
E2__A__1881,1022,"Empathic, cooperation-oriented, patient","Strongest supported tendencies are empathic, cooperation-oriented, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: High school graduate.,18-29,female,high school,matching_age_bracket+matching_sex,1,2,two_stage_demo_source_09909,18-29,female
E2__A__1883,1504,"Strong logical reasoner, inequality-tolerant, less socially expressive","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and less socially expressive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: Associate's degree.,50-64,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_01953,50-64,male
E2__A__1886,1220,"More intuitive, inequality-tolerant, structure-seeking","Strongest supported tendencies are more intuitive, inequality-tolerant, and structure-seeking. Both self-report and direct allocation behavior lean resource-protective rather than generous. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: High school graduate.,18-29,male,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_06704,18-29,male
E2__A__1890,1670,"Short-horizon, empathic, cooperation-oriented","Strongest supported tendencies are short-horizon, empathic, and cooperation-oriented. Cooperative self-report is stronger than direct allocation behavior.",Age: 18-29; Sex assigned at birth: Female; Completed education: Associate's degree.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_11749,18-29,female
E2__A__1892,1318,"Structure-seeking, empathic, reflective","Strongest supported tendencies are structure-seeking, empathic, and reflective. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_12147,30-49,female
E2__A__2038,2035,"Empathic, socially adaptive, cooperation-oriented","Strongest supported tendencies are empathic, socially adaptive, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: Associate's degree.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_03503,18-29,female
E2__A__2044,1044,"Reflective, patient, structure-seeking","Strongest supported tendencies are reflective, patient, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_00864,30-49,female
E2__A__2058,2045,"Strong logical reasoner, empathic, cooperation-oriented","Strongest supported tendencies are strong logical reasoner, empathic, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_06470,18-29,female
E2__A__2066,1036,"Patient, empathic, guarded against exploitation","Strongest supported tendencies are patient, empathic, and guarded against exploitation. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex,1,2,two_stage_demo_source_10999,30-49,female
E2__A__2169,523,"More intuitive, structure-seeking, behaviorally stable","Strongest supported tendencies are more intuitive, structure-seeking, and behaviorally stable. Cooperative self-report is stronger than direct allocation behavior.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_08167,30-49,female
E2__A__2176,1719,"Structure-seeking, reflective, inequality-tolerant","Strongest supported tendencies are structure-seeking, reflective, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_00872,30-49,female
E2__A__2183,486,"Reflective, empathic, patient","Strongest supported tendencies are reflective, empathic, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_08500,50-64,female
E2__A__2191,1445,"Empathic, socially adaptive, cooperation-oriented","Strongest supported tendencies are empathic, socially adaptive, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_04502,18-29,female
E2__A__2222,1352,"Strong logical reasoner, inequality-tolerant, less guarded","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and less guarded. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Associate's degree.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_02958,30-49,male
E2__A__2232,564,"Inequality-tolerant, cooperation-oriented, behaviorally stable","Strongest supported tendencies are inequality-tolerant, cooperation-oriented, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_05626,30-49,female
E2__A__2307,65,"Empathic, reflective, cooperation-oriented","Strongest supported tendencies are empathic, reflective, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_11417,30-49,female
E2__A__2312,2005,"Reflective, patient, cooperation-oriented","Strongest supported tendencies are reflective, patient, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_12630,50-64,male
E2__A__2353,1559,"More intuitive, guarded against exploitation, structure-seeking","Strongest supported tendencies are more intuitive, guarded against exploitation, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_01845,50-64,male
E2__A__2355,423,"Reflective, behaviorally stable, cooperation-oriented","Strongest supported tendencies are reflective, behaviorally stable, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex,1,2,two_stage_demo_source_07351,18-29,male
E2__A__2388,1708,"Cooperation-oriented, behaviorally stable, more intuitive","Strongest supported tendencies are cooperation-oriented, behaviorally stable, and more intuitive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_09956,50-64,female
E2__A__239,449,"Behaviorally stable, strong logical reasoner, patient","Strongest supported tendencies are behaviorally stable, strong logical reasoner, and patient. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: Associate's degree.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_03385,50-64,female
E2__A__2393,657,"Short-horizon, structure-seeking, behaviorally stable","Strongest supported tendencies are short-horizon, structure-seeking, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_03565,30-49,female
E2__A__2397,1614,"Behaviorally stable, strong logical reasoner, empathic","Strongest supported tendencies are behaviorally stable, strong logical reasoner, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_03160,30-49,male
E2__A__2413,1652,"More intuitive, behaviorally stable, short-horizon","Strongest supported tendencies are more intuitive, behaviorally stable, and short-horizon. Cooperative self-report is stronger than direct allocation behavior. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_02741,30-49,female
E2__A__2417,1766,"Short-horizon, inequality-tolerant, cooperation-oriented","Strongest supported tendencies are short-horizon, inequality-tolerant, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_11611,30-49,male
E2__A__2426,292,"Inequality-tolerant, strong logical reasoner, structure-seeking","Strongest supported tendencies are inequality-tolerant, strong logical reasoner, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_02859,30-49,male
E2__A__2429,1629,"More intuitive, cooperation-oriented, behaviorally stable","Strongest supported tendencies are more intuitive, cooperation-oriented, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively strong.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex,1,2,two_stage_demo_source_02953,30-49,female
E2__A__2436,1221,"Patient, strong logical reasoner, less guarded","Strongest supported tendencies are patient, strong logical reasoner, and less guarded. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: Associate's degree.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_01640,18-29,male
E2__A__2444,869,"Structure-seeking, strong logical reasoner, cooperation-oriented","Strongest supported tendencies are structure-seeking, strong logical reasoner, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_01629,30-49,female
E2__A__2454,1519,"Strong logical reasoner, inequality-tolerant, empathic","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_10177,30-49,male
E2__A__2455,1849,"More intuitive, cooperation-oriented, behaviorally stable","Strongest supported tendencies are more intuitive, cooperation-oriented, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_03770,18-29,male
E2__A__2470,883,"Reflective, inequality-tolerant, socially adaptive","Strongest supported tendencies are reflective, inequality-tolerant, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_10485,18-29,male
E2__A__2483,487,"Short-horizon, more intuitive, structure-seeking","Strongest supported tendencies are short-horizon, more intuitive, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,matching_age_bracket+matching_sex,1,2,two_stage_demo_source_07663,18-29,female
E2__A__2508,2047,"Patient, empathic, socially adaptive","Strongest supported tendencies are patient, empathic, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_11222,30-49,female
E2__A__2531,1892,"Cooperation-oriented, patient, generosity-forward","Strongest supported tendencies are cooperation-oriented, patient, and generosity-forward. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_07244,30-49,male
E2__A__2582,812,"Inequality-tolerant, less guarded, more intuitive","Strongest supported tendencies are inequality-tolerant, less guarded, and more intuitive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: High school graduate.,18-29,male,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_09990,18-29,male
E2__A__2599,1634,"Empathic, cooperation-oriented, structure-seeking","Strongest supported tendencies are empathic, cooperation-oriented, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Female; Completed education: Associate's degree.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_10586,50-64,female
E2__A__270,131,"Behaviorally stable, short-horizon, structure-seeking","Strongest supported tendencies are behaviorally stable, short-horizon, and structure-seeking. Cooperative self-report is stronger than direct allocation behavior.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_00798,50-64,male
E2__A__286,1922,"Patient, inequality-tolerant, strong logical reasoner","Strongest supported tendencies are patient, inequality-tolerant, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_07328,30-49,female
E2__A__327,1761,"Strong logical reasoner, behaviorally stable, patient","Strongest supported tendencies are strong logical reasoner, behaviorally stable, and patient. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 18-29; Sex assigned at birth: Female; Completed education: Postgraduate.,18-29,female,postgraduate,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_05944,18-29,female
E2__A__330,432,"Strong logical reasoner, inequality-tolerant, patient","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_03771,30-49,male
E2__A__349,659,"Strong logical reasoner, behaviorally stable, inequality-tolerant","Strongest supported tendencies are strong logical reasoner, behaviorally stable, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_05915,30-49,male
E2__A__359,1380,"Empathic, strong logical reasoner, socially adaptive","Strongest supported tendencies are empathic, strong logical reasoner, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_05398,30-49,female
E2__A__370,959,"More intuitive, moderately cooperative, moderately structure-seeking","Strongest supported tendencies are more intuitive, moderately cooperative, and moderately structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Female; Completed education: High school graduate.,18-29,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_06430,18-29,female
E2__A__378,1611,"Behaviorally stable, socially adaptive, empathic","Strongest supported tendencies are behaviorally stable, socially adaptive, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_10696,30-49,female
E2__A__394,1097,"Inequality-tolerant, cooperation-oriented, behaviorally stable","Strongest supported tendencies are inequality-tolerant, cooperation-oriented, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_10792,50-64,female
E2__A__415,576,"Cooperation-oriented, empathic, structure-seeking","Strongest supported tendencies are cooperation-oriented, empathic, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively strong.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_08191,30-49,female
E2__A__487,1510,"Empathic, structure-seeking, more behaviorally variable","Strongest supported tendencies are empathic, structure-seeking, and more behaviorally variable. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: High school graduate.,18-29,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_09286,18-29,female
E2__A__528,28,"Strong logical reasoner, inequality-tolerant, empathic","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_12539,30-49,female
E2__A__530,182,"Behaviorally stable, strong logical reasoner, structure-seeking","Strongest supported tendencies are behaviorally stable, strong logical reasoner, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_08327,50-64,female
E2__A__549,212,"More intuitive, inequality-tolerant, short-horizon","Strongest supported tendencies are more intuitive, inequality-tolerant, and short-horizon. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_04830,50-64,male
E2__A__55,663,"Behaviorally stable, empathic, socially adaptive","Strongest supported tendencies are behaviorally stable, empathic, and socially adaptive. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: Associate's degree.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_01074,50-64,female
E2__A__567,32,"More intuitive, empathic, structure-seeking","Strongest supported tendencies are more intuitive, empathic, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_07225,30-49,male
E2__A__578,1964,"Reflective, inequality-tolerant, patient","Strongest supported tendencies are reflective, inequality-tolerant, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_03026,18-29,female
E2__A__694,650,"Patient, strong logical reasoner, structure-seeking","Strongest supported tendencies are patient, strong logical reasoner, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: High school graduate.,30-49,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_07765,30-49,female
E2__A__731,759,"More intuitive, empathic, cooperation-oriented","Strongest supported tendencies are more intuitive, empathic, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_00337,30-49,female
E2__A__732,701,"Reflective, patient, cooperation-oriented","Strongest supported tendencies are reflective, patient, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Female; Completed education: Postgraduate.,50-64,female,postgraduate,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_11090,50-64,female
E2__A__734,1881,"Patient, more intuitive, empathic","Strongest supported tendencies are patient, more intuitive, and empathic. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_12349,50-64,female
E2__A__736,954,"More intuitive, empathic, socially adaptive","Strongest supported tendencies are more intuitive, empathic, and socially adaptive. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 18-29; Sex assigned at birth: Female; Completed education: Associate's degree.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_01902,18-29,female
E2__A__741,1084,"Strong logical reasoner, patient, cooperation-oriented","Strongest supported tendencies are strong logical reasoner, patient, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_10709,30-49,female
E2__A__743,811,"More intuitive, cooperation-oriented, patient","Strongest supported tendencies are more intuitive, cooperation-oriented, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_05315,18-29,female
E2__A__880,2006,"More intuitive, structure-seeking, inequality-tolerant","Strongest supported tendencies are more intuitive, structure-seeking, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Associate's degree.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_00545,30-49,male
E2__A__889,685,"Structure-seeking, empathic, socially adaptive","Strongest supported tendencies are structure-seeking, empathic, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Female; Completed education: Associate's degree.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_11896,50-64,female
E2__A__909,245,"Structure-seeking, short-horizon, cooperation-oriented","Strongest supported tendencies are structure-seeking, short-horizon, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_12301,30-49,female
E2__A__935,1492,"Structure-seeking, empathic, inequality-tolerant","Strongest supported tendencies are structure-seeking, empathic, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Less than high school.,30-49,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_00564,30-49,female
E2__A__936,1584,"Structure-seeking, empathic, inequality-tolerant","Strongest supported tendencies are structure-seeking, empathic, and inequality-tolerant. Cooperative self-report is stronger than direct allocation behavior. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_07758,30-49,female
E2__A__968,1013,"Reflective, structure-seeking, empathic","Strongest supported tendencies are reflective, structure-seeking, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_10756,18-29,female
E2__A__973,666,"More behaviorally variable, empathic, more intuitive","Strongest supported tendencies are more behaviorally variable, empathic, and more intuitive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: High school graduate.,18-29,male,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_10326,18-29,male
E2__A__975,1032,"Structure-seeking, patient, empathic","Strongest supported tendencies are structure-seeking, patient, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_05431,30-49,female
E2__A__978,1152,"Reflective, moderately empathic, moderately patient","Strongest supported tendencies are reflective, moderately empathic, and moderately patient. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Male; Completed education: Less than high school.,18-29,male,high school,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_11242,18-29,male
E2__A__987,2037,"Cooperation-oriented, empathic, behaviorally stable","Strongest supported tendencies are cooperation-oriented, empathic, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_10849,50-64,female
E2__B__1049,1780,"Strong logical reasoner, inequality-tolerant, cooperation-oriented","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,two_stage_demo_source_01482,30-49,male
