metric_scope,treatment_name,cell_name,scenario,case,metric,generated_value,human_value,abs_error,generated_n,human_n
paper_index_scenario,TDP,TDP__AI,AI,,payoff_index_mean,0.5842857142857144,0.6255238095238095,0.041238095238095074,50,50
paper_index_scenario,TDP,TDP__AI,AI,,prosociality_index_mean,0.5449999999999999,0.5411111111111111,0.0038888888888888307,50,50
paper_index_scenario,TDP,TDP__AI,AI,,kindness_index_mean,0.5066666666666666,0.5533333333333332,0.046666666666666634,50,50
paper_index_scenario,TDP,TDP__AI,AI,,intentions_index_mean,0.405,0.6013333333333333,0.19633333333333325,50,50
paper_index_scenario,TDP,TDP__AI,AI,,predictability_index_mean,0.82,0.58,0.24,50,50
paper_index_scenario,TDP,TDP__AI,AI,,equality_index_mean,0.94,0.9359999999999999,0.0040000000000000036,50,50
paper_index_scenario,TDP,TDP__human,human,,payoff_index_mean,0.8042857142857142,0.7039047619047618,0.10038095238095235,50,50
paper_index_scenario,TDP,TDP__human,human,,prosociality_index_mean,0.801,0.6185555555555556,0.1824444444444444,50,50
paper_index_scenario,TDP,TDP__human,human,,kindness_index_mean,0.88,0.68,0.19999999999999996,50,50
paper_index_scenario,TDP,TDP__human,human,,intentions_index_mean,0.4310000000000001,0.6256666666666667,0.1946666666666666,50,50
paper_index_scenario,TDP,TDP__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,50,50
paper_index_scenario,TDP,TDP__human,human,,equality_index_mean,1.128,0.956,0.17199999999999993,50,50
paper_index_scenario,TDP,TDP__support,support,,payoff_index_mean,0.55,0.7448072562358277,0.19480725623582762,1,49
paper_index_scenario,TDP,TDP__support,support,,prosociality_index_mean,0.45,0.6651927437641724,0.21519274376417236,1,49
paper_index_scenario,TDP,TDP__support,support,,intentions_index_mean,0.55,0.6358333333333334,0.08583333333333332,1,40
paper_index_scenario,TDU,TDU__AI,AI,,payoff_index_mean,0.4452380952380953,0.5846666666666667,0.13942857142857135,50,50
paper_index_scenario,TDU,TDU__AI,AI,,prosociality_index_mean,0.4287777777777778,0.5107777777777777,0.08199999999999985,50,50
paper_index_scenario,TDU,TDU__AI,AI,,kindness_index_mean,0.3,0.58,0.27999999999999997,50,50
paper_index_scenario,TDU,TDU__AI,AI,,intentions_index_mean,0.3943333333333333,0.5203333333333334,0.1260000000000001,50,50
paper_index_scenario,TDU,TDU__AI,AI,,predictability_index_mean,0.56,0.58,0.019999999999999907,50,50
paper_index_scenario,TDU,TDU__AI,AI,,equality_index_mean,0.868,0.732,0.136,50,50
paper_index_scenario,TDU,TDU__human,human,,payoff_index_mean,0.7652380952380953,0.6704761904761906,0.09476190476190471,50,50
paper_index_scenario,TDU,TDU__human,human,,prosociality_index_mean,0.7594444444444445,0.5842222222222222,0.17522222222222228,50,50
paper_index_scenario,TDU,TDU__human,human,,kindness_index_mean,0.8266666666666665,0.6866666666666665,0.14,50,50
paper_index_scenario,TDU,TDU__human,human,,intentions_index_mean,0.41833333333333333,0.5786666666666667,0.16033333333333333,50,50
paper_index_scenario,TDU,TDU__human,human,,predictability_index_mean,1.0,0.62,0.38,50,50
paper_index_scenario,TDU,TDU__human,human,,equality_index_mean,1.04,0.8559999999999998,0.18400000000000027,50,50
paper_index_scenario,TDU,TDU__support,support,,payoff_index_mean,0.8366666666666667,0.7148326432022085,0.12183402346445815,10,46
paper_index_scenario,TDU,TDU__support,support,,prosociality_index_mean,0.8041666666666668,0.6479347826086955,0.15623188405797128,10,46
paper_index_scenario,TDU,TDU__support,support,,kindness_index_mean,0.9,0.6962962962962962,0.20370370370370383,10,45
paper_index_scenario,TDU,TDU__support,support,,intentions_index_mean,0.47916666666666663,0.5791666666666667,0.10000000000000009,8,36
paper_index_scenario,TDU,TDU__support,support,,predictability_index_mean,1.0,0.7307692307692307,0.2692307692307693,8,26
paper_index_scenario,TRP,TRP__AI,AI,,payoff_index_mean,0.5408571428571428,0.6461904761904762,0.10533333333333339,50,50
paper_index_scenario,TRP,TRP__AI,AI,,prosociality_index_mean,0.5009999999999999,0.5538888888888889,0.052888888888888985,50,50
paper_index_scenario,TRP,TRP__AI,AI,,kindness_index_mean,0.38666666666666666,0.6,0.21333333333333332,50,50
paper_index_scenario,TRP,TRP__AI,AI,,intentions_index_mean,0.355,0.6016666666666667,0.2466666666666667,50,50
paper_index_scenario,TRP,TRP__AI,AI,,predictability_index_mean,0.98,0.56,0.41999999999999993,50,50
paper_index_scenario,TRP,TRP__AI,AI,,equality_index_mean,0.9359999999999999,0.96,0.02400000000000002,50,50
paper_index_scenario,TRP,TRP__human,human,,payoff_index_mean,0.765047619047619,0.730857142857143,0.034190476190475994,50,50
paper_index_scenario,TRP,TRP__human,human,,prosociality_index_mean,0.7712222222222223,0.616,0.15522222222222226,50,50
paper_index_scenario,TRP,TRP__human,human,,kindness_index_mean,0.8333333333333333,0.7133333333333334,0.11999999999999988,50,50
paper_index_scenario,TRP,TRP__human,human,,intentions_index_mean,0.4036666666666667,0.6099999999999999,0.2063333333333332,50,50
paper_index_scenario,TRP,TRP__human,human,,predictability_index_mean,1.0,0.78,0.21999999999999997,50,50
paper_index_scenario,TRP,TRP__human,human,,equality_index_mean,1.048,0.9760000000000001,0.07199999999999995,50,50
paper_index_scenario,TRP,TRP__support,support,,payoff_index_mean,0.8197142857142857,0.7439047619047621,0.07580952380952366,50,50
paper_index_scenario,TRP,TRP__support,support,,prosociality_index_mean,0.8216666666666668,0.6258888888888889,0.19577777777777783,50,50
paper_index_scenario,TRP,TRP__support,support,,kindness_index_mean,0.8866666666666667,0.72,0.16666666666666674,50,50
paper_index_scenario,TRP,TRP__support,support,,intentions_index_mean,0.43699999999999994,0.6196666666666666,0.18266666666666664,50,50
paper_index_scenario,TRP,TRP__support,support,,predictability_index_mean,1.0,0.82,0.18000000000000005,50,50
paper_index_scenario,TRP,TRP__support,support,,equality_index_mean,1.204,0.9880000000000001,0.21599999999999986,50,50
paper_index_scenario,TRU,TRU__AI,AI,,payoff_index_mean,0.5806666666666667,0.6442857142857144,0.06361904761904769,50,50
paper_index_scenario,TRU,TRU__AI,AI,,prosociality_index_mean,0.5834444444444444,0.5436666666666666,0.0397777777777778,50,50
paper_index_scenario,TRU,TRU__AI,AI,,kindness_index_mean,0.52,0.6066666666666667,0.08666666666666667,50,50
paper_index_scenario,TRU,TRU__AI,AI,,intentions_index_mean,0.29433333333333334,0.597,0.30266666666666664,50,50
paper_index_scenario,TRU,TRU__AI,AI,,predictability_index_mean,0.98,0.6,0.38,50,50
paper_index_scenario,TRU,TRU__AI,AI,,equality_index_mean,0.936,0.8959999999999999,0.04000000000000015,50,50
paper_index_scenario,TRU,TRU__human,human,,payoff_index_mean,0.7617142857142857,0.7092380952380951,0.052476190476190565,50,50
paper_index_scenario,TRU,TRU__human,human,,prosociality_index_mean,0.7606666666666668,0.5994444444444444,0.16122222222222238,50,50
paper_index_scenario,TRU,TRU__human,human,,kindness_index_mean,0.8133333333333335,0.6866666666666665,0.12666666666666693,50,50
paper_index_scenario,TRU,TRU__human,human,,intentions_index_mean,0.40199999999999997,0.6203333333333334,0.21833333333333343,50,50
paper_index_scenario,TRU,TRU__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,50,50
paper_index_scenario,TRU,TRU__human,human,,equality_index_mean,1.088,0.9839999999999999,0.1040000000000002,50,50
paper_index_scenario,TRU,TRU__support,support,,payoff_index_mean,0.780857142857143,0.7049523809523809,0.07590476190476214,50,50
paper_index_scenario,TRU,TRU__support,support,,prosociality_index_mean,0.7776666666666668,0.6064444444444443,0.1712222222222225,50,50
paper_index_scenario,TRU,TRU__support,support,,kindness_index_mean,0.8266666666666667,0.6999999999999998,0.12666666666666682,50,50
paper_index_scenario,TRU,TRU__support,support,,intentions_index_mean,0.415,0.5973333333333334,0.1823333333333334,50,50
paper_index_scenario,TRU,TRU__support,support,,predictability_index_mean,1.0,0.72,0.28,50,50
paper_index_scenario,TRU,TRU__support,support,,equality_index_mean,1.1560000000000001,0.92,0.2360000000000001,50,50
