metric_scope,treatment_name,cell_name,scenario,case,metric,generated_value,human_value,abs_error,generated_n,human_n
paper_index_scenario,ODU,ODU__support,support,,intentions_index_mean,0.3633333333333333,0.6,0.2366666666666667,50,33
paper_index_scenario,ODU,ODU__support,support,,predictability_index_mean,1.0,0.7727272727272727,0.2272727272727273,37,22
paper_index_scenario,ODU,ODU__support,support,,equality_index_mean,0.8333333333333334,0.9741935483870967,0.14086021505376334,42,31
paper_index_scenario,ODU,ODU__unknown,unknown,,payoff_index_mean,0.6958095238095237,0.6865714285714286,0.009238095238095045,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,prosociality_index_mean,0.6957777777777778,0.5923333333333334,0.10344444444444445,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,kindness_index_mean,0.7733333333333333,0.6666666666666665,0.1066666666666668,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,intentions_index_mean,0.3673333333333333,0.6030000000000001,0.2356666666666668,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,predictability_index_mean,1.0,0.66,0.33999999999999997,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,equality_index_mean,0.816,0.94,0.124,50,50
paper_index_scenario,TDP,TDP__AI,AI,,payoff_index_mean,0.6859047619047618,0.6255238095238095,0.06038095238095231,50,50
paper_index_scenario,TDP,TDP__AI,AI,,prosociality_index_mean,0.6762222222222224,0.5411111111111111,0.1351111111111113,50,50
paper_index_scenario,TDP,TDP__AI,AI,,kindness_index_mean,0.7466666666666667,0.5533333333333332,0.19333333333333347,50,50
paper_index_scenario,TDP,TDP__AI,AI,,intentions_index_mean,0.3726666666666667,0.6013333333333333,0.22866666666666657,50,50
paper_index_scenario,TDP,TDP__AI,AI,,predictability_index_mean,1.0,0.58,0.42000000000000004,50,50
paper_index_scenario,TDP,TDP__AI,AI,,equality_index_mean,0.8160000000000001,0.9359999999999999,0.11999999999999988,50,50
paper_index_scenario,TDP,TDP__human,human,,payoff_index_mean,0.762095238095238,0.7039047619047618,0.05819047619047624,50,50
paper_index_scenario,TDP,TDP__human,human,,prosociality_index_mean,0.7477777777777779,0.6185555555555556,0.12922222222222224,50,50
paper_index_scenario,TDP,TDP__human,human,,kindness_index_mean,0.8666666666666666,0.68,0.18666666666666654,50,50
paper_index_scenario,TDP,TDP__human,human,,intentions_index_mean,0.4153333333333334,0.6256666666666667,0.21033333333333332,50,50
paper_index_scenario,TDP,TDP__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,50,50
paper_index_scenario,TDP,TDP__human,human,,equality_index_mean,0.9039999999999999,0.956,0.052000000000000046,50,50
paper_index_scenario,TDP,TDP__support,support,,payoff_index_mean,0.7245837382572076,0.7448072562358277,0.020223517978620098,49,49
paper_index_scenario,TDP,TDP__support,support,,prosociality_index_mean,0.7312698412698414,0.6651927437641724,0.06607709750566904,49,49
paper_index_scenario,TDP,TDP__support,support,,kindness_index_mean,0.8605442176870748,0.7159090909090909,0.14463512677798385,49,44
paper_index_scenario,TDP,TDP__support,support,,intentions_index_mean,0.41555555555555557,0.6358333333333334,0.2202777777777778,45,40
paper_index_scenario,TDP,TDP__support,support,,predictability_index_mean,1.0,0.75,0.25,36,24
paper_index_scenario,TDP,TDP__support,support,,equality_index_mean,0.918918918918919,1.011111111111111,0.0921921921921921,37,36
paper_index_scenario,TDU,TDU__AI,AI,,payoff_index_mean,0.711142857142857,0.5846666666666667,0.1264761904761903,50,50
paper_index_scenario,TDU,TDU__AI,AI,,prosociality_index_mean,0.6803333333333333,0.5107777777777777,0.16955555555555568,50,50
paper_index_scenario,TDU,TDU__AI,AI,,kindness_index_mean,0.7733333333333333,0.58,0.19333333333333336,50,50
paper_index_scenario,TDU,TDU__AI,AI,,intentions_index_mean,0.41900000000000004,0.5203333333333334,0.10133333333333339,50,50
paper_index_scenario,TDU,TDU__AI,AI,,predictability_index_mean,1.0,0.58,0.42000000000000004,50,50
paper_index_scenario,TDU,TDU__AI,AI,,equality_index_mean,0.8200000000000002,0.732,0.08800000000000019,50,50
paper_index_scenario,TDU,TDU__human,human,,payoff_index_mean,0.7474285714285713,0.6704761904761906,0.07695238095238077,50,50
paper_index_scenario,TDU,TDU__human,human,,prosociality_index_mean,0.7066666666666667,0.5842222222222222,0.12244444444444447,50,50
paper_index_scenario,TDU,TDU__human,human,,kindness_index_mean,0.8066666666666668,0.6866666666666665,0.12000000000000022,50,50
paper_index_scenario,TDU,TDU__human,human,,intentions_index_mean,0.458,0.5786666666666667,0.12066666666666664,50,50
paper_index_scenario,TDU,TDU__human,human,,predictability_index_mean,1.0,0.62,0.38,50,50
paper_index_scenario,TDU,TDU__human,human,,equality_index_mean,0.8960000000000001,0.8559999999999998,0.04000000000000037,50,50
paper_index_scenario,TDU,TDU__support,support,,payoff_index_mean,0.752704761904762,0.7148326432022085,0.03787211870255347,50,46
paper_index_scenario,TDU,TDU__support,support,,prosociality_index_mean,0.7211666666666667,0.6479347826086955,0.07323188405797121,50,46
paper_index_scenario,TDU,TDU__support,support,,kindness_index_mean,0.86,0.6962962962962962,0.1637037037037038,50,45
paper_index_scenario,TDU,TDU__support,support,,intentions_index_mean,0.47446808510638294,0.5791666666666667,0.10469858156028378,47,36
paper_index_scenario,TDU,TDU__support,support,,predictability_index_mean,1.0,0.7307692307692307,0.2692307692307693,35,26
paper_index_scenario,TDU,TDU__support,support,,equality_index_mean,0.9333333333333333,0.9444444444444442,0.01111111111111085,45,36
paper_index_scenario,TRP,TRP__AI,AI,,payoff_index_mean,0.6101190476190476,0.6461904761904762,0.03607142857142864,48,50
paper_index_scenario,TRP,TRP__AI,AI,,prosociality_index_mean,0.5888888888888889,0.5538888888888889,0.03500000000000003,48,50
paper_index_scenario,TRP,TRP__AI,AI,,kindness_index_mean,0.6041666666666666,0.6,0.004166666666666652,48,50
paper_index_scenario,TRP,TRP__AI,AI,,intentions_index_mean,0.35625,0.6016666666666667,0.24541666666666667,48,50
paper_index_scenario,TRP,TRP__AI,AI,,predictability_index_mean,0.9791666666666666,0.56,0.4191666666666666,48,50
paper_index_scenario,TRP,TRP__AI,AI,,equality_index_mean,0.7666666666666666,0.96,0.19333333333333336,48,50
paper_index_scenario,TRP,TRP__human,human,,payoff_index_mean,0.7321428571428571,0.730857142857143,0.0012857142857141124,48,50
paper_index_scenario,TRP,TRP__human,human,,prosociality_index_mean,0.7041666666666666,0.616,0.08816666666666662,48,50
paper_index_scenario,TRP,TRP__human,human,,kindness_index_mean,0.8055555555555555,0.7133333333333334,0.0922222222222221,48,50
paper_index_scenario,TRP,TRP__human,human,,intentions_index_mean,0.41250000000000003,0.6099999999999999,0.19749999999999984,48,50
paper_index_scenario,TRP,TRP__human,human,,predictability_index_mean,1.0,0.78,0.21999999999999997,48,50
paper_index_scenario,TRP,TRP__human,human,,equality_index_mean,0.8833333333333332,0.9760000000000001,0.0926666666666669,48,50
paper_index_scenario,TRP,TRP__support,support,,payoff_index_mean,0.7842261904761904,0.7439047619047621,0.040321428571428286,48,50
paper_index_scenario,TRP,TRP__support,support,,prosociality_index_mean,0.7371527777777778,0.6258888888888889,0.11126388888888883,48,50
paper_index_scenario,TRP,TRP__support,support,,kindness_index_mean,0.8472222222222223,0.72,0.12722222222222235,48,50
paper_index_scenario,TRP,TRP__support,support,,intentions_index_mean,0.46979166666666666,0.6196666666666666,0.14987499999999992,48,50
paper_index_scenario,TRP,TRP__support,support,,predictability_index_mean,1.0,0.82,0.18000000000000005,48,50
paper_index_scenario,TRP,TRP__support,support,,equality_index_mean,1.0083333333333333,0.9880000000000001,0.020333333333333203,48,50
paper_index_scenario,TRU,TRU__AI,AI,,payoff_index_mean,0.6745039682539682,0.6442857142857144,0.03021825396825384,48,50
paper_index_scenario,TRU,TRU__AI,AI,,prosociality_index_mean,0.6577546296296296,0.5436666666666666,0.11408796296296297,48,50
paper_index_scenario,TRU,TRU__AI,AI,,kindness_index_mean,0.7152777777777777,0.6066666666666667,0.10861111111111099,48,50
paper_index_scenario,TRU,TRU__AI,AI,,intentions_index_mean,0.37951388888888893,0.597,0.21748611111111105,48,50
paper_index_scenario,TRU,TRU__AI,AI,,predictability_index_mean,1.0,0.6,0.4,48,50
paper_index_scenario,TRU,TRU__AI,AI,,equality_index_mean,0.8166666666666668,0.8959999999999999,0.07933333333333314,48,50
paper_index_scenario,TRU,TRU__human,human,,payoff_index_mean,0.7532738095238095,0.7092380952380951,0.0440357142857144,48,50
paper_index_scenario,TRU,TRU__human,human,,prosociality_index_mean,0.7274305555555557,0.5994444444444444,0.12798611111111124,48,50
paper_index_scenario,TRU,TRU__human,human,,kindness_index_mean,0.8333333333333334,0.6866666666666665,0.14666666666666683,48,50
paper_index_scenario,TRU,TRU__human,human,,intentions_index_mean,0.4302083333333333,0.6203333333333334,0.1901250000000001,48,50
paper_index_scenario,TRU,TRU__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,48,50
paper_index_scenario,TRU,TRU__human,human,,equality_index_mean,0.9125,0.9839999999999999,0.0714999999999999,48,50
paper_index_scenario,TRU,TRU__support,support,,payoff_index_mean,0.7958333333333334,0.7049523809523809,0.0908809523809525,48,50
paper_index_scenario,TRU,TRU__support,support,,prosociality_index_mean,0.7673611111111112,0.6064444444444443,0.16091666666666682,48,50
paper_index_scenario,TRU,TRU__support,support,,kindness_index_mean,0.8958333333333334,0.6999999999999998,0.19583333333333353,48,50
paper_index_scenario,TRU,TRU__support,support,,intentions_index_mean,0.45,0.5973333333333334,0.14733333333333337,48,50
paper_index_scenario,TRU,TRU__support,support,,predictability_index_mean,1.0,0.72,0.28,48,50
paper_index_scenario,TRU,TRU__support,support,,equality_index_mean,0.9833333333333334,0.92,0.06333333333333335,48,50
