metric_scope,treatment_name,cell_name,scenario,case,metric,generated_value,human_value,abs_error,generated_n,human_n
paper_index_scenario,ODU,ODU__support,support,,kindness_index_mean,0.9133333333333333,0.7166666666666666,0.19666666666666677,50,40
paper_index_scenario,ODU,ODU__support,support,,intentions_index_mean,0.5876666666666667,0.6,0.012333333333333307,50,33
paper_index_scenario,ODU,ODU__support,support,,predictability_index_mean,1.0,0.7727272727272727,0.2272727272727273,30,22
paper_index_scenario,ODU,ODU__support,support,,equality_index_mean,0.9333333333333335,0.9741935483870967,0.04086021505376325,15,31
paper_index_scenario,ODU,ODU__unknown,unknown,,payoff_index_mean,0.8008571428571429,0.6865714285714286,0.11428571428571432,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,prosociality_index_mean,0.7316666666666669,0.5923333333333334,0.13933333333333353,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,kindness_index_mean,0.8666666666666666,0.6666666666666665,0.20000000000000007,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,intentions_index_mean,0.539,0.6030000000000001,0.06400000000000006,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,predictability_index_mean,1.0,0.66,0.33999999999999997,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,equality_index_mean,0.9279999999999999,0.94,0.01200000000000001,50,50
paper_index_scenario,TDP,TDP__AI,AI,,payoff_index_mean,0.5045714285714286,0.6255238095238095,0.12095238095238092,50,50
paper_index_scenario,TDP,TDP__AI,AI,,prosociality_index_mean,0.4346666666666666,0.5411111111111111,0.10644444444444451,50,50
paper_index_scenario,TDP,TDP__AI,AI,,kindness_index_mean,0.3533333333333333,0.5533333333333332,0.19999999999999996,50,50
paper_index_scenario,TDP,TDP__AI,AI,,intentions_index_mean,0.396,0.6013333333333333,0.20533333333333326,50,50
paper_index_scenario,TDP,TDP__AI,AI,,predictability_index_mean,0.98,0.58,0.4,50,50
paper_index_scenario,TDP,TDP__AI,AI,,equality_index_mean,0.7,0.9359999999999999,0.236,50,50
paper_index_scenario,TDP,TDP__human,human,,payoff_index_mean,0.8261904761904763,0.7039047619047618,0.12228571428571444,50,50
paper_index_scenario,TDP,TDP__human,human,,prosociality_index_mean,0.7585555555555555,0.6185555555555556,0.1399999999999999,50,50
paper_index_scenario,TDP,TDP__human,human,,kindness_index_mean,0.9466666666666665,0.68,0.2666666666666665,50,50
paper_index_scenario,TDP,TDP__human,human,,intentions_index_mean,0.5396666666666667,0.6256666666666667,0.08599999999999997,50,50
paper_index_scenario,TDP,TDP__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,50,50
paper_index_scenario,TDP,TDP__human,human,,equality_index_mean,0.8639999999999999,0.956,0.09200000000000008,50,50
paper_index_scenario,TDP,TDP__support,support,,payoff_index_mean,0.8415111111111111,0.7448072562358277,0.09670385487528343,50,49
paper_index_scenario,TDP,TDP__support,support,,prosociality_index_mean,0.7338333333333332,0.6651927437641724,0.06864058956916086,50,49
paper_index_scenario,TDP,TDP__support,support,,kindness_index_mean,1.0,0.7159090909090909,0.28409090909090906,49,44
paper_index_scenario,TDP,TDP__support,support,,intentions_index_mean,0.5993333333333335,0.6358333333333334,0.036499999999999866,50,40
paper_index_scenario,TDP,TDP__support,support,,predictability_index_mean,1.0,0.75,0.25,33,24
paper_index_scenario,TDP,TDP__support,support,,equality_index_mean,0.8615384615384618,1.011111111111111,0.14957264957264926,13,36
paper_index_scenario,TDU,TDU__AI,AI,,payoff_index_mean,0.48371428571428576,0.5846666666666667,0.1009523809523809,50,50
paper_index_scenario,TDU,TDU__AI,AI,,prosociality_index_mean,0.415,0.5107777777777777,0.09577777777777768,50,50
paper_index_scenario,TDU,TDU__AI,AI,,kindness_index_mean,0.3,0.58,0.27999999999999997,50,50
paper_index_scenario,TDU,TDU__AI,AI,,intentions_index_mean,0.3990000000000001,0.5203333333333334,0.12133333333333335,50,50
paper_index_scenario,TDU,TDU__AI,AI,,predictability_index_mean,0.96,0.58,0.38,50,50
paper_index_scenario,TDU,TDU__AI,AI,,equality_index_mean,0.728,0.732,0.0040000000000000036,50,50
paper_index_scenario,TDU,TDU__human,human,,payoff_index_mean,0.810095238095238,0.6704761904761906,0.13961904761904742,50,50
paper_index_scenario,TDU,TDU__human,human,,prosociality_index_mean,0.7451111111111112,0.5842222222222222,0.16088888888888897,50,50
paper_index_scenario,TDU,TDU__human,human,,kindness_index_mean,0.9066666666666666,0.6866666666666665,0.22000000000000008,50,50
paper_index_scenario,TDU,TDU__human,human,,intentions_index_mean,0.5333333333333333,0.5786666666666667,0.04533333333333334,50,50
paper_index_scenario,TDU,TDU__human,human,,predictability_index_mean,1.0,0.62,0.38,50,50
paper_index_scenario,TDU,TDU__human,human,,equality_index_mean,0.8839999999999999,0.8559999999999998,0.028000000000000136,50,50
paper_index_scenario,TDU,TDU__support,support,,payoff_index_mean,0.8209126984126983,0.7148326432022085,0.1060800552104898,50,46
paper_index_scenario,TDU,TDU__support,support,,prosociality_index_mean,0.7346777777777777,0.6479347826086955,0.08674299516908213,50,46
paper_index_scenario,TDU,TDU__support,support,,kindness_index_mean,0.9933333333333333,0.6962962962962962,0.2970370370370371,50,45
paper_index_scenario,TDU,TDU__support,support,,intentions_index_mean,0.5633333333333334,0.5791666666666667,0.015833333333333366,50,36
paper_index_scenario,TDU,TDU__support,support,,predictability_index_mean,1.0,0.7307692307692307,0.2692307692307693,30,26
paper_index_scenario,TDU,TDU__support,support,,equality_index_mean,0.9142857142857144,0.9444444444444442,0.03015873015872983,21,36
paper_index_scenario,TRP,TRP__AI,AI,,payoff_index_mean,0.3360119047619048,0.6461904761904762,0.3101785714285714,48,50
paper_index_scenario,TRP,TRP__AI,AI,,prosociality_index_mean,0.31354166666666666,0.5538888888888889,0.2403472222222222,48,50
paper_index_scenario,TRP,TRP__AI,AI,,kindness_index_mean,0.13194444444444445,0.6,0.46805555555555556,48,50
paper_index_scenario,TRP,TRP__AI,AI,,intentions_index_mean,0.2947916666666666,0.6016666666666667,0.30687500000000006,48,50
paper_index_scenario,TRP,TRP__AI,AI,,predictability_index_mean,0.6875,0.56,0.12749999999999995,48,50
paper_index_scenario,TRP,TRP__AI,AI,,equality_index_mean,0.6791666666666667,0.96,0.28083333333333327,48,50
paper_index_scenario,TRP,TRP__human,human,,payoff_index_mean,0.7648809523809522,0.730857142857143,0.034023809523809234,48,50
paper_index_scenario,TRP,TRP__human,human,,prosociality_index_mean,0.7145833333333332,0.616,0.09858333333333325,48,50
paper_index_scenario,TRP,TRP__human,human,,kindness_index_mean,0.9027777777777777,0.7133333333333334,0.1894444444444443,48,50
paper_index_scenario,TRP,TRP__human,human,,intentions_index_mean,0.44375000000000003,0.6099999999999999,0.16624999999999984,48,50
paper_index_scenario,TRP,TRP__human,human,,predictability_index_mean,0.9583333333333334,0.78,0.17833333333333334,48,50
paper_index_scenario,TRP,TRP__human,human,,equality_index_mean,0.7999999999999999,0.9760000000000001,0.17600000000000016,48,50
paper_index_scenario,TRP,TRP__support,support,,payoff_index_mean,0.8761904761904762,0.7439047619047621,0.13228571428571412,48,50
paper_index_scenario,TRP,TRP__support,support,,prosociality_index_mean,0.8041666666666667,0.6258888888888889,0.17827777777777776,48,50
paper_index_scenario,TRP,TRP__support,support,,kindness_index_mean,1.0,0.72,0.28,48,50
paper_index_scenario,TRP,TRP__support,support,,intentions_index_mean,0.5666666666666668,0.6196666666666666,0.052999999999999825,48,50
paper_index_scenario,TRP,TRP__support,support,,predictability_index_mean,1.0,0.82,0.18000000000000005,48,50
paper_index_scenario,TRP,TRP__support,support,,equality_index_mean,1.0,0.9880000000000001,0.0119999999999999,48,50
paper_index_scenario,TRU,TRU__AI,AI,,payoff_index_mean,0.3715393133997785,0.6442857142857144,0.2727464008859358,43,50
paper_index_scenario,TRU,TRU__AI,AI,,prosociality_index_mean,0.3590439276485789,0.5436666666666666,0.18462273901808773,43,50
paper_index_scenario,TRU,TRU__AI,AI,,kindness_index_mean,0.21705426356589144,0.6066666666666667,0.3896124031007753,43,50
paper_index_scenario,TRU,TRU__AI,AI,,intentions_index_mean,0.3189922480620155,0.597,0.2780077519379845,43,50
paper_index_scenario,TRU,TRU__AI,AI,,predictability_index_mean,0.627906976744186,0.6,0.027906976744186074,43,50
paper_index_scenario,TRU,TRU__AI,AI,,equality_index_mean,0.6837209302325583,0.8959999999999999,0.2122790697674416,43,50
paper_index_scenario,TRU,TRU__human,human,,payoff_index_mean,0.7900332225913622,0.7092380952380951,0.0807951273532671,43,50
paper_index_scenario,TRU,TRU__human,human,,prosociality_index_mean,0.7294573643410853,0.5994444444444444,0.13001291989664088,43,50
paper_index_scenario,TRU,TRU__human,human,,kindness_index_mean,0.9069767441860465,0.6866666666666665,0.22031007751937992,43,50
paper_index_scenario,TRU,TRU__human,human,,intentions_index_mean,0.486046511627907,0.6203333333333334,0.13428682170542638,43,50
paper_index_scenario,TRU,TRU__human,human,,predictability_index_mean,1.0,0.68,0.31999999999999995,43,50
paper_index_scenario,TRU,TRU__human,human,,equality_index_mean,0.8372093023255814,0.9839999999999999,0.14679069767441844,43,50
paper_index_scenario,TRU,TRU__support,support,,payoff_index_mean,0.8663344407530454,0.7049523809523809,0.16138205980066456,43,50
paper_index_scenario,TRU,TRU__support,support,,prosociality_index_mean,0.801421188630491,0.6064444444444443,0.1949767441860467,43,50
paper_index_scenario,TRU,TRU__support,support,,kindness_index_mean,1.0,0.6999999999999998,0.30000000000000016,43,50
paper_index_scenario,TRU,TRU__support,support,,intentions_index_mean,0.5484496124031009,0.5973333333333334,0.04888372093023252,43,50
paper_index_scenario,TRU,TRU__support,support,,predictability_index_mean,1.0,0.72,0.28,43,50
paper_index_scenario,TRU,TRU__support,support,,equality_index_mean,0.9674418604651162,0.92,0.047441860465116115,43,50
